BMRS,Business Type,Registered Resource EIC code,BM Unit ID,NGC BM Unit ID,Registered Resource Name,PSR Type,Effective From (Date),Capacity MW,*,Type (powerplant(station) or generator(unit)),Connected (if generator(unit)),Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10,Output11,Output12,Output13,Output14,Output15,Output16,Output17,Output18,Output19,Output20,Output21,Output22,Output23,Output24,Output25,Output26,Output27,Output28,Output29,Output30,Output31,Output32,Output33,Output34,Output35,Output36,Output37,Output38,Output39,Output40,Output41,Output42,Output43,Output44,Output45,Output46,Output47,Output48,**,outputBMRSUnitToDUKESStation,"outputpowerplant =IF(ISNA(VLOOKUP(C2,CP$2:CR$1184,3,FALSE)),"""",VLOOKUP(C2,CP$2:CR$1184,3,FALSE))",tMatchType,***,EICStation,ESO W Type Codes - Stations,Display Name - Stations,Used by X BMUs - Stations,Automatic ID - Stations,15 characters,Energy Identification Code - Stations,Function - Stations,EIC Name - Asset Name - Stations,****,EICUnit,ESO W Type Codes - BMUs,Display Name - Units,STATION,Automatic ID - Units,Energy Identification Code - Units,Function - Units,EIC Name - Asset Name - Units,*****,DUKES,Company Name,Station Name,Fuel,Type,Installed Capacity (MW),Year of commission or year generation began,"Location:
Scotland, Wales, Northern Ireland or English region",******,outputDUKESToBMRSEIC,outputDUKESToBMRSID,plantname,******.1,CapacityDiff,MatchType,MatchYear,MatchGenType,ConfidenceScore,ConfidenceResult,Year,Month,Day,Period,Output
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,E.ON UK,Robin Rigg West,Wind (offshore),Wind (offshore),90.0,2010,Scotland,******,48WSTN00000RRWWZ,RRWW,Robin_Rigg_West,******,0,-10,-5,-2,-17,1,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Intergen,Rocksavage,Natural gas,CCGT,810.0,1998,North West,******,48WSTN00000ROCKK,ROCK,Rocksavage,******,2,-10,0,-2,-10,1,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,REG WindPower,Rodbaston,Wind (onshore),Wind (onshore),4.05,2016,West Midlands,******,None,None,Rodbaston,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Toucan Energy Services,Rolls Royce,Solar,Solar,3.2,2016,South West,******,None,None,Rolls_Royce,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,RES Group,Roos,Wind (onshore),Wind (onshore),17.1,2013,Yorkshire and Humber,******,None,None,Roos,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,E.ON UK,Rosehall,Wind (onshore),Wind (onshore),25.0,2013,Scotland,******,48WSTN0000RSHLWF,RSHLW,Rosehall,******,4,-4,-1,-2,-3,1,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,REG WindPower,Roskrow Barton,Wind (onshore),Wind (onshore),1.7,2008,South West,******,None,None,Roskrow_Barton,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Fred Olsen Renewables,Rothes,Wind (onshore),Wind (onshore),50.6,2004,Scotland,******,None,None,Rothes,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Fred Olsen Renewables,Rothes II,Wind (onshore),Wind (onshore),41.4,2013,Scotland,******,None,None,Rothes_II,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,E.ON UK,Royd Moor,Wind (onshore),Wind (onshore),7.0,1993,Yorkshire and Humber,******,None,None,Royd_Moor,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Greencoat Capital,Royston ,Solar,Solar,5.0,2016,East England,******,None,None,Royston,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Greencoat Capital,Royston CIC,Solar,Solar,4.9,2016,East England,******,None,None,Royston_CIC,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Ecotricity,RSPB,Wind (onshore),Wind (onshore),0.81,2016,East England,******,None,None,RSPB,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,Rudge Hill Farm,Solar,Solar,1.02,2013,South West,******,None,None,Rudge_Hill_Farm,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Rudge Manor,Solar,Solar,6.38715,2013,South West,******,None,None,Rudge_Manor,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Viridor Waste Management,Runcorn EfW,Waste (municipal solid waste),Conventional Steam,91.0,2014,North West,******,None,None,Runcorn_EfW,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,EDF Energy,Rusholme,Wind (onshore),Wind (onshore),24.0,2010,Yorkshire and Humber,******,None,None,Rusholme,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Rydon Farm,Solar,Solar,9.57627,2015,South West,******,None,None,Rydon_Farm,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Drax Power,Rye House,Natural gas,CCGT,715.0,1993,East England,******,48WSTN0000RYHPSI,RYHPS,Rye_House,******,0,-3,1,-5,-7,1,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Ryston Farm,Solar,Solar,4.62308,2015,East England,******,None,None,Ryston_Farm,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,Safeguard Bradwall,Solar,Solar,5.0,2017,North West,******,None,None,Safeguard_Bradwall,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Anesco,Salcey Farm ,Solar,Solar,5.46156,2014,South East,******,None,None,Salcey_Farm,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Energy Capital Partners,Saltend *,Natural gas,CCGT,1200.0,2000,Yorkshire and Humber,******,48WSTN00000SCCLO,SCCL,Saltend,******,0,-2,-5,-2,-9,1,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,REG WindPower,Sancton Hill,Wind (onshore),Wind (onshore),10.0,2011,Yorkshire and Humber,******,None,None,Sancton_Hill,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,E.On UK,Sandbach,Natural gas,CCGT,56.0,1999,North West,******,None,None,Sandbach,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,Sandhill,Solar,Solar,1.92276,2011,South West,******,None,None,Sandhill,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Greencoat Capital,Sandhutton,Solar,Solar,5.0,2017,Yorkshire and Humber,******,None,None,Sandhutton,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Anesco,Sandys Moor ,Solar,Solar,2.9,2013,South West,******,None,None,Sandys_Moor,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Anesco,Saron,Solar,Solar,6.33258,2015,Wales,******,None,None,Saron,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,Says Court,Solar,Solar,19.8,2014,South West,******,None,None,Says_Court,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,School Aycliffe,Solar,Solar,5.0,2015,North East,******,None,None,School_Aycliffe,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,WPO,Scout Moor,Wind (onshore),Wind (onshore),65.0,2008,North West,******,None,None,Scout_Moor,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Greencoat Capital,Screggagh,Wind (onshore),Wind (onshore),20.0,2011,Northern Ireland,******,None,None,Screggagh,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,E.ON UK,Scroby Sands,Wind (offshore),Wind (offshore),60.0,2004,East England,******,None,None,Scroby_Sands,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Greencoat Capital,Sea View ,Solar,Solar,1.9,2016,Wales,******,None,None,Sea_View,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Seabank Power,Seabank,Natural gas,CCGT,1234.0,2000,South West,******,48WSTN00000SEAB5,SEAB,Seabank,******,2,-10,1,-5,-12,1,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Peel Energy,Seaforth,Wind (onshore),Wind (onshore),3.0,1999,North West,******,None,None,Seaforth,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Venitent Energy Services,Seamer,Wind (onshore),Wind (onshore),10.25,2012,North East,******,None,None,Seamer,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Seaton Road,Solar,Solar,4.16,2017,East Midlands,******,None,None,Seaton_Road,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Veolia,SELCHP ERF *,Waste (municipal solid waste),Conventional Steam,35.0,1994,London,******,None,None,SELCHP_ERF,******,999,999,999,999,3996,0,2022,02,09,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Greencoat Capital,Sellindge,Solar,Solar,11.20932,2016,South East,******,None,None,Sellindge,******,999,999,999,999,3996,0,2022,02,09,48,0
