BMRS	Business Type	Registered Resource EIC code	BM Unit ID	NGC BM Unit ID	Registered Resource Name	PSR Type	Effective From (Date)	Capacity MW	*	Type (powerplant(station) or generator(unit))	Connected (if generator(unit))	Output1	Output2	Output3	Output4	Output5	Output6	Output7	Output8	Output9	Output10	Output11	Output12	Output13	Output14	Output15	Output16	Output17	Output18	Output19	Output20	Output21	Output22	Output23	Output24	Output25	Output26	Output27	Output28	Output29	Output30	Output31	Output32	Output33	Output34	Output35	Output36	Output37	Output38	Output39	Output40	Output41	Output42	Output43	Output44	Output45	Output46	Output47	Output48	**	outputBMRSUnitToDUKESStation	tMatchType	***	EICStation	ESO W Type Codes - Stations	Display Name - Stations	Used by X BMUs - Stations	Automatic ID - Stations	15 characters	Energy Identification Code - Stations	Function - Stations	EIC Name - Asset Name - Stations	****	EICUnit	ESO W Type Codes - BMUs	Display Name - Units	STATION	Automatic ID - Units	Energy Identification Code - Units	Function - Units	EIC Name - Asset Name - Units	*****	DUKES	Company Name	Station Name	Fuel	Type	Installed Capacity (MW)	Year of commission or year generation began	"Location:
Scotland, Wales, Northern Ireland or English region"	******	outputDUKESToBMRSEIC	outputDUKESToBMRSID	******.1	CapacityDiff	MatchType	MatchYear	MatchGenType	ConfidenceScore	ConfidenceResult	Year	Month	Day	Period	Output
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Statkraft	Rheidol Hydro Scheme Gen 4	Hydro	Hydro	1.25	1961	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Statkraft	Rheidol Hydro Scheme Gen 5	Hydro	Hydro	0.075	1963	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Statkraft	Rheidol Hydro Scheme Gen 6	Hydro	Hydro	0.05	1963	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Statkraft	Rheidol Hydro Scheme Gen 7	Hydro	Hydro	0.1	1985	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	EDF Energy	Rhodders 	Wind (onshore)	Wind (onshore)	12.3	2016	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	E.ON UK	Rhyd y Groes	Wind (onshore)	Wind (onshore)	7	1992	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Toucan Energy Services	Rhydypandy	Solar	Solar	6.38011	2015	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	RWE Npower	Rhyl Flats	Wind (offshore)	Wind (offshore)	90	2009	Wales	******	48WSTN0000RHYFWK	RHYFW	******	0	-3	1	-5	-7	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Scottish Power	Rigged Hill	Wind (onshore)	Wind (onshore)	5	1995	Northern Ireland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	SSE	River Cuileig	Hydro	Hydro	3.3	2002	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	RWE Npower	River E	Hydro	Hydro	3	2008	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Riverside Resource Recovery	Riverside	Waste (municipal solid waste)	Conventional Steam	80	2011	London	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	EDF Energy	Roade	Wind (onshore)	Wind (onshore)	7.2	2014	East Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	E.ON UK	Robin Rigg East	Wind (offshore)	Wind (offshore)	90	2010	Scotland	******	48WSTN00000RREWF	RREW	******	0	-10	-5	-2	-17	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	E.ON UK	Robin Rigg West	Wind (offshore)	Wind (offshore)	90	2010	Scotland	******	48WSTN00000RRWWZ	RRWW	******	0	-10	-5	-2	-17	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Intergen	Rocksavage	Natural gas	CCGT	810	1998	North West	******	48WSTN00000ROCKK	ROCK	******	2	-10	0	-2	-10	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	REG WindPower	Rodbaston	Wind (onshore)	Wind (onshore)	4.05	2016	West Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Toucan Energy Services	Rolls Royce	Solar	Solar	3.2	2016	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	RES Group	Roos	Wind (onshore)	Wind (onshore)	17.1	2013	Yorkshire and Humber	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	E.ON UK	Rosehall	Wind (onshore)	Wind (onshore)	25	2013	Scotland	******	48WSTN0000RSHLWF	RSHLW	******	4	-4	-1	-2	-3	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	REG WindPower	Roskrow Barton	Wind (onshore)	Wind (onshore)	1.7	2008	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Fred Olsen Renewables	Rothes	Wind (onshore)	Wind (onshore)	50.6	2004	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Fred Olsen Renewables	Rothes II	Wind (onshore)	Wind (onshore)	41.4	2013	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	E.ON UK	Royd Moor	Wind (onshore)	Wind (onshore)	7	1993	Yorkshire and Humber	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Greencoat Capital	Royston 	Solar	Solar	5	2016	East England	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Greencoat Capital	Royston CIC	Solar	Solar	4.9	2016	East England	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Ecotricity	RSPB	Wind (onshore)	Wind (onshore)	0.81	2016	East England	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Lightsource BP	Rudge Hill Farm	Solar	Solar	1.02	2013	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Octopus Investments	Rudge Manor	Solar	Solar	6.38715	2013	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Viridor Waste Management	Runcorn EfW	Waste (municipal solid waste)	Conventional Steam	91	2014	North West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	EDF Energy	Rusholme	Wind (onshore)	Wind (onshore)	24	2010	Yorkshire and Humber	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Octopus Investments	Rydon Farm	Solar	Solar	9.57627	2015	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Drax Power	Rye House	Natural gas	CCGT	715	1993	East England	******	48WSTN0000RYHPSI	RYHPS	******	0	-3	1	-5	-7	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Octopus Investments	Ryston Farm	Solar	Solar	4.62308	2015	East England	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Lightsource BP	Safeguard Bradwall	Solar	Solar	5	2017	North West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Anesco	Salcey Farm 	Solar	Solar	5.46156	2014	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Energy Capital Partners	Saltend *	Natural gas	CCGT	1200	2000	Yorkshire and Humber	******	48WSTN00000SCCLO	SCCL	******	0	-2	-5	-2	-9	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	REG WindPower	Sancton Hill	Wind (onshore)	Wind (onshore)	10	2011	Yorkshire and Humber	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	E.On UK	Sandbach	Natural gas	CCGT	56	1999	North West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Lightsource BP	Sandhill	Solar	Solar	1.92276	2011	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Greencoat Capital	Sandhutton	Solar	Solar	5	2017	Yorkshire and Humber	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Anesco	Sandys Moor 	Solar	Solar	2.9	2013	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Anesco	Saron	Solar	Solar	6.33258	2015	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Lightsource BP	Says Court	Solar	Solar	19.8	2014	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Lightsource BP	School Aycliffe	Solar	Solar	5	2015	North East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	WPO	Scout Moor	Wind (onshore)	Wind (onshore)	65	2008	North West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Greencoat Capital	Screggagh	Wind (onshore)	Wind (onshore)	20	2011	Northern Ireland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	E.ON UK	Scroby Sands	Wind (offshore)	Wind (offshore)	60	2004	East England	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Greencoat Capital	Sea View 	Solar	Solar	1.9	2016	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Seabank Power	Seabank	Natural gas	CCGT	1234	2000	South West	******	48WSTN00000SEAB5	SEAB	******	2	-10	1	-5	-12	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Peel Energy	Seaforth	Wind (onshore)	Wind (onshore)	3	1999	North West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Venitent Energy Services	Seamer	Wind (onshore)	Wind (onshore)	10.25	2012	North East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Octopus Investments	Seaton Road	Solar	Solar	4.16	2017	East Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Veolia	SELCHP ERF *	Waste (municipal solid waste)	Conventional Steam	35	1994	London	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Greencoat Capital	Sellindge	Solar	Solar	11.20932	2016	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	RWE Npower	Selset	Hydro	Hydro	0.75	2010	North East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Greencoat Capital	Severn Beach	Solar	Solar	3.9	2016	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Calon Energy	Severn Power	Natural gas	CCGT	850	2010	Wales	******	48WSTN00000SVRP6	SVRP	******	0	-10	-1	-2	-13	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Lightsource BP	Shaftesbury	Solar	Solar	4.997	2015	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Anesco	Shalfleet	Solar	Solar	4.996	2015	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Lightsource BP	Sharland Farm 	Solar	Solar	2.77106	2017	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Anesco	Sheep Shed 	Solar	Solar	4.985	2016	West Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Anesco	Shelswell 	Solar	Solar	5.06331	2013	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Lightsource BP	Sheriffhales	Solar	Solar	5	2015	West Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Scira Offshore Energy	Sheringham Shoal 1	Wind (offshore)	Wind (offshore)	158.4	2012	East England	******	48WSTN0000SHRSW3	SHRSW	******	50	-3	0	-2	45	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Scira Offshore Energy	Sheringham Shoal 2	Wind (offshore)	Wind (offshore)	158.4	2012	East England	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	SSE	Shin	Hydro	Hydro	18.62	1958	Scotland	******	48WSTN00000SHINJ	SHIN	******	22	-10	1	-2	11	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	SSE	Shin Diversion Dam	Hydro	Hydro	0.1	1958	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Octopus Investments	Shipton Bellinger	Solar	Solar	5.433	2013	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Ecotricity	Shooters	Wind (onshore)	Wind (onshore)	2	2008	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Drax Power	Shoreham	Natural gas	CCGT	420	2000	South East	******	48WSTN00000SHOSS	SHOS	******	0	-10	1	-5	-14	1	2021	12	9	48	0
										None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							*****	DUKES	Octopus Investments	Short Hazel	Solar	Solar	4.99928	2016	East Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
