SNAP,xcor_start,ycor_start,xcor_end,ycor_end,elevation,width,NOx,NMVOC,CO,SO2,NH3,PM2.5,PM10
7,570309.3837,5935112.458,570307.9915,5935124.909,0,12,0.000504959,0.000296764,-999,-999,-999,0.00010776,0.000107758
7,570318.932,5935027.062,570309.3837,5935112.458,0,12,0.003464188,0.002035903,-999,-999,-999,0.00073926,0.000739256
7,570060.0477,5935578.582,570035.1483,5935615.598,0,12,0.002451526,0.001440762,-999,-999,-999,0.00056234,0.000562338
7,569158.8999,5935501.735,569261.7947,5935523.288,0,12,0.002088022,0.00122713,-999,-999,-999,0.00060589,0.000857299
7,570018.2319,5935743.452,570023.0453,5935748.415,0,12,0.000313407,0.000184189,-999,-999,-999,0.000093,9.30048E-05
7,568380.147,5935501.161,568453.5351,5935436.246,0,12,0.004261688,0.002504594,-999,-999,-999,0.00130616,0.001306159
7,569571.8764,5934468.656,569589.4683,5934565.873,0,12,0.001677618,0.000985936,-999,-999,-999,0.00049575,0.000696529
7,568923.5441,5934608.008,568912.349,5934631.738,0,12,0.00515025,0.003026802,-999,-999,-999,0.0012054,0.001852594
7,567460.7143,5933795.29,567441.0616,5933835.95,0,12,0.003070433,0.001804493,-999,-999,-999,0.00086203,0.001271817
7,570081.361,5936863.71,570080.731,5936874.306,0,12,0.002784139,0.001636239,-999,-999,-999,0.00076082,0.000760817
7,570087.1176,5936822.896,570081.361,5936863.71,0,12,0.010845559,0.006373935,-999,-999,-999,0.00296375,0.002963747
7,570817.1621,5936528.671,570872.4806,5936561.018,0,12,0.021244238,0.012485239,-999,-999,-999,0.00408316,0.004083162
7,567380.5727,5935458.765,567389.31,5935507.175,0,12,0.00448586,0.00263634,-999,-999,-999,0.00081446,0.001280506
7,566534.0082,5934761.906,566554.0876,5934778.606,0,12,0.01272322,0.007477436,-999,-999,-999,0.00359131,0.003591307
7,571790.9289,5934010.662,571801.0686,5934024.247,0,12,0.000705706,0.000414743,-999,-999,-999,0.00019538,0.000195379
7,571801.0686,5934024.247,571832.8766,5934066.865,0,12,0.002213652,0.001300963,-999,-999,-999,0.00061286,0.000612864
7,569331.036,5934886.837,569325.6423,5934889.302,0,12,0.000335816,0.000197359,-999,-999,-999,0.0000982,0.000142468
7,569388.067,5934864.518,569331.036,5934886.837,0,12,0.003951031,0.002322021,-999,-999,-999,0.00109502,0.001095019
7,569421.4168,5934856.296,569388.067,5934864.518,0,12,0.002213684,0.001300982,-999,-999,-999,0.00061352,0.000613518
7,567588.1146,5935733.412,567610.576,5935754.811,0,12,0.007795215,0.004581248,-999,-999,-999,0.00208868,0.002088676
7,567874.1808,5935740.474,567905.7296,5935823.161,0,12,0.023776978,0.01397373,-999,-999,-999,0.00649859,0.006498585
7,566228.4146,5936250.308,566209.0148,5936349.739,0,12,0.002931042,0.001722573,-999,-999,-999,0.00089593,0.000895934
7,566117.4614,5937035,566031.0071,5937083.44,0,12,0.002946534,0.001731678,-999,-999,-999,0.00089673,0.000896728
7,571832.8766,5934066.865,571868.5424,5934067.374,0,12,0.001439805,0.000846173,-999,-999,-999,0.00032749,0.000539784
7,568153.5625,5936022.1,568096.3383,5936096.709,0,12,0.016813131,0.009881077,-999,-999,-999,0.00384182,0.003841819
7,566151.9687,5938876.344,566105.2272,5938870.687,0,12,0.016675538,0.009800214,-999,-999,-999,0.0038302,0.003830204
7,566209.3869,5938939.068,566216.6519,5938945.681,0,12,0.001558645,0.000916016,-999,-999,-999,0.00036174,0.000361744
7,566569.1059,5933660.704,566525.0084,5933649.162,0,12,0.026775864,0.015736175,-999,-999,-999,0.00654998,0.010374
7,567030.342,5934196.346,567108.2403,5934206.118,0,12,0.020651308,0.012136773,-999,-999,-999,0.00455218,0.004552178
7,567108.2403,5934206.118,567133.8302,5934208.536,0,12,0.005948009,0.003495645,-999,-999,-999,0.00139143,0.00216671
7,566189.8441,5938905.632,566201.3,5938931.691,0,12,0.004590312,0.002697726,-999,-999,-999,0.00106536,0.00106536
7,567796.6243,5936500.943,567802.7018,5936492.782,0,12,0.00268355,0.001577122,-999,-999,-999,0.00063645,0.000636454
7,567802.7018,5936492.782,567853.9249,5936423.996,0,12,0.022617738,0.013292445,-999,-999,-999,0.00536422,0.005364216
7,574316.7824,5935902.895,574324.8449,5935904.342,0,12,0.001904666,0.001119372,-999,-999,-999,0.00047142,0.000501638
7,574215.8368,5935884.781,574300.1047,5935899.902,0,12,0.019918764,0.011706258,-999,-999,-999,0.00493001,0.005246063
7,574300.1047,5935899.902,574316.7824,5935902.895,0,12,0.003941892,0.00231665,-999,-999,-999,0.00097564,0.001038187
7,567973.5519,5934356.967,568007.5848,5934363.54,0,12,0.005824853,0.003423266,-999,-999,-999,0.00167296,0.002423265
7,567964.8432,5934355.285,567973.5519,5934356.967,0,12,0.001489805,0.000875559,-999,-999,-999,0.00042789,0.000619791
7,567955.4887,5934353.478,567964.8432,5934355.285,0,12,0.001600659,0.000940707,-999,-999,-999,0.00045973,0.000665909
7,567938.8619,5934350.267,567955.4887,5934353.478,0,12,0.002845242,0.001672149,-999,-999,-999,0.00081719,0.001183683
7,566601.404,5937929.344,566669.6149,5937997.656,0,12,0.00305321,0.001794371,-999,-999,-999,0.00095817,0.000958173
7,571239.4935,5935904.663,571205.4041,5935923.785,0,12,0.015437143,0.009072409,-999,-999,-999,0.00365537,0.005634258
7,562171.4074,5936692.74,562141.5602,5936746.979,0,12,0.023801557,0.013988175,-999,-999,-999,0.00588087,0.009106807
7,561439.3403,5934970.308,561404.6646,5935001.546,0,12,0.00482868,0.002837815,-999,-999,-999,0.00096742,0.000967417
7,561317.8291,5934391.78,561371.1386,5934436.281,0,12,0.007732706,0.004544511,-999,-999,-999,0.00188125,0.001881248
7,560986.7438,5934295.127,561085.3404,5934315.674,0,12,0.011260938,0.006618053,-999,-999,-999,0.00274067,0.002740672
7,561773.1725,5934674.69,561706.2686,5934643.114,0,12,0.011575904,0.006803159,-999,-999,-999,0.00287751,0.002877509
7,562938.1877,5935223.512,562835.8588,5935244.985,0,12,0.03141356,0.018461749,-999,-999,-999,0.00506603,0.009671508
7,563756.7958,5934866.79,563704.5573,5934910.374,0,12,0.019497148,0.011458474,-999,-999,-999,0.00430139,0.006926807
7,564788.1197,5935746.333,564783.4971,5935751.135,0,12,0.000484576,0.000284785,-999,-999,-999,0.00014541,0.000145406
7,564922.225,5935607.419,564896.0549,5935634.606,0,12,0.002316718,0.001361535,-999,-999,-999,0.00070517,0.00070517
7,563260.3722,5935992.52,563240.4005,5936018.71,0,12,0.002645792,0.001554932,-999,-999,-999,0.00073261,0.00073261
7,563796.9744,5936942.074,563804.3019,5936972.707,0,12,0.001924463,0.001131007,-999,-999,-999,0.00053577,0.000535766
7,563804.3019,5936972.707,563806.0229,5936977.268,0,12,0.00029729,0.000174717,-999,-999,-999,0.00008276,8.27648E-05
7,564094.5889,5934008.549,564103.4535,5934008.616,0,12,0.001644942,0.000966732,-999,-999,-999,0.00038709,0.000387087
7,563407.5143,5933850.768,563372.1021,5933850.052,0,12,0.009766634,0.005739851,-999,-999,-999,0.00241349,0.002413492
7,564128.2275,5933893.871,564153.2018,5933895.421,0,12,0.005830989,0.003426872,-999,-999,-999,0.0015038,0.002230173
7,565210.1942,5934439.728,565203.4532,5934470.424,0,12,0.003151834,0.001852333,-999,-999,-999,0.00075954,0.000759539
7,564789.4874,5933829.266,564759.6792,5933829.827,0,12,0.015933396,0.009364057,-999,-999,-999,0.00354858,0.003548577
7,566502.382,5934364.765,566496.1468,5934372.242,0,12,0.002100334,0.001234366,-999,-999,-999,0.00054973,0.000549726
7,566536.5699,5934323.99,566502.382,5934364.765,0,12,0.011478517,0.006745925,-999,-999,-999,0.0030043,0.003004301
7,567532.1296,5934695.296,567543.7352,5934704.332,0,12,0.003104251,0.001824368,-999,-999,-999,0.00080611,0.000806108
7,565298.0979,5936422.965,565297.6811,5936606.922,0,12,0.009560621,0.005618777,-999,-999,-999,0.00228644,0.00367858
7,567478.6485,5936954.487,567421.348,5937003.217,0,12,0.002881743,0.0016936,-999,-999,-999,0.00031333,0.000630805
7,567243.3232,5937050.23,567150.2709,5937056.002,0,12,0.00368856,0.002167767,-999,-999,-999,0.00041736,0.00082485
7,571913.7451,5933980.516,571868.5424,5934067.374,0,12,0.03225333,0.018955282,-999,-999,-999,0.00689247,0.006892466
7,567395.2302,5937909.722,567359.7233,5938001.942,0,12,0.023234077,0.013654667,-999,-999,-999,0.00647731,0.006477307
7,565152.8026,5938641.884,565189.628,5938644.192,0,12,0.00503644,0.002959916,-999,-999,-999,0.00074592,0.00074592
7,565165.3859,5937639.253,565138.1521,5937658.866,0,12,0.005761656,0.003386125,-999,-999,-999,0.00144394,0.00144394
7,565191.8201,5937621.26,565165.3859,5937639.253,0,12,0.005440859,0.003197593,-999,-999,-999,0.00136405,0.001364054
7,562460.8062,5936364.036,562365.3054,5936407.39,0,12,0.015901758,0.009345463,-999,-999,-999,0.00357991,0.005781831
7,562465.4248,5936360.437,562460.8062,5936364.036,0,12,0.000878766,0.000516451,-999,-999,-999,0.00019783,0.000319517
7,569679.9427,5935196.301,569701.9148,5935185.751,0,12,0.00026493,0.000155699,-999,-999,-999,0.00008603,8.60288E-05
7,569701.9148,5935185.751,569708.4045,5935153.322,0,12,0.00034809,0.000204573,-999,-999,-999,0.00011341,0.000152012
7,562753.4092,5933932.534,562752.6706,5933959.788,0,12,0.001763379,0.001036338,-999,-999,-999,0.00025861,0.00041943
7,562752.6706,5933959.788,562750.7424,5934024.003,0,12,0.003851058,0.002263267,-999,-999,-999,0.00061956,0.000619563
7,560796.92,5935805.696,560805.4766,5935807.437,0,12,0.000385084,0.000226314,-999,-999,-999,0.00007831,0.000133067
7,560805.4766,5935807.437,560891.6824,5935813.486,0,12,0.003814274,0.002241649,-999,-999,-999,0.00077567,0.001318028
7,561439.3403,5934970.308,561463.6713,5935010.311,0,12,0.001872836,0.001100665,-999,-999,-999,0.00047701,0.000719509
7,561537.2466,5935264.556,561543.974,5935292.178,0,12,0.001143004,0.000671743,-999,-999,-999,0.00030033,0.000300326
7,561240.1337,5935822.252,561305.2778,5935820.63,0,12,0.002824683,0.001660066,-999,-999,-999,0.00060496,0.000616045
7,561305.2778,5935820.63,561341.0062,5935819.74,0,12,0.001549048,0.000910375,-999,-999,-999,0.00033176,0.000337838
7,561463.6713,5935010.311,561484.8017,5935055.872,0,12,0.002019548,0.001186888,-999,-999,-999,0.00053064,0.00053064
7,561141.2559,5935822.25,561240.1337,5935822.252,0,12,0.004287504,0.002519766,-999,-999,-999,0.00091826,0.000935078
7,563319.2472,5935904.275,563359.5624,5935977.875,0,12,0.002348268,0.001380077,-999,-999,-999,0.00065138,0.000941993
7,563374.887,5936018.108,563412.9734,5936112.25,0,12,0.002754105,0.001618587,-999,-999,-999,0.00076396,0.001104791
7,563412.9734,5936112.25,563450.4191,5936202.279,0,12,0.005311053,0.003121306,-999,-999,-999,0.00147871,0.001478706
7,563597.0359,5936469.079,563652.3453,5936547.753,0,12,0.005238634,0.003078745,-999,-999,-999,0.00145854,0.001458544
7,562370.6125,5936357.08,562465.4248,5936360.437,0,12,0.020053569,0.011785483,-999,-999,-999,0.00539765,0.00811787
7,561543.974,5935292.178,561555.4505,5935358.251,0,12,0.002702376,0.001588186,-999,-999,-999,0.00071005,0.000710054
7,569014.7979,5940373.313,569015.4736,5940381.497,0,12,0.000285974,0.000168067,-999,-999,-999,0.00008088,8.08848E-05
7,569015.1032,5940362.335,569014.7979,5940373.313,0,12,0.000383386,0.000225316,-999,-999,-999,0.00010844,0.000108437
7,569019.0577,5940333.555,569015.1032,5940362.335,0,12,0.001010997,0.000594163,-999,-999,-999,0.00028595,0.00028595
7,569363.7318,5939786.193,569450.2197,5939734.527,0,12,0.003449429,0.002027229,-999,-999,-999,0.0009524,0.001379671
7,569450.2197,5939734.527,569531.6065,5939685.586,0,12,0.003305746,0.001942787,-999,-999,-999,0.000935,0.000934997
7,569775.6989,5936059.226,569766.3331,5936085.765,0,12,0.001840819,0.001081849,-999,-999,-999,0.00040663,0.000601216
7,569626.353,5936363.917,569611.5098,5936390.766,0,12,0.002208759,0.001298088,-999,-999,-999,0.00047017,0.000470171
7,569659.8223,5936303.375,569626.353,5936363.917,0,12,0.004981044,0.002927359,-999,-999,-999,0.0010603,0.001060297
7,569766.3331,5936085.765,569739.6767,5936150.592,0,12,0.004584398,0.002694251,-999,-999,-999,0.0008079,0.001367535
7,571371.9818,5938370.539,571465.8181,5938407.2,0,12,0.00418403,0.002458954,-999,-999,-999,0.00096787,0.000967872
7,563359.5624,5935977.875,563362.01,5935984.301,0,12,0.000186517,0.000109616,-999,-999,-999,0.00005174,0.00007482
7,565891.5429,5934091.844,565935.422,5934035.182,0,12,0.001948534,0.001145154,-999,-999,-999,0.00043874,0.000725861
7,565960.2399,5934003.135,565972.6389,5933987.124,0,12,0.000541347,0.00031815,-999,-999,-999,0.00012318,0.000204626
7,565971.5893,5933986.524,566065.9218,5933993.84,0,12,0.017516876,0.010294668,-999,-999,-999,0.00116987,0.002943615
7,566094.6104,5933996.054,566100.2282,5933996.488,0,12,0.001043795,0.000613438,-999,-999,-999,0.00006971,0.000175404
7,566065.9218,5933993.84,566071.3249,5933994.257,0,12,0.001003079,0.00058951,-999,-999,-999,0.00006699,0.000168562
7,566151.48,5934003.768,566210.3088,5934015.698,0,12,0.011119006,0.00653464,-999,-999,-999,0.00074259,0.001868488
7,566100.2282,5933996.488,566109.9284,5933997.861,0,12,0.001813686,0.001065903,-999,-999,-999,0.00012113,0.00030478
7,566546.0392,5934105.364,566560.3269,5934108.786,0,12,0.002720529,0.001598855,-999,-999,-999,0.00018169,0.00045717
7,566632.6578,5934124.055,566632.6578,5934124.055,0,12,0.014386434,0.008454907,-999,-999,-999,0.00092968,0.002381119
7,567225.0573,5939507.489,567302.9512,5939523.424,0,12,0.019871812,0.011678664,-999,-999,-999,0.00520706,0.007815763
7,567302.9512,5939523.424,567344.2289,5939527.377,0,12,0.010359215,0.006088111,-999,-999,-999,0.00271445,0.004074373
7,567079.5893,5939476.65,567173.3181,5939496.52,0,12,0.023937579,0.014068115,-999,-999,-999,0.00627242,0.009414866
7,568825.7569,5934987.534,568884.4305,5935053.247,0,12,0.010397577,0.006110656,-999,-999,-999,0.00281311,0.00281311
7,568817.3626,5934978.132,568825.7569,5934987.534,0,12,0.001307531,0.000768436,-999,-999,-999,0.00037426,0.000547589
7,568817.767,5935012.989,568873.3187,5935064.168,0,12,0.007834816,0.004604522,-999,-999,-999,0.00224262,0.003281193
7,568810.2359,5935006.051,568817.767,5935012.989,0,12,0.001061786,0.000624011,-999,-999,-999,0.00030392,0.000444672
7,567227.3303,5938394.433,567215.9778,5938439.27,0,12,0.003563686,0.002094378,-999,-999,-999,0.00080669,0.000806694
7,567230.394,5938388.543,567227.3303,5938394.433,0,12,0.000452981,0.000266217,-999,-999,-999,0.0001073,0.00016019
7,567235.559,5938378.614,567230.394,5938388.543,0,12,0.000838768,0.000492944,-999,-999,-999,0.00019219,0.000192192
7,567237.0696,5938393.856,567235.6799,5938440.1,0,12,0.003540918,0.002080997,-999,-999,-999,0.00080028,0.000800281
7,567236.6156,5938386.941,567237.0696,5938393.856,0,12,0.000472765,0.000277844,-999,-999,-999,0.00011199,0.000167186
7,567236.0688,5938378.614,567236.6156,5938386.941,0,12,0.000563625,0.000331242,-999,-999,-999,0.00013494,0.000201444
7,568398.8022,5938162.311,568408.1651,5938159.936,0,12,0.000442138,0.000259845,-999,-999,-999,0.0001136,0.000174605
7,568396.4559,5938182.917,568406.6383,5938181.433,0,12,0.000470973,0.000276791,-999,-999,-999,0.00012101,0.000185992
7,568406.6383,5938181.433,568498.0604,5938160.229,0,12,0.007353719,0.004321781,-999,-999,-999,0.00118614,0.001935065
7,569749.4378,5935182.017,569756.6066,5935181.53,0,12,0.000870997,0.000511885,-999,-999,-999,0.00023842,0.00023842
7,569756.6066,5935181.53,569764.0773,5935181.023,0,12,0.000953327,0.00056027,-999,-999,-999,0.00024747,0.00024747
7,567279.9362,5935364.354,567302.8825,5935393.37,0,12,0.005684366,0.003340702,-999,-999,-999,0.00175723,0.002485221
7,567302.8825,5935393.37,567356.4629,5935496.4,0,12,0.018152802,0.010668402,-999,-999,-999,0.00561166,0.007936459
7,567264.517,5935343.742,567279.9362,5935364.354,0,12,0.003954943,0.00232432,-999,-999,-999,0.00122261,0.001729113
7,567244.6226,5935364.354,567302.8833,5935439.036,0,12,0.014554188,0.008553497,-999,-999,-999,0.0044992,0.006363134
7,567302.8833,5935439.036,567337.5504,5935495.85,0,12,0.010318176,0.006063992,-999,-999,-999,0.00318971,0.004511137
7,567240.5068,5935358.967,567244.6226,5935364.354,0,12,0.00104134,0.000611996,-999,-999,-999,0.00032191,0.000455277
7,567222.093,5935291.984,567264.1071,5935343.772,0,12,0.010029181,0.00589415,-999,-999,-999,0.00311936,0.004401192
7,567204.8701,5935303.979,567240.6268,5935359.236,0,12,0.009963032,0.005855274,-999,-999,-999,0.00309879,0.004372163
7,570683.6195,5935042.754,570757.8007,5935026.79,0,12,0.011678886,0.006863681,-999,-999,-999,0.00325802,0.004779142
7,570687.6807,5935056.274,570761.2196,5935041.454,0,12,0.011535936,0.006779669,-999,-999,-999,0.00321814,0.004720645
7,570932.4098,5934941.082,571075.3338,5934916.58,0,12,0.006016151,0.003535692,-999,-999,-999,0.00153922,0.002320815
7,570954.0421,5934998.448,571078.5546,5934927.603,0,12,0.005881147,0.00345635,-999,-999,-999,0.00150468,0.002268735
7,567210.8939,5938496.264,567213.0858,5938596.621,0,12,0.007608924,0.004471765,-999,-999,-999,0.00173425,0.001734251
7,567215.9778,5938439.27,567211.7961,5938486.15,0,12,0.003486745,0.00204916,-999,-999,-999,0.00079471,0.00079471
7,567230.5867,5938497.235,567213.6513,5938596.388,0,12,0.006816026,0.004005778,-999,-999,-999,0.0016232,0.002411354
7,567235.6799,5938440.1,567231.3136,5938489.081,0,12,0.00328902,0.001932957,-999,-999,-999,0.00078326,0.00116358
7,568388.3645,5938163.377,568398.3608,5938162.639,0,12,0.00036098,0.000212148,-999,-999,-999,0.00010993,0.000156468
7,568386.4902,5938183.469,568396.4559,5938182.917,0,12,0.00035918,0.00021109,-999,-999,-999,0.00010938,0.000155688
7,567325.5709,5933433.262,567319.3587,5933439.977,0,12,0.001998177,0.001174329,-999,-999,-999,0.00045421,0.00072285
7,568807.7254,5934971.72,568817.3184,5934978.01,0,12,0.001219291,0.000716577,-999,-999,-999,0.0003421,0.000504833
7,568808.123,5935004.553,568810.1459,5935006.291,0,12,0.000283581,0.00016666,-999,-999,-999,0.00007957,0.000117413
7,568799.4834,5934997.131,568802.2789,5934999.533,0,12,0.000391915,0.000230328,-999,-999,-999,0.00010996,0.000162268
7,568802.2789,5934999.533,568808.123,5935004.553,0,12,0.000818879,0.000481255,-999,-999,-999,0.00022976,0.000339047
7,570622.7912,5935518.175,570675.4119,5935434.811,0,12,0.003542616,0.002081995,-999,-999,-999,0.00097412,0.00097412
7,570635.9632,5935525.755,570675.4119,5935434.811,0,12,0.003561149,0.002092887,-999,-999,-999,0.00097922,0.000979216
7,567975.3258,5934364.74,567986.0089,5934419.525,0,12,0.011559438,0.006793482,-999,-999,-999,0.00323202,0.004749192
7,567973.5519,5934356.967,567975.3258,5934364.74,0,12,0.00165194,0.000970845,-999,-999,-999,0.00046188,0.000678699
7,567976.0839,5934156.323,567973.5519,5934356.967,0,12,0.043503366,0.025566928,-999,-999,-999,0.01196922,0.0176018
7,567958.643,5934364.741,567970.0368,5934421.521,0,12,0.01200037,0.007052617,-999,-999,-999,0.0033553,0.004930348
7,567955.4887,5934353.478,567958.643,5934364.741,0,12,0.002422017,0.001423419,-999,-999,-999,0.0006772,0.000995085
7,567949.8642,5934148.027,567955.4887,5934353.478,0,12,0.043961341,0.02583608,-999,-999,-999,0.01209523,0.0177871
7,571801.0777,5934574.073,571756.285,5934635.445,0,12,0.015239614,0.008956321,-999,-999,-999,0.00336371,0.005359672
7,571834.2938,5934533.379,571801.0777,5934574.073,0,12,0.010534203,0.006190951,-999,-999,-999,0.00232512,0.00370481
7,571773.948,5934539.577,571769.2945,5934552.513,0,12,0.002605075,0.001531003,-999,-999,-999,0.0006094,0.000968688
7,567356.0131,5935496.5,567351.1661,5935564.373,0,12,0.004624264,0.00271768,-999,-999,-999,0.00135652,0.001356524
7,567337.5504,5935495.98,567350.9462,5935564.443,0,12,0.004147412,0.002437434,-999,-999,-999,0.00128171,0.001813315
7,571846.127,5934404.6,571834.2838,5934533.389,0,12,0.024939667,0.014657042,-999,-999,-999,0.00544809,0.008793414
7,571801.0759,5934463.601,571773.948,5934539.577,0,12,0.015502777,0.009110982,-999,-999,-999,0.00338659,0.005466085
7,571813.6601,5934418.165,571801.0759,5934463.601,0,12,0.009102671,0.00534964,-999,-999,-999,0.00198848,0.003209488
7,567200.9321,5935276.904,567222.003,5935291.924,0,12,0.005701755,0.003350921,-999,-999,-999,0.00167974,0.002425893
7,567199.0745,5935278.283,567204.92,5935303.809,0,12,0.005770026,0.003391044,-999,-999,-999,0.00169986,0.00245494
7,571825.6053,5934310.263,571820.3665,5934362.017,0,12,0.007747618,0.004553275,-999,-999,-999,0.00173659,0.002821434
7,571820.0692,5934364.676,571813.7101,5934417.915,0,12,0.007935502,0.004663694,-999,-999,-999,0.0017787,0.002889855
7,571820.3665,5934362.187,571820.0692,5934364.676,0,12,0.000371329,0.00021823,-999,-999,-999,0.00008323,0.000135226
7,564863.6292,5934516.192,564893.7805,5934548.713,0,12,0.005637974,0.003313437,-999,-999,-999,0.00145954,0.002174
7,564906.9122,5934530.175,564960.7022,5934596.045,0,12,0.012213234,0.007177718,-999,-999,-999,0.00300503,0.003005026
7,564893.8777,5934548.828,564922.6969,5934584.823,0,12,0.005845015,0.003435115,-999,-999,-999,0.00151708,0.002259707
7,567839.757,5940098.979,567974.3748,5940182.264,0,12,0.021744402,0.012779185,-999,-999,-999,0.00526887,0.007897761
7,567831.9341,5940121.197,567966.2083,5940197.008,0,12,0.021272503,0.01250185,-999,-999,-999,0.00515453,0.007726363
7,567820.2748,5940103.458,567831.9341,5940121.197,0,12,0.002928757,0.00172123,-999,-999,-999,0.00070772,0.001064574
7,567974.5447,5940182.464,568036.1707,5940215.37,0,12,0.008833397,0.005191387,-999,-999,-999,0.00214143,0.003204457
7,567966.7551,5940197.243,568028.2641,5940228.005,0,12,0.008695632,0.005110423,-999,-999,-999,0.00210803,0.00315448
7,568223.4362,5940300.4,568244.4393,5940307.499,0,12,0.002817525,0.00165586,-999,-999,-999,0.00068403,0.001019726
7,568036.1707,5940215.37,568066.7712,5940231.667,0,12,0.004383205,0.00257601,-999,-999,-999,0.0010626,0.001590078
7,568218.3897,5940314.001,568236.5327,5940320.135,0,12,0.002433895,0.0014304,-999,-999,-999,0.00059089,0.000880881
7,568028.2641,5940228.005,568060.2897,5940245.058,0,12,0.004587957,0.002696342,-999,-999,-999,0.00111223,0.001664355
7,568244.4593,5940307.509,568298.9379,5940324.462,0,12,0.007080203,0.004161035,-999,-999,-999,0.0017124,0.002561465
7,568236.5627,5940320.144,568291.0413,5940337.097,0,12,0.007080203,0.004161035,-999,-999,-999,0.0017124,0.002561465
7,568298.9379,5940324.462,568302.5665,5940325.591,0,12,0.000471352,0.000277014,-999,-999,-999,0.000114,0.000170525
7,568302.5665,5940325.591,568333.3744,5940335.177,0,12,0.004004011,0.002353157,-999,-999,-999,0.0009684,0.001448565
7,568291.0413,5940337.097,568302.5667,5940340.404,0,12,0.00148848,0.00087478,-999,-999,-999,0.00036,0.0005385
7,568302.5667,5940340.404,568325.8776,5940347.092,0,12,0.00300921,0.001768513,-999,-999,-999,0.0007278,0.001088668
7,568333.5943,5940335.287,568349.9978,5940340.175,0,12,0.002123565,0.001248019,-999,-999,-999,0.0005136,0.00076826
7,568326.0175,5940347.232,568342.561,5940351.83,0,12,0.002131007,0.001252393,-999,-999,-999,0.0005154,0.000770953
7,564922.6969,5934584.823,564948.63,5934606.952,0,12,0.004322322,0.002540228,-999,-999,-999,0.00112187,0.001671027
7,566397.4531,5934657.139,566429.2086,5934684.898,0,12,0.003550288,0.002086505,-999,-999,-999,0.0010885,0.001539935
7,566306.5053,5934554.532,566359.2139,5934625.572,0,12,0.008306352,0.004881643,-999,-999,-999,0.00242957,0.002429568
7,566304.656,5934551.264,566306.5053,5934554.532,0,12,0.000314298,0.000184713,-999,-999,-999,0.00009656,0.000136864
7,568609.9815,5940423.355,568630.7675,5940428.195,0,12,0.002734502,0.001607067,-999,-999,-999,0.00070383,0.001043879
7,568427.2114,5940362.345,568497.6649,5940385.609,0,12,0.00950297,0.005584895,-999,-999,-999,0.00244596,0.003627697
7,568410.2327,5940358.419,568427.2114,5940362.345,0,12,0.002229297,0.001310158,-999,-999,-999,0.0005738,0.00085102
7,568608.6391,5940435.569,568627.7889,5940439.351,0,12,0.002499166,0.00146876,-999,-999,-999,0.00064326,0.00095404
7,568408.2864,5940370.261,568493.4425,5940398.976,0,12,0.011500768,0.006759001,-999,-999,-999,0.00296017,0.004390344
7,567849.6405,5939548.004,567849.2239,5939540.811,0,12,0.000404914,0.000237968,-999,-999,-999,0.00010325,0.000159882
7,567823.7063,5939550.686,567823.5242,5939542.091,0,12,0.000488566,0.00028713,-999,-999,-999,0.00012246,0.000190275
7,568630.7675,5940428.195,568718.4827,5940434.121,0,12,0.011251363,0.006612426,-999,-999,-999,0.00289597,0.004295135
7,568627.7889,5940439.351,568715.724,5940448.266,0,12,0.011324266,0.006655271,-999,-999,-999,0.00291474,0.004322966
7,568349.9978,5940340.175,568354.756,5940341.554,0,12,0.001161086,0.00068237,-999,-999,-999,0.00029899,0.000446276
7,568342.561,5940351.83,568347.3091,5940353.209,0,12,0.000613998,0.000360847,-999,-999,-999,0.0001485,0.000222131
7,568354.756,5940341.554,568410.2342,5940358.326,0,12,0.007191839,0.004226644,-999,-999,-999,0.0017394,0.002601853
7,568380.1613,5940362.345,568408.1252,5940370.122,0,12,0.003602122,0.002116967,-999,-999,-999,0.0008712,0.00130317
7,568347.3091,5940353.209,568380.1613,5940362.345,0,12,0.004231004,0.002486561,-999,-999,-999,0.0010233,0.001530686
7,563253.8505,5935134.202,563304.471,5935176.296,0,12,0.008289067,0.004871485,-999,-999,-999,0.00203482,0.002034823
7,563304.471,5935176.296,563315.4068,5935185.551,0,12,0.001800278,0.001058023,-999,-999,-999,0.00044194,0.000441937
7,563304.4869,5936130.162,563218.8899,5936048.682,0,12,0.015804673,0.009288406,-999,-999,-999,0.00412172,0.006058379
7,563311.6843,5936147.708,563304.4869,5936130.162,0,12,0.002522631,0.00148255,-999,-999,-999,0.00065788,0.000966996
7,563304.4871,5936142.568,563208.7817,5936061.024,0,12,0.016738193,0.009837036,-999,-999,-999,0.00436517,0.006416223
7,563311.6843,5936147.708,563304.4871,5936142.568,0,12,0.001176873,0.000691648,-999,-999,-999,0.00030692,0.000451129
7,560811.0438,5933978.984,560815.9133,5934075.579,0,12,0.009573434,0.005626307,-999,-999,-999,0.00243448,0.003609148
7,560810.7468,5933973.092,560811.0438,5933978.984,0,12,0.000603157,0.000354475,-999,-999,-999,0.00014821,0.000219775
7,565875.6117,5934147.226,565932.9177,5934172.521,0,12,0.002928569,0.00172112,-999,-999,-999,0.00082724,0.001217365
7,565875.8053,5934147.246,565951.6281,5934167.16,0,12,0.003700185,0.002174598,-999,-999,-999,0.00103687,0.001531206
7,563020.0556,5935673.968,563054.1254,5935759.954,0,12,0.012600735,0.007405452,-999,-999,-999,0.00310531,0.004688958
7,563004.3169,5935681.838,563039.7638,5935765.857,0,12,0.012423701,0.007301409,-999,-999,-999,0.00306168,0.00462308
