Australia,74,natural_gas,OCGT,1975,42,350141,gas,Roma_OCGT_Power_Plant_Australia,-26.5773,148.8401,Origin_Energy
Australia,160,natural_gas,CCGT,1990,27,308983,gas,Smithfield_CHP_CCGT_Power_Plant_Australia,-33.85,150.9495,Sithe_Energies
Australia,63,natural_gas,OCGT,1975,42,12366,gas,Snuggery_OCGT_Power_Plant_Australia,-37.6645,140.4154,Synergen_Power
Australia,150,natural_gas,OCGT,1990,27,1173405,gas,Somerton_OCGT_Power_Plant_Australia,-37.6318,144.953,unknown
Australia,1460,bituminous,subcritical,1993,24,2884990,coal,Stanwell_Coal_Power_Plant_Australia,-23.5099,150.3189,Stanwell_Corporation
Australia,480,coal,subcritical,2009,8,4031847,coal,Swanbank_B_Coal_Power_Plant_Australia,-27.66049,152.8142,Unknown
Australia,385,natural_gas,CCGT,1998,19,839743,gas,Swanbank_E_CCGT_Power_Plant_Australia,-27.6554,152.818,unknown
Australia,435,natural_gas,CCGT,2009,8,0,gas,Tallawarra_CCGT_Power_Plant_Australia,-34.5228,150.808056,CLP_Group
Australia,1400,subbituminous,subcritical,1993,24,7804385,coal,Tarong_Coal_Power_Plant_Australia,-26.7826,151.9151,Stanwell_Corporation_(acquired_from_Tarong_Corporation_in_July_2011)
Australia,443,subbituminous,supercritical,2009,8,3158468,coal,Tarong_North_Coal_Power_Plant_Australia,-26.7762,151.9145,Stanwell_Corporation_(merged_with_Tarong_Corporation_in_July_2011)
Australia,138,natural_gas,OCGT,1990,27,522767,gas,TelferOCGT_Power_Plant_Australia,-21.7418,122.1823,Newcrest_Mining_Ltd
Australia,240,subbituminous,subcritical,1998,19,911188,coal,Thomas_Playford_B_Coal_Power_Plant_Australia,-32.5392,137.7824,Alinta_Energy
Australia,1280,natural_gas,subcritical,2001,16,10300000,gas,Torrens_Island_Thermal_Power_Plant_Australia,-34.8054,138.5234,AGL_Energy
Australia,640,natural_gas,OCGT,2009,8,0,gas,Uranquinty_OCGT_Power_Plant_Australia,-35.1793,147.2159,Origin_Energy__acquired_in_July_2008
Australia,300,natural_gas,OCGT,1998,19,796145,gas,Valley_Power_OCGT_Power_Plant_Australia,-38.25346,146.588774,Snowy_Hydro_Ltd__Commonwealth_Victorian_and_NSW_governments
Australia,188,natural_gas,OCGT,1998,19,1304165,gas,Wickham_Point_OCGT_Power_Plant_Australia,-12.5219,130.8656,Conoco_Phillips
Australia,130,bituminous,subcritical,1990,27,565348,coal,Worsley_Coal_Cogen_Power_Plant_Australia,-33.2357,116.0687,Worsley_Alumina
