nRun,SumOfSquares,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSKVVOLT,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMW,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMVR,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSANGLE,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSKVVOLT,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMW,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMVR,subtype_CaseGroup1_Bus95_Petrofac_PWBUSANGLE,subtype_CaseGroup1_Bus95_Petrofac_PWBUSKVVOLT,subtype_CaseGroup1_Bus95_Petrofac_LineMW,subtype_CaseGroup1_Bus95_Petrofac_LineMVR
335,75300.300691028577,3159.677484456613,318.63006808793972,37591.279414591139,4965.5806174273876,3189.429714920811,318.45253819259653,21109.306852793652,1123.6354332304209,3189.6855384105147,318.45103812361225,15.320641929811906,0.85134886407706234
336,75296.882700578339,3158.4554010667744,318.71611120372671,37591.270170168907,4965.6074977582957,3188.1938378375139,318.53858303711951,21109.306852793652,1123.6356330136337,3188.4495428697319,318.53708276549179,15.320639033334265,0.85134903016049279
337,75297.205351938159,3158.5713632458592,318.70794296740632,37591.270170168907,4965.6041378891214,3188.3111091913715,318.53041457738777,21109.306852793652,1123.6356330136337,3188.5668257023385,318.52891432499632,15.320639033334265,0.85134903016049279
338,75296.264790018933,3158.2341180271978,318.7316953049941,37591.270170168907,4965.6116990057053,3187.9700576232772,318.55416743808513,21109.306852793652,1123.6356330136337,3188.2257412593503,318.55266748671841,15.320639033334265,0.85134886407706234
339,75299.323241580612,3159.3306742992786,318.65445658523981,37591.270170168907,4965.5873371509606,3189.0789919981994,318.47692703322588,21109.306852793652,1123.6356330136337,3189.3347822208661,318.47542690680086,15.320641929811906,0.85134748004910488
340,75299.981239516812,3159.568162860106,318.6376437629371,37591.270170168907,4965.5780975322205,3189.3191716427878,318.46011389831165,21109.306852793652,1123.6354332304209,3189.5749850515836,318.45861381148478,15.320647801051209,0.85134696334562254
341,75295.87743976395,3158.1024437195101,318.74083577937995,37591.256299659988,4965.6091791026511,3187.8369123201801,318.56330822232877,21109.306852793652,1123.6352334472265,3188.0925827121546,318.56180789247605,15.320639033334265,0.85134508106997686
342,75298.869878115744,3159.1741821363621,318.66533894083199,37591.260921870104,4965.5839772886065,3188.9207471867944,318.48780992626467,21109.306852793652,1123.6352334472265,3189.1765220275979,318.48630941728521,15.320639033334265,0.85134404766462501
343,75297.00237931688,3158.503312989284,318.7125806789831,37591.260921870104,4965.5990980874903,3188.2423067994582,318.53505242493208,21109.310316517469,1123.6352334472265,3188.4980171633329,318.53355216161873,15.320641929811906,0.85134524715303839
344,75296.706570790804,3158.3991404841472,318.71991775114884,37591.256299659988,4965.6007780210839,3188.1369595514025,318.54238959511946,21109.310316517469,1123.6352334472265,3188.3926589147795,318.54088967148186,15.320641929811906,0.85134524715303839
345,75294.846318829193,3157.7333031790458,318.76681645192571,37591.256299659988,4965.61589884555,3187.4636069507906,318.58928915545812,21109.306852793652,1123.6352334472265,3187.719242047177,318.58778912140616,15.320641929811906,0.85134524715303839
346,75298.515150608975,3159.0458358252972,318.67434564888487,37591.260921870104,4965.5864971852643,3188.790955512145,318.4968166236664,21109.310316517469,1123.6354332304209,3189.0467183712808,318.49531609347019,15.320647801051209,0.85134592993912805
347,75292.804575509057,3157.0022079859659,318.81826494976679,37591.251677450149,4965.6301797236465,3186.7242694582701,318.64073903400856,21109.310316517469,1123.6358327968637,3186.9798342596323,318.63923887883908,15.320665258209381,0.85134919624393957
348,75302.981438392831,3160.6513005308666,318.5611035989528,37591.256299659988,4965.5436562103532,3190.414567603274,318.38357222143105,21109.310316517469,1123.6360325801115,3190.6704870725712,318.38207195802232,15.320682793660783,0.85134764613240033
349,75298.929158861312,3159.2099891707735,318.66232923563024,37591.233188613638,4965.56717658455,3188.95700927595,318.48480034569195,21109.310316517469,1123.6362323633775,3189.2127878298879,318.48330020072416,15.320682793660783,0.85134592993912805
350,75297.901731048885,3158.8422530667353,318.68819138559996,37591.233188613638,4965.5738977083638,3188.5851256823335,318.51066314343836,21109.310316517469,1123.6360325801115,3188.8408689930561,318.50916293756148,15.320685690142561,0.85134473045023362
351,75297.455499015559,3158.6819647419879,318.69947991806907,37591.233188613638,4965.5780975322205,3188.4230285819694,318.52195210074251,21109.310316517469,1123.6362323633775,3188.6787563572266,318.52045186828002,15.320685690142561,0.85134473045023362
352,75294.874745457317,3157.7604818884233,318.76437902276848,37591.223944197074,4965.5974181541833,3187.4911470405577,318.58685240512204,21109.310316517469,1123.6360325801115,3187.7467854996848,318.58535237680672,15.320691561390252,0.85134421374758551
353,75294.706586367305,3157.7003681301389,318.7686147135741,37591.223944197074,4965.5982581208009,3187.4303534954233,318.59108798724156,21109.310316517469,1123.6360325801115,3187.6859872583677,318.58958759197338,15.320691561390252,0.85134421374758551
354,75297.43506993528,3158.6786117224497,318.69968985946019,37591.223944197074,4965.5764176024659,3188.4196394861774,318.52216162670908,21109.310316517469,1123.6362323633775,3188.6753671255265,318.52066139375319,15.320682793660783,0.85134524715303839
355,75294.325144291637,3157.5640544809803,318.77818350765216,37591.223944197074,4965.5999380542526,3187.2925065053541,318.60065697237263,21109.310316517469,1123.6362323633775,3187.5481257073052,318.59915691155908,15.320682793660783,0.85134628055911843
356,75297.584634007071,3158.7327492112636,318.69583594636794,37591.223944197074,4965.5738977083638,3188.474392632811,318.51830771633502,21109.310316517469,1123.6362323633775,3188.7301247266018,318.51680749245503,15.320679897179279,0.85134559777288821
357,75296.20386056909,3158.2380282969571,318.73067732441524,37591.223944197074,4965.5839772886065,3187.9740867608407,318.55314974104448,21109.310316517469,1123.6362323633775,3188.229772817062,318.5516494351134,15.320679897179279,0.85134592993912805
358,75297.944581974487,3158.8619850499422,318.68672610825706,37591.223944197074,4965.5705364412197,3188.6050869953874,318.50919791733946,21109.310316517469,1123.6362323633775,3188.8608333654001,318.50769735797758,15.320679897179279,0.85134576385599992
359,75295.991926136398,3158.1639977139221,318.73588328919749,37591.219321989229,4965.5848172540882,3187.8992217806726,318.55835604063401,21109.310316517469,1123.6362323633775,3188.1548991883519,318.55685572244289,15.320679897179279,0.85134437983056244
360,75294.523367577043,3157.6377667236175,318.77292434895884,37591.219321989229,4965.5957382211582,3187.3670572362958,318.59539785035423,21109.310316517469,1123.6362323633775,3187.622683944357,318.59389744493745,15.320685690142561,0.85134524715303839
361,75302.860806081007,3160.6261389054166,318.56239403091297,37591.223944197074,4965.5268555745097,3190.3891691685944,318.38486336436875,21109.310316517469,1123.6366319299618,3190.6450864895246,318.38336309791805,15.320694457872857,0.85134834737316001
362,75294.766056700842,3157.7639838966161,318.76290535747756,37591.149981150193,4965.5495359463466,3187.494811157409,318.58537843628801,21109.317243965943,1123.6358327968637,3187.7504520218727,318.58387805446438,15.320717786310322,0.85133613106228845
363,75299.533413029349,3159.4704368469556,318.64268759875631,37591.159225557647,4965.5100549670888,3189.2205280398116,318.46515847031793,21109.317243965943,1123.6360325801115,3189.4763341040561,318.46365801469898,15.320717786310322,0.85133509766236837
364,75293.655141934418,3157.3670499261443,318.79078416844277,37591.149981150193,4965.5545771321613,3187.0934069760174,318.61325805101887,21109.317243965943,1123.6360325801115,3187.3490091611056,318.61175760354689,15.320706122089369,0.85133509766236837
365,75302.868245544378,3160.6717330407719,318.5579251851554,37591.149981150193,4965.4772937938978,3190.4354056241573,318.38039397968208,21109.317243965943,1123.6360325801115,3190.6913281886468,318.37889372376156,15.320679897179279,0.85133441488062256
366,75294.137790354507,3157.5594062633818,318.77660554123713,37591.11299965404,4965.5276955351601,3187.2879979218978,318.59907944540163,21109.324171415563,1123.6366319299618,3187.5436180722254,318.59757903131566,15.320671129453153,0.85133441488062256
367,75299.77750448286,3159.581136149764,318.63416258271974,37591.117621855352,4965.4823349430389,3189.3325503610417,318.45663368800678,21109.320707690615,1123.636831713281,3189.5883676949625,318.45513325247038,15.320688586624613,0.8513359649801161
368,75296.050638648623,3158.2477269902888,318.72804507911849,37591.108377453005,4965.5100549670888,3187.9840929904517,318.55051822890925,21109.324171415563,1123.636831713281,3188.2397805772202,318.54901792917519,15.320685690142561,0.85133561436224992
369,75295.91003366372,3158.1971161376187,318.73161032444159,37591.108377453005,4965.5117348856174,3187.9329101789617,318.55408355208721,21109.324171415563,1123.636831713281,3188.1885934546808,318.55258324395726,15.320685690142561,0.85133561436224992
370,75298.183635608235,3159.0120002712747,318.67421069192051,37591.11299965404,4965.4932543880877,3188.7569926582555,318.49668241815755,21109.320707690615,1123.636831713281,3189.0127552848144,318.49518224520619,15.320682793660783,0.85133579889796007
371,75297.024855702824,3158.596245800295,318.70348666859314,37591.11299965404,4965.5033352958071,3188.3365456546776,318.5259591629416,21109.320707690615,1123.636831713281,3188.592266573738,318.52445856409747,15.320682793660783,0.85133613106228845
372,75298.801724422825,3159.2333521532464,318.65861550035481,37591.11299965404,4965.4890546001106,3188.9808445372651,318.48108693119525,21109.320707690615,1123.636831713281,3189.2366274354663,318.47958679497305,15.320679897179279,0.85133751508102096
373,75297.518306797181,3158.7720349539391,318.69109802881638,37591.11299965404,4965.4991340942406,3188.5143202748718,318.51357040471322,21109.324171415563,1123.636831713281,3188.7700584873623,318.51207019198972,15.320679897179279,0.85133768116334452
374,75294.488267137858,3157.689478978742,318.76733850432805,37591.103755252261,4965.521815812097,3187.4195487003531,318.58981249039658,21109.324171415563,1123.636831713281,3187.6751820300301,318.58831209813184,15.320682793660783,0.85133734899871361
375,75297.808989442623,3158.8802456760691,318.68343995757596,37591.103755252261,4965.494934303777,3188.6237563852337,318.50591196821324,21109.324171415563,1123.636831713281,3188.8795057627394,318.50441177352559,15.320688586624613,0.85133664776248363
376,75296.824436585666,3158.5273533879777,318.70829358850511,37591.103755252261,4965.5024953372176,3188.2668802070216,318.53076617166653,21109.324171415563,1123.636831713281,3188.5225960736802,318.5292655614993,15.320691561390252,0.85133631559805434
377,75295.172727952755,3157.9353576470226,318.74999066768407,37591.103755252261,4965.5150947235306,3187.6682047687923,318.57246413053855,21109.324171415563,1123.636831713281,3187.9238627493146,318.57096377912529,15.320694457872857,0.85133664776248363
378,75297.863362384291,3158.9001958498188,318.68202074845578,37591.103755252261,4965.4932543880877,3188.6439335272639,318.50449279751194,21109.324171415563,1123.636831713281,3188.8996848433303,318.50299260616657,15.320691561390252,0.85133768116334452
379,75294.936789399842,3157.8525046542609,318.75580274561963,37591.099133051801,4965.5167746429142,3187.5844195125037,318.57827637462537,21109.324171415563,1123.636831713281,3187.8400684870944,318.57677600952547,15.320691561390252,0.85133923126581168
380,75297.224801251781,3158.6716224303195,318.69806388661453,37591.103755252261,4965.4974541778429,3188.4127856355135,318.52053610679241,21109.324171415563,1123.636831713281,3188.6685141293756,318.51903587766458,15.320691561390252,0.85133906518333691
381,75294.635232191955,3157.7452938047609,318.7633013578232,37591.099133051801,4965.5167746429142,3187.4760027993489,318.58577504030598,21109.324171415563,1123.636831713281,3187.7316429095999,318.58427501452701,15.320691561390252,0.85133888064727281
382,75299.476418056875,3159.4799643079177,318.64108533401389,37591.103755252261,4965.4764538375102,3189.2302561179313,318.46355665198251,21109.324171415563,1123.6370314966177,3189.4860637018214,318.46205620013711,15.320682793660783,0.85134094745233213
383,75295.699918662547,3158.1292328846721,318.73618607912971,37591.094510851617,4965.5066951308791,3187.8642823806249,318.55865946015996,21109.324171415563,1123.6370314966177,3188.1199583872149,318.55715914125437,15.320688586624613,0.85134284817705641
384,75297.232161537526,3158.6787421113759,318.69747333887403,37591.094510851617,4965.494094345896,3188.4199929639281,318.51994572355449,21109.324171415563,1123.6370314966177,3188.6757228761862,318.51844549581688,15.320688586624613,0.85134233147497962
385,75295.748922463492,3158.1472755947434,318.73490350766696,37591.094510851617,4965.5050152132017,3187.8825284000463,318.55737688896107,21109.324171415563,1123.6370314966177,3188.1382073968571,318.55587657307575,15.320682793660783,0.85134233147497962
386,75298.998733405097,3159.3108565406574,318.65293890394383,37591.099133051801,4965.4789737068868,3189.0592437944979,318.47541013167404,21109.324171415563,1123.6370314966177,3189.3150354841564,318.47391000882146,15.320685690142561,0.85134318034276002
387,75297.759667717866,3158.8684911998776,318.68408476155599,37591.094510851617,4965.4882146427271,3188.6118868436515,318.50655694950393,21109.324171415563,1123.6370314966177,3188.8676346157558,318.50505675329737,15.320685690142561,0.85134249755777303
388,75295.280482738584,3157.9811313037044,318.74657635994555,37591.089888651732,4965.5083750488411,3187.7145118393009,318.56905005978751,21109.324171415563,1123.6370314966177,3187.9701739352281,318.56754971641374,15.320679897179279,0.85134301425990011
389,75297.953539995229,3158.9380696542039,318.67916484514035,37591.094510851617,4965.4865347281766,3188.6822528807229,318.50163661898023,21109.324171415563,1123.6370314966177,3188.9380079923203,318.50013643436131,15.320679897179279,0.85134318034276002
390,75300.790638733728,3159.9566940767627,318.60736016685229,37591.094510851617,4965.4596533153535,3189.7123843873023,318.42983053138119,21109.324171415563,1123.6374310633441,3189.9682384160906,318.42833015898884,15.320688586624613,0.85134576385599992
391,75294.01644141259,3157.5355583535888,318.77779785358513,37591.076022053756,4965.5108949263176,3187.2639296149755,318.6002721396805,21109.324171415563,1123.6374310633441,3187.5195488001837,318.59877172278618,15.320697354355739,0.8513461144759561
392,75301.042457074014,3160.0520148898795,318.60049918380099,37591.085266452123,4965.4529336781779,3189.8087967926995,318.42296967565278,21109.324171415563,1123.6376308467345,3190.0646603361747,318.42146931942398,15.320697354355739,0.85134712942886759
393,75295.168254964403,3157.9513643964083,318.74838456247716,37591.071399854998,4965.4982941360058,3187.6844402656229,318.57085811568049,21109.324171415563,1123.6378306301422,3187.9401000264297,318.56935812501928,15.320706122089369,0.85134731396582553
