primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
bituminous,supercritical,47,800,610.3,46.31,4012722.50,14
bituminous,supercritical,47,900,686.6,45.17,4514395.00,14
bituminous,supercritical,47,1000,762.9,44.21,5016067.50,14
bituminous,supercritical,47,1100,839.2,43.38,5517740.00,14
bituminous,supercritical,47,1200,915.4,42.64,6018755.00,14
bituminous,supercritical,47,1300,991.7,41.98,6520427.50,14
bituminous,supercritical,47,1400,1068,41.44,7022100.00,14
bituminous,supercritical,47,1500,1144,41.04,7521800.00,14
bituminous,supercritical,47,1600,1221,40.69,8028075.00,14
bituminous,supercritical,47,1700,1297,40.38,8527775.00,14
bituminous,supercritical,47,1800,1373,40.1,9027475.00,14
bituminous,supercritical,47,1900,1449,39.84,9527175.00,14
bituminous,supercritical,47,2000,1526,39.61,10033450.00,14
bituminous,supercritical,47,2100,1602,39.4,10533150.00,14
bituminous,supercritical,47,2200,1678,39.2,11032850.00,14
bituminous,supercritical,47,2300,1755,39.02,11539125.00,14
bituminous,supercritical,47,2400,1831,38.84,12038825.00,14
bituminous,supercritical,47,2500,1907,38.68,12538525.00,14
bituminous,supercritical,50,100,76.35,88.41,502001.25,15
bituminous,supercritical,50,200,152.6,66.84,1003345.00,15
bituminous,supercritical,50,300,228.9,58.54,1505017.50,15
bituminous,supercritical,50,400,305.2,53.91,2006690.00,15
bituminous,supercritical,50,500,381.5,50.87,2508362.50,15
bituminous,supercritical,50,600,457.8,48.68,3010035.00,15
bituminous,supercritical,50,700,534,47,3511050.00,15
bituminous,supercritical,50,800,610.3,45.65,4012722.50,15
bituminous,supercritical,50,900,686.6,44.53,4514395.00,15
bituminous,supercritical,50,1000,762.9,43.59,5016067.50,15
bituminous,supercritical,50,1100,839.2,42.76,5517740.00,15
bituminous,supercritical,50,1200,915.4,42.03,6018755.00,15
bituminous,supercritical,50,1300,991.7,41.38,6520427.50,15
bituminous,supercritical,50,1400,1068,40.86,7022100.00,15
bituminous,supercritical,50,1500,1144,40.46,7521800.00,15
bituminous,supercritical,50,1600,1221,40.12,8028075.00,15
bituminous,supercritical,50,1700,1297,39.81,8527775.00,15
bituminous,supercritical,50,1800,1373,39.53,9027475.00,15
bituminous,supercritical,50,1900,1449,39.28,9527175.00,15
bituminous,supercritical,50,2000,1526,39.05,10033450.00,15
bituminous,supercritical,50,2100,1602,38.84,10533150.00,15
bituminous,supercritical,50,2200,1678,38.65,11032850.00,15
bituminous,supercritical,50,2300,1755,38.46,11539125.00,15
bituminous,supercritical,50,2400,1831,38.29,12038825.00,15
bituminous,supercritical,50,2500,1907,38.13,12538525.00,15
bituminous,supercritical,53,100,76.35,87.34,502001.25,16
bituminous,supercritical,53,200,152.6,65.94,1003345.00,16
bituminous,supercritical,53,300,228.9,57.71,1505017.50,16
bituminous,supercritical,53,400,305.2,53.14,2006690.00,16
