primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
lignite,subcritical,63,2500,2294,35.56,15083050.00,19
lignite,subcritical,67,100,91.83,85.2,603782.25,20
lignite,subcritical,67,200,183.6,63.43,1207170.00,20
lignite,subcritical,67,300,275.3,55.11,1810097.50,20
lignite,subcritical,67,400,367.1,50.49,2413682.50,20
lignite,subcritical,67,500,458.8,47.47,3016610.00,20
lignite,subcritical,67,600,550.6,45.3,3620195.00,20
lignite,subcritical,67,700,642.3,43.63,4223122.50,20
lignite,subcritical,67,800,734,42.3,4826050.00,20
lignite,subcritical,67,900,825.8,41.2,5429635.00,20
lignite,subcritical,67,1000,917.5,40.26,6032562.50,20
lignite,subcritical,67,1100,1009,39.44,6634175.00,20
lignite,subcritical,67,1200,1101,38.71,7239075.00,20
lignite,subcritical,67,1300,1193,38.06,7843975.00,20
lignite,subcritical,67,1400,1285,37.54,8448875.00,20
lignite,subcritical,67,1500,1376,37.15,9047200.00,20
lignite,subcritical,67,1600,1468,36.8,9652100.00,20
lignite,subcritical,67,1700,1560,36.49,10257000.00,20
lignite,subcritical,67,1800,1651,36.21,10855325.00,20
lignite,subcritical,67,1900,1743,35.95,11460225.00,20
lignite,subcritical,67,2000,1835,35.72,12065125.00,20
lignite,subcritical,67,2100,1927,35.5,12670025.00,20
lignite,subcritical,67,2200,2018,35.29,13268350.00,20
lignite,subcritical,67,2300,2110,35.1,13873250.00,20
lignite,subcritical,67,2400,2202,34.91,14478150.00,20
lignite,subcritical,67,2500,2294,34.73,15083050.00,20
lignite,subcritical,70,100,91.83,83.96,603782.25,21
lignite,subcritical,70,200,183.6,62.4,1207170.00,21
lignite,subcritical,70,300,275.3,54.17,1810097.50,21
lignite,subcritical,70,400,367.1,49.62,2413682.50,21
lignite,subcritical,70,500,458.8,46.64,3016610.00,21
lignite,subcritical,70,600,550.6,44.5,3620195.00,21
lignite,subcritical,70,700,642.3,42.87,4223122.50,21
lignite,subcritical,70,800,734,41.56,4826050.00,21
lignite,subcritical,70,900,825.8,40.47,5429635.00,21
lignite,subcritical,70,1000,917.5,39.55,6032562.50,21
lignite,subcritical,70,1100,1009,38.74,6634175.00,21
lignite,subcritical,70,1200,1101,38.03,7239075.00,21
lignite,subcritical,70,1300,1193,37.39,7843975.00,21
lignite,subcritical,70,1400,1285,36.88,8448875.00,21
lignite,subcritical,70,1500,1376,36.49,9047200.00,21
lignite,subcritical,70,1600,1468,36.15,9652100.00,21
lignite,subcritical,70,1700,1560,35.85,10257000.00,21
lignite,subcritical,70,1800,1651,35.57,10855325.00,21
lignite,subcritical,70,1900,1743,35.32,11460225.00,21
lignite,subcritical,70,2000,1835,35.09,12065125.00,21
lignite,subcritical,70,2100,1927,34.87,12670025.00,21
lignite,subcritical,70,2200,2018,34.67,13268350.00,21
lignite,subcritical,70,2300,2110,34.48,13873250.00,21
lignite,subcritical,70,2400,2202,34.3,14478150.00,21
lignite,subcritical,70,2500,2294,34.12,15083050.00,21
lignite,subcritical,73,100,91.83,82.72,603782.25,22
lignite,subcritical,73,200,183.6,61.36,1207170.00,22
lignite,subcritical,73,300,275.3,53.23,1810097.50,22
lignite,subcritical,73,400,367.1,48.74,2413682.50,22
lignite,subcritical,73,500,458.8,45.81,3016610.00,22
lignite,subcritical,73,600,550.6,43.71,3620195.00,22
lignite,subcritical,73,700,642.3,42.1,4223122.50,22
lignite,subcritical,73,800,734,40.81,4826050.00,22
lignite,subcritical,73,900,825.8,39.75,5429635.00,22
lignite,subcritical,73,1000,917.5,38.84,6032562.50,22
lignite,subcritical,73,1100,1009,38.05,6634175.00,22
lignite,subcritical,73,1200,1101,37.35,7239075.00,22
lignite,subcritical,73,1300,1193,36.72,7843975.00,22
lignite,subcritical,73,1400,1285,36.21,8448875.00,22
lignite,subcritical,73,1500,1376,35.84,9047200.00,22
lignite,subcritical,73,1600,1468,35.51,9652100.00,22
lignite,subcritical,73,1700,1560,35.21,10257000.00,22
lignite,subcritical,73,1800,1651,34.94,10855325.00,22
lignite,subcritical,73,1900,1743,34.69,11460225.00,22
lignite,subcritical,73,2000,1835,34.46,12065125.00,22
lignite,subcritical,73,2100,1927,34.25,12670025.00,22
lignite,subcritical,73,2200,2018,34.05,13268350.00,22
lignite,subcritical,73,2300,2110,33.86,13873250.00,22
lignite,subcritical,73,2400,2202,33.68,14478150.00,22
lignite,subcritical,73,2500,2294,33.5,15083050.00,22
lignite,subcritical,77,100,91.83,81.07,603782.25,23
lignite,subcritical,77,200,183.6,59.97,1207170.00,23
lignite,subcritical,77,300,275.3,51.98,1810097.50,23
lignite,subcritical,77,400,367.1,47.57,2413682.50,23
lignite,subcritical,77,500,458.8,44.7,3016610.00,23
lignite,subcritical,77,600,550.6,42.65,3620195.00,23
lignite,subcritical,77,700,642.3,41.08,4223122.50,23
lignite,subcritical,77,800,734,39.82,4826050.00,23
lignite,subcritical,77,900,825.8,38.78,5429635.00,23
lignite,subcritical,77,1000,917.5,37.89,6032562.50,23
lignite,subcritical,77,1100,1009,37.12,6634175.00,23
lignite,subcritical,77,1200,1101,36.44,7239075.00,23
lignite,subcritical,77,1300,1193,35.82,7843975.00,23
lignite,subcritical,77,1400,1285,35.33,8448875.00,23
lignite,subcritical,77,1500,1376,34.96,9047200.00,23
lignite,subcritical,77,1600,1468,34.64,9652100.00,23
lignite,subcritical,77,1700,1560,34.35,10257000.00,23
lignite,subcritical,77,1800,1651,34.09,10855325.00,23
lignite,subcritical,77,1900,1743,33.85,11460225.00,23
lignite,subcritical,77,2000,1835,33.63,12065125.00,23
lignite,subcritical,77,2100,1927,33.42,12670025.00,23
lignite,subcritical,77,2200,2018,33.22,13268350.00,23
lignite,subcritical,77,2300,2110,33.03,13873250.00,23
lignite,subcritical,77,2400,2202,32.85,14478150.00,23
lignite,subcritical,77,2500,2294,32.68,15083050.00,23
lignite,subcritical,80,100,91.83,79.83,603782.25,24
lignite,subcritical,80,200,183.6,58.93,1207170.00,24
lignite,subcritical,80,300,275.3,51.04,1810097.50,24
lignite,subcritical,80,400,367.1,46.69,2413682.50,24
lignite,subcritical,80,500,458.8,43.87,3016610.00,24
lignite,subcritical,80,600,550.6,41.85,3620195.00,24
lignite,subcritical,80,700,642.3,40.31,4223122.50,24
lignite,subcritical,80,800,734,39.07,4826050.00,24
lignite,subcritical,80,900,825.8,38.05,5429635.00,24
lignite,subcritical,80,1000,917.5,37.18,6032562.50,24
lignite,subcritical,80,1100,1009,36.43,6634175.00,24
lignite,subcritical,80,1200,1101,35.76,7239075.00,24
lignite,subcritical,80,1300,1193,35.15,7843975.00,24
lignite,subcritical,80,1400,1285,34.67,8448875.00,24
lignite,subcritical,80,1500,1376,34.31,9047200.00,24
lignite,subcritical,80,1600,1468,33.99,9652100.00,24
lignite,subcritical,80,1700,1560,33.71,10257000.00,24
lignite,subcritical,80,1800,1651,33.45,10855325.00,24
lignite,subcritical,80,1900,1743,33.22,11460225.00,24
lignite,subcritical,80,2000,1835,33,12065125.00,24
lignite,subcritical,80,2100,1927,32.79,12670025.00,24
lignite,subcritical,80,2200,2018,32.6,13268350.00,24
lignite,subcritical,80,2300,2110,32.42,13873250.00,24
lignite,subcritical,80,2400,2202,32.24,14478150.00,24
lignite,subcritical,80,2500,2294,32.06,15083050.00,24
lignite,subcritical,83,100,91.83,78.59,603782.25,25
lignite,subcritical,83,200,183.6,57.89,1207170.00,25
lignite,subcritical,83,300,275.3,50.1,1810097.50,25
lignite,subcritical,83,400,367.1,45.82,2413682.50,25
lignite,subcritical,83,500,458.8,43.04,3016610.00,25
lignite,subcritical,83,600,550.6,41.05,3620195.00,25
lignite,subcritical,83,700,642.3,39.54,4223122.50,25
lignite,subcritical,83,800,734,38.33,4826050.00,25
lignite,subcritical,83,900,825.8,37.33,5429635.00,25
lignite,subcritical,83,1000,917.5,36.48,6032562.50,25
lignite,subcritical,83,1100,1009,35.73,6634175.00,25
lignite,subcritical,83,1200,1101,35.07,7239075.00,25
lignite,subcritical,83,1300,1193,34.48,7843975.00,25
lignite,subcritical,83,1400,1285,34,8448875.00,25
lignite,subcritical,83,1500,1376,33.66,9047200.00,25
lignite,subcritical,83,1600,1468,33.35,9652100.00,25
lignite,subcritical,83,1700,1560,33.07,10257000.00,25
lignite,subcritical,83,1800,1651,32.82,10855325.00,25
lignite,subcritical,83,1900,1743,32.59,11460225.00,25
lignite,subcritical,83,2000,1835,32.37,12065125.00,25
lignite,subcritical,83,2100,1927,32.17,12670025.00,25
lignite,subcritical,83,2200,2018,31.98,13268350.00,25
lignite,subcritical,83,2300,2110,31.8,13873250.00,25
lignite,subcritical,83,2400,2202,31.62,14478150.00,25
lignite,subcritical,83,2500,2294,31.45,15083050.00,25
lignite,subcritical,87,100,91.83,76.93,603782.25,26
lignite,subcritical,87,200,183.6,56.51,1207170.00,26
lignite,subcritical,87,300,275.3,48.84,1810097.50,26
lignite,subcritical,87,400,367.1,44.65,2413682.50,26
lignite,subcritical,87,500,458.8,41.93,3016610.00,26
lignite,subcritical,87,600,550.6,39.99,3620195.00,26
lignite,subcritical,87,700,642.3,38.52,4223122.50,26
lignite,subcritical,87,800,734,37.34,4826050.00,26
lignite,subcritical,87,900,825.8,36.36,5429635.00,26
lignite,subcritical,87,1000,917.5,35.53,6032562.50,26
lignite,subcritical,87,1100,1009,34.81,6634175.00,26
lignite,subcritical,87,1200,1101,34.16,7239075.00,26
lignite,subcritical,87,1300,1193,33.58,7843975.00,26
lignite,subcritical,87,1400,1285,33.12,8448875.00,26
lignite,subcritical,87,1500,1376,32.78,9047200.00,26
lignite,subcritical,87,1600,1468,32.48,9652100.00,26
lignite,subcritical,87,1700,1560,32.21,10257000.00,26
lignite,subcritical,87,1800,1651,31.97,10855325.00,26
lignite,subcritical,87,1900,1743,31.74,11460225.00,26
lignite,subcritical,87,2000,1835,31.54,12065125.00,26
lignite,subcritical,87,2100,1927,31.34,12670025.00,26
lignite,subcritical,87,2200,2018,31.15,13268350.00,26
lignite,subcritical,87,2300,2110,30.97,13873250.00,26
lignite,subcritical,87,2400,2202,30.8,14478150.00,26
lignite,subcritical,87,2500,2294,30.63,15083050.00,26
lignite,subcritical,90,100,91.83,75.69,603782.25,27
lignite,subcritical,90,200,183.6,55.47,1207170.00,27
lignite,subcritical,90,300,275.3,47.9,1810097.50,27
lignite,subcritical,90,400,367.1,43.77,2413682.50,27
lignite,subcritical,90,500,458.8,41.1,3016610.00,27
lignite,subcritical,90,600,550.6,39.2,3620195.00,27
lignite,subcritical,90,700,642.3,37.75,4223122.50,27
lignite,subcritical,90,800,734,36.59,4826050.00,27
lignite,subcritical,90,900,825.8,35.63,5429635.00,27
lignite,subcritical,90,1000,917.5,34.82,6032562.50,27
lignite,subcritical,90,1100,1009,34.11,6634175.00,27
lignite,subcritical,90,1200,1101,33.48,7239075.00,27
lignite,subcritical,90,1300,1193,32.91,7843975.00,27
lignite,subcritical,90,1400,1285,32.46,8448875.00,27
lignite,subcritical,90,1500,1376,32.13,9047200.00,27
lignite,subcritical,90,1600,1468,31.84,9652100.00,27
lignite,subcritical,90,1700,1560,31.57,10257000.00,27
lignite,subcritical,90,1800,1651,31.33,10855325.00,27
lignite,subcritical,90,1900,1743,31.11,11460225.00,27
lignite,subcritical,90,2000,1835,30.91,12065125.00,27
lignite,subcritical,90,2100,1927,30.71,12670025.00,27
lignite,subcritical,90,2200,2018,30.53,13268350.00,27
lignite,subcritical,90,2300,2110,30.35,13873250.00,27
lignite,subcritical,90,2400,2202,30.18,14478150.00,27
lignite,subcritical,90,2500,2294,30.01,15083050.00,27
lignite,subcritical,93,100,91.83,74.45,603782.25,28
lignite,subcritical,93,200,183.6,54.43,1207170.00,28
lignite,subcritical,93,300,275.3,46.96,1810097.50,28
lignite,subcritical,93,400,367.1,42.9,2413682.50,28
lignite,subcritical,93,500,458.8,40.27,3016610.00,28
lignite,subcritical,93,600,550.6,38.4,3620195.00,28
lignite,subcritical,93,700,642.3,36.98,4223122.50,28
lignite,subcritical,93,800,734,35.85,4826050.00,28
lignite,subcritical,93,900,825.8,34.91,5429635.00,28
lignite,subcritical,93,1000,917.5,34.11,6032562.50,28
lignite,subcritical,93,1100,1009,33.42,6634175.00,28
lignite,subcritical,93,1200,1101,32.8,7239075.00,28
lignite,subcritical,93,1300,1193,32.24,7843975.00,28
lignite,subcritical,93,1400,1285,31.79,8448875.00,28
lignite,subcritical,93,1500,1376,31.47,9047200.00,28
lignite,subcritical,93,1600,1468,31.19,9652100.00,28
lignite,subcritical,93,1700,1560,30.93,10257000.00,28
lignite,subcritical,93,1800,1651,30.7,10855325.00,28
lignite,subcritical,93,1900,1743,30.48,11460225.00,28
lignite,subcritical,93,2000,1835,30.28,12065125.00,28
lignite,subcritical,93,2100,1927,30.09,12670025.00,28
lignite,subcritical,93,2200,2018,29.91,13268350.00,28
lignite,subcritical,93,2300,2110,29.73,13873250.00,28
lignite,subcritical,93,2400,2202,29.56,14478150.00,28
lignite,subcritical,93,2500,2294,29.39,15083050.00,28
lignite,subcritical,97,100,91.83,72.8,603782.25,29
lignite,subcritical,97,200,183.6,53.04,1207170.00,29
lignite,subcritical,97,300,275.3,45.71,1810097.50,29
lignite,subcritical,97,400,367.1,41.73,2413682.50,29
lignite,subcritical,97,500,458.8,39.16,3016610.00,29
lignite,subcritical,97,600,550.6,37.34,3620195.00,29
lignite,subcritical,97,700,642.3,35.96,4223122.50,29
lignite,subcritical,97,800,734,34.85,4826050.00,29
lignite,subcritical,97,900,825.8,33.94,5429635.00,29
lignite,subcritical,97,1000,917.5,33.17,6032562.50,29
lignite,subcritical,97,1100,1009,32.49,6634175.00,29
lignite,subcritical,97,1200,1101,31.89,7239075.00,29
lignite,subcritical,97,1300,1193,31.34,7843975.00,29
lignite,subcritical,97,1400,1285,30.91,8448875.00,29
lignite,subcritical,97,1500,1376,30.6,9047200.00,29
lignite,subcritical,97,1600,1468,30.33,9652100.00,29
lignite,subcritical,97,1700,1560,30.08,10257000.00,29
lignite,subcritical,97,1800,1651,29.85,10855325.00,29
lignite,subcritical,97,1900,1743,29.64,11460225.00,29
lignite,subcritical,97,2000,1835,29.44,12065125.00,29
lignite,subcritical,97,2100,1927,29.26,12670025.00,29
lignite,subcritical,97,2200,2018,29.08,13268350.00,29
lignite,subcritical,97,2300,2110,28.91,13873250.00,29
lignite,subcritical,97,2400,2202,28.74,14478150.00,29
lignite,subcritical,97,2500,2294,28.57,15083050.00,29
lignite,subcritical,100,100,91.83,71.56,603782.25,30
lignite,subcritical,100,200,183.6,52,1207170.00,30
lignite,subcritical,100,300,275.3,44.77,1810097.50,30
lignite,subcritical,100,400,367.1,40.85,2413682.50,30
lignite,subcritical,100,500,458.8,38.33,3016610.00,30
lignite,subcritical,100,600,550.6,36.54,3620195.00,30
lignite,subcritical,100,700,642.3,35.19,4223122.50,30
lignite,subcritical,100,800,734,34.11,4826050.00,30
lignite,subcritical,100,900,825.8,33.22,5429635.00,30
lignite,subcritical,100,1000,917.5,32.46,6032562.50,30
lignite,subcritical,100,1100,1009,31.79,6634175.00,30
lignite,subcritical,100,1200,1101,31.21,7239075.00,30
lignite,subcritical,100,1300,1193,30.67,7843975.00,30
lignite,subcritical,100,1400,1285,30.25,8448875.00,30
lignite,subcritical,100,1500,1376,29.95,9047200.00,30
lignite,subcritical,100,1600,1468,29.68,9652100.00,30
lignite,subcritical,100,1700,1560,29.44,10257000.00,30
lignite,subcritical,100,1800,1651,29.21,10855325.00,30
lignite,subcritical,100,1900,1743,29.01,11460225.00,30
lignite,subcritical,100,2000,1835,28.82,12065125.00,30
lignite,subcritical,100,2100,1927,28.63,12670025.00,30
lignite,subcritical,100,2200,2018,28.46,13268350.00,30
lignite,subcritical,100,2300,2110,28.29,13873250.00,30
lignite,subcritical,100,2400,2202,28.12,14478150.00,30
lignite,subcritical,100,2500,2294,27.96,15083050.00,30
