primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
coal,ultrasupercritical,97.00,900.00,625.60,31.55,4113320.00,29.00
coal,ultrasupercritical,97.00,1000.00,695.10,30.87,4570282.50,29.00
coal,ultrasupercritical,97.00,1100.00,764.60,30.28,5027245.00,29.00
coal,ultrasupercritical,97.00,1200.00,834.10,29.77,5484207.50,29.00
coal,ultrasupercritical,97.00,1300.00,903.60,29.32,5941170.00,29.00
coal,ultrasupercritical,97.00,1400.00,973.10,28.91,6398132.50,29.00
coal,ultrasupercritical,97.00,1500.00,1043.00,28.54,6857725.00,29.00
coal,ultrasupercritical,97.00,1600.00,1112.00,28.20,7311400.00,29.00
coal,ultrasupercritical,97.00,1700.00,1182.00,27.88,7771650.00,29.00
coal,ultrasupercritical,97.00,1800.00,1251.00,27.59,8225325.00,29.00
coal,ultrasupercritical,97.00,1900.00,1321.00,27.39,8685575.00,29.00
coal,ultrasupercritical,97.00,2000.00,1390.00,27.21,9139250.00,29.00
coal,ultrasupercritical,97.00,2100.00,1460.00,27.05,9599500.00,29.00
coal,ultrasupercritical,97.00,2200.00,1529.00,26.90,10053175.00,29.00
coal,ultrasupercritical,97.00,2300.00,1599.00,26.75,10513425.00,29.00
coal,ultrasupercritical,97.00,2400.00,1668.00,26.62,10967100.00,29.00
coal,ultrasupercritical,97.00,2500.00,1738.00,26.50,11427350.00,29.00
coal,ultrasupercritical,100.00,100.00,69.57,66.50,457422.75,30.00
coal,ultrasupercritical,100.00,200.00,139.10,48.15,914582.50,30.00
coal,ultrasupercritical,100.00,300.00,208.60,41.38,1371545.00,30.00
coal,ultrasupercritical,100.00,400.00,278.10,37.73,1828507.50,30.00
coal,ultrasupercritical,100.00,500.00,347.60,35.39,2285470.00,30.00
coal,ultrasupercritical,100.00,600.00,417.10,33.74,2742432.50,30.00
coal,ultrasupercritical,100.00,700.00,486.60,32.50,3199395.00,30.00
coal,ultrasupercritical,100.00,800.00,556.10,31.53,3656357.50,30.00
coal,ultrasupercritical,100.00,900.00,625.60,30.73,4113320.00,30.00
coal,ultrasupercritical,100.00,1000.00,695.10,30.07,4570282.50,30.00
coal,ultrasupercritical,100.00,1100.00,764.60,29.50,5027245.00,30.00
coal,ultrasupercritical,100.00,1200.00,834.10,29.00,5484207.50,30.00
coal,ultrasupercritical,100.00,1300.00,903.60,28.56,5941170.00,30.00
coal,ultrasupercritical,100.00,1400.00,973.10,28.16,6398132.50,30.00
coal,ultrasupercritical,100.00,1500.00,1043.00,27.80,6857725.00,30.00
coal,ultrasupercritical,100.00,1600.00,1112.00,27.47,7311400.00,30.00
coal,ultrasupercritical,100.00,1700.00,1182.00,27.16,7771650.00,30.00
coal,ultrasupercritical,100.00,1800.00,1251.00,26.87,8225325.00,30.00
coal,ultrasupercritical,100.00,1900.00,1321.00,26.68,8685575.00,30.00
coal,ultrasupercritical,100.00,2000.00,1390.00,26.51,9139250.00,30.00
coal,ultrasupercritical,100.00,2100.00,1460.00,26.35,9599500.00,30.00
coal,ultrasupercritical,100.00,2200.00,1529.00,26.21,10053175.00,30.00
coal,ultrasupercritical,100.00,2300.00,1599.00,26.07,10513425.00,30.00
coal,ultrasupercritical,100.00,2400.00,1668.00,25.94,10967100.00,30.00
coal,ultrasupercritical,100.00,2500.00,1738.00,25.82,11427350.00,30.00
