primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
anthracite,supercritical,40,500,302.7,55.82,1990252.50,12
anthracite,supercritical,40,600,363.2,53.76,2388040.00,12
anthracite,supercritical,40,700,423.7,52.17,2785827.50,12
anthracite,supercritical,40,800,484.3,50.9,3184272.50,12
anthracite,supercritical,40,900,544.8,49.84,3582060.00,12
anthracite,supercritical,40,1000,605.3,48.95,3979847.50,12
anthracite,supercritical,40,1100,665.8,48.17,4377635.00,12
anthracite,supercritical,40,1200,726.4,47.49,4776080.00,12
anthracite,supercritical,40,1300,786.9,46.88,5173867.50,12
anthracite,supercritical,40,1400,847.4,46.34,5571655.00,12
anthracite,supercritical,40,1500,907.9,45.83,5969442.50,12
anthracite,supercritical,40,1600,968.5,45.49,6367887.50,12
anthracite,supercritical,40,1700,1029,45.18,6765675.00,12
anthracite,supercritical,40,1800,1090,44.91,7166750.00,12
anthracite,supercritical,40,1900,1150,44.67,7561250.00,12
anthracite,supercritical,40,2000,1211,44.44,7962325.00,12
anthracite,supercritical,40,2100,1271,44.24,8356825.00,12
anthracite,supercritical,40,2200,1332,44.06,8757900.00,12
anthracite,supercritical,40,2300,1392,43.89,9152400.00,12
anthracite,supercritical,40,2400,1453,43.73,9553475.00,12
anthracite,supercritical,40,2500,1513,43.58,9947975.00,12
anthracite,supercritical,43,100,60.58,89.66,398313.50,13
anthracite,supercritical,43,200,121.1,69.82,796232.50,13
anthracite,supercritical,43,300,181.6,62.16,1194020.00,13
anthracite,supercritical,43,400,242.2,57.87,1592465.00,13
anthracite,supercritical,43,500,302.7,55.05,1990252.50,13
anthracite,supercritical,43,600,363.2,53.02,2388040.00,13
anthracite,supercritical,43,700,423.7,51.45,2785827.50,13
anthracite,supercritical,43,800,484.3,50.2,3184272.50,13
anthracite,supercritical,43,900,544.8,49.16,3582060.00,13
anthracite,supercritical,43,1000,605.3,48.28,3979847.50,13
anthracite,supercritical,43,1100,665.8,47.52,4377635.00,13
anthracite,supercritical,43,1200,726.4,46.85,4776080.00,13
anthracite,supercritical,43,1300,786.9,46.25,5173867.50,13
anthracite,supercritical,43,1400,847.4,45.71,5571655.00,13
anthracite,supercritical,43,1500,907.9,45.22,5969442.50,13
anthracite,supercritical,43,1600,968.5,44.88,6367887.50,13
anthracite,supercritical,43,1700,1029,44.58,6765675.00,13
anthracite,supercritical,43,1800,1090,44.31,7166750.00,13
anthracite,supercritical,43,1900,1150,44.07,7561250.00,13
anthracite,supercritical,43,2000,1211,43.85,7962325.00,13
anthracite,supercritical,43,2100,1271,43.66,8356825.00,13
anthracite,supercritical,43,2200,1332,43.47,8757900.00,13
anthracite,supercritical,43,2300,1392,43.31,9152400.00,13
anthracite,supercritical,43,2400,1453,43.15,9553475.00,13
anthracite,supercritical,43,2500,1513,43.01,9947975.00,13
anthracite,supercritical,47,100,60.58,88.19,398313.50,14
anthracite,supercritical,47,200,121.1,68.57,796232.50,14
anthracite,supercritical,47,300,181.6,61.01,1194020.00,14
anthracite,supercritical,47,400,242.2,56.79,1592465.00,14
anthracite,supercritical,47,500,302.7,54.03,1990252.50,14
anthracite,supercritical,47,600,363.2,52.03,2388040.00,14
anthracite,supercritical,47,700,423.7,50.5,2785827.50,14
anthracite,supercritical,47,800,484.3,49.27,3184272.50,14
anthracite,supercritical,47,900,544.8,48.26,3582060.00,14
anthracite,supercritical,47,1000,605.3,47.4,3979847.50,14
anthracite,supercritical,47,1100,665.8,46.65,4377635.00,14
anthracite,supercritical,47,1200,726.4,46,4776080.00,14
anthracite,supercritical,47,1300,786.9,45.41,5173867.50,14
anthracite,supercritical,47,1400,847.4,44.88,5571655.00,14
anthracite,supercritical,47,1500,907.9,44.4,5969442.50,14
anthracite,supercritical,47,1600,968.5,44.07,6367887.50,14
anthracite,supercritical,47,1700,1029,43.78,6765675.00,14
anthracite,supercritical,47,1800,1090,43.52,7166750.00,14
anthracite,supercritical,47,1900,1150,43.28,7561250.00,14
anthracite,supercritical,47,2000,1211,43.07,7962325.00,14
anthracite,supercritical,47,2100,1271,42.87,8356825.00,14
anthracite,supercritical,47,2200,1332,42.7,8757900.00,14
anthracite,supercritical,47,2300,1392,42.53,9152400.00,14
anthracite,supercritical,47,2400,1453,42.38,9553475.00,14
anthracite,supercritical,47,2500,1513,42.24,9947975.00,14
anthracite,supercritical,50,100,60.58,87.08,398313.50,15
