Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
X-ray services,Class,Health support services,IS-A,,,,X-ray services is a subcategory of health support services,https://www.theworldavatar.com/kg/ontopoi,X-ray services
Broad age range and secondary state schools,Class,"Primary, secondary and tertiary education",IS-A,,,,"Broad age range and secondary state schools is a subcategory of primary, secondary and tertiary education",https://www.theworldavatar.com/kg/ontopoi,Broad age range and secondary state schools
Independent and preparatory schools,Class,"Primary, secondary and tertiary education",IS-A,,,,"Independent and preparatory schools is a subcategory of primary, secondary and tertiary education",https://www.theworldavatar.com/kg/ontopoi,Independent and preparatory schools
"First, primary and infant schools",Class,"Primary, secondary and tertiary education",IS-A,,,,"First, primary and infant schools is a subcategory of primary, secondary and tertiary education",https://www.theworldavatar.com/kg/ontopoi,"First, primary and infant schools"
Pupil referral units,Class,"Primary, secondary and tertiary education",IS-A,,,,"Pupil referral units is a subcategory of primary, secondary and tertiary education",https://www.theworldavatar.com/kg/ontopoi,Pupil referral units
Further education establishments,Class,"Primary, secondary and tertiary education",IS-A,,,,"Further education establishments is a subcategory of primary, secondary and tertiary education",https://www.theworldavatar.com/kg/ontopoi,Further education establishments
Special schools and colleges,Class,"Primary, secondary and tertiary education",IS-A,,,,"Special schools and colleges is a subcategory of primary, secondary and tertiary education",https://www.theworldavatar.com/kg/ontopoi,Special schools and colleges
Higher education establishments,Class,"Primary, secondary and tertiary education",IS-A,,,,"Higher education establishments is a subcategory of primary, secondary and tertiary education",https://www.theworldavatar.com/kg/ontopoi,Higher education establishments
Unspecified and other schools,Class,"Primary, secondary and tertiary education",IS-A,,,,"Unspecified and other schools is a subcategory of primary, secondary and tertiary education",https://www.theworldavatar.com/kg/ontopoi,Unspecified and other schools
Ballet and dance schools,Class,Recreational and vocational education,IS-A,,,,Ballet and dance schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Ballet and dance schools
Language schools,Class,Recreational and vocational education,IS-A,,,,Language schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Language schools
Beauty and hairdressing schools,Class,Recreational and vocational education,IS-A,,,,Beauty and hairdressing schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Beauty and hairdressing schools
Martial arts instruction,Class,Recreational and vocational education,IS-A,,,,Martial arts instruction is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Martial arts instruction
Diving schools,Class,Recreational and vocational education,IS-A,,,,Diving schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Diving schools
Music teachers and schools,Class,Recreational and vocational education,IS-A,,,,Music teachers and schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Music teachers and schools
Drama schools,Class,Recreational and vocational education,IS-A,,,,Drama schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Drama schools
Nursery schools and pre- and after-school care,Class,Recreational and vocational education,IS-A,,,,Nursery schools and pre- and after-school care is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Nursery schools and pre- and after-school care
Driving and motorcycle schools,Class,Recreational and vocational education,IS-A,,,,Driving and motorcycle schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Driving and motorcycle schools
Sailing schools,Class,Recreational and vocational education,IS-A,,,,Sailing schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Sailing schools
First aid training,Class,Recreational and vocational education,IS-A,,,,First aid training is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,First aid training
Sports and fitness coaching,Class,Recreational and vocational education,IS-A,,,,Sports and fitness coaching is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Sports and fitness coaching
Flying schools,Class,Recreational and vocational education,IS-A,,,,Flying schools is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Flying schools
Training providers and centres,Class,Recreational and vocational education,IS-A,,,,Training providers and centres is a subcategory of recreational and vocational education,https://www.theworldavatar.com/kg/ontopoi,Training providers and centres
Central and local government,Class,Public infrastructure,IS-A,,,,Central and local government is a subcategory of public infrastructure,https://www.theworldavatar.com/kg/ontopoi,Central and local government
Infrastructure and facilities,Class,Public infrastructure,IS-A,,,,Infrastructure and facilities is a subcategory of public infrastructure,https://www.theworldavatar.com/kg/ontopoi,Infrastructure and facilities
Organisations,Class,Public infrastructure,IS-A,,,,Organisations is a subcategory of public infrastructure,https://www.theworldavatar.com/kg/ontopoi,Organisations
Armed services,Class,Central and local government,IS-A,,,,Armed services is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Armed services
Local government,Class,Central and local government,IS-A,,,,Local government is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Local government
Central government,Class,Central and local government,IS-A,,,,Central government is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Central government
Members of parliament and members of European parliament,Class,Central and local government,IS-A,,,,Members of parliament and members of european parliament is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Members of parliament and members of European parliament
Coastal Safety,Class,Central and local government,IS-A,,,,Coastal safety is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Coastal Safety
Police stations,Class,Central and local government,IS-A,,,,Police stations is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Police stations
Consular services,Class,Central and local government,IS-A,,,,Consular services is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Consular services
Prisons,Class,Central and local government,IS-A,,,,Prisons is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Prisons
"Courts, court services and tribunals",Class,Central and local government,IS-A,,,,"Courts, court services and tribunals is a subcategory of central and local government",https://www.theworldavatar.com/kg/ontopoi,"Courts, court services and tribunals"
Probation offices and police support services,Class,Central and local government,IS-A,,,,Probation offices and police support services is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Probation offices and police support services
Driving test centres,Class,Central and local government,IS-A,,,,Driving test centres is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Driving test centres
Registrars offices,Class,Central and local government,IS-A,,,,Registrars offices is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Registrars offices
Embassies and consulates,Class,Central and local government,IS-A,,,,Embassies and consulates is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Embassies and consulates
Revenue and customs offices,Class,Central and local government,IS-A,,,,Revenue and customs offices is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Revenue and customs offices
Fire brigade stations,Class,Central and local government,IS-A,,,,Fire brigade stations is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Fire brigade stations
Social service activities,Class,Central and local government,IS-A,,,,Social service activities is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Social service activities
Foreign country support activities,Class,Central and local government,IS-A,,,,Foreign country support activities is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Foreign country support activities
Tribunals,Class,Central and local government,IS-A,,,,Tribunals is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Tribunals
Job centres,Class,Central and local government,IS-A,,,,Job centres is a subcategory of central and local government,https://www.theworldavatar.com/kg/ontopoi,Job centres
Allotments,Class,Infrastructure and facilities,IS-A,,,,Allotments is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Allotments
Places of worship,Class,Infrastructure and facilities,IS-A,,,,Places of worship is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Places of worship
Cemeteries and crematoria,Class,Infrastructure and facilities,IS-A,,,,Cemeteries and crematoria is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Cemeteries and crematoria
Public toilets,Class,Infrastructure and facilities,IS-A,,,,Public toilets is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Public toilets
Drinking fountains and water points,Class,Infrastructure and facilities,IS-A,,,,Drinking fountains and water points is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Drinking fountains and water points
Recycling centres,Class,Infrastructure and facilities,IS-A,,,,Recycling centres is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Recycling centres
Electrical features,Class,Infrastructure and facilities,IS-A,,,,Electrical features is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Electrical features
Refuse disposal facilities,Class,Infrastructure and facilities,IS-A,,,,Refuse disposal facilities is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Refuse disposal facilities
Gas features,Class,Infrastructure and facilities,IS-A,,,,Gas features is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Gas features
Telecommunications companies,Class,Infrastructure and facilities,IS-A,,,,Telecommunications companies is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Telecommunications companies
Halls and community centres,Class,Infrastructure and facilities,IS-A,,,,Halls and community centres is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Halls and community centres
Telecommunications features,Class,Infrastructure and facilities,IS-A,,,,Telecommunications features is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Telecommunications features
Letter boxes,Class,Infrastructure and facilities,IS-A,,,,Letter boxes is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Letter boxes
Utility companies and brokers,Class,Infrastructure and facilities,IS-A,,,,Utility companies and brokers is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Utility companies and brokers
Libraries,Class,Infrastructure and facilities,IS-A,,,,Libraries is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Libraries
"Waste storage, processing and disposal",Class,Infrastructure and facilities,IS-A,,,,"Waste storage, processing and disposal is a subcategory of infrastructure and facilities",https://www.theworldavatar.com/kg/ontopoi,"Waste storage, processing and disposal"
Meteorological features,Class,Infrastructure and facilities,IS-A,,,,Meteorological features is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Meteorological features
Wi-Fi hotspots,Class,Infrastructure and facilities,IS-A,,,,Wi-fi hotspots is a subcategory of infrastructure and facilities,https://www.theworldavatar.com/kg/ontopoi,Wi-Fi hotspots
Animal welfare organisations,Class,Organisations,IS-A,,,,Animal welfare organisations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Animal welfare organisations
Institutes and professional organisations,Class,Organisations,IS-A,,,,Institutes and professional organisations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Institutes and professional organisations
Charitable organisations,Class,Organisations,IS-A,,,,Charitable organisations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Charitable organisations
Political parties and related organisations,Class,Organisations,IS-A,,,,Political parties and related organisations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Political parties and related organisations
Community networks and projects,Class,Organisations,IS-A,,,,Community networks and projects is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Community networks and projects
Religious organisations,Class,Organisations,IS-A,,,,Religious organisations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Religious organisations
Conservation Organisations,Class,Organisations,IS-A,,,,Conservation organisations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Conservation Organisations
Sports clubs and associations,Class,Organisations,IS-A,,,,Sports clubs and associations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Sports clubs and associations
Fan clubs and associations,Class,Organisations,IS-A,,,,Fan clubs and associations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Fan clubs and associations
Youth organisations,Class,Organisations,IS-A,,,,Youth organisations is a subcategory of organisations,https://www.theworldavatar.com/kg/ontopoi,Youth organisations
Consumer products,Class,Manufacturing and production,IS-A,,,,Consumer products is a subcategory of manufacturing and production,https://www.theworldavatar.com/kg/ontopoi,Consumer products
Extractive industries,Class,Manufacturing and production,IS-A,,,,Extractive industries is a subcategory of manufacturing and production,https://www.theworldavatar.com/kg/ontopoi,Extractive industries
Farming,Class,Manufacturing and production,IS-A,,,,Farming is a subcategory of manufacturing and production,https://www.theworldavatar.com/kg/ontopoi,Farming
Foodstuffs,Class,Manufacturing and production,IS-A,,,,Foodstuffs is a subcategory of manufacturing and production,https://www.theworldavatar.com/kg/ontopoi,Foodstuffs
Industrial features,Class,Manufacturing and production,IS-A,,,,Industrial features is a subcategory of manufacturing and production,https://www.theworldavatar.com/kg/ontopoi,Industrial features
Industrial products,Class,Manufacturing and production,IS-A,,,,Industrial products is a subcategory of manufacturing and production,https://www.theworldavatar.com/kg/ontopoi,Industrial products
"Baby, nursery and playground equipment",Class,Consumer products,IS-A,,,,"Baby, nursery and playground equipment is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Baby, nursery and playground equipment"
Footwear,Class,Consumer products,IS-A,,,,Footwear is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Footwear
"Bathroom fixtures, fittings and sanitary equipment",Class,Consumer products,IS-A,,,,"Bathroom fixtures, fittings and sanitary equipment is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Bathroom fixtures, fittings and sanitary equipment"
Furniture,Class,Consumer products,IS-A,,,,Furniture is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Furniture
Beds and bedding,Class,Consumer products,IS-A,,,,Beds and bedding is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Beds and bedding
Garden goods,Class,Consumer products,IS-A,,,,Garden goods is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Garden goods
Brushes,Class,Consumer products,IS-A,,,,Brushes is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Brushes
Giftware,Class,Consumer products,IS-A,,,,Giftware is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Giftware
Candles,Class,Consumer products,IS-A,,,,Candles is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Candles
"Hobby, sports and pastime products",Class,Consumer products,IS-A,,,,"Hobby, sports and pastime products is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Hobby, sports and pastime products"
Canvas goods,Class,Consumer products,IS-A,,,,Canvas goods is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Canvas goods
"Jewellery, gems, clocks and watches",Class,Consumer products,IS-A,,,,"Jewellery, gems, clocks and watches is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Jewellery, gems, clocks and watches"
"Carpets, flooring, rugs and soft furnishings",Class,Consumer products,IS-A,,,,"Carpets, flooring, rugs and soft furnishings is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Carpets, flooring, rugs and soft furnishings"
Lampshades and lighting,Class,Consumer products,IS-A,,,,Lampshades and lighting is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Lampshades and lighting
China and glassware,Class,Consumer products,IS-A,,,,China and glassware is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,China and glassware
Leather products,Class,Consumer products,IS-A,,,,Leather products is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Leather products
"Clothing, components and accessories",Class,Consumer products,IS-A,,,,"Clothing, components and accessories is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Clothing, components and accessories"
Lingerie and hosiery,Class,Consumer products,IS-A,,,,Lingerie and hosiery is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Lingerie and hosiery
Conservatories,Class,Consumer products,IS-A,,,,Conservatories is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Conservatories
"Luggage, bags, umbrellas and travel accessories",Class,Consumer products,IS-A,,,,"Luggage, bags, umbrellas and travel accessories is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Luggage, bags, umbrellas and travel accessories"
Cookers and stoves – non-electrical,Class,Consumer products,IS-A,,,,Cookers and stoves – non-electrical is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Cookers and stoves – non-electrical
"Medals, trophies, ceremonial and religious goods",Class,Consumer products,IS-A,,,,"Medals, trophies, ceremonial and religious goods is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Medals, trophies, ceremonial and religious goods"
"Cosmetics, toiletries and perfumes",Class,Consumer products,IS-A,,,,"Cosmetics, toiletries and perfumes is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Cosmetics, toiletries and perfumes"
Musical instruments,Class,Consumer products,IS-A,,,,Musical instruments is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Musical instruments
Curtains and blinds,Class,Consumer products,IS-A,,,,Curtains and blinds is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Curtains and blinds
Photographic and optical equipment,Class,Consumer products,IS-A,,,,Photographic and optical equipment is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Photographic and optical equipment
Cutlery and tableware,Class,Consumer products,IS-A,,,,Cutlery and tableware is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Cutlery and tableware
Refrigeration and freezing appliances,Class,Consumer products,IS-A,,,,Refrigeration and freezing appliances is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Refrigeration and freezing appliances
Disability and mobility equipment,Class,Consumer products,IS-A,,,,Disability and mobility equipment is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Disability and mobility equipment
Saunas and sunbeds,Class,Consumer products,IS-A,,,,Saunas and sunbeds is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Saunas and sunbeds
Disposable products,Class,Consumer products,IS-A,,,,Disposable products is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Disposable products
"Tents, marquees and camping equipment",Class,Consumer products,IS-A,,,,"Tents, marquees and camping equipment is a subcategory of consumer products",https://www.theworldavatar.com/kg/ontopoi,"Tents, marquees and camping equipment"
Fireplaces and mantelpieces,Class,Consumer products,IS-A,,,,Fireplaces and mantelpieces is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Fireplaces and mantelpieces
Tobacco products,Class,Consumer products,IS-A,,,,Tobacco products is a subcategory of consumer products,https://www.theworldavatar.com/kg/ontopoi,Tobacco products
Coal mining,Class,Extractive industries,IS-A,,,,Coal mining is a subcategory of extractive industries,https://www.theworldavatar.com/kg/ontopoi,Coal mining
"Sand, gravel and clay extraction and merchants",Class,Extractive industries,IS-A,,,,"Sand, gravel and clay extraction and merchants is a subcategory of extractive industries",https://www.theworldavatar.com/kg/ontopoi,"Sand, gravel and clay extraction and merchants"
"Oil and gas extraction, refinery and product manufacture",Class,Extractive industries,IS-A,,,,"Oil and gas extraction, refinery and product manufacture is a subcategory of extractive industries",https://www.theworldavatar.com/kg/ontopoi,"Oil and gas extraction, refinery and product manufacture"
Stone quarrying and preparation,Class,Extractive industries,IS-A,,,,Stone quarrying and preparation is a subcategory of extractive industries,https://www.theworldavatar.com/kg/ontopoi,Stone quarrying and preparation
Ore mining,Class,Extractive industries,IS-A,,,,Ore mining is a subcategory of extractive industries,https://www.theworldavatar.com/kg/ontopoi,Ore mining
Unspecified quarries or mines,Class,Extractive industries,IS-A,,,,Unspecified quarries or mines is a subcategory of extractive industries,https://www.theworldavatar.com/kg/ontopoi,Unspecified quarries or mines
Animal breeders (not horses),Class,Farming,IS-A,,,,Animal breeders (not horses) is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Animal breeders (not horses)
"Fruit, flower and vegetable growers",Class,Farming,IS-A,,,,"Fruit, flower and vegetable growers is a subcategory of farming",https://www.theworldavatar.com/kg/ontopoi,"Fruit, flower and vegetable growers"
Arable farming,Class,Farming,IS-A,,,,Arable farming is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Arable farming
Horse breeders and dealers,Class,Farming,IS-A,,,,Horse breeders and dealers is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Horse breeders and dealers
Bee-keepers,Class,Farming,IS-A,,,,Bee-keepers is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Bee-keepers
Livestock farming,Class,Farming,IS-A,,,,Livestock farming is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Livestock farming
Dairy farming,Class,Farming,IS-A,,,,Dairy farming is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Dairy farming
Mixed or unspecified farming,Class,Farming,IS-A,,,,Mixed or unspecified farming is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Mixed or unspecified farming
Fish and shellfish,Class,Farming,IS-A,,,,Fish and shellfish is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Fish and shellfish
"Poultry farming, equipment and supplies",Class,Farming,IS-A,,,,"Poultry farming, equipment and supplies is a subcategory of farming",https://www.theworldavatar.com/kg/ontopoi,"Poultry farming, equipment and supplies"
Forestry,Class,Farming,IS-A,,,,Forestry is a subcategory of farming,https://www.theworldavatar.com/kg/ontopoi,Forestry
Alcoholic drinks,Class,Foodstuffs,IS-A,,,,Alcoholic drinks is a subcategory of foodstuffs,https://www.theworldavatar.com/kg/ontopoi,Alcoholic drinks
Dairy products,Class,Foodstuffs,IS-A,,,,Dairy products is a subcategory of foodstuffs,https://www.theworldavatar.com/kg/ontopoi,Dairy products
"Animal feeds, pet foods, hay and straw",Class,Foodstuffs,IS-A,,,,"Animal feeds, pet foods, hay and straw is a subcategory of foodstuffs",https://www.theworldavatar.com/kg/ontopoi,"Animal feeds, pet foods, hay and straw"
"Fish, meat and poultry products",Class,Foodstuffs,IS-A,,,,"Fish, meat and poultry products is a subcategory of foodstuffs",https://www.theworldavatar.com/kg/ontopoi,"Fish, meat and poultry products"
Baking and confectionery,Class,Foodstuffs,IS-A,,,,Baking and confectionery is a subcategory of foodstuffs,https://www.theworldavatar.com/kg/ontopoi,Baking and confectionery
"Milling, refining and food additives",Class,Foodstuffs,IS-A,,,,"Milling, refining and food additives is a subcategory of foodstuffs",https://www.theworldavatar.com/kg/ontopoi,"Milling, refining and food additives"
Catering and non-specific food products,Class,Foodstuffs,IS-A,,,,Catering and non-specific food products is a subcategory of foodstuffs,https://www.theworldavatar.com/kg/ontopoi,Catering and non-specific food products
Non-alcoholic drinks,Class,Foodstuffs,IS-A,,,,Non-alcoholic drinks is a subcategory of foodstuffs,https://www.theworldavatar.com/kg/ontopoi,Non-alcoholic drinks
Business parks and industrial estates,Class,Industrial features,IS-A,,,,Business parks and industrial estates is a subcategory of industrial features,https://www.theworldavatar.com/kg/ontopoi,Business parks and industrial estates
Pipelines,Class,Industrial features,IS-A,,,,Pipelines is a subcategory of industrial features,https://www.theworldavatar.com/kg/ontopoi,Pipelines
Energy production,Class,Industrial features,IS-A,,,,Energy production is a subcategory of industrial features,https://www.theworldavatar.com/kg/ontopoi,Energy production
Unspecified works or factories,Class,Industrial features,IS-A,,,,Unspecified works or factories is a subcategory of industrial features,https://www.theworldavatar.com/kg/ontopoi,Unspecified works or factories
Lime kilns,Class,Industrial features,IS-A,,,,Lime kilns is a subcategory of industrial features,https://www.theworldavatar.com/kg/ontopoi,Lime kilns
Water pumping stations,Class,Industrial features,IS-A,,,,Water pumping stations is a subcategory of industrial features,https://www.theworldavatar.com/kg/ontopoi,Water pumping stations
Oast houses,Class,Industrial features,IS-A,,,,Oast houses is a subcategory of industrial features,https://www.theworldavatar.com/kg/ontopoi,Oast houses
Abrasive products and grinding equipment,Class,Industrial products,IS-A,,,,Abrasive products and grinding equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Abrasive products and grinding equipment
Industrial coatings and finishings,Class,Industrial products,IS-A,,,,Industrial coatings and finishings is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Industrial coatings and finishings
Access equipment,Class,Industrial products,IS-A,,,,Access equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Access equipment
Lifting and handling equipment,Class,Industrial products,IS-A,,,,Lifting and handling equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Lifting and handling equipment
Adhesives and sealants,Class,Industrial products,IS-A,,,,Adhesives and sealants is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Adhesives and sealants
Lubricants and lubricating equipment,Class,Industrial products,IS-A,,,,Lubricants and lubricating equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Lubricants and lubricating equipment
Aeroplanes,Class,Industrial products,IS-A,,,,Aeroplanes is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Aeroplanes
Marine equipment including boats and ships,Class,Industrial products,IS-A,,,,Marine equipment including boats and ships is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Marine equipment including boats and ships
Agricultural machinery and goods,Class,Industrial products,IS-A,,,,Agricultural machinery and goods is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Agricultural machinery and goods
Measurement and inspection equipment,Class,Industrial products,IS-A,,,,Measurement and inspection equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Measurement and inspection equipment
Air and water filtration,Class,Industrial products,IS-A,,,,Air and water filtration is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Air and water filtration
"Medical equipment, supplies and pharm aceuticals",Class,Industrial products,IS-A,,,,"Medical equipment, supplies and pharm aceuticals is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Medical equipment, supplies and pharm aceuticals"
Arms and ammunition,Class,Industrial products,IS-A,,,,Arms and ammunition is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Arms and ammunition
"Metals manufacturers, fabricators and stockholders",Class,Industrial products,IS-A,,,,"Metals manufacturers, fabricators and stockholders is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Metals manufacturers, fabricators and stockholders"
"Bearing, gear and drive elements",Class,Industrial products,IS-A,,,,"Bearing, gear and drive elements is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Bearing, gear and drive elements"
"Moulds, dies and castings",Class,Industrial products,IS-A,,,,"Moulds, dies and castings is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Moulds, dies and castings"
Bee-keeping supplies,Class,Industrial products,IS-A,,,,Bee-keeping supplies is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Bee-keeping supplies
Office and shop equipment,Class,Industrial products,IS-A,,,,Office and shop equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Office and shop equipment
"Bricks, tiles, clay and ceramic products",Class,Industrial products,IS-A,,,,"Bricks, tiles, clay and ceramic products is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Bricks, tiles, clay and ceramic products"
Ovens and furnaces,Class,Industrial products,IS-A,,,,Ovens and furnaces is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Ovens and furnaces
"Cable, wire and fibre optics",Class,Industrial products,IS-A,,,,"Cable, wire and fibre optics is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Cable, wire and fibre optics"
Packaging,Class,Industrial products,IS-A,,,,Packaging is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Packaging
Car ports and steel buildings,Class,Industrial products,IS-A,,,,Car ports and steel buildings is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Car ports and steel buildings
"Paints, varnishes and lacquers",Class,Industrial products,IS-A,,,,"Paints, varnishes and lacquers is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Paints, varnishes and lacquers"
"Colours, chemicals and water softeners and supplies",Class,Industrial products,IS-A,,,,"Colours, chemicals and water softeners and supplies is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Colours, chemicals and water softeners and supplies"
