primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
bituminous,subcritical,47,500,403.8,51.6,2654985.00,14
bituminous,subcritical,47,600,484.6,49.38,3186245.00,14
bituminous,subcritical,47,700,565.3,47.67,3716847.50,14
bituminous,subcritical,47,800,646.1,46.31,4248107.50,14
bituminous,subcritical,47,900,726.8,45.17,4778710.00,14
bituminous,subcritical,47,1000,807.6,44.21,5309970.00,14
bituminous,subcritical,47,1100,888.3,43.38,5840572.50,14
bituminous,subcritical,47,1200,969.1,42.64,6371832.50,14
bituminous,subcritical,47,1300,1050,41.98,6903750.00,14
bituminous,subcritical,47,1400,1131,41.44,7436325.00,14
bituminous,subcritical,47,1500,1211,41.04,7962325.00,14
bituminous,subcritical,47,1600,1292,40.69,8494900.00,14
bituminous,subcritical,47,1700,1373,40.38,9027475.00,14
bituminous,subcritical,47,1800,1454,40.1,9560050.00,14
bituminous,subcritical,47,1900,1534,39.84,10086050.00,14
bituminous,subcritical,47,2000,1615,39.61,10618625.00,14
bituminous,subcritical,47,2100,1696,39.4,11151200.00,14
bituminous,subcritical,47,2200,1777,39.2,11683775.00,14
bituminous,subcritical,47,2300,1857,39.02,12209775.00,14
bituminous,subcritical,47,2400,1938,38.84,12742350.00,14
bituminous,subcritical,47,2500,2019,38.68,13274925.00,14
bituminous,subcritical,50,100,80.82,88.41,531391.50,15
bituminous,subcritical,50,200,161.6,66.84,1062520.00,15
bituminous,subcritical,50,300,242.3,58.54,1593122.50,15
bituminous,subcritical,50,400,323.1,53.91,2124382.50,15
bituminous,subcritical,50,500,403.8,50.87,2654985.00,15
bituminous,subcritical,50,600,484.6,48.68,3186245.00,15
bituminous,subcritical,50,700,565.3,47,3716847.50,15
bituminous,subcritical,50,800,646.1,45.65,4248107.50,15
bituminous,subcritical,50,900,726.8,44.53,4778710.00,15
bituminous,subcritical,50,1000,807.6,43.59,5309970.00,15
bituminous,subcritical,50,1100,888.3,42.76,5840572.50,15
bituminous,subcritical,50,1200,969.1,42.03,6371832.50,15
bituminous,subcritical,50,1300,1050,41.38,6903750.00,15
bituminous,subcritical,50,1400,1131,40.86,7436325.00,15
bituminous,subcritical,50,1500,1211,40.46,7962325.00,15
bituminous,subcritical,50,1600,1292,40.12,8494900.00,15
