primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
lignite,supercritical,20,900,780.1,53.75,5129157.5,10,0.75,15,38.25,11.55703704,49.80703704,96.53,663.085,-20.485,-134688.875,61.53608787,-0.303481481,61.23260638
lignite,supercritical,20,1000,866.8,52.52,5699210,10,0.75,15,37.37,11.55733333,48.92733333,107.26,736.78,-22.76,-149647,60.12035565,-0.303466667,59.81688898
lignite,supercritical,20,1100,953.4,51.46,6268605,10,0.75,15,36.62,11.55636364,48.17636364,117.98,810.39,-25.03,-164572.25,58.91376569,-0.303393939,58.61037175
lignite,supercritical,20,1200,1040,50.52,6838000,10,0.75,15,35.95,11.55555556,47.50555556,128.69,884,-27.31,-179563.25,57.83587866,-0.303444444,57.53243422
lignite,supercritical,20,1300,1127,49.68,7410025,10,0.75,15,35.35,11.55897436,46.90897436,139.46,957.95,-29.59,-194554.25,56.87060669,-0.303487179,56.56711952
lignite,supercritical,20,1400,1213,48.93,7975475,10,0.75,15,34.82,11.55238095,46.37238095,150.1,1031.05,-31.85,-209413.75,56.01794979,-0.303333333,55.71461646
lignite,supercritical,20,1500,1300,48.25,8547500,10,0.75,15,34.34,11.55555556,45.89555556,160.87,1105,-34.13,-224404.75,55.24573222,-0.303377778,54.94235444
lignite,supercritical,20,1600,1387,47.74,9119525,10,0.75,15,33.97,11.55833333,45.52833333,171.63,1178.95,-36.42,-239461.5,54.65048117,-0.3035,54.34698117
lignite,supercritical,20,1700,1473,47.29,9684975,10,0.75,15,33.65,11.55294118,45.20294118,182.27,1252.05,-38.68,-254321,54.13566946,-0.303372549,53.83229691
lignite,supercritical,20,1800,1560,46.89,10257000,10,0.75,15,33.37,11.55555556,44.92555556,193.04,1326,-40.96,-269312,53.68520921,-0.303407407,53.3818018
lignite,supercritical,20,1900,1647,46.52,10829025,10,0.75,15,33.1,11.55789474,44.65789474,203.8,1399.95,-43.25,-284368.75,53.25083682,-0.303508772,52.94732805
lignite,supercritical,20,2000,1733,46.19,11394475,10,0.75,15,32.87,11.55333333,44.42333333,214.45,1473.05,-45.5,-299162.5,52.8808159,-0.303333333,52.57748257
lignite,supercritical,20,2100,1820,45.89,11966500,10,0.75,15,32.66,11.55555556,44.21555556,225.21,1547,-47.79,-314219.25,52.54297071,-0.303428571,52.23954214
lignite,supercritical,20,2200,1907,45.62,12538525,10,0.75,15,32.46,11.55757576,44.01757576,235.98,1620.95,-50.07,-329210.25,52.22121339,-0.303454545,51.91775884
lignite,supercritical,20,2300,1993,45.36,13103975,10,0.75,15,32.28,11.55362319,43.83362319,246.62,1694.05,-52.33,-344069.75,51.9316318,-0.303362319,51.62826948
lignite,supercritical,20,2400,2080,45.13,13676000,10,0.75,15,32.12,11.55555556,43.67555556,257.38,1768,-54.62,-359126.5,51.67422594,-0.303444444,51.3707815
lignite,supercritical,20,2500,2167,44.91,14248025,10,0.75,15,31.96,11.55733333,43.51733333,268.15,1841.95,-56.9,-374117.5,51.41682008,-0.303466667,51.11335342
lignite,supercritical,23,100,86.75,105.4,570381.25,10,0.75,15,75.01,11.56666667,86.57666667,10.73,73.7375,-2.2825,-15007.4375,120.6750837,-0.304333333,120.3707503
