primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
subbituminous,subcritical,10,1600,1419,49.64,9329925,10,0.75,15,37.37,11.825,49.195,178.96,1206.15,-33.89,-222826.75,63.00396694,-0.282416667,62.72155028
subbituminous,subcritical,10,1700,1507,49.25,9908525,10,0.75,15,37.07,11.81960784,48.88960784,190.06,1280.95,-35.99,-236634.25,62.49818182,-0.28227451,62.21590731
subbituminous,subcritical,10,1800,1596,48.91,10493700,10,0.75,15,36.82,11.82222222,48.64222222,201.28,1356.6,-38.12,-250639,62.07669421,-0.28237037,61.79432384
subbituminous,subcritical,10,1900,1685,48.61,11078875,10,0.75,15,36.59,11.8245614,48.4145614,212.51,1432.25,-40.24,-264578,61.68892562,-0.282385965,61.40653965
subbituminous,subcritical,10,2000,1773,48.34,11657475,10,0.75,15,36.39,11.82,48.21,223.6,1507.05,-42.35,-278451.25,61.35173554,-0.282333333,61.0694022
subbituminous,subcritical,10,2100,1862,48.09,12242650,10,0.75,15,36.2,11.82222222,48.02222222,234.83,1582.7,-44.47,-292390.25,61.03140496,-0.282349206,60.74905575
subbituminous,subcritical,10,2200,1951,47.86,12827825,10,0.75,15,36.03,11.82424242,47.85424242,246.05,1658.35,-46.6,-306395,60.74479339,-0.282424242,60.46236915
subbituminous,subcritical,10,2300,2039,47.66,13406425,10,0.75,15,35.87,11.82028986,47.69028986,257.15,1733.15,-48.7,-320202.5,60.47504132,-0.282318841,60.19272248
subbituminous,subcritical,10,2400,2128,47.47,13991600,10,0.75,15,35.73,11.82222222,47.55222222,268.38,1808.8,-50.82,-334141.5,60.23900826,-0.282333333,59.95667493
subbituminous,subcritical,10,2500,2217,47.29,14576775,10,0.75,15,35.6,11.824,47.424,279.6,1884.45,-52.95,-348146.25,60.01983471,-0.2824,59.73743471
subbituminous,subcritical,13,100,88.74,103,583465.5,10,0.75,15,77.53,11.832,89.362,11.19,75.429,-2.121,-13945.575,130.7117355,-0.2828,130.4289355
subbituminous,subcritical,13,200,177.4,79.73,1166405,10,0.75,15,60.01,11.82666667,71.83666667,22.37,150.79,-4.24,-27878,101.1738843,-0.282666667,100.8912176
subbituminous,subcritical,13,300,266.1,70.5,1749607.5,10,0.75,15,53.07,11.82666667,64.89666667,33.56,226.185,-6.355,-41784.125,89.47338843,-0.282444444,89.19094399
subbituminous,subcritical,13,400,354.7,65.25,2332152.5,10,0.75,15,49.12,11.82333333,60.94333333,44.73,301.495,-8.475,-55723.125,82.8138843,-0.2825,82.5313843
subbituminous,subcritical,13,500,443.4,61.75,2915355,10,0.75,15,46.48,11.824,58.304,55.92,376.89,-10.59,-69629.25,78.36297521,-0.2824,78.08057521
subbituminous,subcritical,13,600,532,59.2,3497900,10,0.75,15,44.56,11.82222222,56.38222222,67.09,452.2,-12.71,-83568.25,75.12595041,-0.282444444,74.84350597
subbituminous,subcritical,13,700,620.7,57.22,4081102.5,10,0.75,15,43.07,11.82285714,54.89285714,78.28,527.595,-14.825,-97474.375,72.6138843,-0.282380952,72.33150335
subbituminous,subcritical,13,800,709.3,55.63,4663647.5,10,0.75,15,41.87,11.82166667,53.69166667,89.45,602.905,-16.945,-111413.375,70.5907438,-0.282416667,70.30832713
subbituminous,subcritical,13,900,798,54.31,5246850,10,0.75,15,40.88,11.82222222,52.70222222,100.64,678.3,-19.06,-125319.5,68.92165289,-0.28237037,68.63928252
subbituminous,subcritical,13,1000,886.7,53.18,5830052.5,10,0.75,15,40.03,11.82266667,51.85266667,111.83,753.695,-21.175,-139225.625,67.48859504,-0.282333333,67.20626171
subbituminous,subcritical,13,1100,975.3,52.2,6412597.5,10,0.75,15,39.29,11.82181818,51.11181818,123,829.005,-23.295,-153164.625,66.24099174,-0.282363636,65.9586281
subbituminous,subcritical,13,1200,1064,51.34,6995800,10,0.75,15,38.64,11.82222222,50.46222222,134.19,904.4,-25.41,-167070.75,65.14512397,-0.282333333,64.86279063
