primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
bituminous,supercritical,13,2100,1602,46.3,10533150,10,0.75,15,34.57,10.17142857,44.74142857,193.16,1361.7,-47.14,-309945.5,55.61575314,-0.299301587,55.31645155
bituminous,supercritical,13,2200,1678,46.05,11032850,10,0.75,15,34.38,10.16969697,44.54969697,202.33,1426.3,-49.37,-324607.75,55.31008368,-0.299212121,55.01087156
bituminous,supercritical,13,2300,1755,45.83,11539125,10,0.75,15,34.22,10.17391304,44.39391304,211.61,1491.75,-51.64,-339533,55.05267782,-0.299362319,54.75331551
bituminous,supercritical,13,2400,1831,45.62,12038825,10,0.75,15,34.06,10.17222222,44.23222222,220.78,1556.35,-53.87,-354195.25,54.79527197,-0.299277778,54.49599419
bituminous,supercritical,13,2500,1907,45.43,12538525,10,0.75,15,33.92,10.17066667,44.09066667,229.94,1620.95,-56.11,-368923.25,54.57004184,-0.299253333,54.27078851
bituminous,supercritical,17,100,76.35,102.2,502001.25,10,0.75,15,76.31,10.18,86.49,9.21,64.8975,-2.2425,-14744.4375,122.7665063,-0.299,122.4675063
bituminous,supercritical,17,200,152.6,78.5,1003345,10,0.75,15,58.61,10.17333333,68.78333333,18.4,129.71,-4.49,-29521.75,94.29098326,-0.299333333,93.99164993
bituminous,supercritical,17,300,228.9,69.09,1505017.5,10,0.75,15,51.59,10.17333333,61.76333333,27.6,194.565,-6.735,-44282.625,82.99730126,-0.299333333,82.69796792
bituminous,supercritical,17,400,305.2,63.74,2006690,10,0.75,15,47.59,10.17333333,57.76333333,36.8,259.42,-8.98,-59043.5,76.56215481,-0.299333333,76.26282148
bituminous,supercritical,17,500,381.5,60.19,2508362.5,10,0.75,15,44.94,10.17333333,55.11333333,46,324.275,-11.225,-73804.375,72.29887029,-0.299333333,71.99953696
