primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
lignite,subcritical,20,1400,10,0.75,1285,8448875,35.57,12.23809524,47.80809524,163.45,1074683.75,59.9692562,1.556666667,61.52592287
lignite,subcritical,20,1500,10,0.75,1376,9047200,35.19,12.23111111,47.42111111,175.03,1150822.25,59.32859504,1.555822222,60.88441726
lignite,subcritical,20,1600,10,0.75,1468,9652100,34.85,12.23333333,47.08333333,186.73,1227749.75,58.7553719,1.556083333,60.31145523
lignite,subcritical,20,1700,10,0.75,1560,10257000,34.54,12.23529412,46.77529412,198.43,1304677.25,58.23272727,1.556313725,59.789041
lignite,subcritical,20,1800,10,0.75,1651,10855325,34.27,12.22962963,46.49962963,210.01,1380815.75,57.77752066,1.55562963,59.33315029
lignite,subcritical,20,1900,10,0.75,1743,11460225,34.03,12.23157895,46.26157895,221.71,1457743.25,57.37289256,1.555859649,58.92875221
lignite,subcritical,20,2000,10,0.75,1835,12065125,33.81,12.23333333,46.04333333,233.41,1534670.75,57.00198347,1.556066667,58.55805014
lignite,subcritical,20,2100,10,0.75,1927,12670025,33.61,12.23492063,45.84492063,245.12,1611664,56.66479339,1.55631746,58.22111085
lignite,subcritical,20,2200,10,0.75,2018,13268350,33.42,12.23030303,45.65030303,256.69,1687736.75,56.34446281,1.55569697,57.90015978
lignite,subcritical,20,2300,10,0.75,2110,13873250,33.26,12.23188406,45.49188406,268.39,1764664.25,56.07471074,1.555884058,57.6305948
lignite,subcritical,20,2400,10,0.75,2202,14478150,33.09,12.23333333,45.32333333,280.1,1841657.5,55.78809917,1.556111111,57.34421028
lignite,subcritical,20,2500,10,0.75,2294,15083050,32.95,12.23466667,45.18466667,291.8,1918585,55.55206612,1.556266667,57.10833278
lignite,subcritical,23,100,10,0.75,91.83,603782.25,76.76,12.244,89.004,11.68,76796,129.4135537,1.557333333,130.9708871
lignite,subcritical,23,200,10,0.75,183.6,1207170,58.4,12.24,70.64,23.35,153526.25,98.45950413,1.556666667,100.0161708
lignite,subcritical,23,300,10,0.75,275.3,1810097.5,51.15,12.23555556,63.38555556,35.02,230256.5,86.23636364,1.556444444,87.79280808
lignite,subcritical,23,400,10,0.75,367.1,2413682.5,47.03,12.23666667,59.26666667,46.7,307052.5,79.29024793,1.556666667,80.8469146
lignite,subcritical,23,500,10,0.75,458.8,3016610,44.29,12.23466667,56.52466667,58.36,383717,74.6707438,1.556266667,76.22701047
lignite,subcritical,23,600,10,0.75,550.6,3620195,42.29,12.23555556,54.52555556,70.04,460513,71.29884298,1.556444444,72.85528742
lignite,subcritical,23,700,10,0.75,642.3,4223122.5,40.75,12.23428571,52.98428571,81.7,537177.5,68.70247934,1.556190476,70.25866982
lignite,subcritical,23,800,10,0.75,734,4826050,39.51,12.23333333,51.74333333,93.37,613907.75,66.61190083,1.556166667,68.16806749
lignite,subcritical,23,900,10,0.75,825.8,5429635,38.48,12.23407407,50.71407407,105.04,690638,64.8753719,1.556148148,66.43152005
lignite,subcritical,23,1000,10,0.75,917.5,6032562.5,37.61,12.23333333,49.84333333,116.71,767368.25,63.40859504,1.556133333,64.96472837
lignite,subcritical,23,1100,10,0.75,1009,6634175,36.84,12.23030303,49.07030303,128.35,843901.25,62.11041322,1.555757576,63.6661708
