primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
anthracite,supercritical,73,1600,10,0.75,968.5,38.79,6367887.5,28.39,8.070833333,36.46083333,112.18,737583.5,45.67345188,0.934833333,46.60828522
anthracite,supercritical,73,1700,10,0.75,1029,38.55,6765675,28.21,8.070588235,36.28058824,119.18,783608.5,45.38387029,0.934745098,46.31861539
anthracite,supercritical,73,1800,10,0.75,1090,38.33,7166750,28.05,8.074074074,36.12407407,126.25,830093.75,45.12646444,0.935185185,46.06164962
anthracite,supercritical,73,1900,10,0.75,1150,38.14,7561250,27.91,8.070175439,35.98017544,133.2,875790,44.90123431,0.934736842,45.83597115
anthracite,supercritical,73,2000,10,0.75,1211,37.96,7962325,27.78,8.073333333,35.85333333,140.26,922209.5,44.69209205,0.935066667,45.62715872
anthracite,supercritical,73,2100,10,0.75,1271,37.8,8356825,27.67,8.06984127,35.73984127,147.21,967905.75,44.51512552,0.934666667,45.44979219
anthracite,supercritical,73,2200,10,0.75,1332,37.64,8757900,27.55,8.072727273,35.62272727,154.28,1014391,44.32207113,0.935030303,45.25710143
anthracite,supercritical,73,2300,10,0.75,1392,37.5,9152400,27.45,8.069565217,35.51956522,161.23,1060087.25,44.16119247,0.934666667,45.09585914
anthracite,supercritical,73,2400,10,0.75,1453,37.36,9553475,27.34,8.072222222,35.41222222,168.29,1106506.75,43.98422594,0.934944444,44.91917039
anthracite,supercritical,73,2500,10,0.75,1513,37.24,9947975,27.26,8.069333333,35.32933333,175.24,1152203,43.85552301,0.934613333,44.79013635
anthracite,supercritical,77,100,10,0.75,60.58,77.11,398313.5,56.44,8.077333333,64.51733333,7.02,46156.5,90.79991632,0.936,91.73591632
anthracite,supercritical,77,200,10,0.75,121.1,59.13,796232.5,43.28,8.073333333,51.35333333,14.03,92247.25,69.62828452,0.935333333,70.56361785
anthracite,supercritical,77,300,10,0.75,181.6,52.4,1194020,38.35,8.071111111,46.42111111,21.03,138272.25,61.69696653,0.934666667,62.63163319
anthracite,supercritical,77,400,10,0.75,242.2,48.72,1592465,35.66,8.073333333,43.73333333,28.05,184428.75,57.36933054,0.935,58.30433054
anthracite,supercritical,77,500,10,0.75,302.7,46.33,1990252.5,33.91,8.072,41.982,35.06,230519.5,54.55395397,0.934933333,55.48888731
anthracite,supercritical,77,600,10,0.75,363.2,44.64,2388040,32.67,8.071111111,40.74111111,42.07,276610.25,52.55905858,0.934888889,53.49394747
anthracite,supercritical,77,700,10,0.75,423.7,43.35,2785827.5,31.73,8.07047619,39.80047619,49.07,322635.25,51.04679916,0.934666667,51.98146583
anthracite,supercritical,77,800,10,0.75,484.3,42.32,3184272.5,30.97,8.071666667,39.04166667,56.09,368791.75,49.82412134,0.934833333,50.75895467
anthracite,supercritical,77,900,10,0.75,544.8,41.47,3582060,30.35,8.071111111,38.42111111,63.1,414882.5,48.82667364,0.934814815,49.76148845
anthracite,supercritical,77,1000,10,0.75,605.3,40.76,3979847.5,29.83,8.070666667,37.90066667,70.11,460973.25,47.9901046,0.9348,48.9249046
anthracite,supercritical,77,1100,10,0.75,665.8,40.14,4377635,29.38,8.07030303,37.45030303,77.12,507064,47.26615063,0.934787879,48.20093851
anthracite,supercritical,77,1200,10,0.75,726.4,39.59,4776080,28.98,8.071111111,37.05111111,84.13,553154.75,46.62263598,0.934777778,47.55741376
anthracite,supercritical,77,1300,10,0.75,786.9,39.1,5173867.5,28.62,8.070769231,36.69076923,91.14,599245.5,46.0434728,0.934769231,46.97824203
anthracite,supercritical,77,1400,10,0.75,847.4,38.66,5571655,28.3,8.07047619,36.37047619,98.15,645336.25,45.52866109,0.934761905,46.46342299
anthracite,supercritical,77,1500,10,0.75,907.9,38.24,5969442.5,27.99,8.070222222,36.06022222,105.16,691427,45.02993724,0.934755556,45.96469279
anthracite,supercritical,77,1600,10,0.75,968.5,37.98,6367887.5,27.8,8.070833333,35.87083333,112.18,737583.5,44.72426778,0.934833333,45.65910112
anthracite,supercritical,77,1700,10,0.75,1029,37.75,6765675,27.63,8.070588235,35.70058824,119.18,783608.5,44.45077406,0.934745098,45.38551916
anthracite,supercritical,77,1800,10,0.75,1090,37.54,7166750,27.48,8.074074074,35.55407407,126.25,830093.75,44.20945607,0.935185185,45.14464125
anthracite,supercritical,77,1900,10,0.75,1150,37.35,7561250,27.34,8.070175439,35.41017544,133.2,875790,43.98422594,0.934736842,44.91896278
anthracite,supercritical,77,2000,10,0.75,1211,37.17,7962325,27.2,8.073333333,35.27333333,140.26,922209.5,43.75899582,0.935066667,44.69406248
anthracite,supercritical,77,2100,10,0.75,1271,37.01,8356825,27.09,8.06984127,35.15984127,147.21,967905.75,43.58202929,0.934666667,44.51669596
anthracite,supercritical,77,2200,10,0.75,1332,36.86,8757900,26.98,8.072727273,35.05272727,154.28,1014391,43.40506276,0.935030303,44.34009306
anthracite,supercritical,77,2300,10,0.75,1392,36.72,9152400,26.88,8.069565217,34.94956522,161.23,1060087.25,43.2441841,0.934666667,44.17885077
anthracite,supercritical,77,2400,10,0.75,1453,36.59,9553475,26.78,8.072222222,34.85222222,168.29,1106506.75,43.08330544,0.934944444,44.01824988
anthracite,supercritical,77,2500,10,0.75,1513,36.47,9947975,26.69,8.069333333,34.75933333,175.24,1152203,42.93851464,0.934613333,43.87312798
anthracite,supercritical,80,100,10,0.75,60.58,76,398313.5,55.62,8.077333333,63.69733333,7.02,46156.5,89.4807113,0.936,90.4167113
anthracite,supercritical,80,200,10,0.75,121.1,58.19,796232.5,42.59,8.073333333,50.66333333,14.03,92247.25,68.51822176,0.935333333,69.45355509
anthracite,supercritical,80,300,10,0.75,181.6,51.53,1194020,37.71,8.071111111,45.78111111,21.03,138272.25,60.6673431,0.934666667,61.60200976
anthracite,supercritical,80,400,10,0.75,242.2,47.91,1592465,35.07,8.073333333,43.14333333,28.05,184428.75,56.42014644,0.935,57.35514644
anthracite,supercritical,80,500,10,0.75,302.7,45.57,1990252.5,33.35,8.072,41.422,35.06,230519.5,53.65303347,0.934933333,54.58796681
anthracite,supercritical,80,600,10,0.75,363.2,43.9,2388040,32.13,8.071111111,40.20111111,42.07,276610.25,51.69031381,0.934888889,52.6252027
anthracite,supercritical,80,700,10,0.75,423.7,42.63,2785827.5,31.2,8.07047619,39.27047619,49.07,322635.25,50.19414226,0.934666667,51.12880893
anthracite,supercritical,80,800,10,0.75,484.3,41.62,3184272.5,30.46,8.071666667,38.53166667,56.09,368791.75,49.00364017,0.934833333,49.9384735
anthracite,supercritical,80,900,10,0.75,544.8,40.8,3582060,29.86,8.071111111,37.93111111,63.1,414882.5,48.0383682,0.934814815,48.97318302
anthracite,supercritical,80,1000,10,0.75,605.3,40.09,3979847.5,29.34,8.070666667,37.41066667,70.11,460973.25,47.20179916,0.9348,48.13659916
anthracite,supercritical,80,1100,10,0.75,665.8,39.49,4377635,28.9,8.07030303,36.97030303,77.12,507064,46.49393305,0.934787879,47.42872093
anthracite,supercritical,80,1200,10,0.75,726.4,38.95,4776080,28.51,8.071111111,36.58111111,84.13,553154.75,45.86650628,0.934777778,46.80128405
anthracite,supercritical,80,1300,10,0.75,786.9,38.47,5173867.5,28.16,8.070769231,36.23076923,91.14,599245.5,45.30343096,0.934769231,46.23820019
anthracite,supercritical,80,1400,10,0.75,847.4,38.03,5571655,27.83,8.07047619,35.90047619,98.15,645336.25,44.77253138,0.934761905,45.70729329
anthracite,supercritical,80,1500,10,0.75,907.9,37.63,5969442.5,27.54,8.070222222,35.61022222,105.16,691427,44.30598326,0.934755556,45.24073882
anthracite,supercritical,80,1600,10,0.75,968.5,37.37,6367887.5,27.35,8.070833333,35.42083333,112.18,737583.5,44.00031381,0.934833333,44.93514714
anthracite,supercritical,80,1700,10,0.75,1029,37.14,6765675,27.18,8.070588235,35.25058824,119.18,783608.5,43.72682008,0.934745098,44.66156518
anthracite,supercritical,80,1800,10,0.75,1090,36.94,7166750,27.04,8.074074074,35.11407407,126.25,830093.75,43.50158996,0.935185185,44.43677514
anthracite,supercritical,80,1900,10,0.75,1150,36.75,7561250,26.9,8.070175439,34.97017544,133.2,875790,43.27635983,0.934736842,44.21109667
anthracite,supercritical,80,2000,10,0.75,1211,36.58,7962325,26.77,8.073333333,34.84333333,140.26,922209.5,43.06721757,0.935066667,44.00228424
anthracite,supercritical,80,2100,10,0.75,1271,36.43,8356825,26.66,8.06984127,34.72984127,147.21,967905.75,42.89025105,0.934666667,43.82491771
anthracite,supercritical,80,2200,10,0.75,1332,36.28,8757900,26.55,8.072727273,34.62272727,154.28,1014391,42.71328452,0.935030303,43.64831482
anthracite,supercritical,80,2300,10,0.75,1392,36.14,9152400,26.45,8.069565217,34.51956522,161.23,1060087.25,42.55240586,0.934666667,43.48707252
anthracite,supercritical,80,2400,10,0.75,1453,36.01,9553475,26.36,8.072222222,34.43222222,168.29,1106506.75,42.40761506,0.934944444,43.34255951
anthracite,supercritical,80,2500,10,0.75,1513,35.89,9947975,26.27,8.069333333,34.33933333,175.24,1152203,42.26282427,0.934613333,43.1974376
anthracite,supercritical,83,100,10,0.75,60.58,74.89,398313.5,54.81,8.077333333,62.88733333,7.02,46156.5,88.17759414,0.936,89.11359414
anthracite,supercritical,83,200,10,0.75,121.1,57.24,796232.5,41.89,8.073333333,49.96333333,14.03,92247.25,67.39207113,0.935333333,68.32740446
anthracite,supercritical,83,300,10,0.75,181.6,50.67,1194020,37.09,8.071111111,45.16111111,21.03,138272.25,59.6698954,0.934666667,60.60456206
anthracite,supercritical,83,400,10,0.75,242.2,47.1,1592465,34.47,8.073333333,42.54333333,28.05,184428.75,55.45487448,0.935,56.38987448
anthracite,supercritical,83,500,10,0.75,302.7,44.8,1990252.5,32.79,8.072,40.862,35.06,230519.5,52.75211297,0.934933333,53.6870463
anthracite,supercritical,83,600,10,0.75,363.2,43.16,2388040,31.59,8.071111111,39.66111111,42.07,276610.25,50.82156904,0.934888889,51.75645793
anthracite,supercritical,83,700,10,0.75,423.7,41.92,2785827.5,30.68,8.07047619,38.75047619,49.07,322635.25,49.35757322,0.934666667,50.29223989
anthracite,supercritical,83,800,10,0.75,484.3,40.93,3184272.5,29.96,8.071666667,38.03166667,56.09,368791.75,48.19924686,0.934833333,49.1340802
anthracite,supercritical,83,900,10,0.75,544.8,40.12,3582060,29.36,8.071111111,37.43111111,63.1,414882.5,47.2339749,0.934814815,48.16878971
anthracite,supercritical,83,1000,10,0.75,605.3,39.43,3979847.5,28.86,8.070666667,36.93066667,70.11,460973.25,46.42958159,0.9348,47.36438159
anthracite,supercritical,83,1100,10,0.75,665.8,38.84,4377635,28.43,8.07030303,36.50030303,77.12,507064,45.73780335,0.934787879,46.67259123
anthracite,supercritical,83,1200,10,0.75,726.4,38.31,4776080,28.04,8.071111111,36.11111111,84.13,553154.75,45.11037657,0.934777778,46.04515435
anthracite,supercritical,83,1300,10,0.75,786.9,37.84,5173867.5,27.69,8.070769231,35.76076923,91.14,599245.5,44.54730126,0.934769231,45.48207049
anthracite,supercritical,83,1400,10,0.75,847.4,37.41,5571655,27.38,8.07047619,35.45047619,98.15,645336.25,44.04857741,0.934761905,44.98333931
anthracite,supercritical,83,1500,10,0.75,907.9,37.01,5969442.5,27.09,8.070222222,35.16022222,105.16,691427,43.58202929,0.934755556,44.51678484
anthracite,supercritical,83,1600,10,0.75,968.5,36.76,6367887.5,26.9,8.070833333,34.97083333,112.18,737583.5,43.27635983,0.934833333,44.21119317
anthracite,supercritical,83,1700,10,0.75,1029,36.54,6765675,26.74,8.070588235,34.81058824,119.18,783608.5,43.01895397,0.934745098,43.95369907
anthracite,supercritical,83,1800,10,0.75,1090,36.34,7166750,26.6,8.074074074,34.67407407,126.25,830093.75,42.79372385,0.935185185,43.72890903
anthracite,supercritical,83,1900,10,0.75,1150,36.16,7561250,26.47,8.070175439,34.54017544,133.2,875790,42.58458159,0.934736842,43.51931843
anthracite,supercritical,83,2000,10,0.75,1211,36,7962325,26.35,8.073333333,34.42333333,140.26,922209.5,42.3915272,0.935066667,43.32659386
anthracite,supercritical,83,2100,10,0.75,1271,35.84,8356825,26.23,8.06984127,34.29984127,147.21,967905.75,42.1984728,0.934666667,43.13313947
anthracite,supercritical,83,2200,10,0.75,1332,35.7,8757900,26.13,8.072727273,34.20272727,154.28,1014391,42.03759414,0.935030303,42.97262445
anthracite,supercritical,83,2300,10,0.75,1392,35.56,9152400,26.03,8.069565217,34.09956522,161.23,1060087.25,41.87671548,0.934666667,42.81138215
anthracite,supercritical,83,2400,10,0.75,1453,35.43,9553475,25.93,8.072222222,34.00222222,168.29,1106506.75,41.71583682,0.934944444,42.65078126
anthracite,supercritical,83,2500,10,0.75,1513,35.31,9947975,25.84,8.069333333,33.90933333,175.24,1152203,41.57104603,0.934613333,42.50565936
anthracite,supercritical,87,100,10,0.75,60.58,73.42,398313.5,53.74,8.077333333,61.81733333,7.02,46156.5,86.45619247,0.936,87.39219247
anthracite,supercritical,87,200,10,0.75,121.1,55.98,796232.5,40.97,8.073333333,49.04333333,14.03,92247.25,65.91198745,0.935333333,66.84732078
anthracite,supercritical,87,300,10,0.75,181.6,49.53,1194020,36.25,8.071111111,44.32111111,21.03,138272.25,58.31851464,0.934666667,59.25318131
anthracite,supercritical,87,400,10,0.75,242.2,46.02,1592465,33.68,8.073333333,41.75333333,28.05,184428.75,54.18393305,0.935,55.11893305
anthracite,supercritical,87,500,10,0.75,302.7,43.77,1990252.5,32.04,8.072,40.112,35.06,230519.5,51.54552301,0.934933333,52.48045635
anthracite,supercritical,87,600,10,0.75,363.2,42.17,2388040,30.86,8.071111111,38.93111111,42.07,276610.25,49.64715481,0.934888889,50.5820437
anthracite,supercritical,87,700,10,0.75,423.7,40.96,2785827.5,29.98,8.07047619,38.05047619,49.07,322635.25,48.23142259,0.934666667,49.16608926
anthracite,supercritical,87,800,10,0.75,484.3,40,3184272.5,29.28,8.071666667,37.35166667,56.09,368791.75,47.10527197,0.934833333,48.0401053
anthracite,supercritical,87,900,10,0.75,544.8,39.21,3582060,28.7,8.071111111,36.77111111,63.1,414882.5,46.17217573,0.934814815,47.10699055
anthracite,supercritical,87,1000,10,0.75,605.3,38.54,3979847.5,28.21,8.070666667,36.28066667,70.11,460973.25,45.38387029,0.9348,46.31867029
anthracite,supercritical,87,1100,10,0.75,665.8,37.97,4377635,27.79,8.07030303,35.86030303,77.12,507064,44.70817992,0.934787879,45.6429678
anthracite,supercritical,87,1200,10,0.75,726.4,37.46,4776080,27.42,8.071111111,35.49111111,84.13,553154.75,44.11292887,0.934777778,45.04770665
anthracite,supercritical,87,1300,10,0.75,786.9,37,5173867.5,27.08,8.070769231,35.15076923,91.14,599245.5,43.56594142,0.934769231,44.50071065
anthracite,supercritical,87,1400,10,0.75,847.4,36.58,5571655,26.77,8.07047619,34.84047619,98.15,645336.25,43.06721757,0.934761905,44.00197948
anthracite,supercritical,87,1500,10,0.75,907.9,36.19,5969442.5,26.49,8.070222222,34.56022222,105.16,691427,42.61675732,0.934755556,43.55151288
anthracite,supercritical,87,1600,10,0.75,968.5,35.95,6367887.5,26.31,8.070833333,34.38083333,112.18,737583.5,42.32717573,0.934833333,43.26200907
anthracite,supercritical,87,1700,10,0.75,1029,35.74,6765675,26.16,8.070588235,34.23058824,119.18,783608.5,42.08585774,0.934745098,43.02060284
anthracite,supercritical,87,1800,10,0.75,1090,35.54,7166750,26.01,8.074074074,34.08407407,126.25,830093.75,41.84453975,0.935185185,42.77972493
anthracite,supercritical,87,1900,10,0.75,1150,35.37,7561250,25.89,8.070175439,33.96017544,133.2,875790,41.65148536,0.934736842,42.5862222
anthracite,supercritical,87,2000,10,0.75,1211,35.21,7962325,25.77,8.073333333,33.84333333,140.26,922209.5,41.45843096,0.935066667,42.39349763
anthracite,supercritical,87,2100,10,0.75,1271,35.06,8356825,25.66,8.06984127,33.72984127,147.21,967905.75,41.28146444,0.934666667,42.2161311
anthracite,supercritical,87,2200,10,0.75,1332,34.92,8757900,25.56,8.072727273,33.63272727,154.28,1014391,41.12058577,0.935030303,42.05561608
anthracite,supercritical,87,2300,10,0.75,1392,34.79,9152400,25.46,8.069565217,33.52956522,161.23,1060087.25,40.95970711,0.934666667,41.89437378
anthracite,supercritical,87,2400,10,0.75,1453,34.66,9553475,25.37,8.072222222,33.44222222,168.29,1106506.75,40.81491632,0.934944444,41.74986076
anthracite,supercritical,87,2500,10,0.75,1513,34.54,9947975,25.28,8.069333333,33.34933333,175.24,1152203,40.67012552,0.934613333,41.60473886
anthracite,supercritical,90,100,10,0.75,60.58,72.31,398313.5,52.92,8.077333333,60.99733333,7.02,46156.5,85.13698745,0.936,86.07298745
anthracite,supercritical,90,200,10,0.75,121.1,55.04,796232.5,40.28,8.073333333,48.35333333,14.03,92247.25,64.80192469,0.935333333,65.73725802
anthracite,supercritical,90,300,10,0.75,181.6,48.66,1194020,35.61,8.071111111,43.68111111,21.03,138272.25,57.28889121,0.934666667,58.22355788
anthracite,supercritical,90,400,10,0.75,242.2,45.21,1592465,33.09,8.073333333,41.16333333,28.05,184428.75,53.23474895,0.935,54.16974895
anthracite,supercritical,90,500,10,0.75,302.7,43,1990252.5,31.47,8.072,39.542,35.06,230519.5,50.62851464,0.934933333,51.56344798
anthracite,supercritical,90,600,10,0.75,363.2,41.43,2388040,30.32,8.071111111,38.39111111,42.07,276610.25,48.77841004,0.934888889,49.71329893
anthracite,supercritical,90,700,10,0.75,423.7,40.25,2785827.5,29.46,8.07047619,37.53047619,49.07,322635.25,47.39485356,0.934666667,48.32952022
anthracite,supercritical,90,800,10,0.75,484.3,39.31,3184272.5,28.77,8.071666667,36.84166667,56.09,368791.75,46.28479079,0.934833333,47.21962413
anthracite,supercritical,90,900,10,0.75,544.8,38.53,3582060,28.2,8.071111111,36.27111111,63.1,414882.5,45.36778243,0.934814815,46.30259724
anthracite,supercritical,90,1000,10,0.75,605.3,37.88,3979847.5,27.72,8.070666667,35.79066667,70.11,460973.25,44.59556485,0.9348,45.53036485
anthracite,supercritical,90,1100,10,0.75,665.8,37.31,4377635,27.31,8.07030303,35.38030303,77.12,507064,43.93596234,0.934787879,44.87075022
anthracite,supercritical,90,1200,10,0.75,726.4,36.81,4776080,26.94,8.071111111,35.01111111,84.13,553154.75,43.3407113,0.934777778,44.27548907
anthracite,supercritical,90,1300,10,0.75,786.9,36.37,5173867.5,26.62,8.070769231,34.69076923,91.14,599245.5,42.82589958,0.934769231,43.76066881
anthracite,supercritical,90,1400,10,0.75,847.4,35.96,5571655,26.32,8.07047619,34.39047619,98.15,645336.25,42.3432636,0.934761905,43.2780255
anthracite,supercritical,90,1500,10,0.75,907.9,35.58,5969442.5,26.04,8.070222222,34.11022222,105.16,691427,41.89280335,0.934755556,42.8275589
anthracite,supercritical,90,1600,10,0.75,968.5,35.34,6367887.5,25.87,8.070833333,33.94083333,112.18,737583.5,41.61930962,0.934833333,42.55414296
anthracite,supercritical,90,1700,10,0.75,1029,35.13,6765675,25.71,8.070588235,33.78058824,119.18,783608.5,41.36190377,0.934745098,42.29664886
anthracite,supercritical,90,1800,10,0.75,1090,34.95,7166750,25.58,8.074074074,33.65407407,126.25,830093.75,41.15276151,0.935185185,42.08794669
anthracite,supercritical,90,1900,10,0.75,1150,34.78,7561250,25.46,8.070175439,33.53017544,133.2,875790,40.95970711,0.934736842,41.89444396
anthracite,supercritical,90,2000,10,0.75,1211,34.62,7962325,25.34,8.073333333,33.41333333,140.26,922209.5,40.76665272,0.935066667,41.70171939
anthracite,supercritical,90,2100,10,0.75,1271,34.47,8356825,25.23,8.06984127,33.29984127,147.21,967905.75,40.58968619,0.934666667,41.52435286
anthracite,supercritical,90,2200,10,0.75,1332,34.34,8757900,25.13,8.072727273,33.20272727,154.28,1014391,40.42880753,0.935030303,41.36383783
anthracite,supercritical,90,2300,10,0.75,1392,34.21,9152400,25.04,8.069565217,33.10956522,161.23,1060087.25,40.28401674,0.934666667,41.2186834
anthracite,supercritical,90,2400,10,0.75,1453,34.08,9553475,24.94,8.072222222,33.01222222,168.29,1106506.75,40.12313808,0.934944444,41.05808252
anthracite,supercritical,90,2500,10,0.75,1513,33.96,9947975,24.86,8.069333333,32.92933333,175.24,1152203,39.99443515,0.934613333,40.92904848
anthracite,supercritical,93,100,10,0.75,60.58,71.2,398313.5,52.11,8.077333333,60.18733333,7.02,46156.5,83.83387029,0.936,84.76987029
anthracite,supercritical,93,200,10,0.75,121.1,54.1,796232.5,39.6,8.073333333,47.67333333,14.03,92247.25,63.70794979,0.935333333,64.64328312
anthracite,supercritical,93,300,10,0.75,181.6,47.8,1194020,34.98,8.071111111,43.05111111,21.03,138272.25,56.27535565,0.934666667,57.21002232
anthracite,supercritical,93,400,10,0.75,242.2,44.41,1592465,32.5,8.073333333,40.57333333,28.05,184428.75,52.28556485,0.935,53.22056485
anthracite,supercritical,93,500,10,0.75,302.7,42.23,1990252.5,30.91,8.072,38.982,35.06,230519.5,49.72759414,0.934933333,50.66252748
anthracite,supercritical,93,600,10,0.75,363.2,40.69,2388040,29.78,8.071111111,37.85111111,42.07,276610.25,47.90966527,0.934888889,48.84455416
anthracite,supercritical,93,700,10,0.75,423.7,39.53,2785827.5,28.93,8.07047619,37.00047619,49.07,322635.25,46.54219665,0.934666667,47.47686332
anthracite,supercritical,93,800,10,0.75,484.3,38.61,3184272.5,28.26,8.071666667,36.33166667,56.09,368791.75,45.46430962,0.934833333,46.39914296
anthracite,supercritical,93,900,10,0.75,544.8,37.86,3582060,27.71,8.071111111,35.78111111,63.1,414882.5,44.57947699,0.934814815,45.5142918
anthracite,supercritical,93,1000,10,0.75,605.3,37.22,3979847.5,27.24,8.070666667,35.31066667,70.11,460973.25,43.82334728,0.9348,44.75814728
anthracite,supercritical,93,1100,10,0.75,665.8,36.66,4377635,26.83,8.07030303,34.90030303,77.12,507064,43.16374477,0.934787879,44.09853265
anthracite,supercritical,93,1200,10,0.75,726.4,36.17,4776080,26.47,8.071111111,34.54111111,84.13,553154.75,42.58458159,0.934777778,43.51935937
anthracite,supercritical,93,1300,10,0.75,786.9,35.73,5173867.5,26.15,8.070769231,34.22076923,91.14,599245.5,42.06976987,0.934769231,43.00453911
anthracite,supercritical,93,1400,10,0.75,847.4,35.33,5571655,25.86,8.07047619,33.93047619,98.15,645336.25,41.60322176,0.934761905,42.53798366
anthracite,supercritical,93,1500,10,0.75,907.9,34.96,5969442.5,25.59,8.070222222,33.66022222,105.16,691427,41.16884937,0.934755556,42.10360493
anthracite,supercritical,93,1600,10,0.75,968.5,34.73,6367887.5,25.42,8.070833333,33.49083333,112.18,737583.5,40.89535565,0.934833333,41.83018898
anthracite,supercritical,93,1700,10,0.75,1029,34.53,6765675,25.27,8.070588235,33.34058824,119.18,783608.5,40.65403766,0.934745098,41.58878275
anthracite,supercritical,93,1800,10,0.75,1090,34.35,7166750,25.14,8.074074074,33.21407407,126.25,830093.75,40.4448954,0.935185185,41.38008058
anthracite,supercritical,93,1900,10,0.75,1150,34.18,7561250,25.02,8.070175439,33.09017544,133.2,875790,40.251841,0.934736842,41.18657785
anthracite,supercritical,93,2000,10,0.75,1211,34.03,7962325,24.91,8.073333333,32.98333333,140.26,922209.5,40.07487448,0.935066667,41.00994114
anthracite,supercritical,93,2100,10,0.75,1271,33.89,8356825,24.8,8.06984127,32.86984127,147.21,967905.75,39.89790795,0.934666667,40.83257462
anthracite,supercritical,93,2200,10,0.75,1332,33.75,8757900,24.7,8.072727273,32.77272727,154.28,1014391,39.73702929,0.935030303,40.67205959
anthracite,supercritical,93,2300,10,0.75,1392,33.63,9152400,24.61,8.069565217,32.67956522,161.23,1060087.25,39.59223849,0.934666667,40.52690516
anthracite,supercritical,93,2400,10,0.75,1453,33.51,9553475,24.53,8.072222222,32.60222222,168.29,1106506.75,39.46353556,0.934944444,40.39848001
anthracite,supercritical,93,2500,10,0.75,1513,33.39,9947975,24.44,8.069333333,32.50933333,175.24,1152203,39.31874477,0.934613333,40.2533581
anthracite,supercritical,97,100,10,0.75,60.58,69.72,398313.5,51.03,8.077333333,59.10733333,7.02,46156.5,82.09638075,0.936,83.03238075
anthracite,supercritical,97,200,10,0.75,121.1,52.84,796232.5,38.67,8.073333333,46.74333333,14.03,92247.25,62.21177824,0.935333333,63.14711158
anthracite,supercritical,97,300,10,0.75,181.6,46.65,1194020,34.14,8.071111111,42.21111111,21.03,138272.25,54.9239749,0.934666667,55.85864156
anthracite,supercritical,97,400,10,0.75,242.2,43.33,1592465,31.71,8.073333333,39.78333333,28.05,184428.75,51.01462343,0.935,51.94962343
anthracite,supercritical,97,500,10,0.75,302.7,41.21,1990252.5,30.16,8.072,38.232,35.06,230519.5,48.52100418,0.934933333,49.45593752
anthracite,supercritical,97,600,10,0.75,363.2,39.71,2388040,29.06,8.071111111,37.13111111,42.07,276610.25,46.75133891,0.934888889,47.6862278
anthracite,supercritical,97,700,10,0.75,423.7,38.58,2785827.5,28.24,8.07047619,36.31047619,49.07,322635.25,45.43213389,0.934666667,46.36680056
anthracite,supercritical,97,800,10,0.75,484.3,37.68,3184272.5,27.58,8.071666667,35.65166667,56.09,368791.75,44.37033473,0.934833333,45.30516806
anthracite,supercritical,97,900,10,0.75,544.8,36.95,3582060,27.04,8.071111111,35.11111111,63.1,414882.5,43.50158996,0.934814815,44.43640477
anthracite,supercritical,97,1000,10,0.75,605.3,36.33,3979847.5,26.59,8.070666667,34.66066667,70.11,460973.25,42.77763598,0.9348,43.71243598
anthracite,supercritical,97,1100,10,0.75,665.8,35.79,4377635,26.19,8.07030303,34.26030303,77.12,507064,42.13412134,0.934787879,43.06890922
anthracite,supercritical,97,1200,10,0.75,726.4,35.32,4776080,25.85,8.071111111,33.92111111,84.13,553154.75,41.58713389,0.934777778,42.52191167
anthracite,supercritical,97,1300,10,0.75,786.9,34.89,5173867.5,25.54,8.070769231,33.61076923,91.14,599245.5,41.08841004,0.934769231,42.02317927
anthracite,supercritical,97,1400,10,0.75,847.4,34.5,5571655,25.25,8.07047619,33.32047619,98.15,645336.25,40.62186192,0.934761905,41.55662383
anthracite,supercritical,97,1500,10,0.75,907.9,34.14,5969442.5,24.99,8.070222222,33.06022222,105.16,691427,40.20357741,0.934755556,41.13833296
anthracite,supercritical,97,1600,10,0.75,968.5,33.92,6367887.5,24.83,8.070833333,32.90083333,112.18,737583.5,39.94617155,0.934833333,40.88100488
anthracite,supercritical,97,1700,10,0.75,1029,33.73,6765675,24.69,8.070588235,32.76058824,119.18,783608.5,39.72094142,0.934745098,40.65568652
anthracite,supercritical,97,1800,10,0.75,1090,33.55,7166750,24.56,8.074074074,32.63407407,126.25,830093.75,39.51179916,0.935185185,40.44698435
anthracite,supercritical,97,1900,10,0.75,1150,33.39,7561250,24.44,8.070175439,32.51017544,133.2,875790,39.31874477,0.934736842,40.25348161
anthracite,supercritical,97,2000,10,0.75,1211,33.24,7962325,24.33,8.073333333,32.40333333,140.26,922209.5,39.14177824,0.935066667,40.07684491
anthracite,supercritical,97,2100,10,0.75,1271,33.11,8356825,24.23,8.06984127,32.29984127,147.21,967905.75,38.98089958,0.934666667,39.91556625
anthracite,supercritical,97,2200,10,0.75,1332,32.98,8757900,24.14,8.072727273,32.21272727,154.28,1014391,38.83610879,0.935030303,39.77113909
anthracite,supercritical,97,2300,10,0.75,1392,32.85,9152400,24.04,8.069565217,32.10956522,161.23,1060087.25,38.67523013,0.934666667,39.60989679
