primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
coal_biomass,supercritical,17,200,10,0.75,128.64,845808,58.71,8.576,67.286,16.01,105265.75,94.45186192,1.067333333,95.51919526
coal_biomass,supercritical,17,300,10,0.75,192.88,1268186,51.61,8.572444444,60.18244444,24,157800,83.02947699,1.066666667,84.09614365
coal_biomass,supercritical,17,400,10,0.75,257.12,1690564,47.57,8.570666667,56.14066667,32,210400,76.52997908,1.066666667,77.59664575
coal_biomass,supercritical,17,500,10,0.75,321.44,2113468,44.88,8.571733333,53.45173333,40,263000,72.2023431,1.066666667,73.26900976
coal_biomass,supercritical,17,600,10,0.75,385.68,2535846,42.92,8.570666667,51.49066667,47.99,315534.25,69.04912134,1.066444444,70.11556578
coal_biomass,supercritical,17,700,10,0.75,450,2958750,41.4,8.571428571,49.97142857,56,368200,66.60376569,1.066666667,67.67043236
coal_biomass,supercritical,17,800,10,0.75,514.24,3381128,40.18,8.570666667,48.75066667,63.99,420734.25,64.64104603,1.0665,65.70754603
coal_biomass,supercritical,17,900,10,0.75,578.56,3804032,39.17,8.571259259,47.74125926,72,473400,63.01617155,1.066666667,64.08283821
coal_biomass,supercritical,17,1000,10,0.75,642.8,4226410,38.31,8.570666667,46.88066667,79.99,525934.25,61.63261506,1.066533333,62.6991484
coal_biomass,supercritical,17,1100,10,0.75,707.04,4648788,37.57,8.570181818,46.14018182,87.98,578468.5,60.44211297,1.066424242,61.50853721
coal_biomass,supercritical,17,1200,10,0.75,771.36,5071692,36.91,8.570666667,45.48066667,95.99,631134.25,59.38031381,1.066555556,60.44686936
coal_biomass,supercritical,17,1300,10,0.75,836,5496700,36.32,8.574358974,44.89435897,104.03,683997.25,58.43112971,1.066974359,59.49810407
coal_biomass,supercritical,17,1400,10,0.75,900,5917500,35.8,8.571428571,44.37142857,112,736400,57.59456067,1.066666667,58.66122734
coal_biomass,supercritical,17,1500,10,0.75,964,6338300,35.33,8.568888889,43.89888889,119.96,788737,56.83843096,1.066311111,57.90474207
coal_biomass,supercritical,17,1600,10,0.75,1028.8,6764360,34.98,8.573333333,43.55333333,128.02,841731.5,56.27535565,1.066833333,57.34218898
coal_biomass,supercritical,17,1700,10,0.75,1092.8,7185160,34.67,8.570980392,43.24098039,135.99,894134.25,55.7766318,1.066588235,56.84322003
coal_biomass,supercritical,17,1800,10,0.75,1156.8,7605960,34.4,8.568888889,42.96888889,143.95,946471.25,55.34225941,1.066296296,56.40855571
coal_biomass,supercritical,17,1900,10,0.75,1221.6,8032020,34.15,8.572631579,42.72263158,152.02,999531.5,54.94006276,1.066807018,56.00686978
coal_biomass,supercritical,17,2000,10,0.75,1285.6,8452820,33.92,8.570666667,42.49066667,159.98,1051868.5,54.57004184,1.066533333,55.63657517
coal_biomass,supercritical,17,2100,10,0.75,1349.6,8873620,33.72,8.568888889,42.28888889,167.94,1104205.5,54.24828452,1.066285714,55.31457023
coal_biomass,supercritical,17,2200,10,0.75,1414.4,9299680,33.54,8.572121212,42.11212121,176.01,1157265.75,53.95870293,1.066727273,55.0254302
coal_biomass,supercritical,17,2300,10,0.75,1478.4,9720480,33.36,8.570434783,41.93043478,183.97,1209602.75,53.66912134,1.066492754,54.73561409
coal_biomass,supercritical,17,2400,10,0.75,1542.4,10141280,33.21,8.568888889,41.77888889,191.94,1262005.5,53.42780335,1.066333333,54.49413668
coal_biomass,supercritical,17,2500,10,0.75,1607.2,10567340,33.06,8.571733333,41.63173333,200,1315000,53.18648536,1.066666667,54.25315202
coal_biomass,supercritical,20,100,10,0.75,64.336,423009.2,75.72,8.578133333,84.29813333,8.01,52665.75,121.8173222,1.068,122.8853222
coal_biomass,supercritical,20,200,10,0.75,128.64,845808,57.93,8.576,66.506,16.01,105265.75,93.19700837,1.067333333,94.2643417
coal_biomass,supercritical,20,300,10,0.75,192.88,1268186,50.9,8.572444444,59.47244444,24,157800,81.88723849,1.066666667,82.95390516
coal_biomass,supercritical,20,400,10,0.75,257.12,1690564,46.91,8.570666667,55.48066667,32,210400,75.46817992,1.066666667,76.53484658
coal_biomass,supercritical,20,500,10,0.75,321.44,2113468,44.25,8.571733333,52.82173333,40,263000,71.18880753,1.066666667,72.2554742
coal_biomass,supercritical,20,600,10,0.75,385.68,2535846,42.31,8.570666667,50.88066667,47.99,315534.25,68.06776151,1.066444444,69.13420595
coal_biomass,supercritical,20,700,10,0.75,450,2958750,40.82,8.571428571,49.39142857,56,368200,65.67066946,1.066666667,66.73733612
coal_biomass,supercritical,20,800,10,0.75,514.24,3381128,39.62,8.570666667,48.19066667,63.99,420734.25,63.74012552,1.0665,64.80662552
coal_biomass,supercritical,20,900,10,0.75,578.56,3804032,38.62,8.571259259,47.19125926,72,473400,62.13133891,1.066666667,63.19800558
coal_biomass,supercritical,20,1000,10,0.75,642.8,4226410,37.77,8.570666667,46.34066667,79.99,525934.25,60.76387029,1.066533333,61.83040363
coal_biomass,supercritical,20,1100,10,0.75,707.04,4648788,37.04,8.570181818,45.61018182,87.98,578468.5,59.58945607,1.066424242,60.65588031
coal_biomass,supercritical,20,1200,10,0.75,771.36,5071692,36.39,8.570666667,44.96066667,95.99,631134.25,58.54374477,1.066555556,59.61030033
coal_biomass,supercritical,20,1300,10,0.75,836,5496700,35.82,8.574358974,44.39435897,104.03,683997.25,57.6267364,1.066974359,58.69371076
coal_biomass,supercritical,20,1400,10,0.75,900,5917500,35.3,8.571428571,43.87142857,112,736400,56.79016736,1.066666667,57.85683403
coal_biomass,supercritical,20,1500,10,0.75,964,6338300,34.83,8.568888889,43.39888889,119.96,788737,56.03403766,1.066311111,57.10034877
coal_biomass,supercritical,20,1600,10,0.75,1028.8,6764360,34.49,8.573333333,43.06333333,128.02,841731.5,55.48705021,1.066833333,56.55388354
coal_biomass,supercritical,20,1700,10,0.75,1092.8,7185160,34.18,8.570980392,42.75098039,135.99,894134.25,54.98832636,1.066588235,56.0549146
coal_biomass,supercritical,20,1800,10,0.75,1156.8,7605960,33.91,8.568888889,42.47888889,143.95,946471.25,54.55395397,1.066296296,55.62025027
coal_biomass,supercritical,20,1900,10,0.75,1221.6,8032020,33.67,8.572631579,42.24263158,152.02,999531.5,54.16784519,1.066807018,55.23465221
coal_biomass,supercritical,20,2000,10,0.75,1285.6,8452820,33.45,8.570666667,42.02066667,159.98,1051868.5,53.81391213,1.066533333,54.88044547
coal_biomass,supercritical,20,2100,10,0.75,1349.6,8873620,33.25,8.568888889,41.81888889,167.94,1104205.5,53.49215481,1.066285714,54.55844053
coal_biomass,supercritical,20,2200,10,0.75,1414.4,9299680,33.07,8.572121212,41.64212121,176.01,1157265.75,53.20257322,1.066727273,54.26930049
coal_biomass,supercritical,20,2300,10,0.75,1478.4,9720480,32.9,8.570434783,41.47043478,183.97,1209602.75,52.9290795,1.066492754,53.99557225
coal_biomass,supercritical,20,2400,10,0.75,1542.4,10141280,32.75,8.568888889,41.31888889,191.94,1262005.5,52.68776151,1.066333333,53.75409484
coal_biomass,supercritical,20,2500,10,0.75,1607.2,10567340,32.6,8.571733333,41.17173333,200,1315000,52.44644351,1.066666667,53.51311018
coal_biomass,supercritical,23,100,10,0.75,64.336,423009.2,74.77,8.578133333,83.34813333,8.01,52665.75,120.2889749,1.068,121.3569749
coal_biomass,supercritical,23,200,10,0.75,128.64,845808,57.17,8.576,65.746,16.01,105265.75,91.97433054,1.067333333,93.04166388
coal_biomass,supercritical,23,300,10,0.75,192.88,1268186,50.2,8.572444444,58.77244444,24,157800,80.76108787,1.066666667,81.82775453
coal_biomass,supercritical,23,400,10,0.75,257.12,1690564,46.25,8.570666667,54.82066667,32,210400,74.40638075,1.066666667,75.47304742
coal_biomass,supercritical,23,500,10,0.75,321.44,2113468,43.63,8.571733333,52.20173333,40,263000,70.19135983,1.066666667,71.2580265
coal_biomass,supercritical,23,600,10,0.75,385.68,2535846,41.71,8.570666667,50.28066667,47.99,315534.25,67.10248954,1.066444444,68.16893398
coal_biomass,supercritical,23,700,10,0.75,450,2958750,40.24,8.571428571,48.81142857,56,368200,64.73757322,1.066666667,65.80423989
coal_biomass,supercritical,23,800,10,0.75,514.24,3381128,39.05,8.570666667,47.62066667,63.99,420734.25,62.82311715,1.0665,63.88961715
coal_biomass,supercritical,23,900,10,0.75,578.56,3804032,38.07,8.571259259,46.64125926,72,473400,61.24650628,1.066666667,62.31317294
coal_biomass,supercritical,23,1000,10,0.75,642.8,4226410,37.24,8.570666667,45.81066667,79.99,525934.25,59.91121339,1.066533333,60.97774672
coal_biomass,supercritical,23,1100,10,0.75,707.04,4648788,36.51,8.570181818,45.08018182,87.98,578468.5,58.73679916,1.066424242,59.80322341
coal_biomass,supercritical,23,1200,10,0.75,771.36,5071692,35.87,8.570666667,44.44066667,95.99,631134.25,57.70717573,1.066555556,58.77373129
coal_biomass,supercritical,23,1300,10,0.75,836,5496700,35.31,8.574358974,43.88435897,104.03,683997.25,56.80625523,1.066974359,57.87322959
coal_biomass,supercritical,23,1400,10,0.75,900,5917500,34.8,8.571428571,43.37142857,112,736400,55.98577406,1.066666667,57.05244073
coal_biomass,supercritical,23,1500,10,0.75,964,6338300,34.34,8.568888889,42.90888889,119.96,788737,55.24573222,1.066311111,56.31204333
coal_biomass,supercritical,23,1600,10,0.75,1028.8,6764360,34,8.573333333,42.57333333,128.02,841731.5,54.69874477,1.066833333,55.7655781
coal_biomass,supercritical,23,1700,10,0.75,1092.8,7185160,33.7,8.570980392,42.27098039,135.99,894134.25,54.21610879,1.066588235,55.28269702
coal_biomass,supercritical,23,1800,10,0.75,1156.8,7605960,33.43,8.568888889,41.99888889,143.95,946471.25,53.7817364,1.066296296,54.8480327
coal_biomass,supercritical,23,1900,10,0.75,1221.6,8032020,33.19,8.572631579,41.76263158,152.02,999531.5,53.39562762,1.066807018,54.46243463
coal_biomass,supercritical,23,2000,10,0.75,1285.6,8452820,32.97,8.570666667,41.54066667,159.98,1051868.5,53.04169456,1.066533333,54.10822789
coal_biomass,supercritical,23,2100,10,0.75,1349.6,8873620,32.78,8.568888889,41.34888889,167.94,1104205.5,52.7360251,1.066285714,53.80231082
