primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
bituminous,supercritical,100,400,10,0.75,305.2,41.11,2006690,30.69,10.17333333,40.86333333,36.8,241960,49.37366109,1.226666667,50.60032775
bituminous,supercritical,100,500,10,0.75,381.5,38.71,2508362.5,28.9,10.17333333,39.07333333,46,302450,46.49393305,1.226666667,47.72059972
bituminous,supercritical,100,600,10,0.75,457.8,37.02,3010035,27.64,10.17333333,37.81333333,55.2,362940,44.46686192,1.226666667,45.69352859
bituminous,supercritical,100,700,10,0.75,534,35.73,3511050,26.68,10.17142857,36.85142857,64.39,423364.25,42.92242678,1.22647619,44.14890297
bituminous,supercritical,100,800,10,0.75,610.3,34.71,4012722.5,25.92,10.17166667,36.09166667,73.59,483854.25,41.69974895,1.2265,42.92624895
bituminous,supercritical,100,900,10,0.75,686.6,33.87,4514395,25.29,10.17185185,35.46185185,82.79,544344.25,40.68621339,1.226518519,41.91273191
bituminous,supercritical,100,1000,10,0.75,762.9,33.15,5016067.5,24.75,10.172,34.922,91.99,604834.25,39.81746862,1.226533333,41.04400195
bituminous,supercritical,100,1100,10,0.75,839.2,32.53,5517740,24.29,10.17212121,34.46212121,101.19,665324.25,39.07742678,1.226545455,40.30397223
bituminous,supercritical,100,1200,10,0.75,915.4,31.97,6018755,23.87,10.17111111,34.04111111,110.38,725748.5,38.4017364,1.226444444,39.62818085
bituminous,supercritical,100,1300,10,0.75,991.7,31.47,6520427.5,23.5,10.17128205,33.67128205,119.58,786238.5,37.80648536,1.226461538,39.03294689
bituminous,supercritical,100,1400,10,0.75,1068,31.07,7022100,23.2,10.17142857,33.37142857,128.78,846728.5,37.32384937,1.22647619,38.55032556
bituminous,supercritical,100,1500,10,0.75,1144,30.79,7521800,22.99,10.16888889,33.15888889,137.94,906955.5,36.98600418,1.226133333,38.21213752
bituminous,supercritical,100,1600,10,0.75,1221,30.54,8028075,22.8,10.175,32.975,147.22,967971.5,36.68033473,1.226833333,37.90716806
bituminous,supercritical,100,1700,10,0.75,1297,30.31,8527775,22.63,10.17254902,32.80254902,156.39,1028264.25,36.406841,1.226588235,37.63342924
bituminous,supercritical,100,1800,10,0.75,1373,30.11,9027475,22.48,10.17037037,32.65037037,165.55,1088491.25,36.16552301,1.226296296,37.39181931
bituminous,supercritical,100,1900,10,0.75,1449,29.92,9527175,22.34,10.16842105,32.50842105,174.72,1148784,35.94029289,1.226105263,37.16639815
bituminous,supercritical,100,2000,10,0.75,1526,29.74,10033450,22.21,10.17333333,32.38333333,184,1209800,35.73115063,1.226666667,36.95781729
bituminous,supercritical,100,2100,10,0.75,1602,29.57,10533150,22.08,10.17142857,32.25142857,193.16,1270027,35.52200837,1.226412698,36.74842107
bituminous,supercritical,100,2200,10,0.75,1678,29.41,11032850,21.96,10.16969697,32.12969697,202.33,1330319.75,35.32895397,1.226242424,36.5551964
bituminous,supercritical,100,2300,10,0.75,1755,29.25,11539125,21.84,10.17391304,32.01391304,211.61,1391335.75,35.13589958,1.226724638,36.36262422
bituminous,supercritical,100,2400,10,0.75,1831,29.1,12038825,21.73,10.17222222,31.90222222,220.78,1451628.5,34.95893305,1.226555556,36.18548861
bituminous,supercritical,100,2500,10,0.75,1907,28.94,12538525,21.61,10.17066667,31.78066667,229.94,1511855.5,34.76587866,1.226346667,35.99222533
