primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
lignite,supercritical,20,1400,10,0.75,1213,7975475,34.82,11.55238095,46.37238095,150.1,986907.5,56.01794979,1.42952381,57.4474736
lignite,supercritical,20,1500,10,0.75,1300,8547500,34.34,11.55555556,45.89555556,160.87,1057720.25,55.24573222,1.429955556,56.67568777
lignite,supercritical,20,1600,10,0.75,1387,9119525,33.97,11.55833333,45.52833333,171.63,1128467.25,54.65048117,1.43025,56.08073117
lignite,supercritical,20,1700,10,0.75,1473,9684975,33.65,11.55294118,45.20294118,182.27,1198425.25,54.13566946,1.429568627,55.56523808
lignite,supercritical,20,1800,10,0.75,1560,10257000,33.37,11.55555556,44.92555556,193.04,1269238,53.68520921,1.429925926,55.11513513
lignite,supercritical,20,1900,10,0.75,1647,10829025,33.1,11.55789474,44.65789474,203.8,1339985,53.25083682,1.430175439,54.68101226
lignite,supercritical,20,2000,10,0.75,1733,11394475,32.87,11.55333333,44.42333333,214.45,1410008.75,52.8808159,1.429666667,54.31048257
lignite,supercritical,20,2100,10,0.75,1820,11966500,32.66,11.55555556,44.21555556,225.21,1480755.75,52.54297071,1.429904762,53.97287547
lignite,supercritical,20,2200,10,0.75,1907,12538525,32.46,11.55757576,44.01757576,235.98,1551568.5,52.22121339,1.430181818,53.65139521
lignite,supercritical,20,2300,10,0.75,1993,13103975,32.28,11.55362319,43.83362319,246.62,1621526.5,51.9316318,1.429681159,53.36131296
lignite,supercritical,20,2400,10,0.75,2080,13676000,32.12,11.55555556,43.67555556,257.38,1692273.5,51.67422594,1.429888889,53.10411483
lignite,supercritical,20,2500,10,0.75,2167,14248025,31.96,11.55733333,43.51733333,268.15,1763086.25,51.41682008,1.430133333,52.84695342
lignite,supercritical,23,100,10,0.75,86.75,570381.25,75.01,11.56666667,86.57666667,10.73,70549.75,120.6750837,1.430666667,122.1057503
lignite,supercritical,23,200,10,0.75,173.4,1140105,57.19,11.56,68.75,21.46,141099.5,92.00650628,1.430666667,93.43717294
lignite,supercritical,23,300,10,0.75,260.1,1710157.5,50.11,11.56,61.67,32.19,211649.25,80.61629707,1.430666667,82.04696374
lignite,supercritical,23,400,10,0.75,346.8,2280210,46.08,11.56,57.64,42.91,282133.25,74.13288703,1.430333333,75.56322036
lignite,supercritical,23,500,10,0.75,433.4,2849605,43.39,11.55733333,54.94733333,53.63,352617.25,69.80525105,1.430133333,71.23538438
lignite,supercritical,23,600,10,0.75,520.1,3419657.5,41.42,11.55777778,52.97777778,64.36,423167,66.63594142,1.430222222,68.06616364
lignite,supercritical,23,700,10,0.75,606.8,3989710,39.91,11.55809524,51.46809524,75.09,493716.75,64.20667364,1.430285714,65.63695935
lignite,supercritical,23,800,10,0.75,693.4,4559105,38.68,11.55666667,50.23666667,85.8,564135,62.22786611,1.43,63.65786611
lignite,supercritical,23,900,10,0.75,780.1,5129157.5,37.67,11.55703704,49.22703704,96.53,634684.75,60.60299163,1.430074074,62.03306571
lignite,supercritical,23,1000,10,0.75,866.8,5699210,36.81,11.55733333,48.36733333,107.26,705234.5,59.21943515,1.430133333,60.64956848
lignite,supercritical,23,1100,10,0.75,953.4,6268605,36.07,11.55636364,47.62636364,117.98,775718.5,58.02893305,1.430060606,59.45899366
lignite,supercritical,23,1200,10,0.75,1040,6838000,35.4,11.55555556,46.95555556,128.69,846136.75,56.95104603,1.429888889,58.38093491
lignite,supercritical,23,1300,10,0.75,1127,7410025,34.82,11.55897436,46.37897436,139.46,916949.5,56.01794979,1.430358974,57.44830877
lignite,supercritical,23,1400,10,0.75,1213,7975475,34.29,11.55238095,45.84238095,150.1,986907.5,55.16529289,1.42952381,56.5948167
lignite,supercritical,23,1500,10,0.75,1300,8547500,33.82,11.55555556,45.37555556,160.87,1057720.25,54.40916318,1.429955556,55.83911874
lignite,supercritical,23,1600,10,0.75,1387,9119525,33.46,11.55833333,45.01833333,171.63,1128467.25,53.83,1.43025,55.26025
lignite,supercritical,23,1700,10,0.75,1473,9684975,33.15,11.55294118,44.70294118,182.27,1198425.25,53.33127615,1.429568627,54.76084478
lignite,supercritical,23,1800,10,0.75,1560,10257000,32.86,11.55555556,44.41555556,193.04,1269238,52.86472803,1.429925926,54.29465396
lignite,supercritical,23,1900,10,0.75,1647,10829025,32.61,11.55789474,44.16789474,203.8,1339985,52.46253138,1.430175439,53.89270682
lignite,supercritical,23,2000,10,0.75,1733,11394475,32.38,11.55333333,43.93333333,214.45,1410008.75,52.09251046,1.429666667,53.52217713
lignite,supercritical,23,2100,10,0.75,1820,11966500,32.17,11.55555556,43.72555556,225.21,1480755.75,51.75466527,1.429904762,53.18457003
lignite,supercritical,23,2200,10,0.75,1907,12538525,31.97,11.55757576,43.52757576,235.98,1551568.5,51.43290795,1.430181818,52.86308977
lignite,supercritical,23,2300,10,0.75,1993,13103975,31.8,11.55362319,43.35362319,246.62,1621526.5,51.15941423,1.429681159,52.58909539
lignite,supercritical,23,2400,10,0.75,2080,13676000,31.63,11.55555556,43.18555556,257.38,1692273.5,50.8859205,1.429888889,52.31580939
lignite,supercritical,23,2500,10,0.75,2167,14248025,31.48,11.55733333,43.03733333,268.15,1763086.25,50.64460251,1.430133333,52.07473584
lignite,supercritical,27,100,10,0.75,86.75,570381.25,73.72,11.56666667,85.28666667,10.73,70549.75,118.599749,1.430666667,120.0304156
lignite,supercritical,27,200,10,0.75,173.4,1140105,56.1,11.56,67.66,21.46,141099.5,90.25292887,1.430666667,91.68359554
lignite,supercritical,27,300,10,0.75,260.1,1710157.5,49.12,11.56,60.68,32.19,211649.25,79.02359833,1.430666667,80.45426499
lignite,supercritical,27,400,10,0.75,346.8,2280210,45.15,11.56,56.71,42.91,282133.25,72.63671548,1.430333333,74.06704881
lignite,supercritical,27,500,10,0.75,433.4,2849605,42.51,11.55733333,54.06733333,53.63,352617.25,68.38951883,1.430133333,69.81965216
lignite,supercritical,27,600,10,0.75,520.1,3419657.5,40.58,11.55777778,52.13777778,64.36,423167,65.28456067,1.430222222,66.71478289
lignite,supercritical,27,700,10,0.75,606.8,3989710,39.09,11.55809524,50.64809524,75.09,493716.75,62.88746862,1.430285714,64.31775433
lignite,supercritical,27,800,10,0.75,693.4,4559105,37.89,11.55666667,49.44666667,85.8,564135,60.95692469,1.43,62.38692469
lignite,supercritical,27,900,10,0.75,780.1,5129157.5,36.9,11.55703704,48.45703704,96.53,634684.75,59.36422594,1.430074074,60.79430002
lignite,supercritical,27,1000,10,0.75,866.8,5699210,36.06,11.55733333,47.61733333,107.26,705234.5,58.01284519,1.430133333,59.44297852
lignite,supercritical,27,1100,10,0.75,953.4,6268605,35.33,11.55636364,46.88636364,117.98,775718.5,56.83843096,1.430060606,58.26849157
lignite,supercritical,27,1200,10,0.75,1040,6838000,34.68,11.55555556,46.23555556,128.69,846136.75,55.79271967,1.429888889,57.22260855
lignite,supercritical,27,1300,10,0.75,1127,7410025,34.11,11.55897436,45.66897436,139.46,916949.5,54.8757113,1.430358974,56.30607027
lignite,supercritical,27,1400,10,0.75,1213,7975475,33.59,11.55238095,45.14238095,150.1,986907.5,54.03914226,1.42952381,55.46866607
lignite,supercritical,27,1500,10,0.75,1300,8547500,33.12,11.55555556,44.67555556,160.87,1057720.25,53.28301255,1.429955556,54.71296811
