primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
bituminous,subcritical,87,1800,1454,32.56,9560050,10,0.75,24.04,10.77037037,34.81037037,179.46,1235.9,-38.64,1179949.5,42.64486957,-0.286222222,42.35864734
bituminous,subcritical,87,1900,1534,32.35,10086050,10,0.75,23.89,10.76491228,34.65491228,189.34,1303.9,-40.76,1244910.5,42.37878261,-0.286035088,42.09274752
bituminous,subcritical,87,2000,1615,32.16,10618625,10,0.75,23.75,10.76666667,34.51666667,199.34,1372.75,-42.91,1310660.5,42.13043478,-0.286066667,41.84436812
bituminous,subcritical,87,2100,1696,31.98,11151200,10,0.75,23.61,10.76825397,34.37825397,209.33,1441.6,-45.07,1376344.75,41.88208696,-0.28615873,41.59592823
bituminous,subcritical,87,2200,1777,31.81,11683775,10,0.75,23.49,10.76969697,34.25969697,219.33,1510.45,-47.22,1442094.75,41.66921739,-0.286181818,41.38303557
bituminous,subcritical,87,2300,1857,31.65,12209775,10,0.75,23.37,10.76521739,34.13521739,229.2,1578.45,-49.35,1506990,41.45634783,-0.286086957,41.17026087
bituminous,subcritical,87,2400,1938,31.49,12742350,10,0.75,23.25,10.76666667,34.01666667,239.2,1647.3,-51.5,1572740,41.24347826,-0.286111111,40.95736715
bituminous,subcritical,87,2500,2019,31.33,13274925,10,0.75,23.13,10.768,33.898,249.2,1716.15,-53.65,1638490,41.0306087,-0.286133333,40.74447536
bituminous,subcritical,90,100,80.82,74.1,531391.5,10,0.75,54.71,10.776,65.486,9.98,68.697,-2.143,65618.5,97.05078261,-0.285733333,96.76504928
bituminous,subcritical,90,200,161.6,54.78,1062520,10,0.75,40.45,10.77333333,51.22333333,19.95,137.36,-4.29,131171.25,71.75478261,-0.286,71.46878261
bituminous,subcritical,90,300,242.3,47.58,1593122.5,10,0.75,35.13,10.76888889,45.89888889,29.91,205.955,-6.435,196658.25,62.31756522,-0.286,62.03156522
bituminous,subcritical,90,400,323.1,43.67,2124382.5,10,0.75,32.24,10.77,43.01,39.88,274.635,-8.585,262211,57.19095652,-0.286166667,56.90478986
bituminous,subcritical,90,500,403.8,41.14,2654985,10,0.75,30.38,10.768,41.148,49.84,343.23,-10.73,327698,53.89147826,-0.286133333,53.60534493
bituminous,subcritical,90,600,484.6,39.35,3186245,10,0.75,29.05,10.76888889,39.81888889,59.81,411.91,-12.88,393250.75,51.53217391,-0.286222222,51.24595169
bituminous,subcritical,90,700,565.3,37.98,3716847.5,10,0.75,28.04,10.76761905,38.80761905,69.77,480.505,-15.025,458737.75,49.74052174,-0.286190476,49.45433126
bituminous,subcritical,90,800,646.1,36.9,4248107.5,10,0.75,27.25,10.76833333,38.01833333,79.75,549.185,-17.165,524356.25,48.33913043,-0.286083333,48.0530471
bituminous,subcritical,90,900,726.8,36,4778710,10,0.75,26.58,10.76740741,37.34740741,89.71,617.78,-19.31,589843.25,47.1506087,-0.286074074,46.86453462
bituminous,subcritical,90,1000,807.6,35.24,5309970,10,0.75,26.02,10.768,36.788,99.68,686.46,-21.46,655396,46.15721739,-0.286133333,45.87108406
bituminous,subcritical,90,1100,888.3,34.57,5840572.5,10,0.75,25.53,10.76727273,36.29727273,109.64,755.055,-23.605,720883,45.288,-0.286121212,45.00187879
bituminous,subcritical,90,1200,969.1,33.98,6371832.5,10,0.75,25.09,10.76777778,35.85777778,119.61,823.735,-25.755,786435.75,44.50747826,-0.286166667,44.22131159
bituminous,subcritical,90,1300,1050,33.45,6903750,10,0.75,24.7,10.76923077,35.46923077,129.6,892.5,-27.9,852120,43.81565217,-0.286153846,43.52949833
bituminous,subcritical,90,1400,1131,33.03,7436325,10,0.75,24.39,10.77142857,35.16142857,139.6,961.35,-30.05,917870,43.26573913,-0.286190476,42.97954865
bituminous,subcritical,90,1500,1211,32.72,7962325,10,0.75,24.16,10.76444444,34.92444444,149.47,1029.35,-32.18,982765.25,42.85773913,-0.286044444,42.57169469
bituminous,subcritical,90,1600,1292,32.45,8494900,10,0.75,23.96,10.76666667,34.72666667,159.47,1098.2,-34.33,1048515.25,42.50295652,-0.286083333,42.21687319
bituminous,subcritical,90,1700,1373,32.21,9027475,10,0.75,23.78,10.76862745,34.54862745,169.47,1167.05,-36.48,1114265.25,42.18365217,-0.286117647,41.89753453
bituminous,subcritical,90,1800,1454,31.99,9560050,10,0.75,23.62,10.77037037,34.39037037,179.46,1235.9,-38.64,1179949.5,41.89982609,-0.286222222,41.61360386
bituminous,subcritical,90,1900,1534,31.79,10086050,10,0.75,23.47,10.76491228,34.23491228,189.34,1303.9,-40.76,1244910.5,41.63373913,-0.286035088,41.34770404
bituminous,subcritical,90,2000,1615,31.6,10618625,10,0.75,23.33,10.76666667,34.09666667,199.34,1372.75,-42.91,1310660.5,41.3853913,-0.286066667,41.09932464
bituminous,subcritical,90,2100,1696,31.43,11151200,10,0.75,23.21,10.76825397,33.97825397,209.33,1441.6,-45.07,1376344.75,41.17252174,-0.28615873,40.88636301
bituminous,subcritical,90,2200,1777,31.26,11683775,10,0.75,23.08,10.76969697,33.84969697,219.33,1510.45,-47.22,1442094.75,40.94191304,-0.286181818,40.65573123
bituminous,subcritical,90,2300,1857,31.09,12209775,10,0.75,22.96,10.76521739,33.72521739,229.2,1578.45,-49.35,1506990,40.72904348,-0.286086957,40.44295652
bituminous,subcritical,90,2400,1938,30.93,12742350,10,0.75,22.84,10.76666667,33.60666667,239.2,1647.3,-51.5,1572740,40.51617391,-0.286111111,40.2300628
bituminous,subcritical,90,2500,2019,30.78,13274925,10,0.75,22.73,10.768,33.498,249.2,1716.15,-53.65,1638490,40.32104348,-0.286133333,40.03491014
bituminous,subcritical,93,100,80.82,73.03,531391.5,10,0.75,53.92,10.776,64.696,9.98,68.697,-2.143,65618.5,95.6493913,-0.285733333,95.36365797
bituminous,subcritical,93,200,161.6,53.87,1062520,10,0.75,39.78,10.77333333,50.55333333,19.95,137.36,-4.29,131171.25,70.56626087,-0.286,70.28026087
bituminous,subcritical,93,300,242.3,46.76,1593122.5,10,0.75,34.53,10.76888889,45.29888889,29.91,205.955,-6.435,196658.25,61.25321739,-0.286,60.96721739
bituminous,subcritical,93,400,323.1,42.9,2124382.5,10,0.75,31.68,10.77,42.45,39.88,274.635,-8.585,262211,56.19756522,-0.286166667,55.91139855
bituminous,subcritical,93,500,403.8,40.41,2654985,10,0.75,29.84,10.768,40.608,49.84,343.23,-10.73,327698,52.93356522,-0.286133333,52.64743188
bituminous,subcritical,93,600,484.6,38.65,3186245,10,0.75,28.54,10.76888889,39.30888889,59.81,411.91,-12.88,393250.75,50.62747826,-0.286222222,50.34125604
bituminous,subcritical,93,700,565.3,37.31,3716847.5,10,0.75,27.55,10.76761905,38.31761905,69.77,480.505,-15.025,458737.75,48.87130435,-0.286190476,48.58511387
bituminous,subcritical,93,800,646.1,36.24,4248107.5,10,0.75,26.76,10.76833333,37.52833333,79.75,549.185,-17.165,524356.25,47.46991304,-0.286083333,47.18382971
bituminous,subcritical,93,900,726.8,35.36,4778710,10,0.75,26.11,10.76740741,36.87740741,89.71,617.78,-19.31,589843.25,46.31686957,-0.286074074,46.03079549
bituminous,subcritical,93,1000,807.6,34.61,5309970,10,0.75,25.55,10.768,36.318,99.68,686.46,-21.46,655396,45.32347826,-0.286133333,45.03734493
bituminous,subcritical,93,1100,888.3,33.96,5840572.5,10,0.75,25.07,10.76727273,35.83727273,109.64,755.055,-23.605,720883,44.472,-0.286121212,44.18587879
bituminous,subcritical,93,1200,969.1,33.38,6371832.5,10,0.75,24.65,10.76777778,35.41777778,119.61,823.735,-25.755,786435.75,43.72695652,-0.286166667,43.44078986
bituminous,subcritical,93,1300,1050,32.85,6903750,10,0.75,24.26,10.76923077,35.02923077,129.6,892.5,-27.9,852120,43.03513043,-0.286153846,42.74897659
bituminous,subcritical,93,1400,1131,32.44,7436325,10,0.75,23.95,10.77142857,34.72142857,139.6,961.35,-30.05,917870,42.48521739,-0.286190476,42.19902692
bituminous,subcritical,93,1500,1211,32.14,7962325,10,0.75,23.73,10.76444444,34.49444444,149.47,1029.35,-32.18,982765.25,42.09495652,-0.286044444,41.80891208
bituminous,subcritical,93,1600,1292,31.88,8494900,10,0.75,23.54,10.76666667,34.30666667,159.47,1098.2,-34.33,1048515.25,41.75791304,-0.286083333,41.47182971
bituminous,subcritical,93,1700,1373,31.64,9027475,10,0.75,23.36,10.76862745,34.12862745,169.47,1167.05,-36.48,1114265.25,41.4386087,-0.286117647,41.15249105
bituminous,subcritical,93,1800,1454,31.43,9560050,10,0.75,23.21,10.77037037,33.98037037,179.46,1235.9,-38.64,1179949.5,41.17252174,-0.286222222,40.88629952
bituminous,subcritical,93,1900,1534,31.23,10086050,10,0.75,23.06,10.76491228,33.82491228,189.34,1303.9,-40.76,1244910.5,40.90643478,-0.286035088,40.62039969
bituminous,subcritical,93,2000,1615,31.04,10618625,10,0.75,22.92,10.76666667,33.68666667,199.34,1372.75,-42.91,1310660.5,40.65808696,-0.286066667,40.37202029
bituminous,subcritical,93,2100,1696,30.87,11151200,10,0.75,22.79,10.76825397,33.55825397,209.33,1441.6,-45.07,1376344.75,40.42747826,-0.28615873,40.14131953
bituminous,subcritical,93,2200,1777,30.7,11683775,10,0.75,22.67,10.76969697,33.43969697,219.33,1510.45,-47.22,1442094.75,40.2146087,-0.286181818,39.92842688
bituminous,subcritical,93,2300,1857,30.54,12209775,10,0.75,22.55,10.76521739,33.31521739,229.2,1578.45,-49.35,1506990,40.00173913,-0.286086957,39.71565217
bituminous,subcritical,93,2400,1938,30.38,12742350,10,0.75,22.43,10.76666667,33.19666667,239.2,1647.3,-51.5,1572740,39.78886957,-0.286111111,39.50275845
bituminous,subcritical,93,2500,2019,30.23,13274925,10,0.75,22.32,10.768,33.088,249.2,1716.15,-53.65,1638490,39.59373913,-0.286133333,39.3076058
bituminous,subcritical,97,100,80.82,71.59,531391.5,10,0.75,52.86,10.776,63.636,9.98,68.697,-2.143,65618.5,93.76904348,-0.285733333,93.48331014
bituminous,subcritical,97,200,161.6,52.66,1062520,10,0.75,38.88,10.77333333,49.65333333,19.95,137.36,-4.29,131171.25,68.96973913,-0.286,68.68373913
bituminous,subcritical,97,300,242.3,45.66,1593122.5,10,0.75,33.71,10.76888889,44.47888889,29.91,205.955,-6.435,196658.25,59.7986087,-0.286,59.5126087
bituminous,subcritical,97,400,323.1,41.87,2124382.5,10,0.75,30.92,10.77,41.69,39.88,274.635,-8.585,262211,54.8493913,-0.286166667,54.56322464
bituminous,subcritical,97,500,403.8,39.44,2654985,10,0.75,29.12,10.768,39.888,49.84,343.23,-10.73,327698,51.65634783,-0.286133333,51.37021449
bituminous,subcritical,97,600,484.6,37.72,3186245,10,0.75,27.85,10.76888889,38.61888889,59.81,411.91,-12.88,393250.75,49.40347826,-0.286222222,49.11725604
bituminous,subcritical,97,700,565.3,36.41,3716847.5,10,0.75,26.88,10.76761905,37.64761905,69.77,480.505,-15.025,458737.75,47.68278261,-0.286190476,47.39659213
bituminous,subcritical,97,800,646.1,35.37,4248107.5,10,0.75,26.12,10.76833333,36.88833333,79.75,549.185,-17.165,524356.25,46.3346087,-0.286083333,46.04852536
bituminous,subcritical,97,900,726.8,34.51,4778710,10,0.75,25.48,10.76740741,36.24740741,89.71,617.78,-19.31,589843.25,45.19930435,-0.286074074,44.91323027
bituminous,subcritical,97,1000,807.6,33.78,5309970,10,0.75,24.94,10.768,35.708,99.68,686.46,-21.46,655396,44.2413913,-0.286133333,43.95525797
bituminous,subcritical,97,1100,888.3,33.14,5840572.5,10,0.75,24.47,10.76727273,35.23727273,109.64,755.055,-23.605,720883,43.40765217,-0.286121212,43.12153096
bituminous,subcritical,97,1200,969.1,32.57,6371832.5,10,0.75,24.05,10.76777778,34.81777778,119.61,823.735,-25.755,786435.75,42.6626087,-0.286166667,42.37644203
bituminous,subcritical,97,1300,1050,32.06,6903750,10,0.75,23.67,10.76923077,34.43923077,129.6,892.5,-27.9,852120,41.98852174,-0.286153846,41.70236789
bituminous,subcritical,97,1400,1131,31.66,7436325,10,0.75,23.38,10.77142857,34.15142857,139.6,961.35,-30.05,917870,41.47408696,-0.286190476,41.18789648
bituminous,subcritical,97,1500,1211,31.37,7962325,10,0.75,23.16,10.76444444,33.92444444,149.47,1029.35,-32.18,982765.25,41.08382609,-0.286044444,40.79778164
bituminous,subcritical,97,1600,1292,31.11,8494900,10,0.75,22.97,10.76666667,33.73666667,159.47,1098.2,-34.33,1048515.25,40.74678261,-0.286083333,40.46069928
bituminous,subcritical,97,1700,1373,30.88,9027475,10,0.75,22.8,10.76862745,33.56862745,169.47,1167.05,-36.48,1114265.25,40.44521739,-0.286117647,40.15909974
bituminous,subcritical,97,1800,1454,30.68,9560050,10,0.75,22.65,10.77037037,33.42037037,179.46,1235.9,-38.64,1179949.5,40.17913043,-0.286222222,39.89290821
bituminous,subcritical,97,1900,1534,30.48,10086050,10,0.75,22.51,10.76491228,33.27491228,189.34,1303.9,-40.76,1244910.5,39.93078261,-0.286035088,39.64474752
bituminous,subcritical,97,2000,1615,30.3,10618625,10,0.75,22.37,10.76666667,33.13666667,199.34,1372.75,-42.91,1310660.5,39.68243478,-0.286066667,39.39636812
bituminous,subcritical,97,2100,1696,30.13,11151200,10,0.75,22.25,10.76825397,33.01825397,209.33,1441.6,-45.07,1376344.75,39.46956522,-0.28615873,39.18340649
bituminous,subcritical,97,2200,1777,29.96,11683775,10,0.75,22.12,10.76969697,32.88969697,219.33,1510.45,-47.22,1442094.75,39.23895652,-0.286181818,38.9527747
bituminous,subcritical,97,2300,1857,29.8,12209775,10,0.75,22,10.76521739,32.76521739,229.2,1578.45,-49.35,1506990,39.02608696,-0.286086957,38.74
bituminous,subcritical,97,2400,1938,29.65,12742350,10,0.75,21.89,10.76666667,32.65666667,239.2,1647.3,-51.5,1572740,38.83095652,-0.286111111,38.54484541
bituminous,subcritical,97,2500,2019,29.49,13274925,10,0.75,21.77,10.768,32.538,249.2,1716.15,-53.65,1638490,38.61808696,-0.286133333,38.33195362
bituminous,subcritical,100,100,80.82,70.52,531391.5,10,0.75,52.07,10.776,62.846,9.98,68.697,-2.143,65618.5,92.36765217,-0.285733333,92.08191884
bituminous,subcritical,100,200,161.6,51.76,1062520,10,0.75,38.22,10.77333333,48.99333333,19.95,137.36,-4.29,131171.25,67.79895652,-0.286,67.51295652
bituminous,subcritical,100,300,242.3,44.84,1593122.5,10,0.75,33.11,10.76888889,43.87888889,29.91,205.955,-6.435,196658.25,58.73426087,-0.286,58.44826087
bituminous,subcritical,100,400,323.1,41.11,2124382.5,10,0.75,30.35,10.77,41.12,39.88,274.635,-8.585,262211,53.83826087,-0.286166667,53.5520942
bituminous,subcritical,100,500,403.8,38.71,2654985,10,0.75,28.58,10.768,39.348,49.84,343.23,-10.73,327698,50.69843478,-0.286133333,50.41230145
bituminous,subcritical,100,600,484.6,37.02,3186245,10,0.75,27.33,10.76888889,38.09888889,59.81,411.91,-12.88,393250.75,48.48104348,-0.286222222,48.19482126
bituminous,subcritical,100,700,565.3,35.73,3716847.5,10,0.75,26.38,10.76761905,37.14761905,69.77,480.505,-15.025,458737.75,46.79582609,-0.286190476,46.50963561
bituminous,subcritical,100,800,646.1,34.71,4248107.5,10,0.75,25.63,10.76833333,36.39833333,79.75,549.185,-17.165,524356.25,45.4653913,-0.286083333,45.17930797
bituminous,subcritical,100,900,726.8,33.87,4778710,10,0.75,25.01,10.76740741,35.77740741,89.71,617.78,-19.31,589843.25,44.36556522,-0.286074074,44.07949114
bituminous,subcritical,100,1000,807.6,33.15,5309970,10,0.75,24.48,10.768,35.248,99.68,686.46,-21.46,655396,43.4253913,-0.286133333,43.13925797
bituminous,subcritical,100,1100,888.3,32.53,5840572.5,10,0.75,24.02,10.76727273,34.78727273,109.64,755.055,-23.605,720883,42.6093913,-0.286121212,42.32327009
bituminous,subcritical,100,1200,969.1,31.97,6371832.5,10,0.75,23.61,10.76777778,34.37777778,119.61,823.735,-25.755,786435.75,41.88208696,-0.286166667,41.59592029
bituminous,subcritical,100,1300,1050,31.47,6903750,10,0.75,23.24,10.76923077,34.00923077,129.6,892.5,-27.9,852120,41.22573913,-0.286153846,40.93958528
bituminous,subcritical,100,1400,1131,31.07,7436325,10,0.75,22.94,10.77142857,33.71142857,139.6,961.35,-30.05,917870,40.69356522,-0.286190476,40.40737474
bituminous,subcritical,100,1500,1211,30.79,7962325,10,0.75,22.73,10.76444444,33.49444444,149.47,1029.35,-32.18,982765.25,40.32104348,-0.286044444,40.03499903
bituminous,subcritical,100,1600,1292,30.54,8494900,10,0.75,22.55,10.76666667,33.31666667,159.47,1098.2,-34.33,1048515.25,40.00173913,-0.286083333,39.7156558
bituminous,subcritical,100,1700,1373,30.31,9027475,10,0.75,22.38,10.76862745,33.14862745,169.47,1167.05,-36.48,1114265.25,39.70017391,-0.286117647,39.41405627
bituminous,subcritical,100,1800,1454,30.11,9560050,10,0.75,22.23,10.77037037,33.00037037,179.46,1235.9,-38.64,1179949.5,39.43408696,-0.286222222,39.14786473
bituminous,subcritical,100,1900,1534,29.92,10086050,10,0.75,22.09,10.76491228,32.85491228,189.34,1303.9,-40.76,1244910.5,39.18573913,-0.286035088,38.89970404
bituminous,subcritical,100,2000,1615,29.74,10618625,10,0.75,21.96,10.76666667,32.72666667,199.34,1372.75,-42.91,1310660.5,38.95513043,-0.286066667,38.66906377
bituminous,subcritical,100,2100,1696,29.57,11151200,10,0.75,21.83,10.76825397,32.59825397,209.33,1441.6,-45.07,1376344.75,38.72452174,-0.28615873,38.43836301
bituminous,subcritical,100,2200,1777,29.41,11683775,10,0.75,21.72,10.76969697,32.48969697,219.33,1510.45,-47.22,1442094.75,38.5293913,-0.286181818,38.24320949
bituminous,subcritical,100,2300,1857,29.25,12209775,10,0.75,21.6,10.76521739,32.36521739,229.2,1578.45,-49.35,1506990,38.31652174,-0.286086957,38.03043478
bituminous,subcritical,100,2400,1938,29.1,12742350,10,0.75,21.49,10.76666667,32.25666667,239.2,1647.3,-51.5,1572740,38.1213913,-0.286111111,37.83528019
bituminous,subcritical,100,2500,2019,28.94,13274925,10,0.75,21.37,10.768,32.138,249.2,1716.15,-53.65,1638490,37.90852174,-0.286133333,37.62238841
