Case,Response,Total Var,PVfarm1_GenMW_6_1,PVfarm2_GenMW_8_1,PVfarm3_GenMW_10_1,PVfarm1_BusNomVolt_6,PVfarm2_BusNomVolt_8,PVfarm3_BusNomVolt_10,PVfarm1_GenMW_6_1*PVfarm2_GenMW_8_1,PVfarm1_GenMW_6_1*PVfarm3_GenMW_10_1,PVfarm1_GenMW_6_1*PVfarm1_BusNomVolt_6,PVfarm1_GenMW_6_1*PVfarm2_BusNomVolt_8,PVfarm1_GenMW_6_1*PVfarm3_BusNomVolt_10,PVfarm2_GenMW_8_1*PVfarm3_GenMW_10_1,PVfarm2_GenMW_8_1*PVfarm1_BusNomVolt_6,PVfarm2_GenMW_8_1*PVfarm2_BusNomVolt_8,PVfarm2_GenMW_8_1*PVfarm3_BusNomVolt_10,PVfarm3_GenMW_10_1*PVfarm1_BusNomVolt_6,PVfarm3_GenMW_10_1*PVfarm2_BusNomVolt_8,PVfarm3_GenMW_10_1*PVfarm3_BusNomVolt_10,PVfarm1_BusNomVolt_6*PVfarm2_BusNomVolt_8,PVfarm1_BusNomVolt_6*PVfarm3_BusNomVolt_10,PVfarm2_BusNomVolt_8*PVfarm3_BusNomVolt_10
CaseGroup1_Case1,Bus31_DCstorage1_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus31_DCstorage1_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus31_DCstorage1_BusGenMVR,2.8192013015435067e-010,0.30448003148144198,0.018483276722761,0.67646348640025844,5.9673335976252139e-006,1.1710866382963874e-005,1.5553122714025666e-005,3.4490958809773043e-005,3.029662355764777e-005,3.668929125409231e-005,4.011694543230349e-005,3.9820070037103472e-005,2.7441834735784685e-005,2.3822340400079025e-005,2.5408800393161445e-005,1.9625639206602439e-005,2.9096240217557245e-005,4.1171719966128595e-005,2.6339791309851459e-005,3.6790822656394725e-005,0.00010743973648288752,2.1423258384986738e-005
CaseGroup1_Case1,Bus32_DCstorage2_PWBUSPUVOLT,4.7625358958638015e-016,0.33441859308629257,0.051339149073028618,0.58788946897795469,0.00121273445427372,0.0016068754386251985,0.0010778657999439621,0.00087203476857891659,0.0052182398534701803,0.0024048245003645066,0.0016269179027024589,0.0016309862459760692,0.0017991207471984906,0.00057077063227269618,0.0013637314601412562,0.00072339134481991122,0.0013357189754424413,0.00095648121892094725,0.001649468694231523,0.00047927288138900783,0.00128805226845799,0.00053630167591453418
CaseGroup1_Case1,Bus32_DCstorage2_PWBUSANGLE,7.7776147971270161e-006,0.34143530233356928,0.051551244786364796,0.60701345252826278,8.6143004125182814e-013,5.1852350816716552e-011,2.9908931151951887e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus32_DCstorage2_PWBUSKVVOLT,2.8460128391464458e-016,0.32337426392425689,0.046887921732854797,0.57790263966675404,0.0021544371609908083,0.0011448066664374861,0.0021551193200281711,0.0024676904770678507,0.005822122500477275,0.0026339523233953441,0.0029962691594375853,0.0023938222028834525,0.0017019204126872819,0.0024828010160069507,0.0035436713324231029,0.0025587916872314583,0.0059370194178923344,0.0017724610226663492,0.0036777114463648636,0.0024020821434402768,0.0016580368878838926,0.0043324594988197801
CaseGroup1_Case1,Bus32_DCstorage2_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus32_DCstorage2_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus32_DCstorage2_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus32_DCstorage2_BusGenMVR,1.3245777500674285e-011,0.23873856826157247,0.0013978840682259768,0.75719805247852989,2.6001736972744984e-005,3.5869883888681104e-005,6.0732428578105175e-005,0.00012016064739123985,0.00027940487236409803,0.00012608642953930701,0.00020415985213010816,8.3303459699921709e-005,0.00023526322959590656,0.00025708121234050958,0.00018083267889457404,0.00016887322770107826,0.00014655952313599279,0.00011139513667566983,0.00015317071041057905,0.00012269604858663113,0.00017792472197033704,0.0001759793917961763
CaseGroup1_Case1,Bus33_WindSub2_PWBUSPUVOLT,4.0826614356666101e-016,0.33215582197798194,0.047648160545507884,0.57568889938177092,0.00026787628402630281,0.0013167931782414328,0.0013980324357660749,0.0016669099334738926,0.0055069961160930728,0.0013490729346566964,0.0029754007664296945,0.0046481821153601718,0.0029772651069041914,0.0026943939970080102,0.0032534938397260262,0.0012828352201988862,0.0027405773359584188,0.0025822529300067844,0.0025683661203759903,0.0017984708851915628,0.002965131789095134,0.0025150671062267932
CaseGroup1_Case1,Bus33_WindSub2_PWBUSANGLE,7.7773726988325624e-006,0.34143605963639861,0.05155206076410343,0.60701187925028643,9.6718132922594163e-013,5.18089904771107e-011,2.9643532667484281e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus33_WindSub2_PWBUSKVVOLT,1.6775023415036527e-014,0.33951338464574338,0.052046059031028769,0.60455391099431133,3.4583247013042864e-005,3.4771789681146113e-005,2.3138681841164968e-005,0.00023613029613988936,0.0028837483096109131,1.2560266350907243e-005,4.4838218054802581e-005,2.5410359767204972e-005,0.00037179880394531679,8.7739931846797423e-006,3.0197255384591081e-005,4.4464900275055805e-006,1.7696113086283603e-006,1.1547911114407953e-005,1.7904020740851978e-005,5.2058464499005117e-006,0.00011548676249589589,2.4333465805879121e-005
CaseGroup1_Case1,Bus33_WindSub2_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus33_WindSub2_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus33_WindSub2_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus33_WindSub2_BusGenMVR,2.3321201878613099e-011,0.34452692521740536,0.051972822836050293,0.60346017082112458,1.6196057510774744e-006,3.9883552514340419e-006,8.4954840999927688e-007,1.8093697361739396e-006,3.9855497154358665e-006,2.9508988537993941e-006,5.354479010869692e-006,1.5842610446531168e-006,1.7342110685247117e-006,9.24207798732581e-007,1.7230463430207963e-006,1.9991599510764108e-006,2.3152549294242199e-006,1.1935387114067471e-006,1.7006157267139606e-006,7.3381701825347691e-007,3.7886508215240492e-006,1.8265552773709353e-006
CaseGroup1_Case1,Bus34_DCstorage3_PWBUSPUVOLT,4.2976360597280458e-016,0.28503328124358829,0.028223846416066883,0.66906036555234893,0.00062475126994919407,0.00076475655948790675,0.0013633147716926876,0.00054056117663097477,0.0028706253343521444,0.00073637695719432615,0.0007604782157220048,0.00029061060582646599,0.0014320387683877272,0.00040431387638466786,0.00090843959603551666,0.0006404922602021542,0.00035171347312049056,0.00016216619578799451,0.0016164416807578229,0.00029429311375630971,0.0023558964159047287,0.0015652365168027976
CaseGroup1_Case1,Bus34_DCstorage3_PWBUSANGLE,9.2452409084118805e-006,0.28722067890122349,0.031913639679635224,0.68086568101964751,1.7717450770548267e-012,5.5832798988319217e-011,3.4188927498102295e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus34_DCstorage3_PWBUSKVVOLT,2.4319724645803696e-016,0.2821036422940062,0.030973207582463514,0.60004233630077108,0.0019522262123926565,0.00052480740802412715,0.0017307080561260221,0.0054671051198265401,0.0081207645560296936,0.005563948631436561,0.0033914216641525653,0.0046133921514459313,0.0039818560633685949,0.0032761334520494977,0.0080144619442595755,0.0099495141127956873,0.0034385566370956104,0.0028566827770990142,0.0067726163598215983,0.0032514719972152636,0.0085329146913911136,0.0054422319882291501
CaseGroup1_Case1,Bus34_DCstorage3_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus34_DCstorage3_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus34_DCstorage3_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus34_DCstorage3_BusGenMVR,8.5720626359845566e-011,0.28865545328484743,0.022946849633156095,0.68837904598580024,2.6344771912791296e-007,1.1702809270814302e-007,3.516498828760173e-007,4.6429942569147765e-007,1.435834548874955e-005,2.2675931655048759e-008,5.1796484694445618e-008,1.2100819722725409e-007,2.1643357682509643e-006,2.0063294937291363e-007,1.7207850382450248e-008,2.4240950256473946e-008,4.0669604878299103e-008,1.0306576133887762e-007,4.543622643273739e-008,4.7261557296943875e-008,1.3401405820570912e-007,1.2398024672531118e-007
CaseGroup1_Case1,Bus35_WindSub3_PWBUSPUVOLT,2.2505881943698797e-016,0.24275548296555396,0.033396476910541484,0.5522144448755677,0.0020026918954813996,0.0029984753135115063,0.0015667714938184935,0.0072842031302615519,0.014513605936741321,0.0050271633160576057,0.015090471864667825,0.014334824989275642,0.0069028844604512819,0.004080148663177777,0.013069695238739637,0.026327053563647482,0.007548068678958751,0.0083015781138546119,0.015453769368783961,0.0038115710021821136,0.010752678201559148,0.012567940017167038
CaseGroup1_Case1,Bus35_WindSub3_PWBUSANGLE,9.2444195094697546e-006,0.287220790283854,0.031914660741844882,0.68086454857423817,1.647281100647799e-012,5.5284229318709517e-011,3.431315617582927e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus35_WindSub3_PWBUSKVVOLT,8.5131742574137222e-015,0.28652167519443988,0.031357913505122251,0.67181295763605209,2.9456754328869212e-005,6.682202411126636e-005,4.2352254602939172e-005,0.00040165683118815868,0.0075902488760730587,7.9502712718421023e-005,0.00011930492009026293,5.4833690394537107e-005,0.00090770255828496646,7.8129978972677036e-005,6.1595592293423382e-005,0.00018098531445403376,9.9996025986747066e-005,0.00014243289898842104,8.7670763794582722e-005,5.7304184445854388e-005,0.00022120979329268761,8.624849036537937e-005
CaseGroup1_Case1,Bus35_WindSub3_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus35_WindSub3_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus35_WindSub3_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus35_WindSub3_BusGenMVR,3.7156970068897049e-011,0.285296686781779,0.028985298879307463,0.68571593376192252,2.0131058038896059e-008,4.6777690586903403e-009,4.9287810781994512e-008,8.4949036365293265e-010,1.5783734501407208e-006,5.0444163111863281e-008,3.5209531667990877e-010,1.2522252194401477e-008,2.2327149737667258e-007,1.1366579362317312e-008,3.303628730414949e-009,2.2233233412060439e-008,1.7634323689380139e-008,7.3077707501581426e-009,5.2478220294586563e-012,7.3235470310316083e-008,5.549417842280921e-011,5.5256565661438663e-009
