Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
http://environment.data.gov.uk/flood-monitoring/def/core/catchmentName,Data Property,,,WaterLevelReportingStation,string,,Relationship between a river level reporting station and the associated catchment name,https://www.theworldavatar.com/kg/ontoems/,Catchment name
http://environment.data.gov.uk/flood-monitoring/def/core/riverName,Data Property,,,WaterLevelReportingStation,string,,Relationship between a river level reporting station and the associated river name,https://www.theworldavatar.com/kg/ontoems/,River name
http://environment.data.gov.uk/flood-monitoring/def/core/StageScale,Object Property,,,WaterLevelReportingStation,http://www.w3.org/2002/07/owl#Thing,,Relationship between a river level reporting station and the associated stage scale,https://www.theworldavatar.com/kg/ontoems/,Stage scale
http://environment.data.gov.uk/flood-monitoring/def/core/typicalRangeLow,Data Property,,,http://www.w3.org/2002/07/owl#Thing,float,,Relationship between a stage scale and the lower bound of the typical water level range,http://environment.data.gov.uk/flood-monitoring/def/core/,Typical range low
http://environment.data.gov.uk/flood-monitoring/def/core/typicalRangeHigh,Data Property,,,http://www.w3.org/2002/07/owl#Thing,float,,Relationship between a stage scale and the upper bound of the typical water level range,http://environment.data.gov.uk/flood-monitoring/def/core/,Typical range high
hasDownstreamStation,Object Property,,,WaterLevelReportingStation,WaterLevelReportingStation,,Relationship between a water level reporting station and its next equivalent downstream,https://www.theworldavatar.com/kg/ontoems/,has downstream station
hasDownstreamStation,Object Property,,,WaterLevelReportingStation,WaterLevelReportingStation,exactly 1,,https://www.theworldavatar.com/kg/ontoems/,has downstream station
http://environment.data.gov.uk/flood-monitoring/def/core/valueType,Data Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,string,,Relationship between a water level measure and a description of the nature of the reported value (i.e. instantaneous),https://www.theworldavatar.com/kg/ontoems/,Value type
http://environment.data.gov.uk/flood-monitoring/def/core/period,Data Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,string,,Relationship between a water level measure and the time period (in sec) over which it was observed,https://www.theworldavatar.com/kg/ontoems/,Period
http://environment.data.gov.uk/flood-monitoring/def/core/qualifier,Data Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,string,,Relationship between a water level measure and the description whether it refers to the up- or downstream reading,https://www.theworldavatar.com/kg/ontoems/,Qualifier
Range,Class,,,,,,The range of the current water level reading,https://www.theworldavatar.com/kg/ontoems/,Range
Trend,Class,,,,,,The trend of the current water level reading,https://www.theworldavatar.com/kg/ontoems/,Trend
NormalRange,Class,Range,IS-A,,,,Current water level is within normal range,https://www.theworldavatar.com/kg/ontoems/,Normal range
LowRange,Class,Range,IS-A,,,,Current water level is below normal range,https://www.theworldavatar.com/kg/ontoems/,Low range
