primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
lignite,supercritical,10,1500,1300,50.68,8547500,10,0.75,15,36.07,11.55555556,47.62555556,1105,7265375,35.7093,9.822222222,45.53152222
lignite,supercritical,10,1600,1387,50.15,9119525,10,0.75,15,35.69,11.55833333,47.24833333,1178.95,7751596.25,35.3331,9.824583333,45.15768333
lignite,supercritical,10,1700,1473,49.67,9684975,10,0.75,15,35.35,11.55294118,46.90294118,1252.05,8232228.75,34.9965,9.82,44.8165
lignite,supercritical,10,1800,1560,49.24,10257000,10,0.75,15,35.04,11.55555556,46.59555556,1326,8718450,34.6896,9.822222222,44.51182222
lignite,supercritical,10,1900,1647,48.86,10829025,10,0.75,15,34.77,11.55789474,46.32789474,1399.95,9204671.25,34.4223,9.824210526,44.24651053
lignite,supercritical,10,2000,1733,48.51,11394475,10,0.75,15,34.52,11.55333333,46.07333333,1473.05,9685303.75,34.1748,9.820333333,43.99513333
lignite,supercritical,10,2100,1820,48.19,11966500,10,0.75,15,34.29,11.55555556,45.84555556,1547,10171525,33.9471,9.822222222,43.76932222
lignite,supercritical,10,2200,1907,47.9,12538525,10,0.75,15,34.09,11.55757576,45.64757576,1620.95,10657746.25,33.7491,9.823939394,43.57303939
lignite,supercritical,10,2300,1993,47.64,13103975,10,0.75,15,33.9,11.55362319,45.45362319,1694.05,11138378.75,33.561,9.82057971,43.38157971
lignite,supercritical,10,2400,2080,47.39,13676000,10,0.75,15,33.72,11.55555556,45.27555556,1768,11624600,33.3828,9.822222222,43.20502222
lignite,supercritical,10,2500,2167,47.17,14248025,10,0.75,15,33.57,11.55733333,45.12733333,1841.95,12110821.25,33.2343,9.823733333,43.05803333
lignite,supercritical,13,100,86.75,110,570381.25,10,0.75,15,78.28,11.56666667,89.84666667,73.7375,484824.0625,77.4972,9.831666667,87.32886667
lignite,supercritical,13,200,173.4,84.23,1140105,10,0.75,15,59.94,11.56,71.5,147.39,969089.25,59.3406,9.826,69.1666
lignite,supercritical,13,300,260.1,73.92,1710157.5,10,0.75,15,52.6,11.56,64.16,221.085,1453633.875,52.074,9.826,61.9
lignite,supercritical,13,400,346.8,68.02,2280210,10,0.75,15,48.4,11.56,59.96,294.78,1938178.5,47.916,9.826,57.742
lignite,supercritical,13,500,433.4,64.07,2849605,10,0.75,15,45.59,11.55733333,57.14733333,368.39,2422164.25,45.1341,9.823733333,54.95783333
lignite,supercritical,13,600,520.1,61.18,3419657.5,10,0.75,15,43.54,11.55777778,55.09777778,442.085,2906708.875,43.1046,9.824111111,52.92871111
