primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,,carbon_price_ton,capacity_factor,biomass_cofiring,,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
subbituminous,subcritical,47,1700,1507,41.88,9908525,,10,0.75,15,,31.52,11.81960784,43.33960784,,1280.95,8422246.25,31.2048,10.04666667,41.25146667
subbituminous,subcritical,47,1800,1596,41.6,10493700,,10,0.75,15,,31.31,11.82222222,43.13222222,,1356.6,8919645,30.9969,10.04888889,41.04578889
subbituminous,subcritical,47,1900,1685,41.35,11078875,,10,0.75,15,,31.13,11.8245614,42.9545614,,1432.25,9417043.75,30.8187,10.05087719,40.86957719
subbituminous,subcritical,47,2000,1773,41.11,11657475,,10,0.75,15,,30.94,11.82,42.76,,1507.05,9908853.75,30.6306,10.047,40.6776
subbituminous,subcritical,47,2100,1862,40.9,12242650,,10,0.75,15,,30.79,11.82222222,42.61222222,,1582.7,10406252.5,30.4821,10.04888889,40.53098889
subbituminous,subcritical,47,2200,1951,40.7,12827825,,10,0.75,15,,30.64,11.82424242,42.46424242,,1658.35,10903651.25,30.3336,10.05060606,40.38420606
subbituminous,subcritical,47,2300,2039,40.51,13406425,,10,0.75,15,,30.49,11.82028986,42.31028986,,1733.15,11395461.25,30.1851,10.04724638,40.23234638
subbituminous,subcritical,47,2400,2128,40.34,13991600,,10,0.75,15,,30.36,11.82222222,42.18222222,,1808.8,11892860,30.0564,10.04888889,40.10528889
subbituminous,subcritical,47,2500,2217,40.18,14576775,,10,0.75,15,,30.24,11.824,42.064,,1884.45,12390258.75,29.9376,10.0504,39.988
subbituminous,subcritical,50,100,88.74,89.09,583465.5,,10,0.75,15,,67.06,11.832,78.892,,75.429,495945.675,66.3894,10.0572,76.4466
subbituminous,subcritical,50,200,177.4,68,1166405,,10,0.75,15,,51.19,11.82666667,63.01666667,,150.79,991444.25,50.6781,10.05266667,60.73076667
subbituminous,subcritical,50,300,266.1,59.85,1749607.5,,10,0.75,15,,45.05,11.82666667,56.87666667,,226.185,1487166.375,44.5995,10.05266667,54.65216667
subbituminous,subcritical,50,400,354.7,55.29,2332152.5,,10,0.75,15,,41.62,11.82333333,53.44333333,,301.495,1982329.625,41.2038,10.04983333,51.25363333
subbituminous,subcritical,50,500,443.4,52.29,2915355,,10,0.75,15,,39.36,11.824,51.184,,376.89,2478051.75,38.9664,10.0504,49.0168
subbituminous,subcritical,50,600,532,50.13,3497900,,10,0.75,15,,37.73,11.82222222,49.55222222,,452.2,2973215,37.3527,10.04888889,47.40158889
subbituminous,subcritical,50,700,620.7,48.46,4081102.5,,10,0.75,15,,36.48,11.82285714,48.30285714,,527.595,3468937.125,36.1152,10.04942857,46.16462857
subbituminous,subcritical,50,800,709.3,47.12,4663647.5,,10,0.75,15,,35.47,11.82166667,47.29166667,,602.905,3964100.375,35.1153,10.04841667,45.16371667
subbituminous,subcritical,50,900,798,46.01,5246850,,10,0.75,15,,34.63,11.82222222,46.45222222,,678.3,4459822.5,34.2837,10.04888889,44.33258889
subbituminous,subcritical,50,1000,886.7,45.07,5830052.5,,10,0.75,15,,33.93,11.82266667,45.75266667,,753.695,4955544.625,33.5907,10.04926667,43.63996667
subbituminous,subcritical,50,1100,975.3,44.24,6412597.5,,10,0.75,15,,33.3,11.82181818,45.12181818,,829.005,5450707.875,32.967,10.04854545,43.01554545
subbituminous,subcritical,50,1200,1064,43.52,6995800,,10,0.75,15,,32.76,11.82222222,44.58222222,,904.4,5946430,32.4324,10.04888889,42.48128889
subbituminous,subcritical,50,1300,1153,42.86,7580975,,10,0.75,15,,32.26,11.82564103,44.08564103,,980.05,6443828.75,31.9374,10.05179487,41.98919487
subbituminous,subcritical,50,1400,1241,42.33,8159575,,10,0.75,15,,31.86,11.81904762,43.67904762,,1054.85,6935638.75,31.5414,10.04619048,41.58759048
subbituminous,subcritical,50,1500,1330,41.94,8744750,,10,0.75,15,,31.57,11.82222222,43.39222222,,1130.5,7433037.5,31.2543,10.04888889,41.30318889
subbituminous,subcritical,50,1600,1419,41.6,9329925,,10,0.75,15,,31.31,11.825,43.135,,1206.15,7930436.25,30.9969,10.05125,41.04815
subbituminous,subcritical,50,1700,1507,41.29,9908525,,10,0.75,15,,31.08,11.81960784,42.89960784,,1280.95,8422246.25,30.7692,10.04666667,40.81586667
subbituminous,subcritical,50,1800,1596,41.01,10493700,,10,0.75,15,,30.87,11.82222222,42.69222222,,1356.6,8919645,30.5613,10.04888889,40.61018889
subbituminous,subcritical,50,1900,1685,40.76,11078875,,10,0.75,15,,30.68,11.8245614,42.5045614,,1432.25,9417043.75,30.3732,10.05087719,40.42407719
subbituminous,subcritical,50,2000,1773,40.53,11657475,,10,0.75,15,,30.51,11.82,42.33,,1507.05,9908853.75,30.2049,10.047,40.2519
subbituminous,subcritical,50,2100,1862,40.32,12242650,,10,0.75,15,,30.35,11.82222222,42.17222222,,1582.7,10406252.5,30.0465,10.04888889,40.09538889
subbituminous,subcritical,50,2200,1951,40.12,12827825,,10,0.75,15,,30.2,11.82424242,42.02424242,,1658.35,10903651.25,29.898,10.05060606,39.94860606
subbituminous,subcritical,50,2300,2039,39.94,13406425,,10,0.75,15,,30.06,11.82028986,41.88028986,,1733.15,11395461.25,29.7594,10.04724638,39.80664638
subbituminous,subcritical,50,2400,2128,39.76,13991600,,10,0.75,15,,29.93,11.82222222,41.75222222,,1808.8,11892860,29.6307,10.04888889,39.67958889
subbituminous,subcritical,50,2500,2217,39.6,14576775,,10,0.75,15,,29.81,11.824,41.634,,1884.45,12390258.75,29.5119,10.0504,39.5623
subbituminous,subcritical,53,100,88.74,87.96,583465.5,,10,0.75,15,,66.21,11.832,78.042,,75.429,495945.675,65.5479,10.0572,75.6051
subbituminous,subcritical,53,200,177.4,67.05,1166405,,10,0.75,15,,50.47,11.82666667,62.29666667,,150.79,991444.25,49.9653,10.05266667,60.01796667
subbituminous,subcritical,53,300,266.1,58.99,1749607.5,,10,0.75,15,,44.4,11.82666667,56.22666667,,226.185,1487166.375,43.956,10.05266667,54.00866667
subbituminous,subcritical,53,400,354.7,54.49,2332152.5,,10,0.75,15,,41.02,11.82333333,52.84333333,,301.495,1982329.625,40.6098,10.04983333,50.65963333
subbituminous,subcritical,53,500,443.4,51.53,2915355,,10,0.75,15,,38.79,11.824,50.614,,376.89,2478051.75,38.4021,10.0504,48.4525
subbituminous,subcritical,53,600,532,49.39,3497900,,10,0.75,15,,37.18,11.82222222,49.00222222,,452.2,2973215,36.8082,10.04888889,46.85708889
subbituminous,subcritical,53,700,620.7,47.75,4081102.5,,10,0.75,15,,35.94,11.82285714,47.76285714,,527.595,3468937.125,35.5806,10.04942857,45.63002857
subbituminous,subcritical,53,800,709.3,46.43,4663647.5,,10,0.75,15,,34.95,11.82166667,46.77166667,,602.905,3964100.375,34.6005,10.04841667,44.64891667
subbituminous,subcritical,53,900,798,45.34,5246850,,10,0.75,15,,34.13,11.82222222,45.95222222,,678.3,4459822.5,33.7887,10.04888889,43.83758889
subbituminous,subcritical,53,1000,886.7,44.41,5830052.5,,10,0.75,15,,33.43,11.82266667,45.25266667,,753.695,4955544.625,33.0957,10.04926667,43.14496667
subbituminous,subcritical,53,1100,975.3,43.6,6412597.5,,10,0.75,15,,32.82,11.82181818,44.64181818,,829.005,5450707.875,32.4918,10.04854545,42.54034545
subbituminous,subcritical,53,1200,1064,42.88,6995800,,10,0.75,15,,32.28,11.82222222,44.10222222,,904.4,5946430,31.9572,10.04888889,42.00608889
subbituminous,subcritical,53,1300,1153,42.24,7580975,,10,0.75,15,,31.79,11.82564103,43.61564103,,980.05,6443828.75,31.4721,10.05179487,41.52389487
subbituminous,subcritical,53,1400,1241,41.72,8159575,,10,0.75,15,,31.4,11.81904762,43.21904762,,1054.85,6935638.75,31.086,10.04619048,41.13219048
subbituminous,subcritical,53,1500,1330,41.33,8744750,,10,0.75,15,,31.11,11.82222222,42.93222222,,1130.5,7433037.5,30.7989,10.04888889,40.84778889
subbituminous,subcritical,53,1600,1419,40.99,9329925,,10,0.75,15,,30.85,11.825,42.675,,1206.15,7930436.25,30.5415,10.05125,40.59275
subbituminous,subcritical,53,1700,1507,40.69,9908525,,10,0.75,15,,30.63,11.81960784,42.44960784,,1280.95,8422246.25,30.3237,10.04666667,40.37036667
subbituminous,subcritical,53,1800,1596,40.42,10493700,,10,0.75,15,,30.43,11.82222222,42.25222222,,1356.6,8919645,30.1257,10.04888889,40.17458889
subbituminous,subcritical,53,1900,1685,40.17,11078875,,10,0.75,15,,30.24,11.8245614,42.0645614,,1432.25,9417043.75,29.9376,10.05087719,39.98847719
subbituminous,subcritical,53,2000,1773,39.94,11657475,,10,0.75,15,,30.06,11.82,41.88,,1507.05,9908853.75,29.7594,10.047,39.8064
subbituminous,subcritical,53,2100,1862,39.73,12242650,,10,0.75,15,,29.91,11.82222222,41.73222222,,1582.7,10406252.5,29.6109,10.04888889,39.65978889
subbituminous,subcritical,53,2200,1951,39.54,12827825,,10,0.75,15,,29.76,11.82424242,41.58424242,,1658.35,10903651.25,29.4624,10.05060606,39.51300606
subbituminous,subcritical,53,2300,2039,39.36,13406425,,10,0.75,15,,29.63,11.82028986,41.45028986,,1733.15,11395461.25,29.3337,10.04724638,39.38094638
subbituminous,subcritical,53,2400,2128,39.18,13991600,,10,0.75,15,,29.49,11.82222222,41.31222222,,1808.8,11892860,29.1951,10.04888889,39.24398889
subbituminous,subcritical,53,2500,2217,39.02,14576775,,10,0.75,15,,29.37,11.824,41.194,,1884.45,12390258.75,29.0763,10.0504,39.1267
subbituminous,subcritical,57,100,88.74,86.46,583465.5,,10,0.75,15,,65.08,11.832,76.912,,75.429,495945.675,64.4292,10.0572,74.4864
subbituminous,subcritical,57,200,177.4,65.78,1166405,,10,0.75,15,,49.51,11.82666667,61.33666667,,150.79,991444.25,49.0149,10.05266667,59.06756667
subbituminous,subcritical,57,300,266.1,57.84,1749607.5,,10,0.75,15,,43.54,11.82666667,55.36666667,,226.185,1487166.375,43.1046,10.05266667,53.15726667
subbituminous,subcritical,57,400,354.7,53.41,2332152.5,,10,0.75,15,,40.2,11.82333333,52.02333333,,301.495,1982329.625,39.798,10.04983333,49.84783333
subbituminous,subcritical,57,500,443.4,50.51,2915355,,10,0.75,15,,38.02,11.824,49.844,,376.89,2478051.75,37.6398,10.0504,47.6902
subbituminous,subcritical,57,600,532,48.41,3497900,,10,0.75,15,,36.44,11.82222222,48.26222222,,452.2,2973215,36.0756,10.04888889,46.12448889
subbituminous,subcritical,57,700,620.7,46.8,4081102.5,,10,0.75,15,,35.23,11.82285714,47.05285714,,527.595,3468937.125,34.8777,10.04942857,44.92712857
subbituminous,subcritical,57,800,709.3,45.51,4663647.5,,10,0.75,15,,34.26,11.82166667,46.08166667,,602.905,3964100.375,33.9174,10.04841667,43.96581667
subbituminous,subcritical,57,900,798,44.44,5246850,,10,0.75,15,,33.45,11.82222222,45.27222222,,678.3,4459822.5,33.1155,10.04888889,43.16438889
subbituminous,subcritical,57,1000,886.7,43.53,5830052.5,,10,0.75,15,,32.77,11.82266667,44.59266667,,753.695,4955544.625,32.4423,10.04926667,42.49156667
subbituminous,subcritical,57,1100,975.3,42.74,6412597.5,,10,0.75,15,,32.17,11.82181818,43.99181818,,829.005,5450707.875,31.8483,10.04854545,41.89684545
subbituminous,subcritical,57,1200,1064,42.04,6995800,,10,0.75,15,,31.64,11.82222222,43.46222222,,904.4,5946430,31.3236,10.04888889,41.37248889
subbituminous,subcritical,57,1300,1153,41.4,7580975,,10,0.75,15,,31.16,11.82564103,42.98564103,,980.05,6443828.75,30.8484,10.05179487,40.90019487
subbituminous,subcritical,57,1400,1241,40.9,8159575,,10,0.75,15,,30.79,11.81904762,42.60904762,,1054.85,6935638.75,30.4821,10.04619048,40.52829048
subbituminous,subcritical,57,1500,1330,40.52,8744750,,10,0.75,15,,30.5,11.82222222,42.32222222,,1130.5,7433037.5,30.195,10.04888889,40.24388889
subbituminous,subcritical,57,1600,1419,40.19,9329925,,10,0.75,15,,30.25,11.825,42.075,,1206.15,7930436.25,29.9475,10.05125,39.99875
subbituminous,subcritical,57,1700,1507,39.89,9908525,,10,0.75,15,,30.03,11.81960784,41.84960784,,1280.95,8422246.25,29.7297,10.04666667,39.77636667
subbituminous,subcritical,57,1800,1596,39.62,10493700,,10,0.75,15,,29.82,11.82222222,41.64222222,,1356.6,8919645,29.5218,10.04888889,39.57068889
subbituminous,subcritical,57,1900,1685,39.38,11078875,,10,0.75,15,,29.64,11.8245614,41.4645614,,1432.25,9417043.75,29.3436,10.05087719,39.39447719
subbituminous,subcritical,57,2000,1773,39.16,11657475,,10,0.75,15,,29.48,11.82,41.3,,1507.05,9908853.75,29.1852,10.047,39.2322
subbituminous,subcritical,57,2100,1862,38.96,12242650,,10,0.75,15,,29.33,11.82222222,41.15222222,,1582.7,10406252.5,29.0367,10.04888889,39.08558889
subbituminous,subcritical,57,2200,1951,38.76,12827825,,10,0.75,15,,29.18,11.82424242,41.00424242,,1658.35,10903651.25,28.8882,10.05060606,38.93880606
subbituminous,subcritical,57,2300,2039,38.58,13406425,,10,0.75,15,,29.04,11.82028986,40.86028986,,1733.15,11395461.25,28.7496,10.04724638,38.79684638
subbituminous,subcritical,57,2400,2128,38.41,13991600,,10,0.75,15,,28.91,11.82222222,40.73222222,,1808.8,11892860,28.6209,10.04888889,38.66978889
subbituminous,subcritical,57,2500,2217,38.25,14576775,,10,0.75,15,,28.79,11.824,40.614,,1884.45,12390258.75,28.5021,10.0504,38.5525
subbituminous,subcritical,60,100,88.74,85.33,583465.5,,10,0.75,15,,64.23,11.832,76.062,,75.429,495945.675,63.5877,10.0572,73.6449
subbituminous,subcritical,60,200,177.4,64.83,1166405,,10,0.75,15,,48.8,11.82666667,60.62666667,,150.79,991444.25,48.312,10.05266667,58.36466667
subbituminous,subcritical,60,300,266.1,56.97,1749607.5,,10,0.75,15,,42.88,11.82666667,54.70666667,,226.185,1487166.375,42.4512,10.05266667,52.50386667
subbituminous,subcritical,60,400,354.7,52.6,2332152.5,,10,0.75,15,,39.59,11.82333333,51.41333333,,301.495,1982329.625,39.1941,10.04983333,49.24393333
subbituminous,subcritical,60,500,443.4,49.74,2915355,,10,0.75,15,,37.44,11.824,49.264,,376.89,2478051.75,37.0656,10.0504,47.116
subbituminous,subcritical,60,600,532,47.68,3497900,,10,0.75,15,,35.89,11.82222222,47.71222222,,452.2,2973215,35.5311,10.04888889,45.57998889
subbituminous,subcritical,60,700,620.7,46.09,4081102.5,,10,0.75,15,,34.69,11.82285714,46.51285714,,527.595,3468937.125,34.3431,10.04942857,44.39252857
subbituminous,subcritical,60,800,709.3,44.82,4663647.5,,10,0.75,15,,33.74,11.82166667,45.56166667,,602.905,3964100.375,33.4026,10.04841667,43.45101667
subbituminous,subcritical,60,900,798,43.77,5246850,,10,0.75,15,,32.95,11.82222222,44.77222222,,678.3,4459822.5,32.6205,10.04888889,42.66938889
subbituminous,subcritical,60,1000,886.7,42.87,5830052.5,,10,0.75,15,,32.27,11.82266667,44.09266667,,753.695,4955544.625,31.9473,10.04926667,41.99656667
subbituminous,subcritical,60,1100,975.3,42.09,6412597.5,,10,0.75,15,,31.68,11.82181818,43.50181818,,829.005,5450707.875,31.3632,10.04854545,41.41174545
subbituminous,subcritical,60,1200,1064,41.4,6995800,,10,0.75,15,,31.16,11.82222222,42.98222222,,904.4,5946430,30.8484,10.04888889,40.89728889
subbituminous,subcritical,60,1300,1153,40.78,7580975,,10,0.75,15,,30.7,11.82564103,42.52564103,,980.05,6443828.75,30.393,10.05179487,40.44479487
subbituminous,subcritical,60,1400,1241,40.28,8159575,,10,0.75,15,,30.32,11.81904762,42.13904762,,1054.85,6935638.75,30.0168,10.04619048,40.06299048
subbituminous,subcritical,60,1500,1330,39.91,8744750,,10,0.75,15,,30.04,11.82222222,41.86222222,,1130.5,7433037.5,29.7396,10.04888889,39.78848889
subbituminous,subcritical,60,1600,1419,39.59,9329925,,10,0.75,15,,29.8,11.825,41.625,,1206.15,7930436.25,29.502,10.05125,39.55325
subbituminous,subcritical,60,1700,1507,39.29,9908525,,10,0.75,15,,29.57,11.81960784,41.38960784,,1280.95,8422246.25,29.2743,10.04666667,39.32096667
subbituminous,subcritical,60,1800,1596,39.03,10493700,,10,0.75,15,,29.38,11.82222222,41.20222222,,1356.6,8919645,29.0862,10.04888889,39.13508889
subbituminous,subcritical,60,1900,1685,38.79,11078875,,10,0.75,15,,29.2,11.8245614,41.0245614,,1432.25,9417043.75,28.908,10.05087719,38.95887719
subbituminous,subcritical,60,2000,1773,38.57,11657475,,10,0.75,15,,29.03,11.82,40.85,,1507.05,9908853.75,28.7397,10.047,38.7867
subbituminous,subcritical,60,2100,1862,38.37,12242650,,10,0.75,15,,28.88,11.82222222,40.70222222,,1582.7,10406252.5,28.5912,10.04888889,38.64008889
subbituminous,subcritical,60,2200,1951,38.18,12827825,,10,0.75,15,,28.74,11.82424242,40.56424242,,1658.35,10903651.25,28.4526,10.05060606,38.50320606
subbituminous,subcritical,60,2300,2039,38,13406425,,10,0.75,15,,28.6,11.82028986,40.42028986,,1733.15,11395461.25,28.314,10.04724638,38.36124638
subbituminous,subcritical,60,2400,2128,37.84,13991600,,10,0.75,15,,28.48,11.82222222,40.30222222,,1808.8,11892860,28.1952,10.04888889,38.24408889
subbituminous,subcritical,60,2500,2217,37.67,14576775,,10,0.75,15,,28.36,11.824,40.184,,1884.45,12390258.75,28.0764,10.0504,38.1268
subbituminous,subcritical,63,100,88.74,84.21,583465.5,,10,0.75,15,,63.39,11.832,75.222,,75.429,495945.675,62.7561,10.0572,72.8133
subbituminous,subcritical,63,200,177.4,63.88,1166405,,10,0.75,15,,48.08,11.82666667,59.90666667,,150.79,991444.25,47.5992,10.05266667,57.65186667
subbituminous,subcritical,63,300,266.1,56.11,1749607.5,,10,0.75,15,,42.24,11.82666667,54.06666667,,226.185,1487166.375,41.8176,10.05266667,51.87026667
subbituminous,subcritical,63,400,354.7,51.8,2332152.5,,10,0.75,15,,38.99,11.82333333,50.81333333,,301.495,1982329.625,38.6001,10.04983333,48.64993333
subbituminous,subcritical,63,500,443.4,48.97,2915355,,10,0.75,15,,36.86,11.824,48.684,,376.89,2478051.75,36.4914,10.0504,46.5418
subbituminous,subcritical,63,600,532,46.94,3497900,,10,0.75,15,,35.33,11.82222222,47.15222222,,452.2,2973215,34.9767,10.04888889,45.02558889
subbituminous,subcritical,63,700,620.7,45.38,4081102.5,,10,0.75,15,,34.16,11.82285714,45.98285714,,527.595,3468937.125,33.8184,10.04942857,43.86782857
subbituminous,subcritical,63,800,709.3,44.13,4663647.5,,10,0.75,15,,33.22,11.82166667,45.04166667,,602.905,3964100.375,32.8878,10.04841667,42.93621667
subbituminous,subcritical,63,900,798,43.1,5246850,,10,0.75,15,,32.44,11.82222222,44.26222222,,678.3,4459822.5,32.1156,10.04888889,42.16448889
subbituminous,subcritical,63,1000,886.7,42.22,5830052.5,,10,0.75,15,,31.78,11.82266667,43.60266667,,753.695,4955544.625,31.4622,10.04926667,41.51146667
subbituminous,subcritical,63,1100,975.3,41.45,6412597.5,,10,0.75,15,,31.2,11.82181818,43.02181818,,829.005,5450707.875,30.888,10.04854545,40.93654545
subbituminous,subcritical,63,1200,1064,40.77,6995800,,10,0.75,15,,30.69,11.82222222,42.51222222,,904.4,5946430,30.3831,10.04888889,40.43198889
subbituminous,subcritical,63,1300,1153,40.15,7580975,,10,0.75,15,,30.22,11.82564103,42.04564103,,980.05,6443828.75,29.9178,10.05179487,39.96959487
subbituminous,subcritical,63,1400,1241,39.66,8159575,,10,0.75,15,,29.85,11.81904762,41.66904762,,1054.85,6935638.75,29.5515,10.04619048,39.59769048
subbituminous,subcritical,63,1500,1330,39.3,8744750,,10,0.75,15,,29.58,11.82222222,41.40222222,,1130.5,7433037.5,29.2842,10.04888889,39.33308889
subbituminous,subcritical,63,1600,1419,38.98,9329925,,10,0.75,15,,29.34,11.825,41.165,,1206.15,7930436.25,29.0466,10.05125,39.09785
subbituminous,subcritical,63,1700,1507,38.7,9908525,,10,0.75,15,,29.13,11.81960784,40.94960784,,1280.95,8422246.25,28.8387,10.04666667,38.88536667
subbituminous,subcritical,63,1800,1596,38.44,10493700,,10,0.75,15,,28.93,11.82222222,40.75222222,,1356.6,8919645,28.6407,10.04888889,38.68958889
subbituminous,subcritical,63,1900,1685,38.2,11078875,,10,0.75,15,,28.75,11.8245614,40.5745614,,1432.25,9417043.75,28.4625,10.05087719,38.51337719
subbituminous,subcritical,63,2000,1773,37.99,11657475,,10,0.75,15,,28.6,11.82,40.42,,1507.05,9908853.75,28.314,10.047,38.361
subbituminous,subcritical,63,2100,1862,37.79,12242650,,10,0.75,15,,28.45,11.82222222,40.27222222,,1582.7,10406252.5,28.1655,10.04888889,38.21438889
subbituminous,subcritical,63,2200,1951,37.6,12827825,,10,0.75,15,,28.3,11.82424242,40.12424242,,1658.35,10903651.25,28.017,10.05060606,38.06760606
subbituminous,subcritical,63,2300,2039,37.43,13406425,,10,0.75,15,,28.17,11.82028986,39.99028986,,1733.15,11395461.25,27.8883,10.04724638,37.93554638
subbituminous,subcritical,63,2400,2128,37.26,13991600,,10,0.75,15,,28.05,11.82222222,39.87222222,,1808.8,11892860,27.7695,10.04888889,37.81838889
subbituminous,subcritical,63,2500,2217,37.1,14576775,,10,0.75,15,,27.93,11.824,39.754,,1884.45,12390258.75,27.6507,10.0504,37.7011
subbituminous,subcritical,67,100,88.74,82.71,583465.5,,10,0.75,15,,62.26,11.832,74.092,,75.429,495945.675,61.6374,10.0572,71.6946
subbituminous,subcritical,67,200,177.4,62.62,1166405,,10,0.75,15,,47.14,11.82666667,58.96666667,,150.79,991444.25,46.6686,10.05266667,56.72126667
subbituminous,subcritical,67,300,266.1,54.96,1749607.5,,10,0.75,15,,41.37,11.82666667,53.19666667,,226.185,1487166.375,40.9563,10.05266667,51.00896667
subbituminous,subcritical,67,400,354.7,50.72,2332152.5,,10,0.75,15,,38.18,11.82333333,50.00333333,,301.495,1982329.625,37.7982,10.04983333,47.84803333
subbituminous,subcritical,67,500,443.4,47.95,2915355,,10,0.75,15,,36.09,11.824,47.914,,376.89,2478051.75,35.7291,10.0504,45.7795
subbituminous,subcritical,67,600,532,45.96,3497900,,10,0.75,15,,34.6,11.82222222,46.42222222,,452.2,2973215,34.254,10.04888889,44.30288889
subbituminous,subcritical,67,700,620.7,44.44,4081102.5,,10,0.75,15,,33.45,11.82285714,45.27285714,,527.595,3468937.125,33.1155,10.04942857,43.16492857
subbituminous,subcritical,67,800,709.3,43.21,4663647.5,,10,0.75,15,,32.53,11.82166667,44.35166667,,602.905,3964100.375,32.2047,10.04841667,42.25311667
subbituminous,subcritical,67,900,798,42.2,5246850,,10,0.75,15,,31.76,11.82222222,43.58222222,,678.3,4459822.5,31.4424,10.04888889,41.49128889
subbituminous,subcritical,67,1000,886.7,41.34,5830052.5,,10,0.75,15,,31.12,11.82266667,42.94266667,,753.695,4955544.625,30.8088,10.04926667,40.85806667
subbituminous,subcritical,67,1100,975.3,40.59,6412597.5,,10,0.75,15,,30.55,11.82181818,42.37181818,,829.005,5450707.875,30.2445,10.04854545,40.29304545
subbituminous,subcritical,67,1200,1064,39.92,6995800,,10,0.75,15,,30.05,11.82222222,41.87222222,,904.4,5946430,29.7495,10.04888889,39.79838889
subbituminous,subcritical,67,1300,1153,39.32,7580975,,10,0.75,15,,29.6,11.82564103,41.42564103,,980.05,6443828.75,29.304,10.05179487,39.35579487
subbituminous,subcritical,67,1400,1241,38.84,8159575,,10,0.75,15,,29.24,11.81904762,41.05904762,,1054.85,6935638.75,28.9476,10.04619048,38.99379048
subbituminous,subcritical,67,1500,1330,38.49,8744750,,10,0.75,15,,28.97,11.82222222,40.79222222,,1130.5,7433037.5,28.6803,10.04888889,38.72918889
subbituminous,subcritical,67,1600,1419,38.18,9329925,,10,0.75,15,,28.74,11.825,40.565,,1206.15,7930436.25,28.4526,10.05125,38.50385
subbituminous,subcritical,67,1700,1507,37.9,9908525,,10,0.75,15,,28.53,11.81960784,40.34960784,,1280.95,8422246.25,28.2447,10.04666667,38.29136667
subbituminous,subcritical,67,1800,1596,37.65,10493700,,10,0.75,15,,28.34,11.82222222,40.16222222,,1356.6,8919645,28.0566,10.04888889,38.10548889
subbituminous,subcritical,67,1900,1685,37.42,11078875,,10,0.75,15,,28.17,11.8245614,39.9945614,,1432.25,9417043.75,27.8883,10.05087719,37.93917719
subbituminous,subcritical,67,2000,1773,37.21,11657475,,10,0.75,15,,28.01,11.82,39.83,,1507.05,9908853.75,27.7299,10.047,37.7769
subbituminous,subcritical,67,2100,1862,37.01,12242650,,10,0.75,15,,27.86,11.82222222,39.68222222,,1582.7,10406252.5,27.5814,10.04888889,37.63028889
subbituminous,subcritical,67,2200,1951,36.83,12827825,,10,0.75,15,,27.72,11.82424242,39.54424242,,1658.35,10903651.25,27.4428,10.05060606,37.49340606
subbituminous,subcritical,67,2300,2039,36.65,13406425,,10,0.75,15,,27.59,11.82028986,39.41028986,,1733.15,11395461.25,27.3141,10.04724638,37.36134638
subbituminous,subcritical,67,2400,2128,36.49,13991600,,10,0.75,15,,27.47,11.82222222,39.29222222,,1808.8,11892860,27.1953,10.04888889,37.24418889
subbituminous,subcritical,67,2500,2217,36.33,14576775,,10,0.75,15,,27.35,11.824,39.174,,1884.45,12390258.75,27.0765,10.0504,37.1269
subbituminous,subcritical,70,100,88.74,81.58,583465.5,,10,0.75,15,,61.41,11.832,73.242,,75.429,495945.675,60.7959,10.0572,70.8531
subbituminous,subcritical,70,200,177.4,61.66,1166405,,10,0.75,15,,46.41,11.82666667,58.23666667,,150.79,991444.25,45.9459,10.05266667,55.99856667
subbituminous,subcritical,70,300,266.1,54.1,1749607.5,,10,0.75,15,,40.72,11.82666667,52.54666667,,226.185,1487166.375,40.3128,10.05266667,50.36546667
subbituminous,subcritical,70,400,354.7,49.91,2332152.5,,10,0.75,15,,37.57,11.82333333,49.39333333,,301.495,1982329.625,37.1943,10.04983333,47.24413333
subbituminous,subcritical,70,500,443.4,47.18,2915355,,10,0.75,15,,35.51,11.824,47.334,,376.89,2478051.75,35.1549,10.0504,45.2053
subbituminous,subcritical,70,600,532,45.22,3497900,,10,0.75,15,,34.04,11.82222222,45.86222222,,452.2,2973215,33.6996,10.04888889,43.74848889
subbituminous,subcritical,70,700,620.7,43.72,4081102.5,,10,0.75,15,,32.91,11.82285714,44.73285714,,527.595,3468937.125,32.5809,10.04942857,42.63032857
subbituminous,subcritical,70,800,709.3,42.52,4663647.5,,10,0.75,15,,32.01,11.82166667,43.83166667,,602.905,3964100.375,31.6899,10.04841667,41.73831667
subbituminous,subcritical,70,900,798,41.53,5246850,,10,0.75,15,,31.26,11.82222222,43.08222222,,678.3,4459822.5,30.9474,10.04888889,40.99628889
subbituminous,subcritical,70,1000,886.7,40.68,5830052.5,,10,0.75,15,,30.62,11.82266667,42.44266667,,753.695,4955544.625,30.3138,10.04926667,40.36306667
subbituminous,subcritical,70,1100,975.3,39.94,6412597.5,,10,0.75,15,,30.06,11.82181818,41.88181818,,829.005,5450707.875,29.7594,10.04854545,39.80794545
subbituminous,subcritical,70,1200,1064,39.29,6995800,,10,0.75,15,,29.57,11.82222222,41.39222222,,904.4,5946430,29.2743,10.04888889,39.32318889
subbituminous,subcritical,70,1300,1153,38.7,7580975,,10,0.75,15,,29.13,11.82564103,40.95564103,,980.05,6443828.75,28.8387,10.05179487,38.89049487
