powerplanteic,time,power,*
48WSTN00000TORNX,24,637.4,*
48WSTN00000TORNX,25,637.744,*
48WSTN00000TORNX,26,638.264,*
48WSTN00000TORNX,27,638.432,*
48WSTN00000TORNX,28,638.816,*
48WSTN00000TORNX,29,638.056,*
48WSTN00000TORNX,30,637.328,*
48WSTN00000TORNX,31,638.784,*
48WSTN00000TORNX,32,637.504,*
48WSTN00000TORNX,33,637.592,*
48WSTN00000TORNX,34,638.896,*
48WSTN00000TORNX,35,638.472,*
48WSTN00000TORNX,36,638.944,*
48WSTN00000TORNX,37,638.712,*
48WSTN00000TORNX,38,639.12,*
48WSTN00000TORNX,39,639.704,*
48WSTN00000TORNX,40,638.376,*
48WSTN00000TORNX,41,639.312,*
48WSTN00000TORNX,42,638.648,*
48WSTN00000TORNX,43,635.784,*
48WSTN00000TORNX,44,635.696,*
48WSTN00000TORNX,45,635.08,*
48WSTN00000TORNX,46,635.248,*
48WSTN00000TORNX,47,634.672,*
48WSTN00000TORNX,48,634.92,*
48WSTN00000HUNBV,1,998.192,*
48WSTN00000HUNBV,2,997.488,*
48WSTN00000HUNBV,3,996.88,*
48WSTN00000HUNBV,4,997.832,*
48WSTN00000HUNBV,5,997.472,*
48WSTN00000HUNBV,6,997.656,*
48WSTN00000HUNBV,7,997.872,*
48WSTN00000HUNBV,8,998.312,*
48WSTN00000HUNBV,9,997.888,*
48WSTN00000HUNBV,10,999.08,*
48WSTN00000HUNBV,11,998.952,*
48WSTN00000HUNBV,12,998.904,*
48WSTN00000HUNBV,13,998.352,*
48WSTN00000HUNBV,14,998.968,*
48WSTN00000HUNBV,15,999.408,*
48WSTN00000HUNBV,16,999.128,*
48WSTN00000HUNBV,17,999.48,*
48WSTN00000HUNBV,18,999.496,*
48WSTN00000HUNBV,19,998.944,*
48WSTN00000HUNBV,20,999.16,*
48WSTN00000HUNBV,21,999.544,*
48WSTN00000HUNBV,22,999.2,*
48WSTN00000HUNBV,23,999.56,*
48WSTN00000HUNBV,24,998.312,*
48WSTN00000HUNBV,25,999.208,*
48WSTN00000HUNBV,26,998.864,*
48WSTN00000HUNBV,27,998.208,*
48WSTN00000HUNBV,28,998.832,*
48WSTN00000HUNBV,29,998.88,*
48WSTN00000HUNBV,30,998.68,*
48WSTN00000HUNBV,31,998.296,*
48WSTN00000HUNBV,32,997.992,*
48WSTN00000HUNBV,33,999.608,*
48WSTN00000HUNBV,34,998.936,*
48WSTN00000HUNBV,35,998.784,*
48WSTN00000HUNBV,36,999.8,*
48WSTN00000HUNBV,37,999.272,*
48WSTN00000HUNBV,38,1000.016,*
48WSTN00000HUNBV,39,999.128,*
48WSTN00000HUNBV,40,999.448,*
48WSTN00000HUNBV,41,1000.112,*
48WSTN00000HUNBV,42,1000.48,*
48WSTN00000HUNBV,43,999.904,*
48WSTN00000HUNBV,44,999.368,*
48WSTN00000HUNBV,45,1000.192,*
48WSTN00000HUNBV,46,999.928,*
48WSTN00000HUNBV,47,999.28,*
48WSTN00000HUNBV,48,999.368,*
48WSTN00000HINB5,1,503.28,*
48WSTN00000HINB5,2,503.208,*
48WSTN00000HINB5,3,503.24,*
48WSTN00000HINB5,4,503.624,*
48WSTN00000HINB5,5,503.216,*
48WSTN00000HINB5,6,503.232,*
48WSTN00000HINB5,7,503.2,*
48WSTN00000HINB5,8,502.888,*
48WSTN00000HINB5,9,503.296,*
48WSTN00000HINB5,10,503.584,*
48WSTN00000HINB5,11,502.696,*
48WSTN00000HINB5,12,502.672,*
48WSTN00000HINB5,13,502.736,*
48WSTN00000HINB5,14,501.648,*
48WSTN00000HINB5,15,501.768,*
48WSTN00000HINB5,16,502.352,*
48WSTN00000HINB5,17,502.392,*
48WSTN00000HINB5,18,501.992,*
48WSTN00000HINB5,19,501.968,*
48WSTN00000HINB5,20,501.872,*
48WSTN00000HINB5,21,502.12,*
48WSTN00000HINB5,22,502.976,*
48WSTN00000HINB5,23,503.136,*
48WSTN00000HINB5,24,502.776,*
48WSTN00000HINB5,25,503.72,*
48WSTN00000HINB5,26,503.088,*
48WSTN00000HINB5,27,503.496,*
48WSTN00000HINB5,28,503.2,*
48WSTN00000HINB5,29,503.168,*
48WSTN00000HINB5,30,503.544,*
48WSTN00000HINB5,31,503.352,*
48WSTN00000HINB5,32,502.664,*
48WSTN00000HINB5,33,503.392,*
48WSTN00000HINB5,34,503.232,*
48WSTN00000HINB5,35,503.232,*
48WSTN00000HINB5,36,502.912,*
48WSTN00000HINB5,37,502.88,*
48WSTN00000HINB5,38,502.048,*
48WSTN00000HINB5,39,502.224,*
48WSTN00000HINB5,40,500.896,*
48WSTN00000HINB5,41,501.656,*
48WSTN00000HINB5,42,501.536,*
48WSTN00000HINB5,43,501.912,*
48WSTN00000HINB5,44,502.048,*
48WSTN00000HINB5,45,501.672,*
48WSTN00000HINB5,46,502.576,*
48WSTN00000HINB5,47,502.2,*
48WSTN00000HINB5,48,502.552,*
48WSTN00000MRWDO,1,841.8,*
48WSTN00000MRWDO,2,865.8,*
48WSTN00000MRWDO,3,866.4,*
48WSTN00000MRWDO,4,867.4,*
48WSTN00000MRWDO,5,694.8,*
48WSTN00000MRWDO,6,679.4,*
48WSTN00000MRWDO,7,687.6,*
48WSTN00000MRWDO,8,505.4,*
48WSTN00000MRWDO,9,592.0,*
48WSTN00000MRWDO,10,499.2,*
48WSTN00000MRWDO,11,853.4,*
48WSTN00000MRWDO,12,747.8,*
48WSTN00000MRWDO,13,584.2,*
48WSTN00000MRWDO,14,544.0,*
48WSTN00000MRWDO,15,605.0,*
48WSTN00000MRWDO,16,797.6,*
48WSTN00000MRWDO,17,801.2,*
48WSTN00000MRWDO,18,792.6,*
48WSTN00000MRWDO,19,868.6,*
48WSTN00000MRWDO,20,868.2,*
48WSTN00000MRWDO,21,868.0,*
48WSTN00000MRWDO,22,686.0,*
48WSTN00000MRWDO,23,583.8,*
48WSTN00000MRWDO,24,863.2,*
48WSTN00000MRWDO,25,865.0,*
48WSTN00000MRWDO,26,866.2,*
48WSTN00000MRWDO,27,840.8,*
48WSTN00000MRWDO,28,699.4,*
48WSTN00000MRWDO,29,468.2,*
48WSTN00000MRWDO,30,648.6,*
48WSTN00000MRWDO,31,862.8,*
48WSTN00000MRWDO,32,864.6,*
48WSTN00000MRWDO,33,867.2,*
48WSTN00000MRWDO,34,867.6,*
48WSTN00000MRWDO,35,868.8,*
48WSTN00000MRWDO,36,868.8,*
48WSTN00000MRWDO,37,869.6,*
48WSTN00000MRWDO,38,869.4,*
48WSTN00000MRWDO,39,869.6,*
48WSTN00000MRWDO,40,869.6,*
48WSTN00000MRWDO,41,870.4,*
48WSTN00000MRWDO,42,869.2,*
48WSTN00000MRWDO,43,868.8,*
48WSTN00000MRWDO,44,870.6,*
48WSTN00000MRWDO,45,625.4,*
48WSTN00000MRWDO,46,147.8,*
48WSTN00000MRWDO,47,0.0,*
48WSTN00000MRWDO,48,0.0,*
48WSTN00000CARRI,1,844.4000000000001,*
48WSTN00000CARRI,2,854.8,*
48WSTN00000CARRI,3,861.2,*
48WSTN00000CARRI,4,825.8,*
48WSTN00000CARRI,5,859.5999999999999,*
48WSTN00000CARRI,6,863.8,*
48WSTN00000CARRI,7,865.0,*
48WSTN00000CARRI,8,866.2,*
48WSTN00000CARRI,9,865.8,*
48WSTN00000CARRI,10,866.4,*
48WSTN00000CARRI,11,869.0,*
48WSTN00000CARRI,12,709.2,*
48WSTN00000CARRI,13,540.2,*
48WSTN00000CARRI,14,530.4,*
48WSTN00000CARRI,15,860.6,*
48WSTN00000CARRI,16,638.4000000000001,*
48WSTN00000CARRI,17,580.8,*
48WSTN00000CARRI,18,721.6,*
48WSTN00000CARRI,19,720.0,*
48WSTN00000CARRI,20,797.4,*
48WSTN00000CARRI,21,858.2,*
48WSTN00000CARRI,22,838.4,*
48WSTN00000CARRI,23,825.8,*
48WSTN00000CARRI,24,859.6,*
48WSTN00000CARRI,25,851.6,*
48WSTN00000CARRI,26,847.2,*
48WSTN00000CARRI,27,855.4000000000001,*
48WSTN00000CARRI,28,854.8,*
48WSTN00000CARRI,29,853.8,*
48WSTN00000CARRI,30,852.0,*
48WSTN00000CARRI,31,819.4,*
48WSTN00000CARRI,32,756.0,*
48WSTN00000CARRI,33,884.2,*
48WSTN00000CARRI,34,886.2,*
48WSTN00000CARRI,35,887.6,*
48WSTN00000CARRI,36,889.8,*
48WSTN00000CARRI,37,891.2,*
48WSTN00000CARRI,38,892.2,*
48WSTN00000CARRI,39,891.8,*
48WSTN00000CARRI,40,872.6,*
48WSTN00000CARRI,41,862.4000000000001,*
48WSTN00000CARRI,42,866.4,*
48WSTN00000CARRI,43,867.0,*
48WSTN00000CARRI,44,867.2,*
48WSTN00000CARRI,45,867.4,*
48WSTN00000CARRI,46,680.0,*
48WSTN00000CARRI,47,868.4000000000001,*
48WSTN00000CARRI,48,867.8,*
48WSTN00000SPLNF,1,0.0,*
48WSTN00000SPLNF,2,0.0,*
48WSTN00000SPLNF,3,0.0,*
48WSTN00000SPLNF,4,0.0,*
48WSTN00000SPLNF,5,0.0,*
48WSTN00000SPLNF,6,0.0,*
48WSTN00000SPLNF,7,0.0,*
48WSTN00000SPLNF,8,0.0,*
48WSTN00000SPLNF,9,0.0,*
48WSTN00000SPLNF,10,0.0,*
48WSTN00000SPLNF,11,0.0,*
48WSTN00000SPLNF,12,13.8,*
48WSTN00000SPLNF,13,165.7,*
48WSTN00000SPLNF,14,529.5,*
48WSTN00000SPLNF,15,786.6,*
48WSTN00000SPLNF,16,800.1,*
48WSTN00000SPLNF,17,799.8,*
48WSTN00000SPLNF,18,799.8,*
48WSTN00000SPLNF,19,799.7,*
48WSTN00000SPLNF,20,799.8,*
48WSTN00000SPLNF,21,799.7,*
48WSTN00000SPLNF,22,799.7,*
48WSTN00000SPLNF,23,799.8,*
48WSTN00000SPLNF,24,799.9,*
48WSTN00000SPLNF,25,800.2,*
48WSTN00000SPLNF,26,829.3,*
48WSTN00000SPLNF,27,829.7,*
48WSTN00000SPLNF,28,829.7,*
48WSTN00000SPLNF,29,831.6,*
48WSTN00000SPLNF,30,834.5,*
48WSTN00000SPLNF,31,834.6,*
48WSTN00000SPLNF,32,838.0,*
48WSTN00000SPLNF,33,839.5,*
48WSTN00000SPLNF,34,839.6,*
48WSTN00000SPLNF,35,839.5,*
48WSTN00000SPLNF,36,839.5,*
48WSTN00000SPLNF,37,842.4,*
48WSTN00000SPLNF,38,844.2,*
48WSTN00000SPLNF,39,843.9,*
48WSTN00000SPLNF,40,847.1,*
48WSTN00000SPLNF,41,841.4,*
48WSTN00000SPLNF,42,820.6,*
48WSTN00000SPLNF,43,819.6,*
48WSTN00000SPLNF,44,737.9,*
48WSTN00000SPLNF,45,811.4,*
48WSTN00000SPLNF,46,819.5,*
48WSTN00000SPLNF,47,813.2,*
48WSTN00000SPLNF,48,619.1,*
48WSTN00000SHBAT,1,0.0,*
48WSTN00000SHBAT,2,0.0,*
48WSTN00000SHBAT,3,0.0,*
48WSTN00000SHBAT,4,0.0,*
48WSTN00000SHBAT,5,0.0,*
48WSTN00000SHBAT,6,0.0,*
48WSTN00000SHBAT,7,0.0,*
48WSTN00000SHBAT,8,0.0,*
48WSTN00000SHBAT,9,0.0,*
48WSTN00000SHBAT,10,0.0,*
48WSTN00000SHBAT,11,0.0,*
48WSTN00000SHBAT,12,0.0,*
48WSTN00000SHBAT,13,0.0,*
48WSTN00000SHBAT,14,0.0,*
48WSTN00000SHBAT,15,0.0,*
48WSTN00000SHBAT,16,0.0,*
48WSTN00000SHBAT,17,0.0,*
48WSTN00000SHBAT,18,0.0,*
48WSTN00000SHBAT,19,0.0,*
48WSTN00000SHBAT,20,0.0,*
48WSTN00000SHBAT,21,0.0,*
48WSTN00000SHBAT,22,0.0,*
48WSTN00000SHBAT,23,0.0,*
48WSTN00000SHBAT,24,0.0,*
48WSTN00000SHBAT,25,0.0,*
48WSTN00000SHBAT,26,88.116,*
48WSTN00000SHBAT,27,377.2,*
48WSTN00000SHBAT,28,401.8,*
48WSTN00000SHBAT,29,401.2,*
48WSTN00000SHBAT,30,400.8,*
48WSTN00000SHBAT,31,406.2,*
48WSTN00000SHBAT,32,674.0,*
48WSTN00000SHBAT,33,788.6,*
48WSTN00000SHBAT,34,788.6,*
48WSTN00000SHBAT,35,788.8,*
48WSTN00000SHBAT,36,742.8,*
48WSTN00000SHBAT,37,735.4,*
48WSTN00000SHBAT,38,650.8,*
48WSTN00000SHBAT,39,663.2,*
48WSTN00000SHBAT,40,533.6,*
48WSTN00000SHBAT,41,773.4,*
48WSTN00000SHBAT,42,467.8,*
48WSTN00000SHBAT,43,464.2,*
48WSTN00000SHBAT,44,464.2,*
48WSTN00000SHBAT,45,464.0,*
48WSTN00000SHBAT,46,475.4,*
48WSTN00000SHBAT,47,750.4,*
48WSTN00000SHBAT,48,665.0,*
48WSTN00000DAMCL,1,0.0,*
48WSTN00000DAMCL,2,0.0,*
48WSTN00000DAMCL,3,0.0,*
48WSTN00000DAMCL,4,0.0,*
48WSTN00000DAMCL,5,0.0,*
48WSTN00000DAMCL,6,0.0,*
48WSTN00000DAMCL,7,0.0,*
48WSTN00000DAMCL,8,0.0,*
48WSTN00000DAMCL,9,0.0,*
48WSTN00000DAMCL,10,0.0,*
48WSTN00000DAMCL,11,0.0,*
48WSTN00000DAMCL,12,0.0,*
48WSTN00000DAMCL,13,0.0,*
48WSTN00000DAMCL,14,0.0,*
48WSTN00000DAMCL,15,0.0,*
48WSTN00000DAMCL,16,0.0,*
48WSTN00000DAMCL,17,0.0,*
48WSTN00000DAMCL,18,0.0,*
48WSTN00000DAMCL,19,0.0,*
48WSTN00000DAMCL,20,0.0,*
48WSTN00000DAMCL,21,0.0,*
48WSTN00000DAMCL,22,0.0,*
48WSTN00000DAMCL,23,0.0,*
48WSTN00000DAMCL,24,0.0,*
48WSTN00000DAMCL,25,66.15,*
48WSTN00000DAMCL,26,261.9,*
48WSTN00000DAMCL,27,466.02,*
48WSTN00000DAMCL,28,481.41,*
48WSTN00000DAMCL,29,481.14,*
48WSTN00000DAMCL,30,481.14,*
48WSTN00000DAMCL,31,480.6,*
48WSTN00000DAMCL,32,519.21,*
48WSTN00000DAMCL,33,750.6,*
48WSTN00000DAMCL,34,768.42,*
48WSTN00000DAMCL,35,771.12,*
48WSTN00000DAMCL,36,771.39,*
48WSTN00000DAMCL,37,770.58,*
48WSTN00000DAMCL,38,771.66,*
48WSTN00000DAMCL,39,768.69,*
48WSTN00000DAMCL,40,607.77,*
48WSTN00000DAMCL,41,566.73,*
48WSTN00000DAMCL,42,571.59,*
48WSTN00000DAMCL,43,712.26,*
48WSTN00000DAMCL,44,579.15,*
48WSTN00000DAMCL,45,659.88,*
48WSTN00000DAMCL,46,622.89,*
48WSTN00000DAMCL,47,507.06,*
48WSTN00000DAMCL,48,481.41,*
48WSTN00000DAMCL,1,0.0,*
48WSTN00000DAMCL,2,0.0,*
48WSTN00000DAMCL,3,0.0,*
48WSTN00000DAMCL,4,0.0,*
48WSTN00000DAMCL,5,0.0,*
48WSTN00000DAMCL,6,0.0,*
48WSTN00000DAMCL,7,0.0,*
48WSTN00000DAMCL,8,0.0,*
48WSTN00000DAMCL,9,0.0,*
48WSTN00000DAMCL,10,0.0,*
48WSTN00000DAMCL,11,0.0,*
48WSTN00000DAMCL,12,0.0,*
48WSTN00000DAMCL,13,0.0,*
48WSTN00000DAMCL,14,0.0,*
48WSTN00000DAMCL,15,0.0,*
48WSTN00000DAMCL,16,0.0,*
48WSTN00000DAMCL,17,0.0,*
48WSTN00000DAMCL,18,0.0,*
48WSTN00000DAMCL,19,0.0,*
48WSTN00000DAMCL,20,0.0,*
48WSTN00000DAMCL,21,0.0,*
48WSTN00000DAMCL,22,0.0,*
48WSTN00000DAMCL,23,0.0,*
48WSTN00000DAMCL,24,0.0,*
48WSTN00000DAMCL,25,66.15,*
48WSTN00000DAMCL,26,261.9,*
48WSTN00000DAMCL,27,466.02,*
48WSTN00000DAMCL,28,481.41,*
48WSTN00000DAMCL,29,481.14,*
48WSTN00000DAMCL,30,481.14,*
48WSTN00000DAMCL,31,480.6,*
48WSTN00000DAMCL,32,519.21,*
48WSTN00000DAMCL,33,750.6,*
48WSTN00000DAMCL,34,768.42,*
48WSTN00000DAMCL,35,771.12,*
48WSTN00000DAMCL,36,771.39,*
48WSTN00000DAMCL,37,770.58,*
48WSTN00000DAMCL,38,771.66,*
48WSTN00000DAMCL,39,768.69,*
48WSTN00000DAMCL,40,607.77,*
48WSTN00000DAMCL,41,566.73,*
48WSTN00000DAMCL,42,571.59,*
48WSTN00000DAMCL,43,712.26,*
48WSTN00000DAMCL,44,579.15,*
48WSTN00000DAMCL,45,659.88,*
48WSTN00000DAMCL,46,622.89,*
48WSTN00000DAMCL,47,507.06,*
48WSTN00000DAMCL,48,481.41,*
48WSTN00000COSO2,1,0.0,*
48WSTN00000COSO2,2,0.0,*
48WSTN00000COSO2,3,0.0,*
48WSTN00000COSO2,4,0.0,*
48WSTN00000COSO2,5,0.0,*
48WSTN00000COSO2,6,0.0,*
48WSTN00000COSO2,7,0.0,*
48WSTN00000COSO2,8,0.0,*
48WSTN00000COSO2,9,0.0,*
48WSTN00000COSO2,10,0.0,*
48WSTN00000COSO2,11,0.0,*
48WSTN00000COSO2,12,0.0,*
48WSTN00000COSO2,13,0.0,*
48WSTN00000COSO2,14,0.0,*
48WSTN00000COSO2,15,0.0,*
48WSTN00000COSO2,16,0.0,*
48WSTN00000COSO2,17,0.0,*
48WSTN00000COSO2,18,0.0,*
48WSTN00000COSO2,19,0.0,*
48WSTN00000COSO2,20,0.0,*
48WSTN00000COSO2,21,0.0,*
48WSTN00000COSO2,22,0.0,*
48WSTN00000COSO2,23,0.0,*
48WSTN00000COSO2,24,0.0,*
48WSTN00000COSO2,25,0.0,*
48WSTN00000COSO2,26,0.0,*
48WSTN00000COSO2,27,9.978,*
48WSTN00000COSO2,28,126.15,*
48WSTN00000COSO2,29,502.834,*
48WSTN00000COSO2,30,534.108,*
48WSTN00000COSO2,31,534.47,*
48WSTN00000COSO2,32,545.246,*
48WSTN00000COSO2,33,617.346,*
48WSTN00000COSO2,34,598.068,*
48WSTN00000COSO2,35,542.408,*
48WSTN00000COSO2,36,597.754,*
48WSTN00000COSO2,37,526.368,*
48WSTN00000COSO2,38,546.576,*
48WSTN00000COSO2,39,543.222,*
48WSTN00000COSO2,40,557.424,*
48WSTN00000COSO2,41,544.15,*
48WSTN00000COSO2,42,312.254,*
48WSTN00000COSO2,43,0.0,*
48WSTN00000COSO2,44,0.0,*
48WSTN00000COSO2,45,0.0,*
48WSTN00000COSO2,46,0.0,*
48WSTN00000COSO2,47,0.0,*
48WSTN00000COSO2,48,0.0,*
48WSTN00000LBARK,1,0.06,*
48WSTN00000LBARK,2,0.08,*
48WSTN00000LBARK,3,0.06,*
48WSTN00000LBARK,4,0.08,*
48WSTN00000LBARK,5,0.06,*
48WSTN00000LBARK,6,0.08,*
48WSTN00000LBARK,7,0.06,*
48WSTN00000LBARK,8,0.06,*
48WSTN00000LBARK,9,0.08,*
48WSTN00000LBARK,10,0.06,*
48WSTN00000LBARK,11,0.08,*
48WSTN00000LBARK,12,0.06,*
48WSTN00000LBARK,13,0.06,*
48WSTN00000LBARK,14,0.08,*
48WSTN00000LBARK,15,0.08,*
48WSTN00000LBARK,16,0.08,*
48WSTN00000LBARK,17,0.06,*
48WSTN00000LBARK,18,0.08,*
48WSTN00000LBARK,19,0.08,*
48WSTN00000LBARK,20,0.06,*
48WSTN00000LBARK,21,0.06,*
48WSTN00000LBARK,22,0.04,*
48WSTN00000LBARK,23,0.08,*
48WSTN00000LBARK,24,0.04,*
48WSTN00000LBARK,25,0.06,*
48WSTN00000LBARK,26,0.06,*
48WSTN00000LBARK,27,0.06,*
48WSTN00000LBARK,28,0.06,*
48WSTN00000LBARK,29,0.06,*
48WSTN00000LBARK,30,0.06,*
48WSTN00000LBARK,31,0.04,*
48WSTN00000LBARK,32,0.06,*
48WSTN00000LBARK,33,0.06,*
48WSTN00000LBARK,34,0.06,*
48WSTN00000LBARK,35,0.06,*
48WSTN00000LBARK,36,0.06,*
48WSTN00000LBARK,37,0.06,*
48WSTN00000LBARK,38,0.06,*
48WSTN00000LBARK,39,0.06,*
48WSTN00000LBARK,40,0.04,*
48WSTN00000LBARK,41,0.06,*
48WSTN00000LBARK,42,0.04,*
48WSTN00000LBARK,43,0.04,*
48WSTN00000LBARK,44,0.06,*
48WSTN00000LBARK,45,0.04,*
48WSTN00000LBARK,46,0.06,*
48WSTN00000LBARK,47,0.04,*
48WSTN00000LBARK,48,0.06,*
48WSTN00000EAAOS,1,225.124,*
48WSTN00000EAAOS,2,206.642,*
48WSTN00000EAAOS,3,208.718,*
48WSTN00000EAAOS,4,195.932,*
48WSTN00000EAAOS,5,178.252,*
48WSTN00000EAAOS,6,186.572,*
48WSTN00000EAAOS,7,101.534,*
48WSTN00000EAAOS,8,34.952,*
48WSTN00000EAAOS,9,47.05,*
48WSTN00000EAAOS,10,41.968,*
48WSTN00000EAAOS,11,48.686,*
48WSTN00000EAAOS,12,51.706,*
48WSTN00000EAAOS,13,98.384,*
48WSTN00000EAAOS,14,108.904,*
48WSTN00000EAAOS,15,248.484,*
48WSTN00000EAAOS,16,295.00800000000004,*
48WSTN00000EAAOS,17,231.272,*
48WSTN00000EAAOS,18,339.004,*
48WSTN00000EAAOS,19,473.928,*
48WSTN00000EAAOS,20,441.364,*
48WSTN00000EAAOS,21,450.854,*
48WSTN00000EAAOS,22,344.6,*
48WSTN00000EAAOS,23,262.556,*
48WSTN00000EAAOS,24,242.224,*
48WSTN00000EAAOS,25,217.484,*
48WSTN00000EAAOS,26,198.828,*
48WSTN00000EAAOS,27,178.18,*
48WSTN00000EAAOS,28,179.352,*
48WSTN00000EAAOS,29,169.55,*
48WSTN00000EAAOS,30,162.378,*
48WSTN00000EAAOS,31,174.792,*
48WSTN00000EAAOS,32,190.464,*
48WSTN00000EAAOS,33,162.286,*
48WSTN00000EAAOS,34,196.248,*
48WSTN00000EAAOS,35,194.69,*
48WSTN00000EAAOS,36,248.912,*
48WSTN00000EAAOS,37,220.828,*
48WSTN00000EAAOS,38,216.818,*
48WSTN00000EAAOS,39,262.986,*
48WSTN00000EAAOS,40,186.746,*
48WSTN00000EAAOS,41,176.25,*
48WSTN00000EAAOS,42,144.452,*
48WSTN00000EAAOS,43,149.612,*
48WSTN00000EAAOS,44,122.568,*
48WSTN00000EAAOS,45,138.736,*
48WSTN00000EAAOS,46,118.186,*
48WSTN00000EAAOS,47,90.812,*
48WSTN00000EAAOS,48,93.14,*
48WSTN0000GRGBW9,1,146.606,*
48WSTN0000GRGBW9,2,166.14800000000002,*
48WSTN0000GRGBW9,3,169.018,*
48WSTN0000GRGBW9,4,162.252,*
48WSTN0000GRGBW9,5,179.03,*
48WSTN0000GRGBW9,6,167.32,*
48WSTN0000GRGBW9,7,162.554,*
48WSTN0000GRGBW9,8,214.946,*
48WSTN0000GRGBW9,9,266.442,*
48WSTN0000GRGBW9,10,244.16,*
48WSTN0000GRGBW9,11,78.97,*
48WSTN0000GRGBW9,12,58.172,*
48WSTN0000GRGBW9,13,32.16,*
48WSTN0000GRGBW9,14,17.364,*
48WSTN0000GRGBW9,15,22.322000000000003,*
48WSTN0000GRGBW9,16,29.936,*
48WSTN0000GRGBW9,17,62.806,*
48WSTN0000GRGBW9,18,60.758,*
48WSTN0000GRGBW9,19,40.05,*
48WSTN0000GRGBW9,20,57.12,*
48WSTN0000GRGBW9,21,65.47,*
48WSTN0000GRGBW9,22,92.168,*
48WSTN0000GRGBW9,23,158.49200000000002,*
48WSTN0000GRGBW9,24,247.852,*
48WSTN0000GRGBW9,25,179.37400000000002,*
48WSTN0000GRGBW9,26,131.236,*
48WSTN0000GRGBW9,27,118.12,*
48WSTN0000GRGBW9,28,122.084,*
48WSTN0000GRGBW9,29,111.592,*
48WSTN0000GRGBW9,30,86.428,*
48WSTN0000GRGBW9,31,89.396,*
48WSTN0000GRGBW9,32,118.282,*
48WSTN0000GRGBW9,33,117.42,*
48WSTN0000GRGBW9,34,100.856,*
48WSTN0000GRGBW9,35,103.812,*
48WSTN0000GRGBW9,36,106.052,*
48WSTN0000GRGBW9,37,86.9,*
48WSTN0000GRGBW9,38,82.56,*
48WSTN0000GRGBW9,39,84.10199999999999,*
48WSTN0000GRGBW9,40,79.998,*
48WSTN0000GRGBW9,41,66.24,*
48WSTN0000GRGBW9,42,79.604,*
48WSTN0000GRGBW9,43,78.934,*
48WSTN0000GRGBW9,44,53.616,*
48WSTN0000GRGBW9,45,56.642,*
48WSTN0000GRGBW9,46,27.726,*
48WSTN0000GRGBW9,47,31.546000000000003,*
48WSTN0000GRGBW9,48,46.86,*
48WSTN0000BEATOG,1,415.464,*
48WSTN0000BEATOG,2,493.2240000000001,*
48WSTN0000BEATOG,3,423.676,*
48WSTN0000BEATOG,4,550.76,*
48WSTN0000BEATOG,5,558.066,*
48WSTN0000BEATOG,6,562.888,*
48WSTN0000BEATOG,7,565.386,*
48WSTN0000BEATOG,8,565.428,*
48WSTN0000BEATOG,9,565.634,*
48WSTN0000BEATOG,10,564.86,*
48WSTN0000BEATOG,11,557.718,*
48WSTN0000BEATOG,12,551.388,*
48WSTN0000BEATOG,13,554.172,*
48WSTN0000BEATOG,14,545.4899999999999,*
48WSTN0000BEATOG,15,515.412,*
48WSTN0000BEATOG,16,518.4200000000001,*
48WSTN0000BEATOG,17,501.918,*
48WSTN0000BEATOG,18,459.064,*
48WSTN0000BEATOG,19,388.7240000000001,*
48WSTN0000BEATOG,20,363.088,*
48WSTN0000BEATOG,21,386.516,*
48WSTN0000BEATOG,22,377.126,*
48WSTN0000BEATOG,23,347.264,*
48WSTN0000BEATOG,24,300.484,*
48WSTN0000BEATOG,25,313.812,*
48WSTN0000BEATOG,26,312.12,*
48WSTN0000BEATOG,27,287.91400000000004,*
48WSTN0000BEATOG,28,295.122,*
48WSTN0000BEATOG,29,281.252,*
48WSTN0000BEATOG,30,307.354,*
48WSTN0000BEATOG,31,498.418,*
48WSTN0000BEATOG,32,498.2420000000001,*
48WSTN0000BEATOG,33,420.534,*
48WSTN0000BEATOG,34,413.762,*
48WSTN0000BEATOG,35,336.916,*
48WSTN0000BEATOG,36,339.526,*
48WSTN0000BEATOG,37,306.64200000000005,*
48WSTN0000BEATOG,38,296.026,*
48WSTN0000BEATOG,39,314.36,*
48WSTN0000BEATOG,40,307.27,*
48WSTN0000BEATOG,41,286.096,*
48WSTN0000BEATOG,42,235.258,*
48WSTN0000BEATOG,43,242.528,*
48WSTN0000BEATOG,44,248.886,*
48WSTN0000BEATOG,45,300.466,*
48WSTN0000BEATOG,46,375.378,*
48WSTN0000BEATOG,47,315.864,*
48WSTN0000BEATOG,48,274.702,*
48WSTN0000RCBKOV,1,202.066,*
48WSTN0000RCBKOV,2,144.046,*
48WSTN0000RCBKOV,3,139.264,*
48WSTN0000RCBKOV,4,118.826,*
48WSTN0000RCBKOV,5,121.566,*
48WSTN0000RCBKOV,6,101.766,*
48WSTN0000RCBKOV,7,100.826,*
48WSTN0000RCBKOV,8,134.966,*
48WSTN0000RCBKOV,9,140.88600000000002,*
48WSTN0000RCBKOV,10,145.12599999999998,*
48WSTN0000RCBKOV,11,156.606,*
48WSTN0000RCBKOV,12,192.246,*
48WSTN0000RCBKOV,13,206.446,*
48WSTN0000RCBKOV,14,267.746,*
48WSTN0000RCBKOV,15,241.986,*
48WSTN0000RCBKOV,16,212.686,*
48WSTN0000RCBKOV,17,178.946,*
48WSTN0000RCBKOV,18,168.044,*
48WSTN0000RCBKOV,19,145.166,*
