generatoreic,time,power,*
48W00000HRSTW-19,39,1.382,*
48W00000HRSTW-19,40,4.178,*
48W00000HRSTW-19,41,12.374,*
48W00000HRSTW-19,42,21.204,*
48W00000HRSTW-19,43,26.334,*
48W00000HRSTW-19,44,28.632,*
48W00000HRSTW-19,45,26.764,*
48W00000HRSTW-19,46,21.92,*
48W00000HRSTW-19,47,19.674,*
48W00000HRSTW-19,48,14.624,*
48W00000BEATO-1T,1,98.476,*
48W00000BEATO-1T,2,112.25,*
48W00000BEATO-1T,3,117.792,*
48W00000BEATO-1T,4,118.004,*
48W00000BEATO-1T,5,118.164,*
48W00000BEATO-1T,6,118.206,*
48W00000BEATO-1T,7,118.2,*
48W00000BEATO-1T,8,118.186,*
48W00000BEATO-1T,9,118.226,*
48W00000BEATO-1T,10,118.204,*
48W00000BEATO-1T,11,118.112,*
48W00000BEATO-1T,12,117.632,*
48W00000BEATO-1T,13,117.424,*
48W00000BEATO-1T,14,117.518,*
48W00000BEATO-1T,15,116.748,*
48W00000BEATO-1T,16,115.18,*
48W00000BEATO-1T,17,114.962,*
48W00000BEATO-1T,18,110.17,*
48W00000BEATO-1T,19,103.786,*
48W00000BEATO-1T,20,101.286,*
48W00000BEATO-1T,21,88.93,*
48W00000BEATO-1T,22,49.746,*
48W00000BEATO-1T,23,49.72,*
48W00000BEATO-1T,24,49.74,*
48W00000BEATO-1T,25,49.728,*
48W00000BEATO-1T,26,49.732,*
48W00000BEATO-1T,27,49.744,*
48W00000BEATO-1T,28,49.73,*
48W00000BEATO-1T,29,49.752,*
48W00000BEATO-1T,30,52.54,*
48W00000BEATO-1T,31,114.51,*
48W00000BEATO-1T,32,109.422,*
48W00000BEATO-1T,33,58.238,*
48W00000BEATO-1T,34,102.472,*
48W00000BEATO-1T,35,90.476,*
48W00000BEATO-1T,36,93.142,*
48W00000BEATO-1T,37,81.9,*
48W00000BEATO-1T,38,79.848,*
48W00000BEATO-1T,39,80.382,*
48W00000BEATO-1T,40,78.462,*
48W00000BEATO-1T,41,72.162,*
48W00000BEATO-1T,42,69.51,*
48W00000BEATO-1T,43,69.852,*
48W00000BEATO-1T,44,68.518,*
48W00000BEATO-1T,45,88.674,*
48W00000BEATO-1T,46,103.696,*
48W00000BEATO-1T,47,83.104,*
48W00000BEATO-1T,48,61.126,*
48W00000BEATO-2R,1,98.312,*
48W00000BEATO-2R,2,108.022,*
48W00000BEATO-2R,3,68.336,*
48W00000BEATO-2R,4,115.908,*
48W00000BEATO-2R,5,117.07,*
48W00000BEATO-2R,6,117.152,*
48W00000BEATO-2R,7,117.1,*
48W00000BEATO-2R,8,116.946,*
48W00000BEATO-2R,9,117.166,*
48W00000BEATO-2R,10,116.538,*
48W00000BEATO-2R,11,114.442,*
48W00000BEATO-2R,12,112.664,*
48W00000BEATO-2R,13,113.204,*
48W00000BEATO-2R,14,111.848,*
48W00000BEATO-2R,15,104.732,*
48W00000BEATO-2R,16,105.78,*
48W00000BEATO-2R,17,98.412,*
48W00000BEATO-2R,18,90.352,*
48W00000BEATO-2R,19,77.138,*
48W00000BEATO-2R,20,77.7,*
48W00000BEATO-2R,21,88.118,*
48W00000BEATO-2R,22,88.052,*
48W00000BEATO-2R,23,49.688,*
48W00000BEATO-2R,24,49.678,*
48W00000BEATO-2R,25,49.696,*
48W00000BEATO-2R,26,49.68,*
48W00000BEATO-2R,27,49.682,*
48W00000BEATO-2R,28,49.672,*
48W00000BEATO-2R,29,49.692,*
48W00000BEATO-2R,30,58.254,*
48W00000BEATO-2R,31,113.418,*
48W00000BEATO-2R,32,113.236,*
48W00000BEATO-2R,33,76.674,*
48W00000BEATO-2R,34,80.026,*
48W00000BEATO-2R,35,70.218,*
48W00000BEATO-2R,36,77.854,*
48W00000BEATO-2R,37,70.936,*
48W00000BEATO-2R,38,67.6,*
48W00000BEATO-2R,39,63.806,*
48W00000BEATO-2R,40,63.964,*
48W00000BEATO-2R,41,59.234,*
48W00000BEATO-2R,42,49.558,*
48W00000BEATO-2R,43,50.776,*
48W00000BEATO-2R,44,52.242,*
48W00000BEATO-2R,45,63.418,*
48W00000BEATO-2R,46,92.586,*
48W00000BEATO-2R,47,73.29,*
48W00000BEATO-2R,48,64.496,*
48W000000CRUA-16,1,0.0,*
48W000000CRUA-16,2,0.0,*
48W000000CRUA-16,3,0.0,*
48W000000CRUA-16,4,0.0,*
48W000000CRUA-16,5,0.0,*
48W000000CRUA-16,6,0.0,*
48W000000CRUA-16,7,0.0,*
48W000000CRUA-16,8,0.0,*
48W000000CRUA-16,9,0.0,*
48W000000CRUA-16,10,0.0,*
48W000000CRUA-16,11,0.0,*
48W000000CRUA-16,12,0.0,*
48W000000CRUA-16,13,0.0,*
48W000000CRUA-16,14,0.0,*
48W000000CRUA-16,15,25.72,*
48W000000CRUA-16,16,0.0,*
48W000000CRUA-16,17,0.0,*
48W000000CRUA-16,18,0.0,*
48W000000CRUA-16,19,0.0,*
48W000000CRUA-16,20,0.0,*
48W000000CRUA-16,21,0.0,*
48W000000CRUA-16,22,0.0,*
48W000000CRUA-16,23,0.0,*
48W000000CRUA-16,24,0.0,*
48W000000CRUA-16,25,0.0,*
48W000000CRUA-16,26,0.0,*
48W000000CRUA-16,27,0.0,*
48W000000CRUA-16,28,0.0,*
48W000000CRUA-16,29,0.0,*
48W000000CRUA-16,30,0.0,*
48W000000CRUA-16,31,0.0,*
48W000000CRUA-16,32,0.0,*
48W000000CRUA-16,33,0.0,*
48W000000CRUA-16,34,0.0,*
48W000000CRUA-16,35,0.0,*
48W000000CRUA-16,36,23.4,*
48W000000CRUA-16,37,0.0,*
48W000000CRUA-16,38,0.0,*
48W000000CRUA-16,39,0.0,*
48W000000CRUA-16,40,0.0,*
48W000000CRUA-16,41,0.0,*
48W000000CRUA-16,42,0.0,*
48W000000CRUA-16,43,0.0,*
48W000000CRUA-16,44,0.0,*
48W000000CRUA-16,45,0.0,*
48W000000CRUA-16,46,0.0,*
48W000000CRUA-16,47,0.0,*
48W000000CRUA-16,48,0.0,*
48W10000ARCHW-1N,1,5.82,*
48W10000ARCHW-1N,2,9.9,*
48W10000ARCHW-1N,3,10.62,*
48W10000ARCHW-1N,4,11.12,*
48W10000ARCHW-1N,5,11.74,*
48W10000ARCHW-1N,6,11.06,*
48W10000ARCHW-1N,7,10.06,*
48W10000ARCHW-1N,8,8.94,*
48W10000ARCHW-1N,9,12.72,*
48W10000ARCHW-1N,10,12.1,*
48W10000ARCHW-1N,11,12.5,*
48W10000ARCHW-1N,12,13.98,*
48W10000ARCHW-1N,13,14.84,*
48W10000ARCHW-1N,14,23.06,*
48W10000ARCHW-1N,15,28.64,*
48W10000ARCHW-1N,16,26.32,*
48W10000ARCHW-1N,17,25.0,*
48W10000ARCHW-1N,18,27.08,*
48W10000ARCHW-1N,19,28.0,*
48W10000ARCHW-1N,20,30.8,*
48W10000ARCHW-1N,21,31.28,*
48W10000ARCHW-1N,22,31.14,*
48W10000ARCHW-1N,23,31.02,*
48W10000ARCHW-1N,24,29.68,*
48W10000ARCHW-1N,25,29.4,*
48W10000ARCHW-1N,26,29.18,*
48W10000ARCHW-1N,27,29.12,*
48W10000ARCHW-1N,28,23.96,*
48W10000ARCHW-1N,29,34.16,*
48W10000ARCHW-1N,30,29.0,*
48W10000ARCHW-1N,31,25.54,*
48W10000ARCHW-1N,32,26.94,*
48W10000ARCHW-1N,33,25.28,*
48W10000ARCHW-1N,34,22.3,*
48W10000ARCHW-1N,35,29.98,*
48W10000ARCHW-1N,36,35.86,*
48W10000ARCHW-1N,37,36.22,*
48W10000ARCHW-1N,38,43.56,*
48W10000ARCHW-1N,39,45.2,*
48W10000ARCHW-1N,40,43.1,*
48W10000ARCHW-1N,41,41.92,*
48W10000ARCHW-1N,42,46.68,*
48W10000ARCHW-1N,43,51.08,*
48W10000ARCHW-1N,44,48.86,*
48W10000ARCHW-1N,45,45.66,*
48W10000ARCHW-1N,46,37.66,*
48W10000ARCHW-1N,47,40.02,*
48W10000ARCHW-1N,48,47.68,*
48W00000HMGTO-10,1,37.974,*
48W00000HMGTO-10,2,38.614,*
48W00000HMGTO-10,3,40.074,*
48W00000HMGTO-10,4,35.894,*
48W00000HMGTO-10,5,24.474,*
48W00000HMGTO-10,6,22.214,*
48W00000HMGTO-10,7,18.974,*
48W00000HMGTO-10,8,16.714,*
48W00000HMGTO-10,9,11.454,*
48W00000HMGTO-10,10,18.674,*
48W00000HMGTO-10,11,21.714,*
48W00000HMGTO-10,12,24.474,*
48W00000HMGTO-10,13,20.794,*
48W00000HMGTO-10,14,17.854,*
48W00000HMGTO-10,15,16.214,*
48W00000HMGTO-10,16,28.314,*
48W00000HMGTO-10,17,26.014,*
48W00000HMGTO-10,18,19.454,*
48W00000HMGTO-10,19,16.274,*
48W00000HMGTO-10,20,11.034,*
48W00000HMGTO-10,21,7.174,*
48W00000HMGTO-10,22,6.194,*
48W00000HMGTO-10,23,3.534,*
48W00000HMGTO-10,24,3.234,*
48W00000HMGTO-10,25,3.594,*
48W00000HMGTO-10,26,2.934,*
48W00000HMGTO-10,27,3.794,*
48W00000HMGTO-10,28,3.834,*
48W00000HMGTO-10,29,5.334,*
48W00000HMGTO-10,30,3.994,*
48W00000HMGTO-10,31,3.174,*
48W00000HMGTO-10,32,3.354,*
48W00000HMGTO-10,33,3.654,*
48W00000HMGTO-10,34,1.914,*
48W00000HMGTO-10,35,0.0,*
48W00000HMGTO-10,36,0.0,*
48W00000HMGTO-10,37,0.0,*
48W00000HMGTO-10,38,0.0,*
48W00000HMGTO-10,39,0.0,*
48W00000HMGTO-10,40,0.0,*
48W00000HMGTO-10,41,0.0,*
48W00000HMGTO-10,42,0.0,*
48W00000HMGTO-10,43,1.114,*
48W00000HMGTO-10,44,1.038,*
48W00000HMGTO-10,45,1.554,*
48W00000HMGTO-10,46,0.0,*
48W00000HMGTO-10,47,0.0,*
48W00000HMGTO-10,48,0.412,*
48W00000DDGNO-1E,1,30.806,*
48W00000DDGNO-1E,2,26.722,*
48W00000DDGNO-1E,3,29.75,*
48W00000DDGNO-1E,4,24.15,*
48W00000DDGNO-1E,5,32.12,*
48W00000DDGNO-1E,6,36.884,*
48W00000DDGNO-1E,7,31.984,*
48W00000DDGNO-1E,8,29.112,*
48W00000DDGNO-1E,9,34.666,*
48W00000DDGNO-1E,10,38.028,*
48W00000DDGNO-1E,11,41.272,*
48W00000DDGNO-1E,12,44.752,*
48W00000DDGNO-1E,13,41.536,*
48W00000DDGNO-1E,14,36.186,*
48W00000DDGNO-1E,15,32.47,*
48W00000DDGNO-1E,16,29.32,*
48W00000DDGNO-1E,17,23.484,*
48W00000DDGNO-1E,18,31.212,*
48W00000DDGNO-1E,19,41.928,*
48W00000DDGNO-1E,20,38.016,*
48W00000DDGNO-1E,21,41.662,*
48W00000DDGNO-1E,22,35.456,*
48W00000DDGNO-1E,23,34.254,*
48W00000DDGNO-1E,24,30.51,*
48W00000DDGNO-1E,25,32.672,*
48W00000DDGNO-1E,26,34.176,*
48W00000DDGNO-1E,27,32.696,*
48W00000DDGNO-1E,28,22.786,*
48W00000DDGNO-1E,29,11.916,*
48W00000DDGNO-1E,30,10.05,*
48W00000DDGNO-1E,31,9.816,*
48W00000DDGNO-1E,32,7.648,*
48W00000DDGNO-1E,33,4.22,*
48W00000DDGNO-1E,34,3.846,*
48W00000DDGNO-1E,35,5.716,*
48W00000DDGNO-1E,36,3.482,*
48W00000DDGNO-1E,37,3.648,*
48W00000DDGNO-1E,38,3.158,*
48W00000DDGNO-1E,39,3.728,*
48W00000DDGNO-1E,40,3.804,*
48W00000DDGNO-1E,41,2.476,*
48W00000DDGNO-1E,42,1.156,*
48W00000DDGNO-1E,43,0.872,*
48W00000DDGNO-1E,44,0.746,*
48W00000DDGNO-1E,45,0.552,*
48W00000DDGNO-1E,46,0.474,*
48W00000DDGNO-1E,47,0.938,*
48W00000DDGNO-1E,48,1.458,*
48W00000BHLAW-15,1,36.006,*
48W00000BHLAW-15,2,32.99,*
48W00000BHLAW-15,3,27.51,*
48W00000BHLAW-15,4,39.87,*
48W00000BHLAW-15,5,40.7,*
48W00000BHLAW-15,6,50.072,*
48W00000BHLAW-15,7,51.23,*
48W00000BHLAW-15,8,64.092,*
48W00000BHLAW-15,9,72.008,*
48W00000BHLAW-15,10,53.144,*
48W00000BHLAW-15,11,36.97,*
48W00000BHLAW-15,12,43.828,*
48W00000BHLAW-15,13,31.218,*
48W00000BHLAW-15,14,22.134,*
48W00000BHLAW-15,15,30.8,*
48W00000BHLAW-15,16,28.838,*
48W00000BHLAW-15,17,27.69,*
48W00000BHLAW-15,18,41.01,*
48W00000BHLAW-15,19,38.01,*
48W00000BHLAW-15,20,33.074,*
48W00000BHLAW-15,21,21.98,*
48W00000BHLAW-15,22,14.752,*
48W00000BHLAW-15,23,34.514,*
48W00000BHLAW-15,24,31.09,*
48W00000BHLAW-15,25,32.328,*
48W00000BHLAW-15,26,24.762,*
48W00000BHLAW-15,27,23.26,*
48W00000BHLAW-15,28,31.2,*
48W00000BHLAW-15,29,54.188,*
48W00000BHLAW-15,30,21.976,*
48W00000BHLAW-15,31,21.98,*
48W00000BHLAW-15,32,22.376,*
48W00000BHLAW-15,33,17.168,*
48W00000BHLAW-15,34,19.032,*
48W00000BHLAW-15,35,18.818,*
48W00000BHLAW-15,36,37.83,*
48W00000BHLAW-15,37,30.328,*
48W00000BHLAW-15,38,30.17,*
48W00000BHLAW-15,39,22.68,*
48W00000BHLAW-15,40,24.12,*
48W00000BHLAW-15,41,26.82,*
48W00000BHLAW-15,42,21.878,*
48W00000BHLAW-15,43,27.174,*
48W00000BHLAW-15,44,56.976,*
48W00000BHLAW-15,45,47.952,*
48W00000BHLAW-15,46,23.508,*
48W00000BHLAW-15,47,19.988,*
48W00000BHLAW-15,48,21.66,*
48W10000GRIFW-1N,1,1.408,*
48W10000GRIFW-1N,2,1.52,*
48W10000GRIFW-1N,3,1.616,*
48W10000GRIFW-1N,4,1.482,*
48W10000GRIFW-1N,5,2.372,*
48W10000GRIFW-1N,6,4.888,*
48W10000GRIFW-1N,7,6.596,*
48W10000GRIFW-1N,8,6.776,*
48W10000GRIFW-1N,9,6.21,*
48W10000GRIFW-1N,10,4.056,*
48W10000GRIFW-1N,11,4.302,*
48W10000GRIFW-1N,12,3.184,*
48W10000GRIFW-1N,13,3.738,*
48W10000GRIFW-1N,14,3.664,*
48W10000GRIFW-1N,15,1.92,*
48W10000GRIFW-1N,16,1.128,*
48W10000GRIFW-1N,17,1.284,*
48W10000GRIFW-1N,18,0.326,*
48W10000GRIFW-1N,19,2.39,*
48W10000GRIFW-1N,20,3.442,*
48W10000GRIFW-1N,21,0.446,*
48W10000GRIFW-1N,22,0.0,*
48W10000GRIFW-1N,23,0.0,*
48W10000GRIFW-1N,24,0.314,*
48W10000GRIFW-1N,25,0.0,*
48W10000GRIFW-1N,26,2.746,*
48W10000GRIFW-1N,27,6.462,*
48W10000GRIFW-1N,28,0.0,*
48W10000GRIFW-1N,29,0.0,*
48W10000GRIFW-1N,30,0.0,*
48W10000GRIFW-1N,31,0.72,*
48W10000GRIFW-1N,32,1.88,*
48W10000GRIFW-1N,33,1.762,*
48W10000GRIFW-1N,34,3.034,*
48W10000GRIFW-1N,35,2.534,*
48W10000GRIFW-1N,36,3.382,*
48W10000GRIFW-1N,37,0.618,*
48W10000GRIFW-1N,38,0.0,*
48W10000GRIFW-1N,39,0.232,*
48W10000GRIFW-1N,40,1.152,*
48W10000GRIFW-1N,41,0.0,*
48W10000GRIFW-1N,42,5.206,*
48W10000GRIFW-1N,43,5.834,*
48W10000GRIFW-1N,44,6.96,*
48W10000GRIFW-1N,45,9.888,*
48W10000GRIFW-1N,46,4.446,*
48W10000GRIFW-1N,47,3.998,*
48W10000GRIFW-1N,48,1.276,*
48W00000GRIFW-2Y,1,3.986,*
48W00000GRIFW-2Y,2,3.148,*
48W00000GRIFW-2Y,3,3.468,*
48W00000GRIFW-2Y,4,3.366,*
48W00000GRIFW-2Y,5,5.294,*
48W00000GRIFW-2Y,6,7.262,*
48W00000GRIFW-2Y,7,8.142,*
48W00000GRIFW-2Y,8,8.146,*
48W00000GRIFW-2Y,9,6.99,*
48W00000GRIFW-2Y,10,6.116,*
48W00000GRIFW-2Y,11,5.442,*
48W00000GRIFW-2Y,12,4.69,*
48W00000GRIFW-2Y,13,5.752,*
48W00000GRIFW-2Y,14,5.878,*
48W00000GRIFW-2Y,15,3.788,*
48W00000GRIFW-2Y,16,2.664,*
48W00000GRIFW-2Y,17,1.94,*
48W00000GRIFW-2Y,18,2.292,*
48W00000GRIFW-2Y,19,4.33,*
48W00000GRIFW-2Y,20,6.292,*
48W00000GRIFW-2Y,21,2.108,*
48W00000GRIFW-2Y,22,0.26,*
48W00000GRIFW-2Y,23,0.476,*
48W00000GRIFW-2Y,24,2.456,*
48W00000GRIFW-2Y,25,1.946,*
48W00000GRIFW-2Y,26,5.06,*
48W00000GRIFW-2Y,27,6.412,*
48W00000GRIFW-2Y,28,0.88,*
48W00000GRIFW-2Y,29,1.006,*
48W00000GRIFW-2Y,30,2.336,*
48W00000GRIFW-2Y,31,3.02,*
48W00000GRIFW-2Y,32,3.434,*
48W00000GRIFW-2Y,33,6.036,*
48W00000GRIFW-2Y,34,6.122,*
48W00000GRIFW-2Y,35,2.114,*
48W00000GRIFW-2Y,36,1.892,*
48W00000GRIFW-2Y,37,0.516,*
48W00000GRIFW-2Y,38,1.104,*
48W00000GRIFW-2Y,39,2.134,*
48W00000GRIFW-2Y,40,2.836,*
48W00000GRIFW-2Y,41,8.586,*
48W00000GRIFW-2Y,42,16.76,*
48W00000GRIFW-2Y,43,8.504,*
48W00000GRIFW-2Y,44,7.15,*
48W00000GRIFW-2Y,45,7.518,*
48W00000GRIFW-2Y,46,4.814,*
48W00000GRIFW-2Y,47,4.818,*
48W00000GRIFW-2Y,48,3.418,*
48W00000DDGNO-3A,1,37.928,*
48W00000DDGNO-3A,2,31.934,*
48W00000DDGNO-3A,3,30.78,*
48W00000DDGNO-3A,4,27.95,*
48W00000DDGNO-3A,5,34.546,*
48W00000DDGNO-3A,6,37.216,*
48W00000DDGNO-3A,7,31.662,*
48W00000DDGNO-3A,8,30.142,*
48W00000DDGNO-3A,9,35.698,*
48W00000DDGNO-3A,10,39.694,*
48W00000DDGNO-3A,11,46.382,*
48W00000DDGNO-3A,12,49.456,*
48W00000DDGNO-3A,13,45.994,*
48W00000DDGNO-3A,14,45.226,*
48W00000DDGNO-3A,15,34.756,*
48W00000DDGNO-3A,16,28.958,*
48W00000DDGNO-3A,17,23.538,*
48W00000DDGNO-3A,18,32.526,*
48W00000DDGNO-3A,19,39.884,*
48W00000DDGNO-3A,20,40.774,*
48W00000DDGNO-3A,21,42.032,*
48W00000DDGNO-3A,22,45.354,*
48W00000DDGNO-3A,23,40.218,*
48W00000DDGNO-3A,24,33.374,*
48W00000DDGNO-3A,25,40.554,*
48W00000DDGNO-3A,26,41.31,*
48W00000DDGNO-3A,27,39.11,*
48W00000DDGNO-3A,28,25.876,*
48W00000DDGNO-3A,29,15.856,*
48W00000DDGNO-3A,30,10.518,*
48W00000DDGNO-3A,31,11.794,*
48W00000DDGNO-3A,32,12.382,*
48W00000DDGNO-3A,33,6.76,*
48W00000DDGNO-3A,34,6.46,*
48W00000DDGNO-3A,35,8.718,*
48W00000DDGNO-3A,36,5.012,*
48W00000DDGNO-3A,37,3.338,*
48W00000DDGNO-3A,38,3.152,*
48W00000DDGNO-3A,39,4.724,*
48W00000DDGNO-3A,40,3.984,*
48W00000DDGNO-3A,41,2.808,*
48W00000DDGNO-3A,42,1.196,*
48W00000DDGNO-3A,43,0.79,*
48W00000DDGNO-3A,44,0.304,*
48W00000DDGNO-3A,45,0.0,*
48W00000DDGNO-3A,46,0.5,*
48W00000DDGNO-3A,47,1.706,*
48W00000DDGNO-3A,48,1.85,*
48W00000DDGNO-48,1,30.678,*
48W00000DDGNO-48,2,25.274,*
48W00000DDGNO-48,3,26.552,*
48W00000DDGNO-48,4,23.324,*
48W00000DDGNO-48,5,30.032,*
48W00000DDGNO-48,6,32.248,*
48W00000DDGNO-48,7,29.462,*
48W00000DDGNO-48,8,27.274,*
48W00000DDGNO-48,9,31.42,*
48W00000DDGNO-48,10,34.808,*
48W00000DDGNO-48,11,39.87,*
48W00000DDGNO-48,12,41.74,*
48W00000DDGNO-48,13,41.632,*
48W00000DDGNO-48,14,39.89,*
48W00000DDGNO-48,15,33.72,*
48W00000DDGNO-48,16,29.498,*
48W00000DDGNO-48,17,22.274,*
48W00000DDGNO-48,18,27.962,*
48W00000DDGNO-48,19,36.662,*
48W00000DDGNO-48,20,33.27,*
48W00000DDGNO-48,21,37.38,*
48W00000DDGNO-48,22,33.886,*
48W00000DDGNO-48,23,32.526,*
48W00000DDGNO-48,24,25.14,*
48W00000DDGNO-48,25,31.236,*
48W00000DDGNO-48,26,32.276,*
48W00000DDGNO-48,27,30.362,*
48W00000DDGNO-48,28,20.286,*
48W00000DDGNO-48,29,11.216,*
48W00000DDGNO-48,30,9.162,*
48W00000DDGNO-48,31,7.448,*
48W00000DDGNO-48,32,6.46,*
48W00000DDGNO-48,33,4.318,*
48W00000DDGNO-48,34,4.322,*
48W00000DDGNO-48,35,5.244,*
48W00000DDGNO-48,36,3.202,*
48W00000DDGNO-48,37,2.918,*
48W00000DDGNO-48,38,2.888,*
48W00000DDGNO-48,39,3.34,*
48W00000DDGNO-48,40,3.616,*
48W00000DDGNO-48,41,2.56,*
48W00000DDGNO-48,42,1.184,*
48W00000DDGNO-48,43,0.804,*
48W00000DDGNO-48,44,0.58,*
48W00000DDGNO-48,45,0.698,*
48W00000DDGNO-48,46,0.802,*
48W00000DDGNO-48,47,1.058,*
48W00000DDGNO-48,48,1.166,*
48W00000GNFSW-1H,1,13.08,*
48W00000GNFSW-1H,2,11.08,*
48W00000GNFSW-1H,3,12.76,*
48W00000GNFSW-1H,4,18.12,*
48W00000GNFSW-1H,5,24.1,*
48W00000GNFSW-1H,6,17.46,*
48W00000GNFSW-1H,7,17.88,*
48W00000GNFSW-1H,8,28.62,*
48W00000GNFSW-1H,9,27.28,*
48W00000GNFSW-1H,10,28.48,*
48W00000GNFSW-1H,11,35.1,*
48W00000GNFSW-1H,12,39.26,*
48W00000GNFSW-1H,13,39.54,*
48W00000GNFSW-1H,14,32.58,*
48W00000GNFSW-1H,15,29.88,*
48W00000GNFSW-1H,16,19.78,*
48W00000GNFSW-1H,17,16.8,*
48W00000GNFSW-1H,18,17.78,*
48W00000GNFSW-1H,19,18.22,*
48W00000GNFSW-1H,20,16.96,*
48W00000GNFSW-1H,21,26.34,*
48W00000GNFSW-1H,22,19.58,*
48W00000GNFSW-1H,23,18.24,*
48W00000GNFSW-1H,24,23.34,*
48W00000GNFSW-1H,25,37.64,*
48W00000GNFSW-1H,26,64.36,*
48W00000GNFSW-1H,27,46.48,*
48W00000GNFSW-1H,28,37.98,*
48W00000GNFSW-1H,29,28.74,*
48W00000GNFSW-1H,30,20.28,*
48W00000GNFSW-1H,31,13.48,*
48W00000GNFSW-1H,32,13.84,*
48W00000GNFSW-1H,33,12.36,*
48W00000GNFSW-1H,34,13.16,*
48W00000GNFSW-1H,35,14.82,*
48W00000GNFSW-1H,36,18.18,*
48W00000GNFSW-1H,37,11.2,*
48W00000GNFSW-1H,38,5.32,*
48W00000GNFSW-1H,39,5.34,*
48W00000GNFSW-1H,40,4.86,*
48W00000GNFSW-1H,41,5.88,*
48W00000GNFSW-1H,42,9.26,*
48W00000GNFSW-1H,43,5.5,*
48W00000GNFSW-1H,44,3.34,*
48W00000GNFSW-1H,45,2.8,*
48W00000GNFSW-1H,46,2.7,*
48W00000GNFSW-1H,47,4.42,*
48W00000GNFSW-1H,48,5.7,*
48W000000CRUA-40,1,0.0,*
48W000000CRUA-40,2,0.0,*
48W000000CRUA-40,3,0.0,*
48W000000CRUA-40,4,0.0,*
48W000000CRUA-40,5,0.0,*
48W000000CRUA-40,6,0.0,*
48W000000CRUA-40,7,0.0,*
48W000000CRUA-40,8,0.0,*
48W000000CRUA-40,9,0.0,*
48W000000CRUA-40,10,0.0,*
48W000000CRUA-40,11,0.0,*
48W000000CRUA-40,12,0.0,*
48W000000CRUA-40,13,0.0,*
48W000000CRUA-40,14,1.12,*
48W000000CRUA-40,15,100.16,*
48W000000CRUA-40,16,71.0,*
48W000000CRUA-40,17,100.16,*
48W000000CRUA-40,18,100.12,*
48W000000CRUA-40,19,5.76,*
48W000000CRUA-40,20,0.0,*
48W000000CRUA-40,21,0.0,*
48W000000CRUA-40,22,0.0,*
48W000000CRUA-40,23,0.0,*
48W000000CRUA-40,24,0.0,*
48W000000CRUA-40,25,0.0,*
48W000000CRUA-40,26,0.0,*
48W000000CRUA-40,27,0.0,*
48W000000CRUA-40,28,0.0,*
48W000000CRUA-40,29,0.0,*
48W000000CRUA-40,30,0.0,*
48W000000CRUA-40,31,0.0,*
48W000000CRUA-40,32,0.0,*
48W000000CRUA-40,33,0.0,*
48W000000CRUA-40,34,0.0,*
48W000000CRUA-40,35,0.0,*
48W000000CRUA-40,36,0.0,*
48W000000CRUA-40,37,0.0,*
48W000000CRUA-40,38,0.0,*
48W000000CRUA-40,39,0.0,*
48W000000CRUA-40,40,0.0,*
48W000000CRUA-40,41,0.0,*
48W000000CRUA-40,42,0.0,*
48W000000CRUA-40,43,0.0,*
48W000000CRUA-40,44,0.0,*
48W000000CRUA-40,45,0.0,*
48W000000CRUA-40,46,0.0,*
48W000000CRUA-40,47,0.0,*
48W000000CRUA-40,48,0.0,*
48W00000GLNDO-1G,1,0.0,*
48W00000GLNDO-1G,2,0.0,*
48W00000GLNDO-1G,3,0.0,*
48W00000GLNDO-1G,4,0.0,*
48W00000GLNDO-1G,5,0.0,*
48W00000GLNDO-1G,6,0.0,*
48W00000GLNDO-1G,7,0.0,*
48W00000GLNDO-1G,8,0.0,*
48W00000GLNDO-1G,9,0.0,*
48W00000GLNDO-1G,10,0.0,*
48W00000GLNDO-1G,11,0.0,*
48W00000GLNDO-1G,12,0.0,*
48W00000GLNDO-1G,13,0.0,*
48W00000GLNDO-1G,14,0.0,*
48W00000GLNDO-1G,15,0.0,*
48W00000GLNDO-1G,16,0.0,*
48W00000GLNDO-1G,17,0.0,*
48W00000GLNDO-1G,18,0.0,*
48W00000GLNDO-1G,19,0.0,*
48W00000GLNDO-1G,20,0.0,*
48W00000GLNDO-1G,21,0.0,*
48W00000GLNDO-1G,22,0.0,*
48W00000GLNDO-1G,23,0.0,*
48W00000GLNDO-1G,24,0.0,*
48W00000GLNDO-1G,25,0.0,*
48W00000GLNDO-1G,26,0.0,*
48W00000GLNDO-1G,27,0.0,*
48W00000GLNDO-1G,28,0.0,*
48W00000GLNDO-1G,29,0.0,*
48W00000GLNDO-1G,30,0.0,*
48W00000GLNDO-1G,31,0.0,*
48W00000GLNDO-1G,32,0.0,*
48W00000GLNDO-1G,33,0.0,*
48W00000GLNDO-1G,34,0.0,*
48W00000GLNDO-1G,35,0.0,*
48W00000GLNDO-1G,36,30.1,*
48W00000GLNDO-1G,37,78.76,*
48W00000GLNDO-1G,38,98.76,*
48W00000GLNDO-1G,39,98.74,*
48W00000GLNDO-1G,40,41.84,*
48W00000GLNDO-1G,41,0.0,*
48W00000GLNDO-1G,42,0.0,*
48W00000GLNDO-1G,43,0.0,*
48W00000GLNDO-1G,44,0.0,*
48W00000GLNDO-1G,45,0.0,*
48W00000GLNDO-1G,46,0.0,*
48W00000GLNDO-1G,47,0.0,*
48W00000GLNDO-1G,48,0.0,*
48W00000ABRBO-19,1,0.0,*
48W00000ABRBO-19,2,0.268,*
48W00000ABRBO-19,3,2.02,*
