13STo   13STm   20VEo   20VEm   61WBo   61WBm   64KSo   64KSm   21BIo   21BIm   24FLo   24FLm   54BLo   54BLm   72FIo   72FIm   27TAo   27TAm   51BFo   51BFm   52NGo   52NGm   74BTo   74BTm   73FWo   73FWm
  27.500   38.877   65.200   10.433   37.000    4.448   60.800   35.166   44.400   14.980   26.500    3.292   23.100   17.553   40.200    3.249   39.300    2.280   10.400    1.010   20.800    0.388   44.100    3.978   36.000    3.227
  31.800   27.007   63.800   13.518   48.800    5.323   55.300   58.865   45.500   16.165   24.300    4.475   30.400   14.101   39.600    2.956   48.200    1.977   11.900    1.553   25.800    0.472   42.100    5.654   40.800    2.590
  30.200   27.564   67.100   17.042   57.200    8.448   61.800   65.041   44.500   16.473   20.600   21.002   39.800    9.153   45.900    2.797   41.900    2.647   12.300    5.514   42.400    0.837   40.100    8.461   54.700    3.077
  34.600   49.071   61.500   43.502   34.800   15.812   54.200   48.002   27.200   40.479   21.100   37.414   33.900   12.162   40.100    5.640   22.700    2.179   13.300    8.170   34.300    2.412   25.700   25.095   51.900    3.371
  23.200   48.691   50.100   34.534   22.000   10.078   38.800   60.164   18.000   28.301   13.400   11.686   31.400    6.024   34.900    3.017   10.900    3.532    8.400   25.059   18.700    2.068   20.400   29.180  -99.000    3.483
  23.600   30.959   42.400   25.182   14.100    9.101   33.700   41.562   12.200   20.907    8.600    6.941   38.600    2.667   25.400    2.271    7.100    2.612    6.700   15.320   13.400    1.739   21.700   21.117  -99.000    2.434
  17.900   16.318   40.700   20.569   11.700   11.473   27.700   29.034   10.700   13.845    6.800    3.078   27.400    1.650   23.600    1.521    5.900    1.562    4.800    4.655   10.600    1.193   17.400   13.765   31.800    1.259
  17.200   10.905   26.100   20.481    7.900    9.607   42.600   24.073   15.000   14.600    5.200    2.139   24.300    1.336   17.800    1.242    2.000    1.080    2.000    3.255    6.400    0.915   19.300   12.269   20.800    0.884
  23.400    9.813   34.100   17.537    6.500    8.638   61.900   22.767   11.200   12.799    6.700    1.917   12.500    1.377   31.100    1.188    2.000    0.891    2.000    2.722    5.500    0.853   20.800   10.088   10.300    0.859
  19.200   11.416   43.200   16.421    8.900    8.308   69.300   26.809   10.600   12.084    7.600    2.203    8.500    1.668   30.900    1.321    2.000    0.841    2.000    3.039    6.700    0.879   23.500   10.234   18.200    1.015
  20.600   31.711   32.300   24.365   15.900   13.023   75.600   43.012   12.300   17.124   15.300    3.909    6.200    2.707   20.800    2.677    4.300    1.079    5.300    4.003    4.300    1.439   17.000   14.588   21.500    1.349
  20.700   31.921   36.700   44.918   19.300   28.850   67.100   51.375   16.600   27.535   17.700    3.845    5.500    3.986   19.200    4.640   11.700    2.790    5.500    3.563    2.000    1.379   28.200   27.093   11.200    1.890
  23.200    9.512   64.200   43.315   32.500   31.664   91.700   46.877   18.000   34.719   31.900    2.567    4.900    2.432   12.100    2.889   14.500    3.430    5.300    3.706    2.000    1.121   23.800   38.323    8.500    0.871
  23.100   13.016   52.500   55.949   37.500   39.242   52.000   60.289   31.200   42.722   24.800    3.841   13.600    5.713   11.700    7.157   24.200    7.566   12.200    5.545    2.000    1.707   43.000   49.128    7.800    1.330
  14.500   17.530   28.000   69.287   14.300   56.891   32.500   65.268   21.600   46.689   17.100    7.304   15.000    5.601   19.900   12.632   11.500   19.412   11.000    8.400    2.000    1.734   27.900   55.561   14.300    3.016
 -99.000   26.646   25.400   82.285   23.000   60.334   32.200   61.725   16.600   55.758   11.800   17.613    6.700    4.345   30.500   11.679   15.900   24.499    5.100   18.496    7.900    2.555   20.400   48.715   17.900    0.941
  13.800   33.619   23.700   69.546   33.400   62.111   39.600   50.686   14.500   46.443   12.400   25.757  -99.000    1.761   18.100   21.121   11.600   48.082    6.200   15.095    9.100    3.269   19.100   59.667   14.900    0.409
  16.500   27.630   24.900   67.458   33.400   60.488   32.300   52.051   14.000   44.182   13.500   25.286   12.200    0.775   14.200   50.091   12.200   53.283    7.500    9.058   11.900    5.396   23.500   40.809   16.400   20.428
  18.100   20.433   31.000   66.220   65.900   56.288   29.500   55.872   12.400   44.690   13.600   18.072   16.800    0.987    8.000   57.306   17.900   17.065    7.900    7.281    8.200   10.750   27.700   31.783   10.500   43.635
  25.400   17.795   55.800   67.290   59.900   34.379   34.700   60.170   37.000   41.945   15.800   18.119   22.400    1.678    6.900   54.898   32.900   18.872   10.300    6.269    7.100   29.144   25.900   29.143    8.300   54.812
  19.400   16.292   44.200   57.831   47.700   23.621   28.600   45.827   47.800   32.596   15.300    8.807   10.400    1.135    7.500   37.996   12.900   13.094   11.500    3.840    7.800   26.044   30.200   21.058    9.500   49.480
  21.900    4.228   40.100   11.213   50.400   20.094   29.000   12.012   38.100   28.760   12.400    2.559    9.500    0.346    7.600   29.796   13.600    4.554   11.600    1.836    7.700   21.001   45.900    5.193   10.100   48.962
  14.400    3.854   35.200    7.593   18.500   20.195   27.600   10.276   36.300   29.274   11.000    2.539   12.100    0.344    8.400   26.545   11.700    3.164    8.900    1.758    8.800   26.109   37.400    3.991   11.400   43.983
  20.500    6.231   37.700   14.744   14.800   19.648   37.000   16.018   32.700   33.874  -99.000    3.389   17.300    0.469   10.800   27.522   14.800    4.370   11.200    2.116   13.400   25.393   48.600    6.379   15.300   45.392
  27.900   13.516   47.100   40.318   19.400   26.389   56.700   34.367   38.500   41.803   28.300    6.527   25.800    0.831   18.400   31.585   14.300    8.376   19.600    3.496   14.900   26.102   54.200   14.832   20.000   47.316
  28.600   53.255   39.400   90.648   30.300   43.264   59.800   72.544   42.100   60.511   30.200   20.397   16.800    3.543   20.300   42.750   18.000   25.714   22.800    9.172   13.600   26.408   51.800   54.360   16.900   49.323
  22.400   70.545   33.200  134.241   28.800   53.958   54.700   96.459   33.100   64.572   17.100   30.315   14.800   11.437   10.700   51.846   16.100   49.575   14.700    8.234    9.400   31.417   44.900   72.430    7.900   44.133
  16.300   54.035   24.200  137.005   15.200   54.784   41.000   83.070   27.400   52.998   12.600   28.830   10.100    4.564    8.000   40.199    9.200   44.712    8.300   11.148    5.500   39.774   38.900   54.514    4.900   37.981
  12.800   31.068   19.200  112.688   17.400   40.980   43.800   74.584   18.600   36.412   12.000   16.474    8.800    2.644    8.400   33.242  -99.000   21.381    7.600    3.291    7.300   41.508   32.300   27.351    6.400   25.912
  16.100   19.185   21.400   77.958    9.600   29.160   43.600   66.160   18.200   32.959   11.800   17.617   13.500    5.180   11.200   31.622    9.000    4.032    8.900    1.898    8.400   33.471   31.900   18.145   10.100   18.100
  15.500   16.663   15.500   97.997    6.900   22.054   41.700   68.709   14.300   28.411   11.000   11.839    7.600    5.509    8.800   43.091    6.400    4.738    9.000    2.067    5.000   19.249   27.200   16.436    6.600   22.584
  13.000   15.742   23.700   74.200   11.700   11.261   45.000   68.526   23.500   25.608    9.900    6.187    7.300    8.494    7.100   47.086    5.800    4.916    6.600    2.574    4.300   16.723   27.800   16.357    4.100   35.257
  16.500   19.200   30.800   78.819   14.100   13.725   58.000   74.131   27.200   32.000   10.500   10.055    6.400   11.300    7.300   47.170    6.200    4.693    7.500    2.278    2.000   16.354   34.900   20.548    2.000   37.064
  16.500   26.296   23.700  135.072   20.600   17.138   45.700   89.444   22.000   44.669   14.400   20.755    5.000    7.435   14.000   48.477    6.800    3.518    7.100    2.026    2.000   14.118   29.400   24.853    5.100   35.391
  22.700   39.450   30.600  127.669   44.700   38.913   57.900   75.717   31.000   55.484   23.400   16.485    7.700    0.838   15.100   38.100   23.100    2.376   11.900    2.655    2.000   13.309   42.800   44.944   17.700   20.128
  30.200   42.587   39.100   93.948   44.100   74.807   76.300   86.454   28.500   53.338   26.300   37.645    8.000    0.544   15.700   23.673   23.200    8.837   11.200    7.716    2.000    1.067   43.300   79.168    2.000    0.401
  34.900   36.154   45.200   88.154   48.700   68.157   96.400   61.619   30.500   61.014   36.600   37.335    9.000    0.515   22.700   22.715   32.000   26.974   13.500    9.551    4.400    0.899   43.100   57.201    7.000    0.616
  29.000   26.205   50.000   54.750   50.400   70.986   73.300   58.322   40.400   51.714   26.700   21.799    9.800    0.517   13.100   17.379   46.100   58.145   15.700    8.295    5.100    1.101   48.400   59.662    8.200    0.538
  26.800   25.925   66.200   56.018   46.400   50.900   80.000   44.794   41.200   38.976   32.800   10.992   14.600    0.652    8.600   16.316   43.900   67.590   14.600    8.501    6.300    1.500   43.900   44.685   15.600    1.643
  34.800   27.317   68.700   64.393   30.400   55.204   73.900   50.036   53.900   42.476   44.200   12.361   34.500    3.708   10.200   15.474   45.900   39.606   27.000   10.025  -99.000    3.795   48.300   57.575   16.200    0.660
  43.400   28.172   49.400   73.329   22.600   69.121   72.500   52.162   48.400   50.789   42.400   14.239   16.300    3.023    8.800   11.604   32.500   41.220   32.100   17.228   10.700    3.967   54.700   56.305   11.500    2.620
  34.800   29.905   15.700   76.348    9.100   68.847   58.100   62.619   15.700   62.290   32.300   13.084  -99.000    3.316    7.300   10.845    8.500   45.570   30.500   19.716    7.800    4.717   21.700   64.508    9.400    3.396
  43.500   22.177   16.900   70.791   11.600   67.716   58.400   55.897   14.500   63.478   24.800    9.282   11.700    2.851    4.900    6.143    8.900   24.390   15.800   15.071    7.700    4.194   24.000   62.585    6.700    2.837
  40.900   15.030   13.400   51.835   10.800   65.193   44.700   29.847   12.100   60.831   34.000    4.736   13.100    2.243    5.100    3.393    8.900   11.680   16.800    9.909    6.700    3.113   20.800   55.310    6.600    2.609
  35.500    9.661    7.000   40.265    7.500   60.919   44.800   17.185   12.300   58.936   21.600    2.444    7.300    1.781    6.400    2.368    9.400    9.249   13.400    5.926    9.100    2.300   13.000   45.394    7.900    2.391
  25.400   12.635   12.600   25.435    7.500   44.474   39.400   17.419   10.900   55.443   17.900    2.178   10.700    2.061    6.200    1.980    9.700   10.243   10.300    4.667    8.500    1.506   14.500   42.256    7.800    2.119
  29.400   13.667    9.800   27.179   13.600   48.307   35.100   13.741   11.500   44.309   17.900    1.596    7.300    1.726    6.000    1.529    8.700    7.481   13.300    2.472    7.400    1.105   15.300   30.122    7.700    1.622
  17.600   12.950   14.400   23.690   11.300   49.759   33.400   15.682   18.400   38.120   12.600    1.942   10.100    1.870   11.300    1.699    9.900    7.252   15.600    2.424    8.400    1.175   30.000   28.601    9.700    1.800
  19.500   13.891   30.400   27.948   27.300   52.168   39.000   24.557   30.800   39.117  -99.000    2.850    9.700    2.110   11.000    2.018   14.000    7.518   15.500    4.109    7.300    1.349   37.100   33.002    9.500    2.375
  19.000   23.638   26.400   41.535   29.900   49.674   41.300   72.827   32.700   48.053   19.700    8.014   11.400    2.882    8.900    4.241   13.300   11.674   18.000   10.004    5.800    2.732   35.200   65.200    6.900    6.145
  19.700   25.749   24.700   64.832   25.600   55.055   43.100   86.116   27.000   56.043   15.000    9.178    7.300    4.018    9.400    5.539   12.700   15.510   15.700   12.622    5.600    3.892   32.200   76.329    5.800    7.594
  13.900   30.908   23.400   58.583   19.700   35.923   45.300   82.854   20.300   56.509   12.300   14.742    2.000    3.421    5.200    5.961    9.800   16.341   12.100   15.823    2.000    4.515   31.400   63.026    2.000    4.506
  10.700   17.280   20.300   34.530   18.300   25.202   39.800   54.795   19.000   32.830   11.000    5.039    4.500    2.191    5.900    3.196    6.600    9.503    7.500    7.081    2.000    2.218  -99.000   38.844    2.000    1.703
   9.800   10.755   15.900   32.960   15.800   18.933   39.900   41.762   13.900   33.405    9.100    2.957    2.000    1.566    4.200    2.133    6.100    7.676    6.400    4.282    2.000    1.383  -99.000   32.574    2.000    1.058
   9.200    7.925   12.800   43.472   12.500   16.412   39.800   35.644   16.700   39.463    9.200    2.197    2.000    1.320    2.000    1.754    4.500    8.507    6.200    3.168    2.000    1.112  -99.000   33.839    2.000    0.769
   9.100    6.967   21.200   39.462   16.700   17.120   35.900   35.862   17.900   33.959    5.200    2.021    2.000    1.229    5.200    1.808    5.800    7.742    5.300    2.777    2.000    1.026   28.400   28.226    2.000    0.650
   8.400   10.218   18.800   42.316   14.800   17.865   41.900   41.357   15.700   38.143    7.100    3.254    2.000    1.636    2.000    2.685    2.000    6.240    5.100    3.826    2.000    1.532   25.600   35.672    2.000    1.397
   8.400    9.486   19.800   36.923   19.200   13.228   44.600   37.333   14.600   33.591    7.800    2.602    2.000    1.490    8.800    2.081    7.000    4.438    4.900    3.544    2.000    1.216   31.000   33.096    2.000    1.036
   9.100   11.443   21.000   34.029   23.900   15.315   44.600   40.114   19.100   33.547    9.800    3.043    2.000    1.807    8.600    2.772    8.400    5.117    4.700    4.436    2.000    1.438   35.600   36.451    2.000    1.564
   9.000   11.530   15.700   36.622   20.000   12.674   47.000   43.398   16.300   31.642   13.100    2.961    2.000    1.835    7.300    2.851    8.500    4.978    4.700    4.858    2.000    1.611   26.500   35.579    2.000    1.673
  13.300   12.333   17.600   36.559   18.700   12.449   54.900   43.528   16.000   30.824   17.400    3.353    2.000    2.028    8.300    2.661    8.800    4.837    5.500    6.156    2.000    1.684   35.800   35.171    9.600    1.589
  15.600   11.946   18.300   32.659   19.900   12.094   45.300   37.484   16.500   28.758   19.400    2.624    5.000    1.967    8.700    2.498   11.400    2.569    8.000    5.064    7.400    1.538   35.100   32.590    7.100    1.593
  14.900   11.721   20.000   26.167   18.300   11.742   42.000   31.472   15.300   23.598   20.700    2.607   10.800    1.907   10.900    2.093   13.400    1.863    7.800    4.549    4.300    1.501   29.500   27.085   12.100    1.409
  21.600   14.185   26.900   19.570   27.000   12.914   47.000   31.017   19.600   17.417  -99.000    3.149    8.700    1.956   12.900    1.854   15.700    2.604   12.200    5.960    6.000    1.633   24.100   22.002   10.800    2.105
  19.000   31.783   27.400   21.701   23.300   12.246   44.700   44.484   29.000   26.802   14.800    7.522    5.800    3.245    7.800    3.203   17.700    4.619   14.100   12.308   10.500    2.522   39.900   30.487   11.400    6.473
  18.300   45.443   40.000   30.197   33.400   14.709   43.700   59.574   29.700   35.114   10.000   13.395    5.600    6.852    7.200    5.874   15.400    4.098   13.900   31.778   10.700    3.716   46.300   34.561   11.400    6.919
  21.700   39.621   26.300   22.856   19.800   11.660   28.100   55.654   18.200   27.314   13.500   12.080  -99.000    6.245    6.100    5.504   13.600    3.404   14.500   24.837    7.100    2.496   22.700   23.381    8.300    5.048
  11.200   36.256   15.200   21.174   11.500    7.606   23.100   46.061    9.800   19.306    8.400    7.426    7.500    4.714    4.800    2.842    8.200    2.282    8.900   16.526    6.500    1.186   12.500   13.358    6.200    2.528
  15.300   25.126   13.000    9.702    9.100   10.274   24.800   31.879   11.100   16.392   10.700    4.189    6.500    3.230    4.000    1.228    7.900    1.413    6.900   12.972    6.300    0.666   15.600   10.109    6.200    1.098
  17.300   27.728   18.800   12.494   10.700   10.935   23.900   27.889   10.500   14.839   10.900    2.359    6.000    3.089    5.000    1.145    7.400    1.442    6.800   11.558    7.200    0.474   17.600    6.734    7.900    1.062
  24.200   27.950   21.800   10.853   11.700   16.186   41.300   29.212   17.700   13.847   10.700    2.317    6.300    2.781    4.800    1.073    6.800    1.490    9.500   10.343    7.200    0.440   27.400    7.599    8.400    1.048
  36.400   30.119   30.500   11.892   22.500   17.037   65.100   32.291   31.900   13.997   15.200    3.110    9.900    2.439    6.000    1.418    6.600    1.700   20.700   10.302   15.900    0.528   35.500    8.436   18.700    1.568
  28.900   33.915   31.000   15.365   31.800   19.789   55.500   31.883   32.800   16.964   39.400    4.677   12.800    2.227   14.500    1.585    7.300    2.287   22.300   12.513   17.400    0.753   41.000   13.375   26.800    2.353
  44.000   39.684   33.900   30.852   28.600   24.045   69.000   55.591   28.800   26.071   38.800    7.307   18.200    2.644   26.900    2.450    8.000    4.825   20.200   14.676   14.700    1.788   35.600   35.278   32.000    6.243
  40.700   32.992   29.900   44.161   36.100   22.722   73.500   81.861   33.300   37.665   42.000    6.021   19.400    3.047   26.600    4.508   11.200    7.145   24.600   11.731   18.600    3.071   37.100   60.116   31.300    6.889
  46.100   29.746   26.300   48.231   33.600   21.399   67.500   79.529   28.600   46.801   42.900    5.276   16.500    2.806   14.800    3.541   13.400    4.632   26.500   11.545   17.100    3.697   34.000   61.680   17.200    4.757
  43.400   17.976   24.700   38.766   30.500   18.684   64.500   54.950   22.600   40.161   43.000    4.635   15.700    2.076   11.500    2.752   16.900    2.289   23.900    7.483   17.200    2.278   28.800   47.343   16.200    2.944
  39.100   12.168   23.100   27.639   31.400   18.854   62.100   43.374   25.900   29.724   34.300    5.552   13.900    1.629   14.200    2.258   15.400    4.057   19.500    5.167   16.900    1.682   29.600   35.433   17.300    2.364
  35.800    9.915   19.100   34.592   27.200   13.764   79.200   33.530   21.800   32.805   34.700    2.932   12.400    1.488   11.200    2.143   13.800    4.547   19.700    4.353   12.500    1.072   28.900   32.304   13.100    1.508
  26.800    9.203   20.500   36.205   15.200   15.596   61.100   35.100   14.100   32.962   17.900    3.002    9.100    1.310    8.500    2.234    9.400    6.327   19.000    4.401    7.700    1.067   28.700   30.536    9.600    1.390
  15.400    8.814   15.100   38.219    9.900   17.199   66.000   37.310   13.700   30.649    8.100    2.384    7.000    1.410    8.300    2.369    5.400    8.103   11.500    3.461    2.000    1.102   35.400   27.987    7.800    1.119
  15.100    7.544   13.600   36.628    7.600   16.714   60.600   36.073    8.600   27.539   12.900    2.311    5.500    0.980    7.300    2.074    2.000    7.975   11.200    3.143    4.100    0.924   27.500   25.012    7.500    0.804
  20.800    7.957   14.300   36.594   12.200   19.905   75.100   39.574    7.800   24.660    7.800    2.826    2.000    0.973    6.600    2.545    5.000   11.700   10.100    3.376    2.000    0.897   31.500   23.872    5.700    0.641
  14.500   11.511   17.000   38.144    9.200   26.002   87.100   51.072   10.100   22.318    9.700    3.380    2.000    0.928    5.900    3.223    5.600   10.842   10.000    4.266    2.000    1.042   41.600   31.242    6.700    0.331
  20.800   10.986   14.000   39.827   10.200   28.166   80.300   54.351    9.400   21.300   13.100    4.092    2.000    1.244    6.800    4.240    5.700    7.119   11.700    4.841    2.000    0.944   36.200   31.088    8.300    0.392
  19.900    9.364   23.900   34.073   14.800   31.334   88.900   46.136   13.200   20.545   19.600    3.094    2.000    0.996    4.300    3.979    5.400    3.143   13.700    3.806    2.000    0.703   35.200   26.405    6.400    0.249
  29.100    9.564   57.000   30.478   60.500   34.651   97.000   40.246   30.900   23.091   55.200    3.305    4.800    1.021    2.000    3.369    8.300    2.355   12.500    4.380   13.300    0.738   46.900   24.015   18.100    0.271
  56.400    8.431   72.600   32.784   73.500   37.477  121.900   38.648   44.700   30.362   49.900    3.909   19.200    1.029   14.400    3.230   20.100    5.198   18.900    6.292   16.900    0.886   40.600   26.050   20.700    0.422
  85.700   17.282   58.000   43.762   75.900   47.526  114.000   48.263   36.000   45.770  -99.000    8.164   56.000    2.368   33.800    4.411   28.500   13.845   21.100   12.734   15.800    2.856   34.700   51.516   54.600    2.069
  80.000   37.365   62.200   57.263   70.000   46.662  112.500   65.051   44.100   53.086   39.700   12.075   83.800    6.001   36.400    6.177   31.100   11.642   19.300   14.436   17.000    4.888   35.000   57.621   69.300    6.562
  61.200   52.425   51.600   52.578   52.100   45.861  101.200   60.393   47.600   50.093   27.900    9.617   60.700    8.481   41.200    6.140   29.700    7.884   18.300   13.752   19.900    3.707   34.700   52.299   72.800    8.392
 -99.000   48.521   52.100   32.574   39.400   40.708   81.500   46.185   45.300   41.560   26.300    5.604  -99.000    9.006   47.000    4.734   20.100    5.024   20.800   10.220   28.400    2.030   30.700   29.469   71.900    5.710
 -99.000   45.185   50.200   21.771   36.600   37.674   67.500   42.629   32.100   35.081   24.800    4.668   21.300    8.712   55.800    3.541   15.200    4.074   16.800   11.778   29.900    1.062   27.300   20.691   69.600    3.907
