Source,Type,Target,Relation,Value
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Marchwood Power Station,,-1.484462179
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Marchwood Power Station,,51.02371979
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Marchwood Power Station,,West
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Marchwood Power Station,,E16
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Marchwood Power Station,,7.0
"Medway (aka Isle of Grain Power Station, NOT Grain Power)",Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Medway (aka Isle of Grain Power Station, NOT Grain Power)",,0.688116148
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Medway (aka Isle of Grain Power Station, NOT Grain Power)",,51.44083131
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Medway (aka Isle of Grain Power Station, NOT Grain Power)",,East
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Medway (aka Isle of Grain Power Station, NOT Grain Power)",,E09
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Medway (aka Isle of Grain Power Station, NOT Grain Power)",,9.0
"Middle Stoke (Damhead Creek, aka  Kingsnorth Power Station)",Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Middle Stoke (Damhead Creek, aka  Kingsnorth Power Station)",,#VALUE!
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Middle Stoke (Damhead Creek, aka  Kingsnorth Power Station)",,#VALUE!
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Middle Stoke (Damhead Creek, aka  Kingsnorth Power Station)",,East
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Middle Stoke (Damhead Creek, aka  Kingsnorth Power Station)",,E09
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Middle Stoke (Damhead Creek, aka  Kingsnorth Power Station)",,9.0
Pembroke Power Station,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Pembroke Power Station,,-4.992543837
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Pembroke Power Station,,51.68451934
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Pembroke Power Station,,West
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Pembroke Power Station,,E17
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Pembroke Power Station,,11.0
Peterborough (Peterborough Power Station),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Peterborough (Peterborough Power Station),,-0.200531456
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Peterborough (Peterborough Power Station),,52.57573962
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Peterborough (Peterborough Power Station),,Central
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Peterborough (Peterborough Power Station),,E05
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Peterborough (Peterborough Power Station),,5.0
"Phillips Petroleum, Teesside",Instance,IndustrialUser,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Phillips Petroleum, Teesside",,-1.196503798
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Phillips Petroleum, Teesside",,54.61043959
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Phillips Petroleum, Teesside",,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Phillips Petroleum, Teesside",,E03
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Phillips Petroleum, Teesside",,3.0
"Pickmere (Winnington Power, aka Brunner Mond)",Instance,IndustrialUser,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Pickmere (Winnington Power, aka Brunner Mond)",,-2.443722908
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Pickmere (Winnington Power, aka Brunner Mond)",,53.27277806
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Pickmere (Winnington Power, aka Brunner Mond)",,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Pickmere (Winnington Power, aka Brunner Mond)",,E04
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Pickmere (Winnington Power, aka Brunner Mond)",,4.0
Roosecote (Roosecote Power Station),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Roosecote (Roosecote Power Station),,-3.176413415
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Roosecote (Roosecote Power Station),,54.09718078
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Roosecote (Roosecote Power Station),,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Roosecote (Roosecote Power Station),,E04
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Roosecote (Roosecote Power Station),,4.0
Rosehill (Saltend Power Station),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Rosehill (Saltend Power Station),,-0.232921429
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Rosehill (Saltend Power Station),,53.74096936
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Rosehill (Saltend Power Station),,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Rosehill (Saltend Power Station),,E03
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Rosehill (Saltend Power Station),,3.0
Ryehouse,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Ryehouse,,0.01063627
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Ryehouse,,51.76401997
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Ryehouse,,East
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Ryehouse,,E10
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Ryehouse,,10.0
Saddle Bow (Kings Lynn),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Saddle Bow (Kings Lynn),,0.378975224
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Saddle Bow (Kings Lynn),,52.72605028
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Saddle Bow (Kings Lynn),,East
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Saddle Bow (Kings Lynn),,E13
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Saddle Bow (Kings Lynn),,5.0
Saltend BPHP (BP Saltend HP),Instance,IndustrialUser,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Saltend BPHP (BP Saltend HP),,-0.232379709
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Saltend BPHP (BP Saltend HP),,53.73972932
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Saltend BPHP (BP Saltend HP),,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Saltend BPHP (BP Saltend HP),,E03
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Saltend BPHP (BP Saltend HP),,3.0
"Sandy Lane (Blackburn CHP, aka Sappi Paper Mill)",Instance,IndustrialUser,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Sandy Lane (Blackburn CHP, aka Sappi Paper Mill)",,-2.636209797
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Sandy Lane (Blackburn CHP, aka Sappi Paper Mill)",,53.75172116
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Sandy Lane (Blackburn CHP, aka Sappi Paper Mill)",,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Sandy Lane (Blackburn CHP, aka Sappi Paper Mill)",,E04
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Sandy Lane (Blackburn CHP, aka Sappi Paper Mill)",,4.0
Seabank (Seabank Power Station phase II),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Seabank (Seabank Power Station phase II),,-2.670832752
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Seabank (Seabank Power Station phase II),,51.53799244
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Seabank (Seabank Power Station phase II),,West
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Seabank (Seabank Power Station phase II),,E14
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Seabank (Seabank Power Station phase II),,6.0
Sellafield Power Station,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Sellafield Power Station,,-3.482476119
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Sellafield Power Station,,54.41467134
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Sellafield Power Station,,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Sellafield Power Station,,E04
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Sellafield Power Station,,4.0
"Shellstar (aka Kemira, not Kemira CHP)",Instance,IndustrialUser,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Shellstar (aka Kemira, not Kemira CHP)",,-2.791962874
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Shellstar (aka Kemira, not Kemira CHP)",,53.28085867
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Shellstar (aka Kemira, not Kemira CHP)",,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Shellstar (aka Kemira, not Kemira CHP)",,E04
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Shellstar (aka Kemira, not Kemira CHP)",,4.0
Shotwick (Bridgewater Paper),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Shotwick (Bridgewater Paper),,-3.011112557
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Shotwick (Bridgewater Paper),,53.23679922
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Shotwick (Bridgewater Paper),,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Shotwick (Bridgewater Paper),,E04
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Shotwick (Bridgewater Paper),,4.0
Spalding 2 (South Holland) Power Station,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Spalding 2 (South Holland) Power Station,,-0.106613948
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Spalding 2 (South Holland) Power Station,,52.88605029
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Spalding 2 (South Holland) Power Station,,Central
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Spalding 2 (South Holland) Power Station,,E15
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Spalding 2 (South Holland) Power Station,,7.0
St Fergus (Peterhead),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,St Fergus (Peterhead),,-1.855907807
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,St Fergus (Peterhead),,57.55970732
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,St Fergus (Peterhead),,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,St Fergus (Peterhead),,E00
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,St Fergus (Peterhead),,0.0
St. Fergus (Shell Blackstart),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,St. Fergus (Shell Blackstart),,-1.841808743
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,St. Fergus (Shell Blackstart),,57.57698343
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,St. Fergus (Shell Blackstart),,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,St. Fergus (Shell Blackstart),,E00
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,St. Fergus (Shell Blackstart),,0.0
St. Neots (Little Barford),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,St. Neots (Little Barford),,-0.26850753
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,St. Neots (Little Barford),,52.20401915
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,St. Neots (Little Barford),,East
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,St. Neots (Little Barford),,E10
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,St. Neots (Little Barford),,10.0
Stallingborough,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Stallingborough,,-0.144662357
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Stallingborough,,53.60318718
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Stallingborough,,Central
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Stallingborough,,E11
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Stallingborough,,3.0
Stanford Le Hope (Coryton),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Stanford Le Hope (Coryton),,0.393622873
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Stanford Le Hope (Coryton),,51.52925153
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Stanford Le Hope (Coryton),,East
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Stanford Le Hope (Coryton),,E09
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Stanford Le Hope (Coryton),,9.0
Staythorpe,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Staythorpe,,-0.862375685
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Staythorpe,,53.07050331
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Staythorpe,,Central
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Staythorpe,,E05
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Staythorpe,,5.0
Sutton Bridge Power Station,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Sutton Bridge Power Station,,0.164655677
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Sutton Bridge Power Station,,52.72318656
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Sutton Bridge Power Station,,Central
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Sutton Bridge Power Station,,E15
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Sutton Bridge Power Station,,7.0
"Teesside (BASF, aka BASF Teesside)",Instance,IndustrialUser,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Teesside (BASF, aka BASF Teesside)",,-1.187161347
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Teesside (BASF, aka BASF Teesside)",,54.60955127
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Teesside (BASF, aka BASF Teesside)",,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Teesside (BASF, aka BASF Teesside)",,E03
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Teesside (BASF, aka BASF Teesside)",,3.0
Teesside Hydrogen,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Teesside Hydrogen,,-1.195387967
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Teesside Hydrogen,,54.59917641
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Teesside Hydrogen,,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Teesside Hydrogen,,E03
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Teesside Hydrogen,,3.0
"Terra Nitrogen (aka ICI, Terra Severnside) (Connection decommissioned)",Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Terra Nitrogen (aka ICI, Terra Severnside) (Connection decommissioned)",,#VALUE!
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Terra Nitrogen (aka ICI, Terra Severnside) (Connection decommissioned)",,#VALUE!
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Terra Nitrogen (aka ICI, Terra Severnside) (Connection decommissioned)",,nan
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Terra Nitrogen (aka ICI, Terra Severnside) (Connection decommissioned)",,nan
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Terra Nitrogen (aka ICI, Terra Severnside) (Connection decommissioned)",,nan
Thornton Curtis (Humber Refinery,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Thornton Curtis (Humber Refinery,,-0.281174925
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Thornton Curtis (Humber Refinery,,53.60657533
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Thornton Curtis (Humber Refinery,,Central
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Thornton Curtis (Humber Refinery,,E11
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Thornton Curtis (Humber Refinery,,3.0
Thornton Curtis (Killingholme),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Thornton Curtis (Killingholme),,-0.292530209
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Thornton Curtis (Killingholme),,53.63044988
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Thornton Curtis (Killingholme),,Central
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Thornton Curtis (Killingholme),,E11
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Thornton Curtis (Killingholme),,3.0
Tilbury Power Station,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Tilbury Power Station,,0.430147848
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Tilbury Power Station,,51.46088631
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Tilbury Power Station,,nan
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Tilbury Power Station,,nan
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Tilbury Power Station,,nan
Tonna (Baglan Bay),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Tonna (Baglan Bay),,-3.835409121
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Tonna (Baglan Bay),,51.68477376
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Tonna (Baglan Bay),,West
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Tonna (Baglan Bay),,E17
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Tonna (Baglan Bay),,6.0
Upper Neeston (Milford Haven Refinery),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Upper Neeston (Milford Haven Refinery),,-5.020254136
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Upper Neeston (Milford Haven Refinery),,51.68901946
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Upper Neeston (Milford Haven Refinery),,West
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Upper Neeston (Milford Haven Refinery),,E17
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Upper Neeston (Milford Haven Refinery),,11.0
West Burton Power Station,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,West Burton Power Station,,-0.581858645
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,West Burton Power Station,,53.44421195
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,West Burton Power Station,,Central
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,West Burton Power Station,,E11
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,West Burton Power Station,,3.0
"Weston Point (Castner Kelner, aka ICI Runcorn)",Instance,IndustrialUser,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,"Weston Point (Castner Kelner, aka ICI Runcorn)",,-2.743900555
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,"Weston Point (Castner Kelner, aka ICI Runcorn)",,53.31574513
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,"Weston Point (Castner Kelner, aka ICI Runcorn)",,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,"Weston Point (Castner Kelner, aka ICI Runcorn)",,E04
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,"Weston Point (Castner Kelner, aka ICI Runcorn)",,4.0
Weston Point (Rocksavage),Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Weston Point (Rocksavage),,-2.729016767
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Weston Point (Rocksavage),,53.31383275
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Weston Point (Rocksavage),,North
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitZone,Data Property,Weston Point (Rocksavage),,E04
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasLinepackZone,Data Property,Weston Point (Rocksavage),,4.0
Willington Power Station,Instance,PowerStation,,
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLongitude,Data Property,Willington Power Station,,#VALUE!
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_system.owl#hasLatitude,Data Property,Willington Power Station,,#VALUE!
http://www.theworldavatar.com/ontology/ontogasgrid/gas_network_components.owl#hasNTSExitArea,Data Property,Willington Power Station,,nan
