country,capacity_MW,primary_fuel,generation_technology,year,age,output_MWh,fuel_used
India,1440,coal,subcritical,1987,30,6253373,coal
India,1466,natural_gas,CCGT,2000,17,1678430,gas
India,1470,natural_gas,CCGT,1968,49,2884990,coal
India,1500,coal,subcritical,1999,18,8053467,coal
India,1500,coal,subcritical,2002,15,7620000,coal
India,1500,coal,subcritical,2012,5,0,coal
India,1500,natural_gas,CCGT,2010,7,0,gas
India,1580,natural_gas,CCGT,1965,52,5698110,coal
India,1600,coal,subcritical,2016,1,0,coal
India,1600,coal,subcritical,2017,0,0,coal
India,1630,coal,subcritical,1986,31,11300000,coal
India,1660,coal,subcritical,1986,31,7840923,coal
India,1720,coal,subcritical,1985,32,10500000,coal
India,1720,lignite,subcritical,1985,32,10500000,coal
India,1760,coal,subcritical,1979,38,9073640,coal
India,1820,coal,subcritical,1991,26,5306059,coal
India,1830,coal,subcritical,1996,21,4467500,coal
India,1830,coal,subcritical,1996,21,0,coal
India,1840,coal,subcritical,1996,21,12900000,coal
India,1920,coal,subcritical,2009,8,0,coal
India,1980,coal,supercritical,2013,4,0,coal
India,1980,coal,supercritical,2014,3,0,coal
India,2000,coal,subcritical,1982,35,15000000,coal
India,2000,coal,subcritical,2012,5,0,coal
India,2050,coal,subcritical,2012,5,11500000,coal
India,2100,coal,subcritical,1986,31,11300000,coal
India,2160,coal,subcritical,1999,18,9477230,gas
India,2340,coal,subcritical,1983,34,17500000,coal
India,2340,coal,subcritical,1992,25,6031000,coal
India,2340,coal,subcritical,1996,21,5609920,coal
India,2400,coal,subcritical,2010,7,0,coal
India,2400,coal,subcritical,2014,3,0,coal
India,2500,coal,subcritical,1988,29,15100000,coal
India,2600,coal,subcritical,1983,34,20000000,coal
India,2600,coal,subcritical,1983,34,15500000,coal
India,2620,coal,subcritical,2002,15,757213,gas
India,2630,coal,subcritical,2002,15,8674452,coal
India,2670,coal,subcritical,2013,4,0,coal
India,2740,coal,subcritical,1962,55,19100000,coal
India,2980,coal,subcritical,2008,9,1965945,coal
India,3000,coal,subcritical,1995,22,22400000,coal
India,3080,coal,subcritical,1995,22,10700000,coal
India,3300,coal,subcritical,2009,8,0,coal
India,3300,coal,supercritical,2009,8,0,coal
India,3300,coal,subcritical,2012,5,0,coal
India,3300,coal,supercritical,2012,5,0,coal
India,3600,coal,supercritical,2013,4,0,coal
India,3960,coal,supercritical,2013,4,0,coal
India,4000,coal,supercritical,2012,5,0,coal
India,4260,coal,subcritical,2012,5,15600000,coal
India,4620,coal,subcritical,2009,8,0,coal
India,4760,coal,subcritical,1982,35,18800000,coal
Indonesia,120,coal,subcritical,2016,1,0,coal
Indonesia,200,subbituminous,subcritical,2016,1,937871,coal
Indonesia,252,natural_gas,OCGT,2016,1,160968,gas
Indonesia,260,subbituminous,subcritical,1989,28,1349609,coal
Indonesia,300,oil,subcritical,1989,28,2145390,oil
Indonesia,600,subbituminous,subcritical,1989,28,0,coal
Indonesia,600,oil,subcritical,1989,28,1227512,oil
Indonesia,630,coal,subcritical,1989,28,5163709,coal
Indonesia,630,subbituminous,subcritical,1989,28,5163709,coal
Indonesia,660,coal,supercritical,2012,5,0,coal
Indonesia,660,subbituminous,supercritical,2012,5,0,coal
Indonesia,660,subbituminous,subcritical,2012,5,0,coal
Indonesia,700,subbituminous,subcritical,2012,5,7893133,coal
Indonesia,764,natural_gas,CCGT,2012,5,0,gas
Indonesia,780,natural_gas,CCGT,2012,5,0,gas
Indonesia,800,subbituminous,subcritical,2012,5,3515612,coal
Indonesia,815,subbituminous,supercritical,2012,5,525600,coal
Indonesia,945,coal,subcritical,2012,5,6306477,coal
Indonesia,963,natural_gas,OCGT,2012,5,2295871,gas
Indonesia,990,subbituminous,subcritical,2012,5,4375926,coal
Indonesia,1036,natural_gas,CCGT,2012,5,4543482,gas
Indonesia,1050,subbituminous,subcritical,2012,5,0,coal
Indonesia,1320,subbituminous,subcritical,2012,5,0,coal
Indonesia,1340,subbituminous,subcritical,2012,5,5270425,coal
Indonesia,1500,natural_gas,CCGT,2012,5,0,gas
Indonesia,2158,natural_gas,CCGT,2012,5,9477230,gas
Indonesia,2640,subbituminous,subcritical,2012,5,0,coal
Indonesia,3500,subbituminous,subcritical,1984,33,24500000,coal
Indonesia,4025,subbituminous,subcritical,1984,33,14200000,coal
Iran,50,natural_gas,subcritical,1984,33,128060,gas
Iran,60,natural_gas,OCGT,1984,33,36949,gas
Iran,150,natural_gas,OCGT,1984,33,1173405,gas
Iran,226,natural_gas,OCGT,1986,31,1153882,gas
Iran,226,natural_gas,OCGT,1986,31,236748,oil
Iran,248,oil,subcritical,1986,31,176216,oil
Iran,252,natural_gas,OCGT,1986,31,160968,gas
Iran,256,oil,subcritical,1995,22,579528,oil
Iran,315,natural_gas,OCGT,1995,22,1085118,gas
Iran,347,natural_gas,CCGT,1995,22,1365103,gas
Iran,350,natural_gas,CCGT,1995,22,1365103,gas
Iran,418,natural_gas,OCGT,1995,22,1736465,gas
Iran,435,natural_gas,CCGT,1995,22,2200000,gas
Iran,526,natural_gas,CCGT,1995,22,1739775,gas
Iran,575,natural_gas,cogeneration,1995,22,1913109,gas
Iran,600,natural_gas,subcritical,1995,22,268401,gas
Iran,626,oil,subcritical,1995,22,1359940,oil
Iran,640,oil,subcritical,1995,22,3328857,oil
Iran,650,oil,subcritical,1995,22,3328857,oil
Iran,714,natural_gas,CCGT,1995,22,1889050,gas
Iran,792,natural_gas,OCGT,1995,22,1827505,gas
Iran,812,natural_gas,CCGT,1995,22,0,gas
Iran,954,natural_gas,CCGT,1995,22,2475519,gas
Iran,954,natural_gas,OCGT,1995,22,2475519,gas
Iran,960,natural_gas,OCGT,1995,22,1646319,gas
Iran,998,natural_gas,CCGT,1995,22,0,gas
Iran,1000,natural_gas,subcritical,1995,22,2142115,gas
Iran,1000,oil,subcritical,1995,22,320870,oil
Iran,1035,natural_gas,CCGT,1995,22,5952623,gas
Iran,1040,natural_gas,CCGT,1995,22,4543482,gas
Iran,1043,natural_gas,CCGT,1995,22,0,gas
Iran,1171,natural_gas,OCGT,1995,22,1641546,gas
Iran,1280,oil,subcritical,1995,22,6041628,oil
Iran,1300,oil,subcritical,1995,22,665034,oil
Iran,1306,natural_gas,CCGT,1995,22,10300000,gas
Iran,1370,natural_gas,CCGT,1995,22,7239655,gas
Iran,1431,natural_gas,CCGT,1995,22,7312679,gas
Iran,1600,oil,subcritical,1995,22,4276056,oil
Iran,1760,oil,subcritical,1995,22,2660830,oil
Iran,1890,oil,subcritical,1995,22,3629195,oil
Iran,1912,natural_gas,CCGT,1995,22,3267510,gas
Iran,2862,natural_gas,CCGT,1995,22,16400000,gas
Iraq,435,natural_gas,CCGT,1995,22,2200000,gas
Ireland,96,natural_gas,OCGT,1954,63,382123,gas
Ireland,100,coal,subcritical,1954,63,0,coal
Ireland,104,natural_gas,OCGT,2003,14,65314,gas
Ireland,104,coal,subcritical,2004,13,70599,oil
Ireland,104,coal,subcritical,2003,14,35614,oil
Ireland,116,natural_gas,OCGT,2003,14,304008,gas
Ireland,128,coal,subcritical,2003,14,565348,coal
Ireland,150,coal,subcritical,2003,14,1051001,coal
Ireland,161,natural_gas,OCGT,2003,14,203071,gas
Ireland,240,oil,subcritical,1984,33,530052,oil
Ireland,262,natural_gas,OCGT,1947,70,571089,gas
Ireland,404,natural_gas,CCGT,1947,70,962896,gas
Ireland,408,natural_gas,CCGT,1947,70,1550000,gas
Ireland,445,natural_gas,CCGT,2010,7,0,gas
Ireland,470,natural_gas,CCGT,1977,40,3633853,gas
Ireland,511,natural_gas,subcritical,1977,40,1700774,gas
Ireland,620,oil,subcritical,1969,48,1227512,oil
Ireland,738,natural_gas,cogeneration,1969,48,4677788,gas
Ireland,744,natural_gas,cogeneration,1997,20,4206500,gas
Ireland,747,natural_gas,CCGT,1997,20,857559,gas
Ireland,915,coal,subcritical,1987,30,7890417,coal
Ireland,954,natural_gas,OCGT,1987,30,2475519,gas
Ireland,963,natural_gas,OCGT,1980,37,1614675,gas
Israel,125,natural_gas,CCGT,1980,37,0,gas
Israel,128,bituminous,subcritical,1980,37,565348,coal
Israel,248,oil,subcritical,1980,37,176216,oil
Israel,280,natural_gas,CCGT,1980,37,303590,gas
Israel,450,natural_gas,CCGT,1980,37,0,gas
Israel,526,natural_gas,CCGT,1980,37,1739775,gas
Italy,4,natural_gas,CCGT,2010,7,9453.5,gas
Italy,43,natural_gas,CCGT,2008,9,0,gas
Italy,49,natural_gas,CCGT,1998,19,277773,gas
Italy,50,natural_gas,CCGT,1998,19,128060,gas
Italy,97,natural_gas,CCGT,1996,21,815129,gas
Italy,98,natural_gas,CCGT,2001,16,570785,gas
Italy,100,natural_gas,CCGT,2004,13,335361,gas
Italy,104,natural_gas,CCGT,1974,43,165566,gas
Italy,115,natural_gas,CCGT,2002,15,394134,gas
Italy,120,natural_gas,CCGT,2002,15,816900,gas
Italy,133,natural_gas,CCGT,1995,22,971315,gas
Italy,137,natural_gas,CCGT,1996,21,467663,gas
Italy,140,natural_gas,CCGT,1956,61,829541,coal
Italy,140,natural_gas,CCGT,1963,54,1226798,gas
Italy,140,oil,cogeneration,1963,54,792971,oil
Italy,141,oil,cogeneration,1996,21,980315,gas
Italy,148,oil,cogeneration,2002,15,540184,gas
Italy,150,lignite,subcritical,2002,15,1051001,coal
Italy,150,natural_gas,CCGT,2002,15,1173405,gas
Italy,152,natural_gas,CCGT,1999,18,1173405,gas
Italy,176,natural_gas,CCGT,1998,19,812538,gas
Italy,180,natural_gas,CCGT,1998,19,135450,gas
Italy,245,natural_gas,CCGT,2001,16,3105803,gas
Italy,248,oil,subcritical,2001,16,176216,oil
Italy,274,oil,subcritical,1993,24,972114,gas
Italy,295,coal,subcritical,1993,24,1633800,coal
Italy,310,oil,subcritical,1965,52,2145390,oil
Italy,336,coal,subcritical,1965,52,2248528,coal
Italy,360,natural_gas,CCGT,1965,52,0,gas
Italy,384,natural_gas,CCGT,2005,12,874702,gas
Italy,385,natural_gas,CCGT,2005,12,2437200,gas
Italy,388,natural_gas,CCGT,2005,12,784580,gas
Italy,390,natural_gas,CCGT,2005,12,1688199,gas
Italy,400,natural_gas,CCGT,2005,12,1093263,gas
Italy,512,natural_gas,CCGT,1998,19,333371,oil
Italy,528,natural_gas,CCGT,1998,19,1739775,gas
Italy,550,natural_gas,CCGT,1998,19,0,gas
Italy,563,natural_gas,CCGT,1998,19,3317029,gas
Italy,585,coal,subcritical,1998,19,3694657,coal
Italy,640,coal,subcritical,1998,19,1160895,coal
Italy,660,coal,subcritical,1998,19,0,coal
Italy,746,natural_gas,CCGT,1997,20,2744243,gas
Italy,750,natural_gas,CCGT,1997,20,1764947,gas
Italy,757,natural_gas,CCGT,1997,20,0,gas
Italy,760,natural_gas,CCGT,1997,20,0,gas
Italy,765,natural_gas,CCGT,1997,20,0,gas
Italy,766,natural_gas,CCGT,1997,20,0,gas
Italy,778,natural_gas,CCGT,1997,20,0,gas
Italy,780,natural_gas,CCGT,2010,7,0,gas
Italy,784,natural_gas,CCGT,2006,11,1790644,gas
Italy,785,natural_gas,CCGT,2006,11,0,gas
Italy,794,natural_gas,CCGT,2006,11,1827505,gas
Italy,800,natural_gas,CCGT,2006,11,2981555,gas
Italy,805,natural_gas,CCGT,2008,9,0,gas
Italy,814,natural_gas,CCGT,2008,9,3585619,gas
Italy,840,natural_gas,CCGT,2008,9,486175,gas
Italy,852,natural_gas,CCGT,2007,10,0,gas
Italy,855,natural_gas,CCGT,2007,10,2151845,gas
Italy,857,natural_gas,CCGT,2007,10,2151845,gas
Italy,960,coal,subcritical,2007,10,4375926,coal
Italy,972,natural_gas,CCGT,2007,10,3490868,gas
Italy,1000,natural_gas,CCGT,2007,10,2142115,gas
Italy,1030,natural_gas,CCGT,2007,10,5952623,gas
Italy,1040,coal,subcritical,2007,10,6123000,coal
Italy,1065,coal,subcritical,1996,21,12100000,gas
Italy,1140,natural_gas,CCGT,1996,21,0,gas
Italy,1179,natural_gas,CCGT,1996,21,4642512,gas
Italy,1185,natural_gas,CCGT,1996,21,0,gas
Italy,1280,natural_gas,CCGT,1996,21,10300000,gas
Italy,1280,oil,subcritical,1996,21,6041628,oil
Italy,1321,natural_gas,CCGT,1996,21,3469087,gas
Italy,1458,natural_gas,CCGT,1996,21,9918578,gas
Italy,1482,natural_gas,CCGT,1996,21,2733033,gas
Italy,1504,natural_gas,CCGT,1996,21,6204513,gas
Italy,1520,natural_gas,CCGT,1996,21,0,gas
Italy,1600,natural_gas,CCGT,1996,21,6742489,gas
Italy,1740,natural_gas,CCGT,1996,21,0,gas
Italy,1770,natural_gas,CCGT,1996,21,0,gas
Italy,1976,natural_gas,CCGT,1996,21,6917015,gas
Italy,1980,coal,ultrasupercritical,2009,8,12900000,coal
Italy,2640,coal,subcritical,1993,24,8674452,coal
Italy,2640,oil,subcritical,1993,24,16100000,oil
Italy,3600,natural_gas,CCGT,1993,24,562,gas
Japan,144,natural_gas,CCGT,2007,10,891867,gas
Japan,250,oil,subcritical,2007,10,176216,oil
Japan,285,natural_gas,CCGT,2007,10,386312,gas
Japan,333,natural_gas,CCGT,2007,10,1553993,gas
Japan,350,oil,subcritical,2007,10,2426218,oil
Japan,393,natural_gas,OCGT,2007,10,391080,gas
Japan,394,natural_gas,CCGT,2007,10,391080,gas
Japan,406,coal_biomass,subcritical,2007,10,1429297,coal
Japan,406,bituminous,subcritical,2007,10,1429297,coal
Japan,427,natural_gas,CCGT,2007,10,2733100,gas
Japan,446,natural_gas,CCGT,2007,10,1360661,gas
Japan,500,bituminous,subcritical,2007,10,1431085,coal
Japan,500,bituminous,supercritical,2007,10,1431085,coal
Japan,507,coal,supercritical,2007,10,1100435,coal
Japan,507,bituminous,supercritical,2007,10,1100435,coal
Japan,542,natural_gas,CCGT,2007,10,1920523,gas
Japan,569,natural_gas,CCGT,2007,10,1913109,gas
Japan,573,natural_gas,OCGT,2007,10,1913109,gas
Japan,600,natural_gas,OCGT,2013,4,9371713,oil
Japan,620,natural_gas,CCGT,2013,4,1850903,gas
Japan,700,bituminous,supercritical,2013,4,7893133,coal
Japan,700,coal,subcritical,2013,4,7893133,coal
Japan,700,bituminous,subcritical,2013,4,7893133,coal
Japan,700,oil,subcritical,2013,4,3328857,oil
Japan,753,oil,subcritical,2012,5,0,gas
Japan,753,oil,subcritical,2013,4,0,gas
Japan,753,oil,subcritical,2016,1,0,gas
Japan,754,natural_gas,OCGT,2016,1,0,gas
Japan,814,natural_gas,OCGT,2010,7,0,gas
Japan,874,oil,subcritical,2010,7,2041564,oil
Japan,875,oil,subcritical,2010,7,2041564,oil
Japan,1000,oil,subcritical,1981,36,5726422,coal
Japan,1000,oil,subcritical,1986,31,5684219,coal
Japan,1000,oil,subcritical,1987,30,5684219,coal
Japan,1000,oil,subcritical,1998,19,5546501,coal
Japan,1000,oil,subcritical,2013,4,5421793,coal
Japan,1000,oil,subcritical,2023,-6,3844574,coal
Japan,1000,oil,subcritical,1977,40,1407387,oil
Japan,1000,oil,supercritical,1977,40,1407387,oil
Japan,1000,oil,subcritical,1980,37,1407387,oil
Japan,1000,oil,supercritical,1980,37,1407387,oil
Japan,1050,oil,supercritical,1971,46,1680495,oil
Japan,1125,oil,subcritical,1972,45,2200371,oil
Japan,1125,oil,subcritical,1982,35,873104,oil
Japan,1125,oil,subcritical,1983,34,873104,oil
Japan,1140,natural_gas,CCGT,2003,14,5323759,gas
Japan,1150,natural_gas,subcritical,1970,47,3550168,gas
Japan,1150,natural_gas,subcritical,1973,44,3550168,gas
Japan,1190,natural_gas,subcritical,2012,5,0,gas
Japan,1190,natural_gas,subcritical,2013,4,0,gas
Japan,1190,natural_gas,subcritical,2014,3,0,gas
Japan,1190,natural_gas,subcritical,1972,45,1841035,oil
Japan,1200,bituminous,supercritical,1993,24,6871807,coal
Japan,1200,subbituminous,ultrasupercritical,1993,24,6871807,coal
Japan,1200,coal,ultrasupercritical,1993,24,6871807,coal
Japan,1200,bituminous,ultrasupercritical,1993,24,6871807,coal
Japan,1200,bituminous,supercritical,1994,23,6871807,coal
Japan,1200,subbituminous,ultrasupercritical,1994,23,6871807,coal
Japan,1200,coal,ultrasupercritical,1994,23,6871807,coal
Japan,1200,bituminous,ultrasupercritical,1994,23,6871807,coal
Japan,1200,bituminous,supercritical,1995,22,6817015,coal
Japan,1200,subbituminous,ultrasupercritical,1995,22,6817015,coal
Japan,1200,coal,ultrasupercritical,1995,22,6817015,coal
Japan,1200,bituminous,ultrasupercritical,1995,22,6817015,coal
Japan,1200,bituminous,supercritical,1998,19,6817015,coal
Japan,1200,subbituminous,ultrasupercritical,1998,19,6817015,coal
Japan,1200,coal,ultrasupercritical,1998,19,6817015,coal
Japan,1200,bituminous,ultrasupercritical,1998,19,6817015,coal
Japan,1200,bituminous,supercritical,2002,15,3136972,coal
Japan,1200,subbituminous,ultrasupercritical,2002,15,3136972,coal
Japan,1200,coal,ultrasupercritical,2002,15,3136972,coal
Japan,1200,bituminous,ultrasupercritical,2002,15,3136972,coal
Japan,1200,bituminous,supercritical,2009,8,3136972,coal
Japan,1200,subbituminous,ultrasupercritical,2009,8,3136972,coal
Japan,1200,coal,ultrasupercritical,2009,8,3136972,coal
Japan,1200,bituminous,ultrasupercritical,2009,8,3136972,coal
Japan,1200,oil,subcritical,1971,46,1855632,oil
Japan,1200,oil,subcritical,1972,45,1855632,oil
Japan,1200,oil,subcritical,1974,43,1855632,oil
Japan,1200,oil,subcritical,1987,30,1139814,oil
Japan,1200,oil,subcritical,1977,40,621175,oil
Japan,1245,natural_gas,CCGT,1963,54,4880687,gas
Japan,1245,natural_gas,CCGT,1988,29,4880687,gas
Japan,1245,oil,engine,1963,54,1953384,oil
Japan,1245,oil,engine,1969,48,1953384,oil
Japan,1245,oil,engine,1975,42,1953384,oil
Japan,1245,oil,engine,1976,41,1953384,oil
Japan,1260,natural_gas,CCGT,1976,41,10300000,gas
Japan,1300,natural_gas,CCGT,1967,50,7198174,coal
Japan,1300,natural_gas,CCGT,1983,34,7198174,coal
Japan,1300,natural_gas,CCGT,1995,22,7198174,coal
Japan,1300,oil,subcritical,1972,45,2058124,oil
Japan,1300,oil,subcritical,1974,43,2058124,oil
Japan,1300,oil,subcritical,1980,37,2058124,oil
Japan,1400,coal,supercritical,1995,22,8055395,coal
Japan,1400,bituminous,supercritical,1995,22,8055395,coal
Japan,1400,coal,supercritical,2003,14,8055395,coal
Japan,1400,bituminous,supercritical,2003,14,8055395,coal
Japan,1400,natural_gas,CCGT,1992,25,7239655,gas
Japan,1400,natural_gas,CCGT,1996,21,7239655,gas
Japan,1400,oil,subcritical,1996,21,665034,oil
Japan,1442,oil,subcritical,1995,22,7312679,gas
Japan,1442,oil,subcritical,1996,21,7312679,gas
Japan,1446,natural_gas,CCGT,2010,7,9918578,gas
Japan,1446,oil,subcritical,1972,45,3509504,oil
Japan,1446,oil,subcritical,1973,44,3509504,oil
Japan,1446,oil,subcritical,1974,43,3509504,oil
Japan,1446,oil,subcritical,2010,7,3509504,oil
Japan,1460,natural_gas,CCGT,2013,4,9918578,gas
Japan,1500,natural_gas,CCGT,2007,10,16401,gas
Japan,1500,natural_gas,CCGT,2009,8,16401,gas
Japan,1500,natural_gas,CCGT,1971,46,1406105,oil
Japan,1500,natural_gas,CCGT,1972,45,1406105,oil
Japan,1500,natural_gas,CCGT,1974,43,1406105,oil
Japan,1500,natural_gas,CCGT,1981,36,1406105,oil
Japan,1507,natural_gas,CCGT,2009,8,6204513,gas
Japan,1625,natural_gas,CCGT,1966,51,8641760,coal
Japan,1625,natural_gas,CCGT,1970,47,8641760,coal
Japan,1625,natural_gas,CCGT,1983,34,8641760,coal
Japan,1650,bituminous,subcritical,1980,37,9625361,coal
Japan,1650,bituminous,subcritical,1985,32,9625361,coal
Japan,1650,bituminous,subcritical,2002,15,9625361,coal
Japan,1708,natural_gas,CCGT,1983,34,8263992,gas
Japan,1708,natural_gas,CCGT,1994,23,8263992,gas
Japan,1708,natural_gas,CCGT,1996,21,8263992,gas
Japan,1800,bituminous,supercritical,2004,13,4792563,coal
Japan,1800,bituminous,supercritical,2010,7,4792563,coal
Japan,1800,natural_gas,supercritical,1978,39,7614089,gas
Japan,1800,natural_gas,supercritical,1983,34,7614089,gas
Japan,1800,natural_gas,supercritical,1970,47,5974696,gas
Japan,1800,natural_gas,supercritical,1990,27,5974696,gas
Japan,1800,natural_gas,supercritical,1991,26,5974696,gas
Japan,1800,oil,supercritical,1984,33,2660830,oil
Japan,1800,oil,supercritical,1985,32,2660830,oil
Japan,1875,bituminous,subcritical,1985,32,3455355,coal
Japan,1886,natural_gas,subcritical,1963,54,6502441,gas
Japan,1886,natural_gas,subcritical,1964,53,6502441,gas
Japan,1886,natural_gas,subcritical,1965,52,6502441,gas
Japan,1886,natural_gas,subcritical,1966,51,6502441,gas
Japan,1886,natural_gas,subcritical,1968,49,6502441,gas
Japan,1886,natural_gas,subcritical,1994,23,6502441,gas
Japan,1900,oil,supercritical,1971,46,3629195,oil
Japan,1900,oil,supercritical,1981,36,3629195,oil
Japan,2000,bituminous,supercritical,1990,27,12400000,coal
Japan,2000,bituminous,ultrasupercritical,1990,27,12400000,coal
Japan,2000,bituminous,supercritical,1997,20,12400000,coal
Japan,2000,bituminous,ultrasupercritical,1997,20,12400000,coal
Japan,2000,bituminous,supercritical,1994,23,12300000,coal
Japan,2000,bituminous,ultrasupercritical,1994,23,12300000,coal
Japan,2000,bituminous,supercritical,1995,22,12300000,coal
Japan,2000,bituminous,ultrasupercritical,1995,22,12300000,coal
Japan,2000,bituminous,supercritical,1997,20,12200000,coal
Japan,2000,bituminous,ultrasupercritical,1997,20,12200000,coal
Japan,2000,bituminous,supercritical,1998,19,12200000,coal
Japan,2000,bituminous,ultrasupercritical,1998,19,12200000,coal
Japan,2000,natural_gas,supercritical,2009,8,7172451,gas
Japan,2000,natural_gas,CCGT,2009,8,7172451,gas
Japan,2000,natural_gas,supercritical,2010,7,7172451,gas
Japan,2000,natural_gas,CCGT,2010,7,7172451,gas
Japan,2000,natural_gas,supercritical,1987,30,6917015,gas
Japan,2000,natural_gas,CCGT,1987,30,6917015,gas
Japan,2000,natural_gas,supercritical,1991,26,6917015,gas
Japan,2000,natural_gas,CCGT,1991,26,6917015,gas
Japan,2100,natural_gas,CCGT,2000,17,12800000,coal
Japan,2100,oil,subcritical,1970,47,2815585,oil
Japan,2100,oil,subcritical,1973,44,2815585,oil
Japan,2100,oil,subcritical,1974,43,2815585,oil
Japan,2130,oil,subcritical,1964,53,2968234,oil
Japan,2130,oil,subcritical,1970,47,2968234,oil
Japan,2130,oil,subcritical,1971,46,2968234,oil
Japan,2130,oil,subcritical,2007,10,2968234,oil
Japan,2295,natural_gas,CCGT,1990,27,10600000,gas
Japan,2295,natural_gas,CCGT,1991,26,10600000,gas
Japan,2295,natural_gas,CCGT,1994,23,10600000,gas
Japan,2295,natural_gas,CCGT,1995,22,10600000,gas
Japan,2295,natural_gas,CCGT,1998,19,10600000,gas
Japan,2316,natural_gas,CCGT,1998,19,2298431,gas
Japan,2380,natural_gas,CCGT,1998,19,5016019,gas
Japan,2880,natural_gas,CCGT,1998,19,16400000,gas
Japan,2880,natural_gas,CCGT,2000,17,16400000,gas
Japan,3058,natural_gas,CCGT,1998,19,7150995,gas
Japan,3058,natural_gas,CCGT,2008,9,7150995,gas
Japan,3146,natural_gas,CCGT,2008,9,8603767,gas
Japan,3200,oil,supercritical,2008,9,16100000,oil
Japan,3325,natural_gas,CCGT,1964,53,19200000,gas
Japan,3325,natural_gas,CCGT,1968,49,19200000,gas
Japan,3325,natural_gas,CCGT,1996,21,19200000,gas
Japan,3325,natural_gas,CCGT,1998,19,19200000,gas
Japan,3600,natural_gas,CCGT,1974,43,16800000,gas
Japan,3600,natural_gas,CCGT,1975,42,16800000,gas
Japan,3600,natural_gas,CCGT,1979,38,16800000,gas
Japan,3600,oil,supercritical,1967,50,16100000,oil
Japan,3600,oil,supercritical,1969,48,16100000,oil
Japan,3600,oil,supercritical,1971,46,16100000,oil
Japan,3600,oil,supercritical,1972,45,16100000,oil
Japan,3600,oil,supercritical,1977,40,16100000,oil
Japan,3600,oil,supercritical,1979,38,16100000,oil
Japan,3966,natural_gas,OCGT,1966,51,562,gas
Japan,3966,oil,supercritical,1966,51,8337582,oil
Japan,3966,oil,supercritical,1967,50,8337582,oil
Japan,3966,oil,supercritical,1968,49,8337582,oil
Japan,3966,oil,supercritical,1974,43,8337582,oil
Japan,3966,oil,supercritical,1978,39,8337582,oil
Japan,3966,oil,supercritical,1994,23,8337582,oil
Japan,3966,oil,supercritical,1996,21,8337582,oil
Japan,4100,bituminous,supercritical,1991,26,30000000,coal
Japan,4100,bituminous,supercritical,1993,24,30000000,coal
Japan,4100,bituminous,supercritical,2001,16,30000000,coal
Japan,4100,bituminous,supercritical,2002,15,30000000,coal
Japan,4380,natural_gas,CCGT,2002,15,15300000,gas
Japan,4400,oil,supercritical,1971,46,1935847,oil
Japan,4400,oil,supercritical,1972,45,1935847,oil
Japan,4400,oil,supercritical,1974,43,1935847,oil
Japan,4400,oil,supercritical,1975,42,1935847,oil
Japan,4449,natural_gas,OCGT,1975,42,15300000,gas
Japan,4802,natural_gas,CCGT,1989,28,30300000,gas
Japan,4802,natural_gas,CCGT,1990,27,30300000,gas
Japan,4802,natural_gas,CCGT,1996,21,30300000,gas
Japan,4802,natural_gas,CCGT,1997,20,30300000,gas
Japan,4810,natural_gas,CCGT,1977,40,3679313,gas
Japan,4810,natural_gas,CCGT,1983,34,3679313,gas
Japan,4810,natural_gas,CCGT,1985,32,3679313,gas
Japan,4810,natural_gas,CCGT,2006,11,3679313,gas
Japan,5040,natural_gas,CCGT,1985,32,30800000,gas
Japan,5040,natural_gas,CCGT,1988,29,30800000,gas
Japan,5040,natural_gas,CCGT,2003,14,30800000,gas
Japan,5040,natural_gas,CCGT,2008,9,30800000,gas
Japan,5040,natural_gas,CCGT,2010,7,30800000,gas
Jordan,60,natural_gas,CCGT,2010,7,36949,gas
Jordan,150,natural_gas,OCGT,2010,7,1173405,gas
Jordan,357,natural_gas,CCGT,2010,7,1365103,gas
Jordan,373,natural_gas,CCGT,2010,7,0,gas
Jordan,382,oil,CCGT,2010,7,2426218,oil
Jordan,650,natural_gas,subcritical,2010,7,4531000,gas
Jordan,825,natural_gas,OCGT,2010,7,5473000,gas
Jordan,1031,natural_gas,CCGT,2010,7,5952623,gas
Kazakhstan,110,coal,subcritical,2010,7,985372,coal
Kazakhstan,131,coal,subcritical,2010,7,565348,coal
Kazakhstan,145,coal,subcritical,2010,7,596700,coal
Kazakhstan,173,coal,subcritical,2010,7,183727,coal
Kazakhstan,227,coal,subcritical,2010,7,147548,coal
Kazakhstan,340,coal,subcritical,2010,7,2172687,coal
Kazakhstan,350,coal,subcritical,2010,7,1826809,coal
Kazakhstan,440,coal,subcritical,2010,7,2721132,coal
Kazakhstan,500,coal,subcritical,2010,7,1431085,coal
Kazakhstan,510,coal,subcritical,2010,7,1100435,coal
Kazakhstan,1000,coal,subcritical,2010,7,3844574,coal
Kazakhstan,1230,oil,subcritical,2010,7,1953384,oil
Kazakhstan,2100,coal,subcritical,2010,7,12800000,coal
Kazakhstan,4000,coal,supercritical,2010,7,0,coal
Kenya,2,coal,supercritical,2017,0,1865,oil
Kenya,29,coal,supercritical,2017,0,0,coal
Kenya,30,coal,supercritical,2016,1,0,gas
Kenya,40,coal,supercritical,2006,11,0,oil
Kenya,43,coal,supercritical,1997,20,0,gas
Kenya,60,coal,supercritical,2009,8,0,oil
Kenya,74,oil,engine,1999,18,657804,oil
Kenya,75,oil,engine,2001,16,114958,oil
Kenya,80,oil,engine,2014,3,0,oil
