Year      Month     Day      Hour      X(m)      Y(m)      Z(m)      O3        NO        NO2       H2O2      N2O5      HNO3      HONO      SO2       Sulphate  CO        C2H6      HCHO      CH3CHO    C2H4      PAN       nC4H10    CH3COC2H5 C3H6      oXylene   isoprene  PM2.5     PM10      
2020  5  6 12  368628.312  131794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  368628.312  133794.703     450.000   0.9342357E-06   0.1425910E-04   0.4893835E-07   0.8897346E-12   0.3242863E-19   0.3043171E-09   0.9087726E-08   0.6570608E-06   0.6113684E-10   0.1074274E-05   0.1143878E-06   0.8948712E-07   0.9976332E-07   0.1994641E-06   0.4702054E-12   0.1435670E-05   0.6118944E-08   0.3157515E-06   0.7537276E-06   0.0000000E+00   0.6129403E-09   0.6266439E-09
2020  5  6 12  368628.312  135794.703     450.000   0.5563753E-03   0.1154809E-01   0.4744515E-04   0.5112482E-09   0.2417020E-16   0.1402537E-06   0.5346457E-05   0.5306075E-03   0.3155463E-07   0.8665716E-03   0.9236901E-04   0.7314422E-04   0.8063447E-04   0.1611037E-03   0.3293980E-09   0.1159409E-02   0.4948367E-05   0.2551847E-03   0.6088888E-03   0.0000000E+00   0.4815935E-06   0.4965981E-06
2020  5  6 12  368628.312  137794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3146488E-17   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3880511E-12   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  368628.312  139794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5547540E-11   0.0000000E+00   0.1095920E-08   0.0000000E+00   0.0000000E+00   0.1111449E-09   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1940255E-12   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  368628.312  141794.703     450.000   0.5066812E-02   0.1317473E+00   0.2018907E-02   0.3230488E-09   0.2696920E-12   0.6014408E-07   0.3385142E-04   0.6097283E-02   0.5468836E-07   0.9937092E-02   0.1060864E-02   0.8520677E-03   0.9254102E-03   0.1850704E-02   0.1803646E-08   0.1332290E-01   0.5644500E-04   0.2934635E-02   0.7001658E-02   0.0000000E+00   0.5605131E-05   0.5799215E-05
2020  5  6 12  368628.312  143794.703     450.000   0.1848990E-01   0.4698699E+00   0.6484620E-02   0.2944506E-07   0.9878103E-12   0.6023733E-05   0.1961654E-03   0.2174016E-01   0.8508544E-06   0.3543853E-01   0.3780209E-02   0.3014192E-02   0.3303639E-02   0.6593057E-02   0.2084427E-07   0.4749869E-01   0.2028531E-03   0.1045348E-01   0.2496493E-01   0.0000000E+00   0.2052819E-04   0.2111206E-04
2020  5  6 12  368628.312  145794.703     450.000   0.2728253E-01   0.6827469E+00   0.9079470E-02   0.6752968E-07   0.2076943E-11   0.1380739E-04   0.3456276E-03   0.3158294E-01   0.1918010E-05   0.5150714E-01   0.5490934E-02   0.4356256E-02   0.4803943E-02   0.9575433E-02   0.3978565E-07   0.6900092E-01   0.2962763E-03   0.1517844E-01   0.3626300E-01   0.0000000E+00   0.3001116E-04   0.3081426E-04
2020  5  6 12  368628.312  147794.703     450.000   0.1529118E-01   0.3459972E+00   0.2779810E-02   0.3157970E-07   0.2206253E-12   0.6919915E-05   0.1944425E-03   0.1595814E-01   0.1239346E-05   0.2603868E-01   0.2774670E-02   0.2193085E-02   0.2428619E-02   0.4838249E-02   0.1714178E-07   0.3486426E-01   0.1501644E-03   0.7667126E-02   0.1831949E-01   0.0000000E+00   0.1508255E-04   0.1550597E-04
2020  5  6 12  368628.312  149794.703     450.000   0.2562299E-02   0.4469941E-01   0.5551783E-04   0.2196526E-08   0.1833373E-15   0.6093481E-06   0.2800108E-04   0.2046042E-02   0.2040396E-06   0.3341159E-02   0.3558644E-03   0.2797909E-03   0.3112564E-03   0.6204827E-03   0.1051548E-08   0.4470108E-02   0.1924093E-04   0.9828026E-03   0.2348021E-02   0.0000000E+00   0.1900621E-05   0.1961143E-05
2020  5  6 12  370628.312  131794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5932754E-17   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1894781E-15   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  370628.312  133794.703     450.000   0.3187866E-03   0.7226778E-02   0.1788145E-04   0.2896119E-09   0.2499004E-17   0.7438247E-07   0.3137691E-05   0.3324048E-03   0.1805601E-07   0.5424409E-03   0.5782939E-04   0.4582134E-04   0.5048199E-04   0.1008581E-03   0.1681766E-09   0.7262788E-03   0.3094927E-05   0.1598298E-03   0.3815699E-03   0.0000000E+00   0.3064297E-06   0.3162600E-06
2020  5  6 12  370628.312  135794.703     450.000   0.1996732E-04   0.3809392E-03   0.0000000E+00   0.1794346E-10   0.0000000E+00   0.5040501E-08   0.1901004E-06   0.1744165E-04   0.1282907E-08   0.2849301E-04   0.3035740E-05   0.2390798E-05   0.2649149E-05   0.5294252E-05   0.8074038E-11   0.3810979E-04   0.1625301E-06   0.8385258E-05   0.2001414E-04   0.0000000E+00   0.1589890E-07   0.1640773E-07
2020  5  6 12  370628.312  137794.703     450.000   0.2385459E-02   0.5520329E-01   0.3194421E-03   0.3093750E-08   0.2041030E-14   0.7581093E-06   0.2538816E-04   0.2547292E-02   0.1383922E-06   0.4154284E-02   0.4429478E-03   0.3516298E-03   0.3870645E-03   0.7724868E-03   0.1995143E-08   0.5565359E-02   0.2378502E-04   0.1224505E-02   0.2924689E-02   0.0000000E+00   0.2402279E-05   0.2470506E-05
2020  5  6 12  370628.312  139794.703     450.000   0.2205196E-04   0.2042728E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.8139046E-07   0.9057112E-05   0.9066590E-09   0.1475494E-04   0.1572089E-05   0.1230678E-05   0.1370918E-05   0.2740539E-05   0.0000000E+00   0.1978337E-04   0.8388927E-07   0.4346672E-05   0.1040354E-04   0.0000000E+00   0.8677046E-08   0.9069069E-08
2020  5  6 12  370628.312  141794.703     450.000   0.2517786E-01   0.7524217E+00   0.1494574E-01   0.7227594E-07   0.6070420E-11   0.1340114E-04   0.3453769E-03   0.3493596E-01   0.1563031E-05   0.5698466E-01   0.6077006E-02   0.4837376E-02   0.5311489E-02   0.1059899E-01   0.4569078E-07   0.7633199E-01   0.3264755E-03   0.1679956E-01   0.4010921E-01   0.0000000E+00   0.3279370E-04   0.3365351E-04
2020  5  6 12  370628.312  143794.703     450.000   0.5310917E-01   0.1564984E+01   0.3013372E-01   0.1901599E-06   0.1962212E-10   0.3652467E-04   0.8058556E-03   0.7267361E-01   0.4454548E-05   0.1185256E+00   0.1263470E-01   0.1001887E-01   0.1105508E-01   0.2203303E-01   0.1088608E-06   0.1587736E+00   0.6819929E-03   0.3492521E-01   0.8344264E-01   0.0000000E+00   0.6935587E-04   0.7112989E-04
2020  5  6 12  370628.312  145794.703     450.000   0.5093396E-01   0.1335525E+01   0.1969567E-01   0.1509431E-06   0.8565823E-11   0.3074926E-04   0.7294779E-03   0.6185605E-01   0.4581658E-05   0.1009032E+00   0.1075286E-01   0.8504280E-02   0.9414143E-02   0.1874991E-01   0.8308152E-07   0.1351365E+00   0.5822118E-03   0.2971769E-01   0.7101769E-01   0.0000000E+00   0.5891926E-04   0.6054134E-04
2020  5  6 12  370628.312  147794.703     450.000   0.1439662E-01   0.3045972E+00   0.1862006E-02   0.2395396E-07   0.9109623E-13   0.5551257E-05   0.1786399E-03   0.1402402E-01   0.1219852E-05   0.2288599E-01   0.2438233E-02   0.1923438E-02   0.2134593E-02   0.4251365E-02   0.1271985E-07   0.3063823E-01   0.1321430E-03   0.6736498E-02   0.1609833E-01   0.0000000E+00   0.1323081E-04   0.1362635E-04
2020  5  6 12  370628.312  149794.703     450.000   0.1327717E-03   0.1666139E-02   0.2103659E-05   0.7947344E-10   0.4941126E-17   0.2248719E-07   0.1060189E-05   0.7623370E-04   0.8332393E-08   0.1244900E-03   0.1325848E-04   0.1041887E-04   0.1159893E-04   0.2311685E-04   0.3820497E-10   0.1665506E-03   0.7175611E-06   0.3661505E-04   0.8748479E-04   0.0000000E+00   0.7084480E-07   0.7314230E-07
2020  5  6 12  372628.312  131794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  372628.312  133794.703     450.000   0.2785991E-03   0.4434914E-02   0.9840908E-06   0.2259503E-09   0.1380749E-18   0.6036714E-07   0.2557493E-05   0.2026009E-03   0.2035538E-07   0.3307840E-03   0.3522129E-04   0.2751505E-04   0.3074752E-04   0.6140846E-04   0.6953994E-10   0.4426106E-03   0.1889448E-05   0.9729395E-04   0.2325530E-03   0.0000000E+00   0.1895965E-06   0.1961188E-06
2020  5  6 12  372628.312  135794.703     450.000   0.3708779E-02   0.8608145E-01   0.9773397E-03   0.3518297E-08   0.4136199E-13   0.9315372E-06   0.3617268E-04   0.3971379E-02   0.1722602E-06   0.6483967E-02   0.6914888E-03   0.5509746E-03   0.6038843E-03   0.1206174E-02   0.3165231E-08   0.8678035E-02   0.3707063E-04   0.1910729E-02   0.4557449E-02   0.0000000E+00   0.3584353E-05   0.3693029E-05
2020  5  6 12  372628.312  137794.703     450.000   0.6976442E-02   0.1568336E+00   0.8950786E-03   0.1165372E-07   0.1989873E-13   0.2553539E-05   0.7883004E-04   0.7223932E-02   0.4940075E-06   0.1179186E-01   0.1256670E-02   0.9938649E-03   0.1098703E-02   0.2191516E-02   0.6223623E-08   0.1578337E-01   0.6771392E-04   0.3472300E-02   0.8291671E-02   0.0000000E+00   0.6704152E-05   0.6908365E-05
2020  5  6 12  372628.312  139794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3104409E-11   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.6208817E-11   0.0000000E+00   0.0000000E+00   0.1212660E-13   0.0000000E+00
2020  5  6 12  372628.312  141794.703     450.000   0.7207138E-01   0.2533291E+01   0.6246450E-01   0.3868162E-06   0.7210157E-10   0.7265330E-04   0.1420757E-02   0.1180099E+00   0.7888640E-05   0.1925757E+00   0.2052423E-01   0.1625486E-01   0.1796022E-01   0.3579151E-01   0.2173356E-06   0.2578307E+00   0.1109044E-02   0.5671639E-01   0.1354678E+00   0.0000000E+00   0.1118830E-03   0.1144444E-03
2020  5  6 12  372628.312  143794.703     450.000   0.8248757E-01   0.2580996E+01   0.5523326E-01   0.3619278E-06   0.5623697E-10   0.6965790E-04   0.1422694E-02   0.1200421E+00   0.8749570E-05   0.1958119E+00   0.2086686E-01   0.1650253E-01   0.1826944E-01   0.3638583E-01   0.1972763E-06   0.2622545E+00   0.1129719E-02   0.5767168E-01   0.1378260E+00   0.0000000E+00   0.1149644E-03   0.1179189E-03
2020  5  6 12  372628.312  145794.703     450.000   0.3397109E-01   0.8037810E+00   0.7946457E-02   0.7485806E-07   0.1314570E-11   0.1641274E-04   0.4596596E-03   0.3712411E-01   0.3104594E-05   0.6057046E-01   0.6453415E-02   0.5094305E-02   0.5651492E-02   0.1125233E-01   0.4033543E-07   0.8110383E-01   0.3500185E-03   0.1783231E-01   0.4261950E-01   0.0000000E+00   0.3524219E-04   0.3628140E-04
2020  5  6 12  372628.312  147794.703     450.000   0.1934871E-02   0.3909550E-01   0.2480841E-03   0.3391928E-08   0.2486200E-14   0.7739908E-06   0.2527678E-04   0.1800405E-02   0.1762884E-06   0.2938626E-02   0.3130134E-03   0.2460425E-03   0.2737149E-03   0.5457467E-03   0.1686365E-08   0.3933283E-02   0.1689720E-04   0.8646437E-03   0.2066541E-02   0.0000000E+00   0.1704306E-05   0.1750932E-05
2020  5  6 12  372628.312  149794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  374628.312  131794.703     450.000   0.5523582E-04   0.1284725E-02   0.2457186E-05   0.2937793E-10   0.0000000E+00   0.1151153E-07   0.5350063E-06   0.5898391E-04   0.3050256E-08   0.9632208E-04   0.1026825E-04   0.8130947E-05   0.8955670E-05   0.1791003E-04   0.2357641E-10   0.1288848E-03   0.5479068E-06   0.2837224E-04   0.6769003E-04   0.0000000E+00   0.5372615E-07   0.5538490E-07
2020  5  6 12  374628.312  133794.703     450.000   0.1105687E-04   0.1383924E-03   0.4341777E-07   0.8052802E-11   0.1323348E-19   0.2274163E-08   0.9754568E-07   0.6280522E-05   0.9023410E-09   0.1026005E-04   0.1091207E-05   0.8410133E-06   0.9524994E-06   0.1901982E-05   0.1088737E-11   0.1371921E-04   0.5863837E-07   0.3012709E-05   0.7208317E-05   0.0000000E+00   0.5947909E-08   0.6164106E-08
2020  5  6 12  374628.312  135794.703     450.000   0.6254400E-02   0.1336760E+00   0.1022745E-02   0.5639393E-08   0.2189261E-13   0.1524439E-05   0.5977826E-04   0.6152641E-02   0.2880627E-06   0.1004261E-01   0.1070959E-02   0.8525618E-03   0.9353404E-03   0.1867998E-02   0.4793177E-08   0.1344392E-01   0.5742261E-04   0.2959568E-02   0.7061408E-02   0.0000000E+00   0.5621640E-05   0.5786053E-05
2020  5  6 12  374628.312  137794.703     450.000   0.1116615E-01   0.2326016E+00   0.1476797E-02   0.1913994E-07   0.6553664E-13   0.4099667E-05   0.1234459E-03   0.1070394E-01   0.8148523E-06   0.1748117E-01   0.1862544E-02   0.1470728E-02   0.1628911E-02   0.3248067E-02   0.9796861E-08   0.2338722E-01   0.1005580E-03   0.5144930E-02   0.1228375E-01   0.0000000E+00   0.9842645E-05   0.1015239E-04
2020  5  6 12  374628.312  139794.703     450.000   0.2776050E-01   0.8222912E+00   0.1588775E-01   0.1234410E-06   0.9191163E-11   0.2354798E-04   0.4534042E-03   0.3817659E-01   0.2772027E-05   0.6231060E-01   0.6639621E-02   0.5248969E-02   0.5811054E-02   0.1157825E-01   0.6591805E-07   0.8340851E-01   0.3591454E-03   0.1834586E-01   0.4382223E-01   0.0000000E+00   0.3599528E-04   0.3690701E-04
2020  5  6 12  374628.312  141794.703     450.000   0.1106478E+00   0.4363553E+01   0.1202048E+00   0.7076943E-06   0.2130851E-09   0.1313689E-03   0.2439485E-02   0.2037343E+00   0.1450398E-04   0.3324122E+00   0.3542382E-01   0.2802261E-01   0.3100922E-01   0.6177112E-01   0.3837228E-06   0.4451083E+00   0.1916716E-02   0.9789416E-01   0.2338938E+00   0.0000000E+00   0.1941419E-03   0.1987667E-03
2020  5  6 12  374628.312  143794.703     450.000   0.5295093E-01   0.1436176E+01   0.2117813E-01   0.1718801E-06   0.8535469E-11   0.3573485E-04   0.8302614E-03   0.6655968E-01   0.5535580E-05   0.1085607E+00   0.1156650E-01   0.9129120E-02   0.1013247E-01   0.2016685E-01   0.9287625E-07   0.1454056E+00   0.6278579E-03   0.3196581E-01   0.7642373E-01   0.0000000E+00   0.6406336E-04   0.6582742E-04
2020  5  6 12  374628.312  145794.703     450.000   0.4533569E-02   0.7828180E-01   0.1657109E-03   0.2547037E-08   0.0000000E+00   0.7119505E-06   0.4621745E-04   0.3580970E-02   0.3440463E-06   0.5852461E-02   0.6233463E-03   0.4906970E-03   0.5450582E-03   0.1086983E-02   0.1290525E-08   0.7824279E-02   0.3369395E-04   0.1720952E-02   0.4108076E-02   0.0000000E+00   0.3212750E-05   0.3331822E-05
2020  5  6 12  374628.312  147794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  374628.312  149794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1280123E-21   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  376628.312  131794.703     450.000   0.2249966E-03   0.4670553E-02   0.5706250E-05   0.1076834E-09   0.8522307E-19   0.4213226E-07   0.2199375E-05   0.2142840E-03   0.1398367E-07   0.3499720E-03   0.3729610E-04   0.2943529E-04   0.3253876E-04   0.6504590E-04   0.7683182E-10   0.4682109E-03   0.1994045E-05   0.1030341E-03   0.2459044E-03   0.0000000E+00   0.1957918E-06   0.2019658E-06
2020  5  6 12  376628.312  133794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  376628.312  135794.703     450.000   0.1347747E-01   0.2812058E+00   0.1739077E-02   0.1772834E-07   0.7203054E-13   0.4386028E-05   0.1528794E-03   0.1293768E-01   0.8977373E-06   0.2111852E-01   0.2250946E-02   0.1784003E-02   0.1968628E-02   0.3925491E-02   0.1126010E-07   0.2826759E-01   0.1214586E-03   0.6219104E-02   0.1484887E-01   0.0000000E+00   0.1201902E-04   0.1235954E-04
2020  5  6 12  376628.312  137794.703     450.000   0.1223333E-01   0.2524653E+00   0.1430905E-02   0.2157390E-07   0.4856465E-13   0.4644136E-05   0.1391920E-03   0.1161171E-01   0.9494490E-06   0.1896627E-01   0.2020485E-02   0.1593603E-02   0.1767526E-02   0.3523389E-02   0.1069889E-07   0.2537043E-01   0.1092407E-03   0.5580618E-02   0.1332490E-01   0.0000000E+00   0.1066451E-04   0.1100434E-04
2020  5  6 12  376628.312  139794.703     450.000   0.5330672E-01   0.1483263E+01   0.2503117E-01   0.2028494E-06   0.1314387E-10   0.3980642E-04   0.8315803E-03   0.6877317E-01   0.5280814E-05   0.1122245E+00   0.1195774E-01   0.9447806E-02   0.1046896E-01   0.2085099E-01   0.1074541E-06   0.1502511E+00   0.6476572E-03   0.3304214E-01   0.7895018E-01   0.0000000E+00   0.6517428E-04   0.6690418E-04
2020  5  6 12  376628.312  141794.703     450.000   0.9311757E-01   0.3102336E+01   0.6981162E-01   0.4551099E-06   0.8438063E-10   0.8779612E-04   0.1760996E-02   0.1443674E+00   0.1103445E-04   0.2355100E+00   0.2509481E-01   0.1982993E-01   0.2197553E-01   0.4375700E-01   0.2449185E-06   0.3153955E+00   0.1360024E-02   0.6935126E-01   0.1657500E+00   0.0000000E+00   0.1382937E-03   0.1418001E-03
2020  5  6 12  376628.312  143794.703     450.000   0.1003241E-01   0.5870245E-01   0.3985109E-03   0.5468041E-08   0.0000000E+00   0.1283442E-05   0.5186201E-04   0.2708780E-02   0.5390678E-06   0.4417462E-02   0.4705697E-03   0.3707347E-03   0.4124493E-03   0.8203927E-03   0.2944526E-08   0.5917301E-02   0.2560727E-04   0.1300455E-02   0.3110394E-02   0.0000000E+00   0.2634319E-05   0.2727654E-05
2020  5  6 12  376628.312  145794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1887492E-18   0.5207432E-14   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  376628.312  147794.703     450.000   0.1828584E-04   0.5501866E-03   0.9069093E-06   0.4432354E-11   0.9114867E-18   0.1105904E-08   0.5450799E-07   0.2537275E-04   0.3995064E-09   0.4117724E-04   0.4396216E-05   0.3515863E-05   0.3844430E-05   0.7665710E-05   0.2196174E-11   0.5541599E-04   0.2353105E-06   0.1218599E-04   0.2919055E-04   0.0000000E+00   0.2645537E-07   0.2741925E-07
2020  5  6 12  376628.312  149794.703     450.000   0.2230316E-13   0.0000000E+00   0.1227202E-06   0.0000000E+00   0.8729107E-21   0.2035608E-10   0.1089022E-16   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3096605E-12   0.0000000E+00   0.0000000E+00   0.2787896E-14   0.0000000E+00   0.0000000E+00   0.1089022E-16   0.0000000E+00
2020  5  6 12  378628.312  131794.703     450.000   0.5303200E-03   0.1045611E-01   0.1429957E-04   0.3252117E-09   0.2792786E-17   0.1121515E-06   0.5470545E-05   0.4795750E-03   0.3725194E-07   0.7833263E-03   0.8345788E-04   0.6574391E-04   0.7286293E-04   0.1455421E-03   0.2045638E-09   0.1047842E-02   0.4477055E-05   0.2305218E-03   0.5503201E-03   0.0000000E+00   0.4398145E-06   0.4537289E-06
2020  5  6 12  378628.312  133794.703     450.000   0.1004303E-02   0.2041551E-01   0.9757742E-04   0.1342952E-08   0.4360286E-14   0.3335333E-06   0.1170829E-04   0.9381346E-03   0.7557836E-07   0.1531910E-02   0.1632300E-03   0.1289678E-03   0.1427579E-03   0.2846466E-03   0.7519385E-09   0.2049722E-02   0.8814890E-05   0.4508747E-03   0.1076588E-02   0.0000000E+00   0.8694186E-06   0.8946534E-06
2020  5  6 12  378628.312  135794.703     450.000   0.1859681E-01   0.3923005E+00   0.2270605E-02   0.2776678E-07   0.1227794E-12   0.6723394E-05   0.2296291E-03   0.1805142E-01   0.1482971E-05   0.2947474E-01   0.3140518E-02   0.2481866E-02   0.2748306E-02   0.5476436E-02   0.1566593E-07   0.3943988E-01   0.1699959E-03   0.8674862E-02   0.2071613E-01   0.0000000E+00   0.1677354E-04   0.1725994E-04
2020  5  6 12  378628.312  137794.703     450.000   0.1740405E-01   0.3937564E+00   0.3672190E-02   0.4263642E-07   0.4793916E-12   0.8674778E-05   0.2198436E-03   0.1816018E-01   0.1486193E-05   0.2965172E-01   0.3158875E-02   0.2491844E-02   0.2764565E-02   0.5508333E-02   0.2123205E-07   0.3967675E-01   0.1709986E-03   0.8726225E-02   0.2084270E-01   0.0000000E+00   0.1688384E-04   0.1739396E-04
2020  5  6 12  378628.312  139794.703     450.000   0.5744532E-01   0.1522968E+01   0.2346226E-01   0.1920586E-06   0.1157348E-10   0.3834094E-04   0.8538950E-03   0.7055810E-01   0.5533859E-05   0.1151104E+00   0.1226532E-01   0.9689462E-02   0.1074013E-01   0.2138663E-01   0.1013724E-06   0.1541468E+00   0.6646984E-03   0.3389500E-01   0.8100648E-01   0.0000000E+00   0.6714614E-04   0.6899561E-04
2020  5  6 12  378628.312  141794.703     450.000   0.5515477E-01   0.1530672E+01   0.2672778E-01   0.1998510E-06   0.1471280E-10   0.4004241E-04   0.8703562E-03   0.7100039E-01   0.5639145E-05   0.1157935E+00   0.1233834E-01   0.9746890E-02   0.1080698E-01   0.2151307E-01   0.1079775E-06   0.1551076E+00   0.6691788E-03   0.3410119E-01   0.8152489E-01   0.0000000E+00   0.6832553E-04   0.7015499E-04
2020  5  6 12  378628.312  143794.703     450.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  378628.312  145794.703     450.000   0.1660267E-03   0.5281524E-02   0.2384402E-04   0.7532729E-10   0.1242477E-14   0.3815176E-07   0.1566212E-05   0.2444195E-03   0.8516549E-08   0.3978218E-03   0.4243399E-04   0.3369539E-04   0.3706106E-04   0.7399713E-04   0.9137162E-10   0.5339285E-03   0.2267970E-05   0.1174385E-03   0.2808773E-03   0.0000000E+00   0.2404353E-06   0.2483989E-06
2020  5  6 12  378628.312  147794.703     450.000   0.1023717E-03   0.2085706E-02   0.3051562E-05   0.1727103E-10   0.1881008E-17   0.9569714E-08   0.6895298E-06   0.9609814E-04   0.4235206E-08   0.1563216E-03   0.1667015E-04   0.1319510E-04   0.1456953E-04   0.2906468E-04   0.1704421E-10   0.2099022E-03   0.8936923E-06   0.4614079E-04   0.1104572E-03   0.0000000E+00   0.9715635E-07   0.1000157E-06
2020  5  6 12  378628.312  149794.703     450.000   0.2688631E-14   0.0000000E+00   0.1132217E-05   0.1490312E-20   0.2849242E-21   0.2453911E-11   0.1312808E-17   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3732935E-13   0.1250165E-13   0.0000000E+00   0.3360789E-15   0.0000000E+00   0.0000000E+00   0.1312808E-17   0.0000000E+00
2020  5  6 12  380628.312  131794.703     450.000   0.2979321E-03   0.5810043E-02   0.8056948E-06   0.2065025E-10   0.0000000E+00   0.2034865E-07   0.2538020E-05   0.2662863E-03   0.1692283E-07   0.4348312E-03   0.4633855E-04   0.3649995E-04   0.4038436E-04   0.8081576E-04   0.1429444E-10   0.5818253E-03   0.2466666E-05   0.1280334E-03   0.3056114E-03   0.0000000E+00   0.2431009E-06   0.2515062E-06
2020  5  6 12  380628.312  133794.703     450.000   0.2652400E-02   0.5353959E-01   0.2166898E-03   0.3186097E-08   0.6929346E-14   0.8273841E-06   0.3124995E-04   0.2459987E-02   0.2112760E-06   0.4017487E-02   0.4280066E-03   0.3375613E-03   0.3743185E-03   0.7463493E-03   0.1759785E-08   0.5374749E-02   0.2311969E-04   0.1182141E-02   0.2822955E-02   0.0000000E+00   0.2277233E-05   0.2345819E-05
