BMRS,Business Type,Registered Resource EIC code,BM Unit ID,NGC BM Unit ID,Registered Resource Name,PSR Type,Effective From (Date),Capacity MW,*,Type (powerplant(station) or generator(unit)),Connected (if generator(unit)),Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10,Output11,Output12,Output13,Output14,Output15,Output16,Output17,Output18,Output19,Output20,Output21,Output22,Output23,Output24,Output25,Output26,Output27,Output28,Output29,Output30,Output31,Output32,Output33,Output34,Output35,Output36,Output37,Output38,Output39,Output40,Output41,Output42,Output43,Output44,Output45,Output46,Output47,Output48,**,outputBMRSUnitToDUKESStation,tMatchType,***,EICStation,ESO W Type Codes - Stations,Display Name - Stations,Used by X BMUs - Stations,Automatic ID - Stations,15 characters,Energy Identification Code - Stations,Function - Stations,EIC Name - Asset Name - Stations,****,EICUnit,ESO W Type Codes - BMUs,Display Name - Units,STATION,Automatic ID - Units,Energy Identification Code - Units,Function - Units,EIC Name - Asset Name - Units,*****,DUKES,Company Name,Station Name,Fuel,Type,Installed Capacity (MW),Year of commission or year generation began,"Location:
Scotland, Wales, Northern Ireland or English region",*****.1,outputDUKESToBMRSEIC,outputDUKESToBMRSID,******,CapacityDiff,MatchType,MatchYear,MatchGenType,ConfidenceScore,ConfidenceResult,Year,Month,Day,Period,Output
BMRS,Production unit,48WSTN000KLYN-A4,,KLYN-A,KLYN-A,Fossil Gas,23/02/2021 0:00,400.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-10.0,***,EICStation,ESO W Type Codes - Stations,WDNSW,2.0,48WSTN0000WDNSW,15,48WSTN0000WDNSWF,Production Unit,West of Duddon Sands,****,EICUnit,ESO W Type Codes - BMUs,IID-CNGS1,IICNGS,48W000IID-CNGS1,48W000IID-CNGS1Z,Load,Cenergise IID-CNGS1,*****,DUKES,RWE Npower,Carnoch,Hydro,Hydro,1.35,2009,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000MOWEO11,,MOWEO-1,MOWEO-1,Wind Offshore,17/03/2021 0:00,400.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-4.0,***,EICStation,ESO W Type Codes - Stations,WHILW,2.0,48WSTN1000WHILW,15,48WSTN1000WHILWQ,Production Unit,Whitelee Windfarm,****,EICUnit,ESO W Type Codes - BMUs,IIG-CNGS1,IICNGS,48W000IIG-CNGS1,48W000IIG-CNGS1B,Generation Unit,Cenergise IIG-CNGS1,*****,DUKES,ESB,Carrington,Natural gas,CCGT,910.0,2016,North West,*****,48WSTN00000CARRI,CARR,******,0,-4,-5,-5,-14,1,2021,11,14,48,0
BMRS,Production unit,48W00000MOWEO-2Y,,MOWEO-2,MOWEO-2,Wind Offshore,17/03/2021 0:00,400.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,WLNY12,2.0,48WSTN000WLNY12,15,48WSTN0000WLNYWV,Production Unit,Walney Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,IMD-CNGS1,IMCNGS1,48W000IMD-CNGS1,48W100IMD-CNGS1N,Load,Cenergise IMD-CNGS1,*****,DUKES,Toucan Energy Services,Carrowdore,Solar,Solar,5.98158,2017,Northern Ireland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000MOWEO-3W,,MOWEO-3,MOWEO-3,Wind Offshore,17/03/2021 0:00,400.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,WTMSO,1.0,48WSTN0000WTMSO,15,48WSTN0000WTMSOT,Production Unit,Westermost Rough W/F,****,EICUnit,ESO W Type Codes - BMUs,IMG-CNGS1,IMCNGS1,48W000IMG-CNGS1,48W000IMG-CNGS1C,Generation Unit,Cenergise IMG-CNGS1,*****,DUKES,John Laing Environmental Asset Group,Carscreugh,Wind (onshore),Wind (onshore),15.3,2014,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000FFESK,,FFES,FFES,Hydro Run-of-river and poundage,1/01/2000 0:00,384.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Dinorwig,999.0,***,EICStation,ESO W Type Codes - Stations,WYLF,4.0,48WSTN00000WYLF,15,48WSTN00000WYLFC,Production Unit,Wylfa,****,EICUnit,ESO W Type Codes - BMUs,INAW-1,INAW,48W000000INAW-1,48W000000INAW-10,Generation Unit,Inverawe INAW-1,*****,DUKES,Drax Power,Carsfad,Hydro,Hydro,12.0,1935,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000WDNSWF,,,WDNSW,Generation,31/08/2012 0:00,382.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,West of Duddon Sands,999.0,***,EICStation,ESO W Type Codes - Stations,POTAD,1.0,48WSTN0000POTAD,15,48WSTN0000POTADX,Consumption Unit,Port Talbot,****,EICUnit,ESO W Type Codes - BMUs,INDQ-1,INDQ,48W000000INDQ-1,48W000000INDQ-19,Generation Unit,Indian Queens INDQ-1,*****,DUKES,Engie Power,Carsington,Wind (onshore),Wind (onshore),10.0,2014,East Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000CNQPS-1E,T_CNQPS-1,CNQPS-1,CNQPS-1,Fossil Gas,1/10/2015 0:00,375.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,WDNSO,2.0,48WSTN0000WDNSO,15,48WSTN0000WDNSOV,Production Unit,West of Duddon Sands,****,EICUnit,ESO W Type Codes - BMUs,INGA-1,CAGAR,48W000000INGA-1,48W000000INGA-1L,Generation Unit,Garry Cascade INGA-1,*****,DUKES,Greencoat Capital,Carver Hey,Solar,Solar,2.5056,2017,North West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000CNQPS-2C,T_CNQPS-2,CNQPS-2,CNQPS-2,Fossil Gas,1/10/2015 0:00,375.0,*,generator,48WSTN0000CNQPSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.53,168.462,228.69,228.69,225.288,246.078,333.27,261.828,327.852,339.822,334.908,243.306,229.068,287.406,247.716,230.328,293.202,318.906,293.076,268.758,255.528,258.3,335.412,338.688,338.688,297.99,241.416,236.502,226.926,224.154,222.264,238.896,228.816,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,PNYCW,1.0,48WSTN0000PNYCW,15,48WSTN0000PNYCWB,Production Unit,Pen Y Cymoedd Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,INWID-1,INWID,48W00000INWID-1,48W00000INWID-1P,Load,Innerwick INWID-1,*****,DUKES,SSE,Cashlie,Hydro,Hydro,11.0,1959,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000CNQPS-3A,T_CNQPS-3,CNQPS-3,CNQPS-3,Fossil Gas,1/10/2015 0:00,375.0,*,generator,48WSTN0000CNQPSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.126,203.994,223.398,225.666,223.146,223.524,221.886,228.312,228.69,228.69,232.974,301.518,343.224,246.96,240.534,228.438,**,None,-4.0,***,EICStation,ESO W Type Codes - Stations,BRBEO,1.0,48WSTN0000BRBEO,,48WSTN0000BRBEOT,Production Unit,Burbo Wind Farm Extension,****,EICUnit,ESO W Type Codes - BMUs,IRNPS-1,IRNPS,48W00000IRNPS-1,48W00000IRNPS-1U,Generation Unit,Ironbridge IRNPS-1,*****,DUKES,SSE,Cassley,Hydro,Hydro,10.0,1959,Scotland,*****,48WSTN00000CASSD,CASS,******,9,-10,1,-2,-2,1,2021,11,14,48,0
BMRS,Production unit,48W00000CNQPS-48,T_CNQPS-4,CNQPS-4,CNQPS-4,Fossil Gas,1/10/2015 0:00,375.0,*,generator,48WSTN0000CNQPSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,228.69,336.42,333.396,261.45,229.194,231.588,230.958,293.076,319.032,335.16,300.384,255.906,253.386,298.872,329.868,337.932,300.006,170.982,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,KLGLW,1.0,48WSTN0000KLGLW,,48WSTN0000KLGLWM,Production Unit,Kilgallioch Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,IRNPS-2,IRNPS,48W00000IRNPS-2,48W00000IRNPS-2S,Generation Unit,Ironbridge IRNPS-2,*****,DUKES,Lightsource BP,Castle Combe,Solar,Solar,15.32736,2015,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000WLNYWV,,,WLNYW,Generation,28/10/2010 0:00,366.0,*,powerplant,None,0.0,0.0,0.666,0.466,1.8,3.8,8.04,9.24,6.42,4.54,9.96,12.2,14.82,14.62,16.78,10.28,9.14,8.24,3.82,2.74,8.82,5.92,4.46,2.12,3.3,4.4,4.12,1.736,0.0,0.586,1.708,1.078,4.48,14.14,25.28,20.16,24.7,24.96,24.56,29.36,28.46,26.36,20.02,25.58,22.16,18.2,18.42,18.38,**,Walney 1 & 2,-3.0,***,EICStation,ESO W Type Codes - Stations,RCBKO,2.0,48WSTN0000RCBKO,,48WSTN0000RCBKOV,Production Unit,Race Bank Wind Farm - ROWWF,****,EICUnit,ESO W Type Codes - BMUs,KEAD-1,KEAD,48W000000KEAD-1,48W000000KEAD-15,Generation Unit,Keadby KEAD-1,*****,DUKES,RES Group,Castle Craig,Wind (onshore),Wind (onshore),25.0,2018,Northern Ireland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000GAOFOT,,GAOFO,GAOFO,Wind Offshore,28/09/2020 0:00,352.0,*,powerplant,None,141.808,150.406,162.828,149.708,160.08800000000002,170.006,192.386,233.428,235.00599999999997,147.728,58.686,48.367999999999995,32.906,29.026,37.208,37.706,63.388000000000005,54.406,67.14800000000001,74.98599999999999,99.726,145.248,217.36599999999999,231.55,179.006,152.046,166.60600000000002,146.106,121.488,115.926,132.96800000000002,153.766,136.23,122.866,126.006,107.126,104.708,98.828,111.406,89.46799999999999,81.666,100.226,74.688,79.248,39.428,42.406000000000006,42.44799999999999,71.406,**,Galloper,-3.0,***,EICStation,ESO W Type Codes - Stations,DDGNO,4.0,48WSTN0000DDGNO,,48WSTN0000DDGNO3,Production Unit,Dudgeon Offshore Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,KEADGT-3,KEADGT,48W0000KEADGT-3,48W0000KEADGT-3O,Generation Unit,Keadby KEADGT-3,*****,DUKES,John Laing Environmental Asset Group,Castle Pill ,Wind (onshore),Wind (onshore),3.3,2004,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000EAAO-1R,,EAAO-1,EAAO-1,Wind Offshore,2/07/2019 0:00,340.0,*,generator,48WSTN00000EAAOS,108.576,100.674,96.89,90.184,73.984,86.004,40.286,16.264,23.442,20.68,27.318,32.198,54.916,58.296,142.316,155.34,121.904,186.316,237.916,223.092,226.522,163.488,130.004,116.432,107.272,100.976,92.628,88.4,86.358,80.306,93.2,97.432,83.274,106.22,105.562,129.964,115.72,114.89,147.778,96.458,89.862,74.484,82.384,68.22,75.428,59.418,47.884,49.252,**,None,-4.0,***,EICStation,ESO W Type Codes - Stations,GAOFO,4.0,48WSTN0000GAOFO,,48WSTN0000GAOFOT,Production Unit,Galloper Offshore Wind Farm Limited,****,EICUnit,ESO W Type Codes - BMUs,KILBW-1,KILBW,48W00000KILBW-1,48W00000KILBW-1W,Generation Unit,Kilbraur Wind Farm KILBW-1,*****,DUKES,E.On UK,Castleford,Natural gas,CCGT,56.0,2002,Yorkshire and Humber,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000EAAO-2P,,EAAO-2,EAAO-2,Wind Offshore,2/07/2019 0:00,340.0,*,generator,48WSTN00000EAAOS,116.548,105.968,111.828,105.748,104.268,100.568,61.248,18.688,23.608,21.288,21.368,19.508,43.468,50.608,106.168,139.668,109.368,152.688,236.012,218.272,224.332,181.112,132.552,125.792,110.212,97.852,85.552,90.952,83.192,82.072,81.592,93.032,79.012,90.028,89.128,118.948,105.108,101.928,115.208,90.288,86.388,69.968,67.228,54.348,63.308,58.768,42.928,43.888,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,BEINW,1.0,48WSTN0000BEINW,,48WSTN0000BEINWN,Production Unit,BWFL2016,****,EICUnit,ESO W Type Codes - BMUs,KILLPG-1,KILLPG,48W0000KILLPG-1,48W0000KILLPG-1Q,Generation Unit,Killingholme (PG) KILLPG-1,*****,DUKES,Octopus Investments,Caswell,Solar,Solar,5.90544,2016,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000DINO-1W,T_DINO-1,DINO-1,DINO-1,Hydro Run-of-river and poundage,1/01/2000 0:00,336.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,WLNYW3,1.0,48WSTN000WLNYW3,,48WSTN0000WLNY3F,Production Unit,Walney 3 stn,****,EICUnit,ESO W Type Codes - BMUs,KILLPG-2,KILLPG,48W0000KILLPG-2,48W0000KILLPG-2O,Generation Unit,Killingholme (PG) KILLPG-2,*****,DUKES,SSE,Cathkin Braes,Wind (onshore),Wind (onshore),3.0,2013,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000DINO-2U,T_DINO-2,DINO-2,DINO-2,Hydro Run-of-river and poundage,1/01/2000 0:00,336.0,*,generator,48WSTN10000DINOQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,296.9,300.4,300.3,300.3,300.4,300.4,151.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,WLNYW4,1.0,48WSTN000WLNYW4,,48WSTN0000WLNY4D,Production Unit,Walney 4 stn,****,EICUnit,ESO W Type Codes - BMUs,KILNS-1,KILNS,48W00000KILNS-1,48W00000KILNS-1P,Generation Unit,Killingholme Control Point KILNS-1,*****,DUKES,Venitent Energy Services,Causeymire,Wind (onshore),Wind (onshore),48.3,2005,Scotland,*****,48WSTN0000CAUSWB,CAUSW,******,1,-10,1,-5,-13,1,2021,11,14,48,0
BMRS,Production unit,48W000000DINO-3S,T_DINO-3,DINO-3,DINO-3,Hydro Run-of-river and poundage,1/01/2000 0:00,336.0,*,generator,48WSTN10000DINOQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.4,76.2,0.0,0.0,33.1,0.0,0.0,67.3,0.0,111.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,280.7,298.7,292.1,29.3,0.0,0.0,28.6,44.8,48.9,59.5,0.0,0.0,0.0,0.0,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,BLLX,1.0,48WSTN00000BLLX,,48WSTN00000BLLXM,Production Unit,Blacklaw Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,KIOR-1,CABEU,48W000000KIOR-1,48W000000KIOR-13,Generation Unit,Beauly Cascade KIOR-1,*****,DUKES,Octopus Investments,Causilgey,Solar,Solar,4.998,2013,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000DINO-4Q,T_DINO-4,DINO-4,DINO-4,Hydro Run-of-river and poundage,1/01/2000 0:00,336.0,*,generator,48WSTN10000DINOQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.1,300.6,300.4,300.5,300.5,263.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,HRHLW,1.0,48WSTN0000HRHLW,,48WSTN0000HRHLW6,Production Unit,Hare Hill wind Farm,****,EICUnit,ESO W Type Codes - BMUs,KIOR-2,CABEU,48W000000KIOR-2,48W000000KIOR-21,Generation Unit,Beauly Cascade KIOR-2,*****,DUKES,SSE,Ceannacroc (plus Comp Set),Hydro,Hydro,20.0,1956,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000DINO-5O,T_DINO-5,DINO-5,DINO-5,Hydro Run-of-river and poundage,1/01/2000 0:00,336.0,*,generator,48WSTN10000DINOQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,246.5,299.3,299.2,299.3,211.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-4.0,***,EICStation,ESO W Type Codes - Stations,DRSLW,1.0,48WSTN0000DRSLW,,48WSTN0000DRSLWN,Production Unit,Dersalloch Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,KLYN-A-1,KLYN-A,48W0000KLYN-A-1,48W0000KLYN-A-1G,Generation Unit,Kings Lynn KLYN-A-1,*****,DUKES,EDF Energy,Cemmaes,Wind (onshore),Wind (onshore),15.3,2002,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000DINO-6M,T_DINO-6,DINO-6,DINO-6,Hydro Run-of-river and poundage,1/01/2000 0:00,336.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,BETHW,1.0,48WSTN0000BETHW,,48WSTN0000BETHWY,Production Unit,Beinn Tharsuinn Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,LAGA-1,LAGA,48W000000LAGA-1,48W000000LAGA-14,Generation Unit,Langage Power Station LAGA-1,*****,DUKES,Octopus Investments,Chalcroft,Solar,Solar,6.34,2013,South East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000WYLF-1Y,T_WYLF-1,WYLF-1,WYLF-1,Nuclear,1/01/2013 0:00,335.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,BTUIW,1.0,48WSTN0000BTUIW,,48WSTN0000BTUIWQ,Production Unit,Beinn an Tuirc Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,LAIG-1,LAIG,48W000000LAIG-1,48W000000LAIG-17,Generation Unit,Allt na Lairige LAIG-1,*****,DUKES,REG WindPower,Chalgrove,Solar,Solar,21.34044,2015,South East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000WYLF-2W,T_WYLF-2,WYLF-2,WYLF-2,Nuclear,1/01/2013 0:00,335.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-4.0,***,EICStation,ESO W Type Codes - Stations,CLFLW,1.0,48WSTN0000CLFLW,,48WSTN0000CLFLW0,Production Unit,Clachan Flats Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,LARYO-1,LARYW,48W00000LARYO-1,48W00000LARYO-1Z,Generation Unit,London Array Wind Farm LARYO-1,*****,DUKES,Toucan Energy Services,Chapel Hill,Solar,Solar,10.07032,2015,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000WYLF-3U,T_WYLF-3,WYLF-3,WYLF-3,Nuclear,1/01/2013 0:00,335.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,DNLWW,1.0,48WSTN0000DNLWW,,48WSTN0000DNLWW1,Production Unit,Dun Law Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,LARYO-2,LARYW,48W00000LARYO-2,48W00000LARYO-2X,Generation Unit,London Array Wind Farm LARYO-2,*****,DUKES,Lightsource BP,Charity Farm,Solar,Solar,14.4,2016,West Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000WYLF-4S,T_WYLF-4,WYLF-4,WYLF-4,Nuclear,1/01/2013 0:00,335.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,MKHLW,1.0,48WSTN0000MKHLW,,48WSTN0000MKHLWB,Production Unit,Mark Hill Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,LARYO-3,LARYW,48W00000LARYO-3,48W00000LARYO-3V,Generation Unit,London Array Wind Farm LARYO-3,*****,DUKES,Greencoat Capital,Chatteris,Solar,Solar,4.34597,2016,East England,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000GRGBW-1V,T_GRGBW-1,GRGBW-1,GRGBW-1,Generation,25/11/2009 0:00,334.0,*,generator,48WSTN0000GRGBW9,48.676,57.956,55.68,56.042,65.954,55.406,56.346,79.368,97.3,82.806,22.212,16.952,10.436,5.15,6.17,9.33,24.798,24.732,17.644,21.208,22.744,39.402,70.796,92.972,52.176,36.56,34.56,35.332,33.72,26.11,28.726,39.548,39.074,35.734,36.232,35.31,26.814,26.95,24.374,24.14,23.138,27.01,24.828,14.746,18.808,6.808,9.832,15.754,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,ASLVW,1.0,48WSTN0000ASLVW,,48WSTN0000ASLVWY,Production Unit,Assel Valley Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,LARYO-4,LARYW,48W00000LARYO-4,48W00000LARYO-4T,Generation Unit,London Array Wind Farm LARYO-4,*****,DUKES,Octopus Investments,Chawton,Solar,Solar,3.65442,2013,South East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
