primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
coal_biomass,subcritical,10,1600,1361,47.02,7158860,10,0.75,15,35.09,11.34166667,46.43166667,1156.85,7606288.75,34.7391,9.640416667,44.37951667
coal_biomass,subcritical,10,1700,1446,46.64,7605960,10,0.75,15,34.81,11.34117647,46.15117647,1229.1,8081332.5,34.4619,9.64,44.1019
coal_biomass,subcritical,10,1800,1531,46.3,8053060,10,0.75,15,34.55,11.34074074,45.89074074,1301.35,8556376.25,34.2045,9.63962963,43.84412963
coal_biomass,subcritical,10,1900,1616,46,8500160,10,0.75,15,34.33,11.34035088,45.67035088,1373.6,9031420,33.9867,9.639298246,43.62599825
coal_biomass,subcritical,10,2000,1701,45.73,8947260,10,0.75,15,34.13,11.34,45.47,1445.85,9506463.75,33.7887,9.639,43.4277
coal_biomass,subcritical,10,2100,1786,45.48,9394360,10,0.75,15,33.94,11.33968254,45.27968254,1518.1,9981507.5,33.6006,9.638730159,43.23933016
coal_biomass,subcritical,10,2200,1871,45.26,9841460,10,0.75,15,33.78,11.33939394,45.11939394,1590.35,10456551.25,33.4422,9.638484848,43.08068485
coal_biomass,subcritical,10,2300,1956,45.06,10288560,10,0.75,15,33.63,11.33913043,44.96913043,1662.6,10931595,33.2937,9.63826087,42.93196087
coal_biomass,subcritical,10,2400,2041,44.87,10735660,10,0.75,15,33.49,11.33888889,44.82888889,1734.85,11406638.75,33.1551,9.638055556,42.79315556
coal_biomass,subcritical,10,2500,2126,44.7,11182760,10,0.75,15,33.36,11.33866667,44.69866667,1807.1,11881682.5,33.0264,9.637866667,42.66426667
coal_biomass,subcritical,13,100,85.12,101,447731.2,10,0.75,15,75.37,11.34933333,86.71933333,72.352,475714.4,74.6163,9.646933333,84.26323333
coal_biomass,subcritical,13,200,170.2,77.37,895252,10,0.75,15,57.74,11.34666667,69.08666667,144.67,951205.25,57.1626,9.644666667,66.80726667
coal_biomass,subcritical,13,300,255.2,68.02,1342352,10,0.75,15,50.76,11.34222222,62.10222222,216.92,1426249,50.2524,9.640888889,59.89328889
coal_biomass,subcritical,13,400,340.3,62.71,1789978,10,0.75,15,46.8,11.34333333,58.14333333,289.255,1901851.625,46.332,9.641833333,55.97383333
coal_biomass,subcritical,13,500,425.3,59.18,2237078,10,0.75,15,44.16,11.34133333,55.50133333,361.505,2376895.375,43.7184,9.640133333,53.35853333
coal_biomass,subcritical,13,600,510.4,56.61,2684704,10,0.75,15,42.25,11.34222222,53.59222222,433.84,2852498,41.8275,9.640888889,51.46838889
coal_biomass,subcritical,13,700,595.4,54.63,3131804,10,0.75,15,40.77,11.34095238,52.11095238,506.09,3327541.75,40.3623,9.639809524,50.00210952
coal_biomass,subcritical,13,800,680.5,53.03,3579430,10,0.75,15,39.57,11.34166667,50.91166667,578.425,3803144.375,39.1743,9.640416667,48.81471667
coal_biomass,subcritical,13,900,765.5,51.7,4026530,10,0.75,15,38.58,11.34074074,49.92074074,650.675,4278188.125,38.1942,9.63962963,47.83382963
coal_biomass,subcritical,13,1000,850.6,50.58,4474156,10,0.75,15,37.75,11.34133333,49.09133333,723.01,4753790.75,37.3725,9.640133333,47.01263333
coal_biomass,subcritical,13,1100,935.6,49.6,4921256,10,0.75,15,37.01,11.34060606,48.35060606,795.26,5228834.5,36.6399,9.639515152,46.27941515
coal_biomass,subcritical,13,1200,1021,48.74,5370460,10,0.75,15,36.37,11.34444444,47.71444444,867.85,5706113.75,36.0063,9.642777778,45.64907778
coal_biomass,subcritical,13,1300,1106,47.97,5817560,10,0.75,15,35.8,11.34358974,47.14358974,940.1,6181157.5,35.442,9.642051282,45.08405128
coal_biomass,subcritical,13,1400,1191,47.34,6264660,10,0.75,15,35.33,11.34285714,46.67285714,1012.35,6656201.25,34.9767,9.641428571,44.61812857
coal_biomass,subcritical,13,1500,1276,46.86,6711760,10,0.75,15,34.97,11.34222222,46.31222222,1084.6,7131245,34.6203,9.640888889,44.26118889
coal_biomass,subcritical,13,1600,1361,46.44,7158860,10,0.75,15,34.66,11.34166667,46.00166667,1156.85,7606288.75,34.3134,9.640416667,43.95381667
coal_biomass,subcritical,13,1700,1446,46.06,7605960,10,0.75,15,34.37,11.34117647,45.71117647,1229.1,8081332.5,34.0263,9.64,43.6663
coal_biomass,subcritical,13,1800,1531,45.73,8053060,10,0.75,15,34.13,11.34074074,45.47074074,1301.35,8556376.25,33.7887,9.63962963,43.42832963
coal_biomass,subcritical,13,1900,1616,45.43,8500160,10,0.75,15,33.9,11.34035088,45.24035088,1373.6,9031420,33.561,9.639298246,43.20029825
coal_biomass,subcritical,13,2000,1701,45.16,8947260,10,0.75,15,33.7,11.34,45.04,1445.85,9506463.75,33.363,9.639,43.002
coal_biomass,subcritical,13,2100,1786,44.92,9394360,10,0.75,15,33.52,11.33968254,44.85968254,1518.1,9981507.5,33.1848,9.638730159,42.82353016
coal_biomass,subcritical,13,2200,1871,44.7,9841460,10,0.75,15,33.36,11.33939394,44.69939394,1590.35,10456551.25,33.0264,9.638484848,42.66488485
