primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
bituminous,subcritical,23,1500,1211,45.69,7962325,10,0.75,15,35.5,10.76444444,46.26444444,1029.35,6767976.25,33.4026,9.149777778,42.55237778
bituminous,subcritical,23,1600,1292,45.29,8494900,10,0.75,15,35.19,10.76666667,45.95666667,1098.2,7220665,33.1056,9.151666667,42.25726667
bituminous,subcritical,23,1700,1373,44.93,9027475,10,0.75,15,34.91,10.76862745,45.67862745,1167.05,7673353.75,32.8383,9.153333333,41.99163333
bituminous,subcritical,23,1800,1454,44.62,9560050,10,0.75,15,34.66,10.77037037,45.43037037,1235.9,8126042.5,32.6205,9.154814815,41.77531481
bituminous,subcritical,23,1900,1534,44.34,10086050,10,0.75,15,34.45,10.76491228,45.21491228,1303.9,8573142.5,32.4126,9.150175439,41.56277544
bituminous,subcritical,23,2000,1615,44.08,10618625,10,0.75,15,34.25,10.76666667,45.01666667,1372.75,9025831.25,32.2245,9.151666667,41.37616667
bituminous,subcritical,23,2100,1696,43.85,11151200,10,0.75,15,34.07,10.76825397,44.83825397,1441.6,9478520,32.0562,9.153015873,41.20921587
bituminous,subcritical,23,2200,1777,43.63,11683775,10,0.75,15,33.9,10.76969697,44.66969697,1510.45,9931208.75,31.8879,9.154242424,41.04214242
bituminous,subcritical,23,2300,1857,43.44,12209775,10,0.75,15,33.75,10.76521739,44.51521739,1578.45,10378308.75,31.7493,9.150434783,40.89973478
bituminous,subcritical,23,2400,1938,43.26,12742350,10,0.75,15,33.61,10.76666667,44.37666667,1647.3,10830997.5,31.6206,9.151666667,40.77226667
bituminous,subcritical,23,2500,2019,43.09,13274925,10,0.75,15,33.48,10.768,44.248,1716.15,11283686.25,31.5018,9.1528,40.6546
bituminous,subcritical,27,100,80.82,96.64,531391.5,10,0.75,15,75.08,10.776,85.856,68.697,451682.775,70.6464,9.1596,79.806
bituminous,subcritical,27,200,161.6,73.78,1062520,10,0.75,15,57.32,10.77333333,68.09333333,137.36,903142,53.9352,9.157333333,63.09253333
bituminous,subcritical,27,300,242.3,64.83,1593122.5,10,0.75,15,50.37,10.76888889,61.13888889,205.955,1354154.125,47.3913,9.153555556,56.54485556
bituminous,subcritical,27,400,323.1,59.79,2124382.5,10,0.75,15,46.45,10.77,57.22,274.635,1805725.125,43.7085,9.1545,52.863
bituminous,subcritical,27,500,403.8,56.46,2654985,10,0.75,15,43.86,10.768,54.628,343.23,2256737.25,41.2731,9.1528,50.4259
bituminous,subcritical,27,600,484.6,54.04,3186245,10,0.75,15,41.98,10.76888889,52.74888889,411.91,2708308.25,39.501,9.153555556,48.65455556
bituminous,subcritical,27,700,565.3,52.18,3716847.5,10,0.75,15,40.54,10.76761905,51.30761905,480.505,3159320.375,38.1447,9.15247619,47.29717619
bituminous,subcritical,27,800,646.1,50.68,4248107.5,10,0.75,15,39.37,10.76833333,50.13833333,549.185,3610891.375,37.0458,9.153083333,46.19888333
bituminous,subcritical,27,900,726.8,49.44,4778710,10,0.75,15,38.41,10.76740741,49.17740741,617.78,4061903.5,36.135,9.152296296,45.2872963
bituminous,subcritical,27,1000,807.6,48.39,5309970,10,0.75,15,37.59,10.768,48.358,686.46,4513474.5,35.3727,9.1528,44.5255
bituminous,subcritical,27,1100,888.3,47.47,5840572.5,10,0.75,15,36.88,10.76727273,47.64727273,755.055,4964486.625,34.6995,9.152181818,43.85168182
bituminous,subcritical,27,1200,969.1,46.66,6371832.5,10,0.75,15,36.25,10.76777778,47.01777778,823.735,5416057.625,34.1055,9.152611111,43.25811111
bituminous,subcritical,27,1300,1050,45.94,6903750,10,0.75,15,35.69,10.76923077,46.45923077,892.5,5868187.5,33.5808,9.153846154,42.73464615
bituminous,subcritical,27,1400,1131,45.36,7436325,10,0.75,15,35.24,10.77142857,46.01142857,961.35,6320876.25,33.1551,9.155714286,42.31081429
bituminous,subcritical,27,1500,1211,44.91,7962325,10,0.75,15,34.89,10.76444444,45.65444444,1029.35,6767976.25,32.8284,9.149777778,41.97817778
bituminous,subcritical,27,1600,1292,44.52,8494900,10,0.75,15,34.59,10.76666667,45.35666667,1098.2,7220665,32.5413,9.151666667,41.69296667
bituminous,subcritical,27,1700,1373,44.17,9027475,10,0.75,15,34.32,10.76862745,45.08862745,1167.05,7673353.75,32.2839,9.153333333,41.43723333
bituminous,subcritical,27,1800,1454,43.86,9560050,10,0.75,15,34.07,10.77037037,44.84037037,1235.9,8126042.5,32.0562,9.154814815,41.21101481
bituminous,subcritical,27,1900,1534,43.59,10086050,10,0.75,15,33.86,10.76491228,44.62491228,1303.9,8573142.5,31.8681,9.150175439,41.01827544
bituminous,subcritical,27,2000,1615,43.33,10618625,10,0.75,15,33.66,10.76666667,44.42666667,1372.75,9025831.25,31.6701,9.151666667,40.82176667
