subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE_1
mOrder,mOrder2,Iter,RSquared
4,0,12,0.132355279714082
5,0,12,0.132355279728277
6,0,12,0.132355279735312
7,0,12,0.132355279743524
8,0,12,0.132355279752615
0,2,12,0.132355279766254
0,3,12,0.132355279828005
0,4,12,0.132355279997765
0,5,12,0.132355280334057
0,6,12,0.132355280863433
0,7,12,0.1323552813809
0,8,12,0.132355281861861
0,9,13,0.132355281861865
1,0,13,0.132355281862564
2,0,13,0.132355281869677
3,0,13,0.132355281877064
4,0,13,0.132355281879657
5,0,13,0.132355281884049
6,0,13,0.132355281885972
7,0,13,0.132355281888916
8,0,13,0.13235528189185
0,2,13,0.13235528189647
0,3,13,0.132355281916437
0,4,13,0.132355281974279
0,5,13,0.13235528208587
0,6,13,0.132355282261861
0,7,13,0.132355282427147
0,8,13,0.132355282584835
0,9,14,0.13235528258484
1,0,14,0.132355282585095
2,0,14,0.132355282587615
3,0,14,0.132355282589942
4,0,14,0.132355282590713
5,0,14,0.132355282592084
6,0,14,0.132355282592621
7,0,14,0.132355282593677
8,0,14,0.132355282594643
0,2,14,0.132355282596244
0,3,14,0.132355282602832
0,4,14,0.132355282622736
0,5,14,0.132355282659982
0,6,14,0.132355282719281
0,7,14,0.132355282772617
0,8,14,0.132355282825237
0,9,15,0.132355282825237
1,0,15,0.132355282825332
2,0,15,0.132355282826228
3,0,15,0.13235528282697
4,0,15,0.132355282827209
5,0,15,0.132355282827639
6,0,15,0.132355282827791
7,0,15,0.13235528282817
8,0,15,0.132355282828492
0,2,15,0.132355282829052
0,3,15,0.132355282831256
0,4,15,0.132355282838168
0,5,15,0.132355282850663
0,6,15,0.132355282870867
0,7,15,0.132355282888236
0,8,15,0.132355282906057
0,9,16,0.132355282906057
1,0,16,0.132355282906091
2,0,16,0.13235528290641
3,0,16,0.132355282906651
4,0,16,0.132355282906723
5,0,16,0.132355282906862
6,0,16,0.132355282906902
7,0,16,0.132355282907042
8,0,16,0.132355282907148
0,2,16,0.132355282907346
0,3,16,0.132355282908096
0,4,16,0.13235528291051
0,5,16,0.132355282914725
0,6,16,0.132355282921674
0,7,16,0.132355282927372
0,8,16,0.132355282933481
0,9,17,0.132355282933481
1,0,17,0.132355282933493
2,0,17,0.132355282933612
3,0,17,0.13235528293369
4,0,17,0.132355282933715
5,0,17,0.132355282933755
6,0,17,0.132355282933768
7,0,17,0.132355282933814
8,0,17,0.132355282933853
0,2,17,0.132355282933923
0,3,17,0.132355282934176
0,4,17,0.132355282935031
0,5,17,0.132355282936456
0,6,17,0.132355282938866
0,7,17,0.132355282940748
0,8,17,0.132355282942865
0,9,18,0.132355282942866
1,0,18,0.13235528294287
2,0,18,0.132355282942913
3,0,18,0.132355282942938
4,0,18,0.132355282942946
5,0,18,0.132355282942962
6,0,18,0.132355282942965
7,0,18,0.13235528294298
8,0,18,0.132355282942995
0,2,18,0.132355282943021
0,3,18,0.132355282943107
0,4,18,0.132355282943407
0,5,18,0.132355282943891
0,6,18,0.132355282944736
0,7,18,0.132355282945363
0,8,18,0.132355282946098
0,9,19,0.132355282946105
1,0,19,0.132355282946102
2,0,19,0.132355282946117
3,0,19,0.132355282946127
4,0,19,0.132355282946128
5,0,19,0.132355282946133
6,0,19,0.132355282946135
7,0,19,0.132355282946139
8,0,19,0.132355282946144
0,2,19,0.132355282946153
0,3,19,0.132355282946185
0,4,19,0.132355282946291
0,5,19,0.132355282946457
0,6,19,0.132355282946752
0,7,19,0.132355282946964
0,8,19,0.132355282947225
0,9,20,0.132355282947222
1,0,20,0.132355282947225
2,0,20,0.13235528294723
3,0,20,0.132355282947233
4,0,20,0.132355282947234
5,0,20,0.132355282947236
6,0,20,0.132355282947235
7,0,20,0.132355282947239
8,0,20,0.132355282947244
0,2,20,0.132355282947244
0,3,20,0.132355282947256
0,4,20,0.132355282947291
0,5,20,0.13235528294735
0,6,20,0.132355282947453
0,7,20,0.132355282947525
0,8,20,0.132355282947618
0,9,21,0.132355282947616
1,0,21,0.132355282947617
2,0,21,0.132355282947618
3,0,21,0.13235528294762
4,0,21,0.132355282947619
5,0,21,0.132355282947623
6,0,21,0.132355282947623
7,0,21,0.132355282947622
8,0,21,0.132355282947623
0,2,21,0.132355282947624
0,3,21,0.132355282947627
0,4,21,0.13235528294764
0,5,21,0.132355282947657
0,6,21,0.132355282947695
0,7,21,0.132355282947722
0,8,21,0.132355282947754
0,9,22,0.132355282947756
1,0,22,0.132355282947756
2,0,22,0.132355282947753
3,0,22,0.132355282947756
4,0,22,0.132355282947756
5,0,22,0.132355282947756
6,0,22,0.132355282947756
7,0,22,0.132355282947757
8,0,22,0.132355282947755
0,2,22,0.132355282947758
0,3,22,0.132355282947757
0,4,22,0.132355282947763
0,5,22,0.132355282947771
0,6,22,0.132355282947784
0,7,22,0.13235528294779
0,8,22,0.132355282947805
0,9,23,0.132355282947804
1,0,23,0.132355282947803
2,0,23,0.132355282947805
3,0,23,0.132355282947803
4,0,23,0.132355282947805
5,0,23,0.132355282947804
6,0,23,0.132355282947805
7,0,23,0.132355282947805
8,0,23,0.132355282947804
0,2,23,0.132355282947807
0,3,23,0.132355282947802
0,4,23,0.132355282947807
0,5,23,0.13235528294781
0,6,23,0.132355282947816
0,7,23,0.132355282947818
0,8,23,0.13235528294782
0,9,24,0.132355282947817
1,0,24,0.132355282947819
2,0,24,0.132355282947818
3,0,24,0.132355282947819
4,0,24,0.13235528294782
5,0,24,0.13235528294782
6,0,24,0.132355282947818
7,0,24,0.132355282947821
8,0,24,0.132355282947822
0,2,24,0.132355282947821
0,3,24,0.132355282947818
0,4,24,0.132355282947817
0,5,24,0.132355282947823
0,6,24,0.132355282947827
0,7,24,0.132355282947826
0,8,24,0.132355282947827
0,9,25,0.13235528294783
1,0,25,0.132355282947828
2,0,25,0.132355282947825
3,0,25,0.132355282947827
4,0,25,0.132355282947829
5,0,25,0.132355282947828
6,0,25,0.13235528294783
7,0,25,0.132355282947827
8,0,25,0.132355282947828
0,2,25,0.132355282947825
0,3,25,0.13235528294783
0,4,25,0.13235528294783
0,5,25,0.132355282947825
0,6,25,0.132355282947828
0,7,25,0.132355282947829
0,8,25,0.132355282947825
0,9,26,0.132355282947825
1,0,26,0.132355282947828
2,0,26,0.132355282947827
3,0,26,0.132355282947824
4,0,26,0.132355282947828
5,0,26,0.132355282947827
6,0,26,0.132355282947827
7,0,26,0.132355282947827
8,0,26,0.132355282947827
0,2,26,0.132355282947826
0,3,26,0.132355282947827
0,4,26,0.132355282947825
0,5,26,0.132355282947827
0,6,26,0.132355282947829
0,7,26,0.132355282947827
0,8,26,0.132355282947825
9,0,0,0.13365063635047
0,9,0,0.160053866152843
0,10,1,0.160054418127177
1,0,1,0.160076809146949
2,0,1,0.16009649891929
3,0,1,0.160119438145856
4,0,1,0.160133298828904
5,0,1,0.160164026016638
6,0,1,0.160195105348529
7,0,1,0.160244031931104
8,0,1,0.160268514900615
9,0,1,0.160301232714413
0,2,1,0.160372989377834
0,3,1,0.160778810730656
0,4,1,0.16148148345996
0,5,1,0.162438365699466
0,6,1,0.163503955516379
0,7,1,0.164743671255436
0,8,1,0.166167558768317
0,9,1,0.168721827628307
0,10,2,0.168722506068399
1,0,2,0.168727993731075
2,0,2,0.168731256001406
3,0,2,0.168752608709603
4,0,2,0.168772302384411
5,0,2,0.16879774917074
6,0,2,0.168812072139565
7,0,2,0.168855253530138
8,0,2,0.168877345543138
9,0,2,0.168883968156507
0,2,2,0.168924555127796
0,3,2,0.168986353210924
0,4,2,0.16915718784157
0,5,2,0.169357416924667
0,6,2,0.169537132219216
0,7,2,0.169835913716834
0,8,2,0.170058140900473
0,9,2,0.170579122105023
0,10,3,0.170579354565253
1,0,3,0.170580266389612
2,0,3,0.170581765093585
3,0,3,0.170592307088397
4,0,3,0.170594426850051
5,0,3,0.170598157379168
6,0,3,0.170601266790981
7,0,3,0.170605162872166
8,0,3,0.170606094282199
9,0,3,0.170609730045154
0,2,3,0.170614657395271
0,3,3,0.170627946641822
0,4,3,0.170658312630667
0,5,3,0.170714454110067
0,6,3,0.170766551724516
0,7,3,0.170862263157894
0,8,3,0.170935488773526
0,9,3,0.171084209071927
0,10,4,0.171084265638893
1,0,4,0.171084622031788
2,0,4,0.171084964567557
3,0,4,0.171087980268622
4,0,4,0.17108886104279
5,0,4,0.171089614322833
6,0,4,0.17109024780544
7,0,4,0.171090850623525
8,0,4,0.171091446751587
9,0,4,0.17109238741311
0,2,4,0.1710941618708
0,3,4,0.171099360837967
0,4,4,0.17110763140656
0,5,4,0.171128755815772
0,6,4,0.171147922744491
0,7,4,0.171185835444991
0,8,4,0.171211257911705
0,9,4,0.171261939417164
0,10,5,0.171261953521901
1,0,5,0.171262067107306
2,0,5,0.171262205412404
3,0,5,0.171263231809471
4,0,5,0.171263584201339
5,0,5,0.171263786400313
6,0,5,0.171264021948395
7,0,5,0.171264139048389
8,0,5,0.171264322676175
9,0,5,0.171264760257479
0,2,5,0.171265422791805
0,3,5,0.171267654736485
0,4,5,0.171270676836762
0,5,5,0.171279363884885
0,6,5,0.171287011393123
0,7,5,0.171302589152077
0,8,5,0.171311904890159
0,9,5,0.17133134644365
0,10,6,0.171331349412431
1,0,6,0.171331413722976
2,0,6,0.171331476163489
3,0,6,0.171331859717071
4,0,6,0.1713319979027
5,0,6,0.171332079835252
6,0,6,0.171332184490124
7,0,6,0.171332222618825
8,0,6,0.171332280171611
9,0,6,0.171332444925015
0,2,6,0.171332691264881
0,3,6,0.171333719590068
0,4,6,0.171334931449628
0,5,6,0.171338617695869
0,6,6,0.171342045934455
0,7,6,0.17134865312998
0,8,6,0.171352489928499
0,9,6,0.171360543641273
0,10,7,0.171360544390213
1,0,7,0.171360575151131
2,0,7,0.171360606179532
3,0,7,0.171360753305433
4,0,7,0.171360808060015
5,0,7,0.171360842162454
6,0,7,0.171360889248793
7,0,7,0.171360901932906
8,0,7,0.171360922380169
9,0,7,0.171360989757787
0,2,7,0.171361084494074
0,3,7,0.171361542910341
0,4,7,0.171362062018895
0,5,7,0.171363744818749
0,6,7,0.171365323358957
0,7,7,0.171368195680903
0,8,7,0.171369889833342
0,9,7,0.171373359700411
0,10,8,0.171373359877395
1,0,8,0.17137337526558
2,0,8,0.17137339016166
3,0,8,0.171373447383326
4,0,8,0.171373469994727
5,0,8,0.171373484627834
6,0,8,0.171373505696174
7,0,8,0.171373510740567
8,0,8,0.171373520619688
9,0,8,0.171373548161148
0,2,8,0.171373586482314
0,3,8,0.171373799804369
0,4,8,0.171374035501084
0,5,8,0.171374817245393
0,6,8,0.171375551593848
0,7,8,0.171376839040619
0,8,8,0.171377606223273
0,9,8,0.171379146681804
0,10,9,0.171379146719384
1,0,9,0.171379154186537
2,0,9,0.171379161441041
3,0,9,0.171379184460289
4,0,9,0.171379194327517
5,0,9,0.171379201376156
6,0,9,0.171379211439638
7,0,9,0.17137921390091
8,0,9,0.171379218588306
9,0,9,0.171379230243307
0,2,9,0.171379246812318
0,3,9,0.171379346643157
0,4,9,0.171379457323851
0,5,9,0.171379824791447
0,6,9,0.171380173834408
0,7,9,0.171380760796774
0,8,9,0.171381117012622
0,9,9,0.17138181790008
0,10,10,0.17138181790742
1,0,10,0.171381821639084
2,0,10,0.17138182522145
3,0,10,0.171381834731427
4,0,10,0.171381839170088
5,0,10,0.17138184278816
6,0,10,0.171381847708095
7,0,10,0.171381848924247
8,0,10,0.17138185111851
9,0,10,0.171381856189662
0,2,10,0.17138186366025
0,3,10,0.171381910697035
0,4,10,0.171381963935595
0,5,10,0.171382138366634
0,6,10,0.171382306702976
0,7,10,0.171382577479985
0,8,10,0.171382747125227
0,9,10,0.171383071438423
0,10,11,0.171383071439713
1,0,11,0.171383073297712
2,0,11,0.171383075069006
3,0,11,0.171383079107379
4,0,11,0.171383081142371
5,0,11,0.171383083035119
6,0,11,0.171383085443439
7,0,11,0.171383086067346
8,0,11,0.171383087127691
9,0,11,0.171383089370227
0,2,11,0.171383092824852
0,3,11,0.171383115139262
0,4,11,0.171383141026174
0,5,11,0.17138322472739
0,6,11,0.171383306454849
0,7,11,0.171383432775005
0,8,11,0.171383514851414
0,9,11,0.171383666750444
0,10,12,0.171383666750591
1,0,12,0.17138366767414
2,0,12,0.171383668549401
3,0,12,0.171383670306725
4,0,12,0.171383671261236
5,0,12,0.171383672253464
6,0,12,0.171383673432472
7,0,12,0.171383673760386
8,0,12,0.171383674285934
9,0,12,0.171383675291894
0,2,12,0.17138367692553
0,3,12,0.171383687583513
0,4,12,0.171383700275262
0,5,12,0.171383740687585
0,6,12,0.171383780536418
0,7,12,0.171383840054934
0,8,12,0.171383880136652
0,9,12,0.171383951956219
0,10,13,0.17138395195622
1,0,13,0.171383952415165
2,0,13,0.171383952848303
3,0,13,0.171383953628853
4,0,13,0.171383954086241
5,0,13,0.171383954608333
6,0,13,0.171383955188401
7,0,13,0.171383955362091
8,0,13,0.171383955621844
9,0,13,0.171383956079321
0,2,13,0.171383956868636
0,3,13,0.171383961985146
0,4,13,0.171383968239732
0,5,13,0.171383987815529
0,6,13,0.17138400732415
0,7,13,0.171384035568619
0,8,13,0.171384055262727
0,9,13,0.17138408947727
0,10,14,0.171384089477272
1,0,14,0.171384089705812
2,0,14,0.171384089920509
3,0,14,0.171384090273657
4,0,14,0.17138409049599
5,0,14,0.17138409077047
6,0,14,0.171384091056837
7,0,14,0.171384091148905
8,0,14,0.17138409127665
9,0,14,0.171384091486813
0,2,14,0.171384091873216
0,3,14,0.171384094340391
0,4,14,0.171384097432327
0,5,14,0.17138410693887
0,6,14,0.171384116515629
0,7,14,0.171384129993844
0,8,14,0.171384139713133
0,9,14,0.171384156109329
0,10,15,0.171384156109336
1,0,15,0.171384156223216
2,0,15,0.171384156329635
3,0,15,0.171384156492115
4,0,15,0.171384156601137
5,0,15,0.171384156744702
6,0,15,0.171384156886192
7,0,15,0.171384156935001
8,0,15,0.171384156997804
9,0,15,0.171384157095248
0,2,15,0.171384157285992
0,3,15,0.171384158479695
0,4,15,0.171384160010642
0,5,15,0.171384164638069
0,6,15,0.171384169346747
0,7,15,0.17138417580963
0,8,15,0.171384180619586
0,9,15,0.171384188513292
0,10,16,0.171384188513298
1,0,16,0.171384188570053
2,0,16,0.171384188622774
3,0,16,0.171384188698598
4,0,16,0.171384188752411
5,0,16,0.171384188827079
6,0,16,0.171384188897009
7,0,16,0.171384188922836
8,0,16,0.171384188953716
9,0,16,0.171384188999266
0,2,16,0.171384189093997
0,3,16,0.171384189673272
0,4,16,0.17138419043198
0,5,16,0.171384192688252
0,6,16,0.171384195005741
0,7,16,0.171384198117632
0,8,16,0.171384200501684
0,9,16,0.171384204316042
0,10,17,0.171384204316049
1,0,17,0.171384204344343
2,0,17,0.171384204370444
3,0,17,0.171384204406251
4,0,17,0.171384204432943
5,0,17,0.171384204471581
6,0,17,0.171384204506168
7,0,17,0.171384204519794
8,0,17,0.171384204534955
9,0,17,0.171384204556389
0,2,17,0.171384204603646
0,3,17,0.171384204885464
0,4,17,0.171384205261633
0,5,17,0.17138420636303
0,6,17,0.171384207504499
0,7,17,0.171384209008045
0,8,17,0.171384210190657
0,9,17,0.171384212039368
0,10,18,0.171384212039373
1,0,18,0.171384212053483
2,0,18,0.171384212066395
3,0,18,0.171384212083474
4,0,18,0.171384212096754
5,0,18,0.171384212116652
6,0,18,0.171384212133772
7,0,18,0.171384212140934
8,0,18,0.171384212148366
9,0,18,0.171384212158508
0,2,18,0.17138421218215
0,3,18,0.171384212319534
0,4,18,0.171384212506065
0,5,18,0.171384213044226
0,6,18,0.171384213606735
0,7,18,0.171384214335303
0,8,18,0.171384214922177
0,9,18,0.171384215820414
0,10,19,0.171384215820412
1,0,19,0.171384215827453
2,0,19,0.171384215833832
3,0,19,0.171384215842047
4,0,19,0.171384215848667
5,0,19,0.171384215858868
6,0,19,0.171384215867346
7,0,19,0.171384215871096
8,0,19,0.171384215874733
9,0,19,0.171384215879559
0,2,19,0.171384215891402
0,3,19,0.171384215958493
0,4,19,0.171384216050977
0,5,19,0.171384216314163
0,6,19,0.171384216591447
0,7,19,0.171384216945385
0,8,19,0.171384217236663
0,9,19,0.171384217673975
0,10,20,0.171384217673975
1,0,20,0.171384217677489
2,0,20,0.171384217680636
3,0,20,0.171384217684615
4,0,20,0.171384217687919
5,0,20,0.171384217693127
6,0,20,0.171384217697327
7,0,20,0.171384217699286
8,0,20,0.171384217701064
9,0,20,0.171384217703373
0,2,20,0.17138421770931
0,3,20,0.171384217742121
0,4,20,0.171384217787967
0,5,20,0.171384217916773
0,6,20,0.171384218053487
0,7,20,0.171384218225814
0,8,20,0.171384218370366
0,9,20,0.17138421858364
0,10,21,0.17138421858364
1,0,21,0.171384218585393
2,0,21,0.171384218586945
3,0,21,0.171384218588884
4,0,21,0.171384218590536
5,0,21,0.171384218593185
6,0,21,0.171384218595264
7,0,21,0.171384218596284
8,0,21,0.171384218597154
9,0,21,0.17138421859826
0,2,21,0.171384218601243
0,3,21,0.171384218617302
0,4,21,0.171384218640023
0,5,21,0.171384218703107
0,6,21,0.171384218770521
0,7,21,0.171384218854587
0,8,21,0.171384218926311
0,9,21,0.171384219030477
0,10,22,0.171384219030476
1,0,22,0.171384219031352
2,0,22,0.171384219032114
3,0,22,0.171384219033065
4,0,22,0.171384219033889
5,0,22,0.171384219035232
6,0,22,0.171384219036266
7,0,22,0.17138421903679
8,0,22,0.171384219037217
9,0,22,0.17138421903775
0,2,22,0.171384219039246
0,3,22,0.17138421904712
0,4,22,0.171384219058376
0,5,22,0.171384219089289
0,6,22,0.171384219122537
0,7,22,0.171384219163619
0,8,22,0.171384219199196
0,9,22,0.171384219250137
0,10,23,0.171384219250136
1,0,23,0.171384219250573
2,0,23,0.171384219250949
3,0,23,0.171384219251413
4,0,23,0.17138421925183
5,0,23,0.171384219252505
6,0,23,0.171384219253018
7,0,23,0.17138421925329
8,0,23,0.171384219253499
9,0,23,0.171384219253756
0,2,23,0.171384219254507
0,3,23,0.17138421925837
0,4,23,0.171384219263944
0,5,23,0.171384219279105
0,6,23,0.1713842192955
0,7,23,0.17138421931561
0,8,23,0.171384219333253
0,9,23,0.171384219358192
0,10,24,0.171384219358192
1,0,24,0.171384219358409
2,0,24,0.171384219358593
3,0,24,0.171384219358825
4,0,24,0.171384219359031
5,0,24,0.171384219359373
6,0,24,0.171384219359625
7,0,24,0.171384219359767
8,0,24,0.171384219359868
9,0,24,0.171384219359992
0,2,24,0.17138421936037
0,3,24,0.171384219362265
0,4,24,0.171384219365026
0,5,24,0.171384219372466
0,6,24,0.171384219380551
0,7,24,0.171384219390403
0,8,24,0.171384219399153
0,9,24,0.171384219411375
0,10,25,0.171384219411375
1,0,25,0.171384219411483
2,0,25,0.171384219411575
3,0,25,0.171384219411689
4,0,25,0.171384219411789
5,0,25,0.171384219411963
6,0,25,0.171384219412089
7,0,25,0.171384219412161
8,0,25,0.171384219412213
9,0,25,0.171384219412272
0,2,25,0.171384219412461
0,3,25,0.171384219413393
0,4,25,0.171384219414758
0,5,25,0.17138421941841
0,6,25,0.171384219422397
0,7,25,0.171384219427235
0,8,25,0.17138421943157
0,9,25,0.171384219437564
0,10,26,0.171384219437565
1,0,26,0.17138421943762
2,0,26,0.171384219437662
3,0,26,0.171384219437721
4,0,26,0.171384219437773
5,0,26,0.171384219437855
6,0,26,0.171384219437918
7,0,26,0.171384219437957
8,0,26,0.171384219437981
9,0,26,0.171384219438009
0,2,26,0.171384219438109
0,3,26,0.171384219438564
0,4,26,0.171384219439241
0,5,26,0.171384219441035
0,6,26,0.171384219443002
0,7,26,0.171384219445379
0,8,26,0.171384219447527
0,9,26,0.17138421945047
0,10,27,0.171384219450467
1,0,27,0.171384219450497
2,0,27,0.17138421945052
3,0,27,0.171384219450545
4,0,27,0.171384219450571
5,0,27,0.171384219450616
6,0,27,0.171384219450644
7,0,27,0.171384219450662
8,0,27,0.17138421945068
9,0,27,0.171384219450691
0,2,27,0.171384219450739
0,3,27,0.171384219450964
0,4,27,0.171384219451299
0,5,27,0.171384219452182
0,6,27,0.171384219453151
0,7,27,0.171384219454318
0,8,27,0.171384219455384
0,9,27,0.171384219456828
0,10,28,0.171384219456829
1,0,28,0.171384219456842
2,0,28,0.171384219456853
3,0,28,0.171384219456865
4,0,28,0.171384219456883
5,0,28,0.1713842194569
6,0,28,0.171384219456918
7,0,28,0.171384219456928
8,0,28,0.171384219456932
9,0,28,0.17138421945694
0,2,28,0.171384219456963
0,3,28,0.171384219457074
0,4,28,0.17138421945724
0,5,28,0.171384219457673
0,6,28,0.171384219458151
0,7,28,0.171384219458725
0,8,28,0.171384219459251
0,9,28,0.171384219459964
0,10,29,0.171384219459965
1,0,29,0.17138421945997
2,0,29,0.171384219459977
3,0,29,0.171384219459982
4,0,29,0.171384219459987
5,0,29,0.171384219459999
6,0,29,0.171384219460008
7,0,29,0.171384219460011
8,0,29,0.171384219460015
9,0,29,0.17138421946002
0,2,29,0.171384219460031
0,3,29,0.171384219460085
0,4,29,0.171384219460168
0,5,29,0.171384219460379
0,6,29,0.171384219460618
0,7,29,0.171384219460901
0,8,29,0.171384219461162
0,9,29,0.171384219461512
0,10,30,0.171384219461512
1,0,30,0.171384219461512
2,0,30,0.171384219461517
3,0,30,0.17138421946152
4,0,30,0.171384219461524
5,0,30,0.171384219461528
6,0,30,0.171384219461531
7,0,30,0.171384219461532
8,0,30,0.171384219461534
9,0,30,0.171384219461539
0,2,30,0.171384219461542
0,3,30,0.171384219461571
0,4,30,0.171384219461612
0,5,30,0.171384219461715
0,6,30,0.171384219461835
0,7,30,0.171384219461974
0,8,30,0.171384219462102
0,9,30,0.171384219462272
0,10,31,0.171384219462276
1,0,31,0.171384219462274
2,0,31,0.171384219462277
3,0,31,0.171384219462279
4,0,31,0.17138421946228
5,0,31,0.171384219462287
6,0,31,0.171384219462285
7,0,31,0.171384219462285
8,0,31,0.171384219462289
9,0,31,0.171384219462288
0,2,31,0.171384219462291
0,3,31,0.171384219462305
0,4,31,0.171384219462326
0,5,31,0.171384219462377
0,6,31,0.171384219462433
0,7,31,0.171384219462504
0,8,31,0.171384219462569
0,9,31,0.171384219462652
0,10,32,0.171384219462655
1,0,32,0.171384219462651
2,0,32,0.171384219462653
3,0,32,0.171384219462657
4,0,32,0.171384219462657
5,0,32,0.171384219462657
6,0,32,0.17138421946266
7,0,32,0.171384219462657
8,0,32,0.17138421946266
9,0,32,0.171384219462657
0,2,32,0.17138421946266
0,3,32,0.171384219462666
0,4,32,0.171384219462677
0,5,32,0.171384219462701
0,6,32,0.171384219462729
0,7,32,0.171384219462765
0,8,32,0.1713842194628
0,9,32,0.17138421946284
0,10,33,0.171384219462839
1,0,33,0.17138421946284
2,0,33,0.171384219462842
3,0,33,0.17138421946284
4,0,33,0.171384219462841
5,0,33,0.171384219462842
6,0,33,0.171384219462842
7,0,33,0.171384219462843
8,0,33,0.171384219462842
9,0,33,0.171384219462844
0,2,33,0.171384219462842
0,3,33,0.171384219462849
0,4,33,0.171384219462853
0,5,33,0.171384219462865
0,6,33,0.17138421946288
0,7,33,0.171384219462896
0,8,33,0.171384219462912
0,9,33,0.171384219462936
0,10,34,0.171384219462935
1,0,34,0.171384219462936
2,0,34,0.171384219462934
3,0,34,0.171384219462935
4,0,34,0.171384219462933
5,0,34,0.171384219462935
6,0,34,0.171384219462933
7,0,34,0.171384219462938
8,0,34,0.171384219462933
9,0,34,0.171384219462935
0,2,34,0.171384219462933
0,3,34,0.17138421946294
0,4,34,0.171384219462939
0,5,34,0.171384219462945
0,6,34,0.17138421946295
0,7,34,0.171384219462959
0,8,34,0.171384219462967
0,9,34,0.171384219462978
0,10,35,0.171384219462979
1,0,35,0.171384219462978
2,0,35,0.171384219462977
3,0,35,0.171384219462978
4,0,35,0.171384219462977
5,0,35,0.171384219462975
6,0,35,0.171384219462979
7,0,35,0.171384219462977
8,0,35,0.171384219462978
9,0,35,0.171384219462981
0,2,35,0.171384219462979
0,3,35,0.17138421946298
0,4,35,0.171384219462981
0,5,35,0.171384219462984
0,6,35,0.171384219462986
0,7,35,0.171384219462992
